r_points,r_text,place,,,,
30,"I stayed at the Cleopatra on Thursday the 1st of June for one night, thinking its a 4 star product, however at times pictures on websites are misleading.I was in Nicosia on business therefore it was a last minute decision. The hotel most definitely needs a facelift urgently, To cut it short the hotel is outdated and boring. I drove from Larnaca therefore there was a parking at the basement which I thought it was a plus, I was given room 414 and found it ok, The only thing that realy aggravated me was the TV on the wall, something that you do not see in the 21st century, its awful. The bathroom was fine, water pressure was acceptable, the room was clean. What really surprised me was the breakfast, although not Whaou, It was good, they had a good choice on the buffet, I was also very pleasantly surprised with the service for breakfast, the waiter I believe his name was Dimitri was very efficient and seemed to be all around the tables, clearing, replenishing the buffet and he certainly seemed switched on. The staff at reception are also very good. I would have given this hotel a 2 star the most, however because of the staff I gave it 3 star. Well done. The question is will I stay there again if in Cyprus and Nicosia. Yes I would.",Cleopatra Hotel,Review 68 Similarity,0.369274473,Review 77 Similarity,0.170940865
50,Big thanks for the hole staff of the hotel! The hotel has one of the friendliest staff I have experied in my numerous trips. Late check out and big help with special taxi arrangements are couple of examples.Also good location to explore old city and do shopping. Good breakfast and restaurant. Pool is quite big and sun beds are also available.I can really highly recommend Cleopatra if you are going to Nicosia ;),Cleopatra Hotel,Review 139 Similarity,0.400891863,Review 45 Similarity,0.169030851
50,"We stayed at the Cleopatra hotel in late September for 5 nights. It was a great location close to the downtown and restaurants. The free and convenient parking was a plus. The room was updated as was the bath. The air-conditioning worked great even when the temperatures got up into the mid 90’s. The staff was super nice; helpful, pleasant, and quick to serve. We dined one evening at the hotel and the food was delicious. The excellent morning buffet was extensive with many choices’ for eggs and meats and cheeses. The bar was comfortable and the bartender Costa was extremely pleasant and accommodating. He was knowledgeable of the city, customs, and history. We really enjoyed our evenings visiting with him. If you stop by, say high from the couple that was there 50 years ago.",Cleopatra Hotel,Review 24 Similarity,0.391674726,Review 58 Similarity,0.169030851
30,This is a top quality hotel - lovely room and adequate breakfast. But the staff at reception were rude. Shortly after checking in a maid knocked and entered with towels before we had a change to go the the door. And upon checkout (prepaid) the gentleman (?) didnt even bother to look up!! no eye contact. Not sure that we would bother with this one again.,Cleopatra Hotel,Review 192 Similarity,0.365148372,Review 83 Similarity,0.169030851
50,I stayed for business and it was perfect. Wifi great printing free helpfulness faultless. I only had the breakfast which was excellent. There were shops nearby and a wagamama 1 minute away. I didn't try the gym and sauna (free) but they looked good,Cleopatra Hotel,Review 145 Similarity,0.068041382,Review 201 Similarity,0.169030851
10,"I think I can safely say this is the worst hotel I have ever stayed in. It is hard to know where to begin. It is so dated that it looks like it is from a different decade. The rooms are very basic and the beds awful. Even the alleged ""modern rooms"" are vile. Cleanliness and hygiene are well below par. The bed linen is disgusting. They still use sheets and blankets and the blankets are clearly not washed after each guest meaning you are sleeping in the sweat of the previous guest. The breakfast is very average and the breakfast room is like something from a youth hostel. Staff are completely disinterested and make zero effort. The only positive I can give is that it has a well appointed, if somewhat dated, gym. This seems to be managed as a separate business connected to the hotel. Take my advice and stay in the Hilton.",Cleopatra Hotel,Review 50 Similarity,0.267261242,Review 150 Similarity,0.16495722
40,"A small/medium hotel in the heart of Nicosia. Friendly and welcoming staff, clean and comfortable rooms (although mine had only one curtain for some reason), and a very good breakfast. First class outdoor pool and poolside restaurant. Good gym although the rowing machine could do with being replaced with a more modern version (e.g. Concept 2). I stayed for two nights on a business trip while Nicosia was enjoying a heat wave in the low to mid 40s C - but the hotel was cool and pleasant and something of a refuge from the heat.",Cleopatra Hotel,Review 62 Similarity,0.383065439,Review 69 Similarity,0.161164593
40,"Stayed here for one night, great location - walking distance to the old town. The room, while forgettable, was clean and had everything we needed. Staff were good and accommodating. The pool wasn't officially open (no lifeguard on duty) but we could still use it with towels and beds provided. Breakfast was the expected international. Overall, great location with very nice staff and all necessary amenities!",Cleopatra Hotel,Review 39 Similarity,0.391674726,Review 59 Similarity,0.157622081
20,"The hotel is manageable. It's an ok place to stay for a short time. It is a bit outdated - the carpets need replaced, the walls need painted, the beds and pillows are not great, etc. A few other areas they could address: there are no plugs near the bed (at least in my room) and only one electrical plug in the whole room that is available for use. The shower is oddly designed so you have to press yourself up against the wall almost to use it. They provided only one towel - no washcloth, no hand towel, no floor towel. The heat also didn't work well, so it was pretty cold. But these are relatively minor complaints - it was fine if you just need a night or two to crash. Also, the breakfast was good - really good for a hotel breakfast actually.",Cleopatra Hotel,Review 74 Similarity,0.340502612,Review 92 Similarity,0.157622081
40,"Location great, big pool, great breakfast, staff friendly. Beverage and food available to order by the pool. Bar in front of hotel great for a drink or coffee. Parking available. Air conditioning. Trendy modern decor matching a Cleopatra theme. We enjoyed our week here with the family, we had 3 rooms and all of us had a wonderful stay here.",Cleopatra Hotel,Review 131 Similarity,0.255376959,Review 155 Similarity,0.157622081
30,"I stayed on business for a month in an apartment. my colleague was allocated a huge apartment and I was allocated a much smaller one so I asked to change and they offered me a choice of two other apartments. my new apartment was very spacious with one bedroom, a lounge, kitchenette, bathroom and large balcony nearly overlooking the pool. i would have liked there to have been quilts rather than woollen blankets as I felt that would have been more hygenic. the apartments were cleaned 3 times a week, they could have been cleaner to be honest. the best thing about the place was breakfast was included and the hotel restaurant was really cheap and very good. the bar was pretty cool and you can access the internet for free in there. the staff were very helpful and I've no complaints. location wise it was slightly out of the main drag and there were lots of weddings which didn't go on all night so wasn't really an issue. there's a great gym (closed on sundays) and a fairly good sized outdoor pool with loungers. overall, it's a relaxed place with good prices, decent greek food, nice bar, near the classy shops and good bars, it's a 10 minute walk to the old town and 20 mins walk to the green line. i'd probably stay there again if it was summer as I don't think there are many central places with open air pools.",Cleopatra Hotel,Review 224 Similarity,0.448617723,Review 27 Similarity,0.157242726
40,"The hotel is situated close to the city center , you can find everything you need nearby . Service was good , staff was polite , the room and the hotel areas were clean , I also enjoyed my sleep there the room was silent and quiet . Breakfast was adequate with several options for all tastes , quality was good in general . I consider this hotel a decent option for a quick business trip in Nicosia .",Cleopatra Hotel,Review 76 Similarity,0.375,Review 74 Similarity,0.15430335
50,"Stayed there last night, not at all a waste of your time - there is absolutely nothing to complain about, at these price levels 70€ per night. Staff are helpful and courteous. Food for breakfast can best be described as what you would expect from a proper English breakfast - oven baked omlette, toasted bread and jams, hot tea and coffee and lots of bacon bacon bacon. Really a lovely experience capped by newly renovated rooms that would not be out of place in downtown Manhattan. Look if the room cost 125 € per night I would be disappointed. For the money charged I believe this is the best hotel in Nicosia. I travel a lot and for me it's all about value for money.",Cleopatra Hotel,Review 149 Similarity,0.291666667,Review 136 Similarity,0.15430335
30,"I stayed at the hotel for three nights on a business trip in May 2013.The hotel is big and of good quality for money. It’s clean but make sure you specify that you want a refurbished room.The surroundings are quiet compared to the noise you may experience in the old parts of the city. I was there off-season and never saw that many people in the breakfast room and hardly heard any neighbours.The buffet breakfast was very good and had everything I needed. There are also a few good places to eat nearby and only a short walk (10 minutes) to the old town. Try out the fish restaurant Ocean Basket only a few blocks away (5 minutes).The hotel was chosen by the organisers of the conference I participated in. Everything was fine but not flawless. The staff was very helpful, especially when I needed to get a correct receipt from the taxi company.I had to pay 10 € for the short drive from the bus drop off to Cleopatra Hotel. I got a receipt for 55 €, as if I had been driven from Larnaca to Nicosia by taxi. I didn’t take the discussion with the driver, but got the help of the reception staff to get a proper receipt.The drive from Larnaca Airport to Nicosia can be done for 8 € by taking Kapnos Airport Shuttle (http://www.kapnosairportshuttle.com).",Cleopatra Hotel,Review 189 Similarity,0.385337318,Review 67 Similarity,0.152894157
30,Reasonably comfortable but not a four star hotel. A young gentleman on reception was not welcoming and this proved to be unchanged through our 5 day stay. Other members of staff were ok but not very smiley. Not sure if staff were not around the pool area because it was later in season but visitors left to struggle with pool beds. In favour of the hotel it was well situated for the old part of town. Good restaurants around the hotel which was a bonus,Cleopatra Hotel,Review 93 Similarity,0.326598632,Review 115 Similarity,0.151185789
40,"My husband and I stayed here for a week. The hotel had a good amount of restaurants close by (which was important since we were there during the hottest week). It was about a 15 minute walk to the bus station and 30 minute walk to the old town. The hotel room was clean but a little out dated. The AC was a God send! The pool was very nice and the staff there were very accommodating. I ordered food a few times from the pool bar and it was very good. The gym is a neighborhood gym so it had everything one would need. Overall, it met all of our needs.",Cleopatra Hotel,Review 104 Similarity,0.480384461,Review 13 Similarity,0.148249863
30,"The major plus points of Cleopatra are the location (the business district, old town district and several nice restaurants and bars are all within walking distance) and the very helpful staff.The rooms were somewhat disappointing though: slightly unstable furniture, noticeable wear of carpets, floor and fittings, doors with panel gaps big enough to see through and a quite bad leak in the bathroom.At least the room equippment included everything that a decent hotel should have and the room was quite clean.All in all, it's a good enough hotel, suitable for a short stay in Nicosia but I guess a basic renovation of the rooms would make it much better.",Cleopatra Hotel,Review 208 Similarity,0.400320385,Review 47 Similarity,0.148249863
50,"We stayed primarily in Limassol on this trip to Cyprus but certain activities pushed us to break up our trip and spend two nights in Nicosia. We were traveling with two teenagers and the Cleopatra Hotel was able to find us a little two-bedroom apartment on their grounds which was perfect for us. The staff, were friendly, helpful and professional from the people at the front desk, the cleaners and the fellow tending bar. The bar are is nice. The pool area is terrific. We had a great dinner poolside one night. We also enjoyed the ample breakfasts in a nice setting. All in all, a great find in Nicosia. Good wifi too for those who visit for business.",Cleopatra Hotel,Review 32 Similarity,0.432120811,Review 33 Similarity,0.145478593
40,"Five day stay in June. Quiet environs. Nice outside pool with bar, efficient staff. Rooms adequate with outdoor balcony, adjustable AC. Easy access to old quarter. Fifth visit. see no reason to change.",Cleopatra Hotel,Review 99 Similarity,0.385758375,Review 64 Similarity,0.142857143
30,"It's a good and clean hotel, although a bit overrated, especially for business travelers who need to stay 1-2 nights in Nicosia. In a quiet location, without the noise of the center,",Cleopatra Hotel,Review 225 Similarity,0.15430335,Review 189 Similarity,0.142857143
30,"I stayed 2 nights on business trip and I had stayed 3-4 years agoIt is in a good location near the city center and the staff very polite!The room that I stayed it looks like it come out of 70's but decent and clean. The furnitures and the bathroom needs some changes, and the wifi is very poor!It is not also so nice to see in your room cables and routers etc!They told me that they start the renewal and some rooms are new. Next time I will ask for a new room or I will book somewhere else.",Cleopatra Hotel,Review 152 Similarity,0.379049022,Review 72 Similarity,0.140372481
50,The hotel was in a perfect locationA good place to stay atThe room was very clean and net the staff are great and were helpful always ready to serveThe receptionists were very helpful as well funny and welcoming with good hospitality spiritThe breakfast was richGood place to stay at good staff to meet,Cleopatra Hotel,Review 90 Similarity,0.298142397,Review 126 Similarity,0.138013112
40,"The main advantage of this hotel is its location in the heart of the business district. It is also a walking distance from the old part of the city known for its tourist restaurants and shopping opportunities. Cleopatra hotel serves more the business travelers. This is why it is less crowded in the summer. It is one of the limited hotel options in Nicosia, the capital of Cyprus. Tourists usually have day time visits to Nicosia and return to the seaside resorts in the south of the island.The rooms are relatively small in size. Ask for the refurbished ones. The corridor on the floors is very narrow. Some of the rooms open directly on the staircase. Fairly good internet connection is available in the rooms. The rate for internet is Euro 15 per day or Euro 6 per hour. The hotel has good gym facilities.The staff is limited in number but very friendly. I had a conversation with Stavroula at the reception, who gave me all necessary information. I did not see any doorman or concierge in the hotel. It is pretty like self service.An advantage is the availability of free parking lot in the hotel basement, in an area not easy to find parking space.",Cleopatra Hotel,Review 209 Similarity,0.266475871,Review 152 Similarity,0.136504727
30,"Booked a family room for 2 Adults and 2 children. The room was fairly small.When we arrived for check in, no one helped in carrying the luggage.Our booking was not showing and we had to wait for some time until it was sorted out.Again I was left alone to carry the luggage ( four bags) to the room and the workers saw me struggling.The AC are occasionally turned on in the corridors during a really hot August.Our booking was for 3 nights we could not stay for more than one night in this hotel. They have also refused to refund any amount for my cancellation.Advantages:1- The location2- The swimming pool.3- The food ordered at the pool was good.4- Friendly service staff who was working for the pool and the same guy was covering the breakfast . Can't recall his name.In my evaluation the hotel is fairly a 3 star property",Cleopatra Hotel,Review 56 Similarity,0.461934885,Review 22 Similarity,0.131590339
50,"During our holiday, staying in some beach hotels in Cyprus, we decided to visit Lefkosia (Nicosia) also. This hotel gives you nothing but what you really need for a ""one-night stand"". Friendly & helpful staff, bed & breakfast, a pool in the middle of the city, excellent food in its restaurant. The breakfast was avarage, but restaurant by the pool side is great!The location of the hotel couldn't be better! With a short walk you can reach the old city.So no complaint!Everyone's smiling, so they made our one night stay great!Thank you!",Cleopatra Hotel,Review 184 Similarity,0.463586325,Review 21 Similarity,0.129640745
40,"Situated in Nicosias centre this modern hotel offers nice spacious rooms, well furnished and without the annoying evidence of longer heavy use. The bathroom was in perfect shape, everything clean and conveniant in usage. I appreciate the friendly and helpful reception and the service during breakfast. Breakfast quality was excellent. For me important : the hotel offered a large parking for cars (free of charge), the walking distance to the old town around Ledra street with many restaurants and cafes was just 10 minutes. The only problem for me was to find the hotel due to numerous deviations and closed streets in Nicosia. I enjoyed my stay in Cleopatra and recommend this hotel.",Cleopatra Hotel,Review 14 Similarity,0.40824829,Review 42 Similarity,0.127775313
40,"Always staying at this hotel on business trip.Nice breakfast buffet. Location is central, old town is 10 minutes walking. A lot of good restaurants and coffee shop around of different levels. Debenhams is 5 minutes walking.",Cleopatra Hotel,Review 19 Similarity,0.340206909,Review 95 Similarity,0.125988158
20,"I chose Cleopatra hotel based on its rating being 4-star hotel. I was definitely in for a disappointment: a smelly bathroom, dirty linen, dark rooms and slow internet. The only positive aspect was that the staff were fairly friendly.",Cleopatra Hotel,Review 147 Similarity,0.340206909,Review 97 Similarity,0.125988158
30,The hotel rooms were cramped and the shower more so. The decor was ok. Tv was small and would have appreciated some international programing.The staff though were genuinely friendly and helpful. Breakfast buffet was very ordinary. Location was central.Value for money was ok but Ive stayed in a lot better for the same price and worse for more.,Cleopatra Hotel,Review 216 Similarity,0.340206909,Review 98 Similarity,0.125988158
20,"This hotel is quite central to city but has been allowed to deteriorate.The rooms are adequate but the executive room is a standard room. The staff are unhelpful, almost impatient that you require a service. It does not deserve 4 stars, 3 at the very most. A very disappointing experience.",Cleopatra Hotel,Review 222 Similarity,0.340206909,Review 99 Similarity,0.125988158
50,"Despite the hotel is currently in renovation, clients have never been affected by works.It is a shame that the spa is closed, but the swimming pool, the well equipped rooms and, especially, the kindness and strong help provided by the staff (in a lost piece of luggage, taxi difficulties and looking for utilities around in town) more than compensated.Mr George especially and his colleagues were not only very efficient but, moreover, took their work with kindness and calm support.Strongly recommend this hotel for someone who looks to work in Nicosia with full support in this temporary ‘home’.Bravo!",Cleopatra Hotel,Review 11 Similarity,0.272165527,Review 147 Similarity,0.125988158
30,"Centrally located hotel very close to the centre. good breakfast and helpful staff. unfortunately the hotel rooms are crying for a refurbishment especially the bathrooms . bath did not hold water as it had no tap, same for the Sink.",Cleopatra Hotel,Review 112 Similarity,0.272165527,Review 148 Similarity,0.125988158
40,"room was spacious, queen bed size, clean. big bathroom with two types of shower heads (rain from top and regular at angle but movable by hand)breakfast was a little disappointing with the same food everyday and not much variety but good qualitythere are plenty of good restaurants around the areaclerks were very friendlylate checkout was free",Cleopatra Hotel,Review 111 Similarity,0.246182982,Review 163 Similarity,0.125988158
40,"Spend 10 nights with my husband at The Cleopatra Hotel1. Loved the position of hotel ....walking distance to shops , restaurants to the main city town and 10 min walk to main bus station too visited ..Aya Napa, Limmasol, Larnaca and Pafos was Great! !!!!2.we had room 310 refurbished room was our haven in Cyprus! After lots of site seeing! ....Maids cleaned out room daily Was tip top !The only negative ...Breakfast was exactly the same every morning no change or variety at all ....breakfast needs daily change and variety please .....4 star hotel no pancakes ???Staff were ok nothing special doing their job ....our Thank you to the male reception staff member from Larnaca who we enjoyed talking to and gave us lots of information too ...(sorry about forgetting his name )Overall we loved Cyprus. NICOSIA WAS A FANTASTIC central safe area thank goodness for their amazing bus station to visit Cyprus outside the city ...Cyprus is truly beautiful!The hotel was of good standard too!Thank you from Malta.",Cleopatra Hotel,Review 116 Similarity,0.457604315,Review 25 Similarity,0.122627868
30,"The property itself is definitely not meeting the 4-star standards. The rooms are very small, beds not comfortable, bathroom full of mould and they provide only a smelly blanket to sleep with (covered with sheets). Wifi has a very poor signal.Most of the staff is not particularly friendly and professional (e.g. they told us once checked in that the wifi if free, later the called us that they will charge it after we used for 3 days already), but the manager is great and helped us a lot when we meet him at the reception.Overall, the place is not terrible but you can find much better in Nicosia...",Cleopatra Hotel,Review 174 Similarity,0.307728727,Review 123 Similarity,0.119522861
30,"The hotel is not bad, the rooms are quite small but will do the job.The location is good, in the center of everything.The food is ok but not the best.If you are staying for one night choose this hotel, if you are staying more you better look for another one",Cleopatra Hotel,Review 176 Similarity,0.193649167,Review 181 Similarity,0.119522861
50,"When my wife went into a coma after suffering a brain hemorrhage I moved into the Cleopatra for four months. Their kindness during this period was fantastic, offering sympathy, making sure I was taking care of myself and giving me encouragement all the way. The rooms were smart and comfortable, the food excellent and the bar welcoming. During these dark days they gave me solace and I will always be grateful. Now back to near normality, my wife and I frequently return to the Cleopatra where we always receive the same caring and and friendly welcome. Ideally situated in the centre of Nicosia, it is perfect for site-seeing and other restaurants and an ideal base for a holiday.",Cleopatra Hotel,Review 94 Similarity,0.061545745,Review 202 Similarity,0.119522861
10,"I've been in Nicosia for business purposes, and stayed in hotel for three weeks. Main impression - staff is very unprofessional, never would rate them as a 4* hotel. TWICE my personal belongings were TAKEN OFF BY HOTELL STAFF (minorly valued, but still that shouldn't happen in any hotel)! After both time I threat that I will call the police they returned them, otherwise I doubt that they would do so !!!When I approached the guy at the reception with my complains on this - he laughed in my face ?! ?! ?! On the top of the above - my company paid to the hotel more than 5500€ for their ""services"", so I can only imagine how they treat the customers that pay less ! Very very UNPLEASANT EXPERIENCE which I wouldn't recommend to anyone.Beside these things with plunder of my personal belongings, there are other ""minor"" things I didn't like in this hotel:1. Half of the hotel is NOT REFURBISHED, so usual case is that you initially always get the room in the non refurbished part, so if you don't complain you'll be stuck in THE ROOM FROM MIDDLE '70s (again, we are speaking here about 4* hotel)2. BREAKFAST is every day the same, so after two weeks I stopped go there. Best thing they offer for the breakfast are the watermelons, but as nothing in this hotel is as it should be, they peal one water melon, and when it is eaten they don't refill the plate, so you have to go very early in the breakfast if you want to catch the full meal. This is the case with almost everything offered for breakfast (at least for decent stuff).3. STAFF that works in the dining room is mostly consisted of young men's (I'd rather say kids 15-20 years old ?!), who don't know how the service in a 4* hotel should look like, so when you ask them to bring you something (i.e. coffee, tea, etc.) they first turn around their eyes making ""a face"" and then go to do what you asked for. After I saw this is the usual case I stopped asking anything from them in order to avoid spit in my coffee or something4. BEDS ARE VERY UNCOMFORTABLE! Generally there are no twin beds but rather two single beds placed next to each other acting as a twin bed. When you sleep they know to spread apart and you can find yourself on the floor. Beside this they are very uncomfortable, so many mornings I woke up with the pain in my neck, my back and in my shoulders.Bottom line is that I will certainly avoid this hotel in the future, which I recommend to the other as well, because for the price which is equivalent to the prices of 4* hotels in London for instance, this level of ""quality"" and ""service"" is at least 20 levels below!Finaly, after my initial comment on TripAdvisor website I was threaten by the hotel owner that they will press charges on me for my negative rate and my comment ? Honestly, I think that nobody needs this kind of experience for its own money.",Cleopatra Hotel,Review 102 Similarity,0.329739004,Review 111 Similarity,0.116296761
50,"I am back from spending 4 nights at the Cleopatra Hotel, I was a little nervous after reading some of the previous reviews but I needn't have worried. The hotel is in a great location for a walk into the city centre, about 8 minutes away, and well directed to by the hotel staff who I found to be pleasant, helpful and knowledgeable. Costas who runs the hotel bar is a treasure and made the evenings in there very enjoyable with his stories. I stayed there 2 nights on my own as my partner is in the forces and could only spend 2 of the nights there but I was made to feel very welcome and felt 'looked after' by fellow guests and staff on the 2 nights I was there on my own. The room was very nicely decorated and comfortable, bathroom very nice and extras like hairdryer a bonus, as was the air conditioning !!!. The breakfast had something for everyone and set us up for the day. The pool was very inviting in the 38 degrees heat too with the pool bar a welcome treat. All in all had a fantastic time there and would highly recommend it to anyone staying in Nicosia :)",Cleopatra Hotel,Review 185 Similarity,0.498058245,Review 4 Similarity,0.115278084
30,"I have stayed one week in Cleopatra during a business trip in Nicosia. It is very average hotel, for the room price, only goo dthing is that it is close to the old city center. The bed is not comfortable at all, the sheets are thin, and the windows are covered by one blinder and one curtin, both cover half window, every day I was waking up at 6am due to the light, they should know that the hotel is located in Cyprus, not in a cave!The breakfast is poor, no traditional food, like haloumi. The gym is good, there is a sauna and a hamam, quite small though.In general Cleopatra is an old hotel and it seems like an old hotel.",Cleopatra Hotel,Review 138 Similarity,0.249029123,Review 159 Similarity,0.115278084
50,"Enjoyed our stay at the Cleopatra - everything worked and the room was clean. Staff were helpful and breakfast was good, as was the service. Pool looked nice but it was a bit cold to swim the day we were there. Recommended.",Cleopatra Hotel,Review 108 Similarity,0.492365964,Review 9 Similarity,0.113960576
30,"Nice room, we were on the front with balcony. Rooms very clean. Breakfast was very boring and the food was not hot. Strange reception when checking in, not really sure what was the problem as room paid in advance.",Cleopatra Hotel,Review 159 Similarity,0.492365964,Review 10 Similarity,0.113960576
40,Small business style hotel. Spacious Roms but thin walls so u Can hear your neighbour. Good internet connection. Excellent Breakfirst included room Price.Nice bar. Hotel situated close to town center.,Cleopatra Hotel,Review 15 Similarity,0.430820218,Review 34 Similarity,0.113960576
40,"Rooms have been refurbished, service is good and staff friendly, willing to help.Loukoullos, the hotel's restaurant by the pool remains a good place to eat and hang around especially in the hot days of the Cypriot Summer.Common areas still need some refinement.",Cleopatra Hotel,Review 103 Similarity,0.353553391,Review 90 Similarity,0.113960576
40,"We were looking for a centrally located hotel, with a pool, with parking, with good reviews andall for a good price! This place ticked all the boxes for our 2 night stay over in Nicosia. The location is good, 10 minute walk to the old town, surrounded by quite a few shops and bars and restaurants, had a pool (essential on a hot August day!) one f very few hotels with a pool in centre of Nicosia. Underground parking (though limited spaces, big outdoor car park to rear of hotel) kept the car cool too. Hotel was clean and room had everything we needed, good bath and shower, large wardrobe, safe, fridge, tea/coffee facilities, tv, balciny, air con, hairdryer etc. Poll area was good too with bar and food served also. We ate out both nights but the food at breakfast was good so imagine other food throughout day and night there would be of decent standard too. Altogether a good choice, would stay again if visiting Nicossia.",Cleopatra Hotel,Review 57 Similarity,0.246182982,Review 161 Similarity,0.113960576
40,Having stayed at this hotel for 2 nights recently I don’t understand some of the poor ratings given by other reviewers.All the staff were courteous and efficient. The room was clean and comfortable.We had been upgraded at no extra cost and there was a basket of fruit and a bottle of wine waiting in the room.Breakfast was very good as were the evening meals.Would certainly stay again and would recommend it to others.,Cleopatra Hotel,Review 12 Similarity,0.353553391,Review 89 Similarity,0.109108945
30,"Great location for city exploring with friendly and informative staff. Booked on a Saturday and one of the reasons we booked here was because it had a pool, unfortunately we were unable to use this as there was a wedding party expected. Rooms are compact but well equipt if a little dark. Breakfast had a good variety for all tastes. Good value for money.",Cleopatra Hotel,Review 180 Similarity,0.294627825,Review 135 Similarity,0.109108945
30,"Great location for exploring Nicosia,easy to find and has a very small on-site parking lotRooms are very clean and we had a nice little balcony.The breakfast was uninspiring,especially if you are a vegetarian.The staff overall are friendly & helpful.this is the second time we have stayed here with friends and both times we have had problems with check-in & why is a mystery.The hotel is looking a little tired and could do with a make over.",Cleopatra Hotel,Review 158 Similarity,0.509524665,Review 2 Similarity,0.104828484
20,"Reception staff polite and helpful. The hotel decor is very tired and the rooms not partially clean, beds very uncomfortable, too hard. The position of the hotel is brilliant location for the old city of Nicosia.",Cleopatra Hotel,Review 120 Similarity,0.283069259,Review 141 Similarity,0.104828484
30,"All in all, the Cleopatra is an average hotel: It was in great location for my purposes, the rooms were a little outdated and needed refurbishing. I really liked the hotel bar: innovative design, very friendly and helpful staff plus free Wi-Fi.",Cleopatra Hotel,Review 210 Similarity,0.272772363,Review 146 Similarity,0.104828484
50,Found the staff friendly and so helpful. Rooms very good nice lot of room. Fairly close to shops and amenities. I found eating in the bar easier for my workinglife. Shame they don't have more English tv for your time off. But swimming pool area good once you get there.,Cleopatra Hotel,Review 65 Similarity,0.43643578,Review 30 Similarity,0.101015254
30,"Some rooms have been updated, some haven't. Unfortunately we were assigned an unupdated room which was very tired, and small. There was a bare wire coming out of the skirting board which, apart from the hazard, interfered with the air conditioning/heating unit every time we walked past it. The following morning we asked to change rooms which was done with no difficulty. Our new room was one of the modernised ones. We found the beds and pillows very hard, but the housekeeper put mattress toppers on the bed which did help. Apart from the entrance and the 'Baroque' bar, other public areas were also very tired. Breakfast was OK. Evening meals were reasonably priced. Some staff made several mistakes with orders, but Costas was great!",Cleopatra Hotel,Review 43 Similarity,0.272772363,Review 143 Similarity,0.101015254
40,"The Cleopatra Hotel is not large, but has reasonable rooms and rates. Our double was clean, serviced by elevator and the desk people were very useful (maps, taxis, suggestions). Had a fridge with stuff in it you could buy and a kettle for hot water. Breakfast was OK, tried to be both central European and English at same time, so potentially lots of food. I liked the room, big bay window with lots of light in morning and relatively late hours, until 10am. Location was easy walk into the old town, but outside of it. Also restaurants in area, but not really next door, needs a bit of walking.",Cleopatra Hotel,Review 55 Similarity,0.368932394,Review 79 Similarity,0.097590007
30,"Traveled on business, off season so didn't try the pool. The hotel is in a good, central location. The whole hotel is dated and in need of total refurbishment. I would say 3 star quality but perfectly adequate for a comfortable night's sleep. Would be great if it were thoroughly refurbished. My room was big but thin windows and doors and cheep flooring made it a bit noisy. Breakfast was limited and not up to the standards of major branded hotels.I paid about EUR 100 for bed and breakfast - so decent value.",Cleopatra Hotel,Review 21 Similarity,0.306186218,Review 125 Similarity,0.094491118
40,Not advisable if disabled. Too many steps both leading up to the hotel and inside. Rooms were very good. Food portions on the snack menu were very generous. Overall a very good hotel which made a good start to a very pleasant stay in Cyprus.,Cleopatra Hotel,Review 202 Similarity,0.102062073,Review 197 Similarity,0.094491118
40,"Stayed there for a long weekend . Nice and big rooms , not the best breakfast I had in a hotel but not bad . Easy access to the center of Nicosia , helpful and friendly staff. The reception area is not big and the breakfast is located next to the reception",Cleopatra Hotel,Review 155 Similarity,0.445566394,Review 28 Similarity,0.09166985
30,"Except location, it is centrally located-good mainly for business, it is an average hotel. The room was not comfortable, but clean, with small bathroom with worn towels. The quality of breakfast was average and the price is not justified (93 Euro/night). There is parking place. Upholstery in hotel hallways old and need changing. I could not say that I enjoyed my stay there",Cleopatra Hotel,Review 130 Similarity,0.396059017,Review 53 Similarity,0.09166985
40,"Cleopatra Hotel is very conveniently located in Nicosia , Cyprus . Staff is very friendly and the rooms are very clean and comfortable . Walking distance from the hotel there are restaurants and things to see but further the area where the hotel is located is very safe .",Cleopatra Hotel,Review 75 Similarity,0.336787657,Review 102 Similarity,0.09166985
20,"Location of the hotel is really very convenient. While it is located in the quiet street, there is only 2 minutes walk from the main shopping street.But it seems that it wasn't renovated back since eighties. The room was clean but there was a crack going through the wall. It was funny to see non-digital air conditioner control on the wall with lots of knobs, slides and buttons. The ceiling in corridors is depressingly low, while in the room it is Ok. Internet access was ridiculously expensive (don't remember exactly but something like EUR7 for 45 minutes) . The choice of food for breakfast wasn't fantastic.Really overrated hotel.",Cleopatra Hotel,Review 223 Similarity,0.433012702,Review 32 Similarity,0.089087081
40,"I've stayed in Nicosia for work 4 times in the last year. The Cleopatra was recommended by our clients as an alternative to hotels in the old city (close to shops and food, but smaller and maybe not as quiet) or the Hilton (nicest amenities but isolated and more expensive). I agree; the Cleopatra is a good mix: Walking distance to town, clean rooms, reasonably priced (about £75/night), nice perk to have a balcony, pool (although it wasn't open yet). A few furniture items in the room were a little worn, but I didn't really mind. I plan to stay there again on my next trip.",Cleopatra Hotel,Review 71 Similarity,0.374634325,Review 75 Similarity,0.086710997
40,"No complains about this midrange hotel. Very good rooms and good breakfast at a reasonable price. Location in the city is also good, and I would definitely visit it again on business trips.There is also small parking below the hotel, but not so easy to maneuver a car.",Cleopatra Hotel,Review 51 Similarity,0.234146453,Review 167 Similarity,0.086710997
