r_points,r_text,place,,,,
50,"Great place to go to relive a part of history. Exhibits well set out with lots to see.located in an easy to get to place, if you get lost ask a local or passer by who all seem friendly enough...",Cyprus Museum,Review 312 Similarity,0,Review 294 Similarity,0.25819889
50,At €4.50 this is well worth the entry fee. The British Museum may be free but this little museum is a far more manageable size and no less enthralling. And you won’t be left exhausted at the end. It is small and spectacular and very well laid out. It starts with some amazingly preserved ceramics from 3200 BC and goes right up to Greek and Roman gods and Emporers including the majestic bronze statue of Roman emperor Septimius Severus and the enticing Aphrodite nearby. Easy to find near Pafos Gate.,Cyprus Museum,Review 81 Similarity,0.471404521,Review 9 Similarity,0.23570226
50,"If you have any interest in history , visit this fantastic museum opened in 1908 in the name of Queen Victoria. Fantastic jewellery , pots , tools and art . There is a gift shop , toilets inside , and statues and the like in the gardens surrounding the museum.",Cyprus Museum,Review 127 Similarity,0.471404521,Review 10 Similarity,0.23570226
40,Whilst this museum may be fairly modest in size it has some wonderful exhibits. Entry is 4.50 euros and children go free. There are some very interesting items from prehistoric times to Byzantine Cyprus with many statues from the Hellenic and Roman period. The 2000 figures unearthed are pretty unique I would say and the bronze of Septimus Severus is really impressive. There's a little cafe in the grounds too. All in all a very enjoyable museum that kept both kids and adults happy.,Cyprus Museum,Review 167 Similarity,0.471404521,Review 12 Similarity,0.23570226
40,This was my first time visiting a museum which its history is greek oriented. I liked this museum.The price is 4/5€ for each adult. There is no guid but the information tags are clear and easy to understood.,Cyprus Museum,Review 196 Similarity,0.471404521,Review 13 Similarity,0.23570226
30,"Some lovely pieces and, for the most part, nicely displayed. Explanations are written in English as well although they are overly technical and confusing (this was a common theme at all the sites I visited in the country) Another issue I had with this particular museum was that they chose to separate the objects by type (ceramic, figures, sculpture) rather than historical time period which was not necessary for such a small museum and took away from the historical narrative in my opinion.",Cyprus Museum,Review 244 Similarity,0.471404521,Review 16 Similarity,0.23570226
50,"A moderate sized museum with big historical artifacts. Dating from stonage to roman time very beautiful jewelry, statues, pots and artifacts. Also a small reconstructed tombe inside the museum from emperor severus. A must see for people looking for the artifacts from the digging sites! Entree €4,50 P.P.",Cyprus Museum,Review 322 Similarity,0.471404521,Review 17 Similarity,0.23570226
50,"As with all museum visits, I recommend visitors to go for the guided tour (there are two English guided tours daily). I went for the later and last session of the day which started at 11.45am and ended at around 1pm.The guide was very knowledgeable and gave a good introduction of Cyprus on a chronological basis, from the early settlers to the influences from the surrounding countries and past empires.My partner and I learned a lot from this tour and museum visit - best EUR4.50 spent!",Cyprus Museum,Review 343 Similarity,0.471404521,Review 19 Similarity,0.23570226
50,The museum has renewed its collections and we were lucky to enjoy for Museum day a wonderful guided tour. It is worthwhile visiting to help tourists learn about our ancient history.,Cyprus Museum,Review 364 Similarity,0.471404521,Review 21 Similarity,0.23570226
50,"This is a small museum but with exhibits of excellent quality. I am interested in Roman and pre-Roman archaeology and have visited exhibits of this type in the British Museum, the Louvre and the Metropolitan in New York. The Roman Glass exhibited here is right up there with the best. Greek red and black ground vases are top quality as is the pre-historic pottery. Treat yourself to the best with a visit!",Cyprus Museum,Review 398 Similarity,0.471404521,Review 24 Similarity,0.23570226
50,"The museum isn't very big, but it is packed with a huge collection of prehistoric and ancient artefacts. A wonderful way to learn about Cyprus's ancient past!",Cyprus Museum,Review 119 Similarity,0.43643578,Review 29 Similarity,0.23570226
50,This museum is a MUST when you visit Cyprus and Nicosia. All the artifacts are so numerous that you need to visit it several times. It is very easy to follow as there is a chronological order in the different rooms.The Cypriot antiquities and the treasures date from the Neolithic Age to the Early Byzantine period.,Cyprus Museum,Review 193 Similarity,0.43643578,Review 32 Similarity,0.23570226
50,"If you have a spare time don't hesitate to visit the Cyprus Museum, it have lots of interesting stuff and it worth it!",Cyprus Museum,Review 151 Similarity,0.23570226,Review 178 Similarity,0.23570226
30,"The 'Body' exhibition, displaying pieces depicting the human body and bodily functions is interesting. The Sculpture Gallery was also interesting. The museum is small enough to cover in an hour or so.",Cyprus Museum,Review 353 Similarity,0.23570226,Review 185 Similarity,0.23570226
50,"Lots of beatuifull ancient artifact. Allows you to understand Cyprus culture much better. Artifacts from 3000 BC to Roman Empire ones and most famous one Aphrodite statue. But as for me very interesting ones were these ancient ones - oldest, from around 3000 BC and older. So simple but sometimes so close to modern art in symbolic sense.",Cyprus Museum,Review 67 Similarity,0,Review 233 Similarity,0.23570226
40,"The museum is very old like the historical sculptures insideCyprus island has great history so this museum is a very good opportunity to visit and enjoy all of these historical items.Gold and silver jewelries , sculptures from marble and bronze and lots of other historical treasures",Cyprus Museum,Review 137 Similarity,0.43643578,Review 30 Similarity,0.21821789
50,"The museum is full of very interesting finds with a lot of history attached to them. I would be a good idea to read up on them. The museum also has two explorer packs for children, one on ancient beasts and one on Aphrodite. The kids get a booklet, a torch, a magical belt, etc and have to find the items on their list, which also gives a brief, child-friendly description of the artifact. I took my son and his friends there before my son's fifth birthday and they loved it!",Cyprus Museum,Review 141 Similarity,0.43643578,Review 31 Similarity,0.21821789
40,"At the Cyprus Museum, NicosiaThere are ancient artifacts here.With many unique kindsOf object, archaeology finds.It’s all very well displayed(Access is limited for wheelchairs)A fine museum has been madeWith a fair number of stairs.If you can manage some (and I can)It’s worth the effort to seeCyprus’s finest museumWhich for me was quite free.",Cyprus Museum,Review 248 Similarity,0.43643578,Review 37 Similarity,0.21821789
50,this is probably a must for every visitor to the island - you'll never be able to understand what it means to be in Cyprus unless you visit the Museum: all the intricacies of the past that affect the present are there. Bonus: the Museum is located very centrally and you can walk to most major attractions from there.,Cyprus Museum,Review 285 Similarity,0.43643578,Review 38 Similarity,0.21821789
50,"An excellent museum with very important exhibits. It's a relatively small museum, but graceful and important. easily and quickly you can see all the exhibits without getting tired. Take a little of your time to visit it, it's worth it. Is located in the center of the city.",Cyprus Museum,Review 50 Similarity,0.40824829,Review 51 Similarity,0.204124145
40,We went on a selfguided tour on a Sunday afternoon. It was a good time to visit with few tourists. An interesting exebition of artifacts depicting the Islands history.Well worth a visit & pluss for friendly staff👍,Cyprus Museum,Review 242 Similarity,0,Review 272 Similarity,0.204124145
50,"The museum contains an extensive collection of pottery, statues, coins and jewellery. It isn't very large, and a two hour visit is enough. This makes it ideal for escaping the mid-day heat. The nearby cantina is a nice shaded place to have a drink and a snack. If you are interested in (ancient) history, this is definitely a place you should visit.",Cyprus Museum,Review 296 Similarity,0.40824829,Review 80 Similarity,0.174077656
40,"This relatively small archaeological museum is a real gem that is well worth the admission fee and a couple of hours of your time when in Nicosia. At the time of writing local tourist board guides were giving 1.5 hour guided tours starting at 11:00 on Tuesday and Friday at no additional cost after the admission fee. Our guide was well informed and made the visit far more interesting, and so you may wish to check with the local tourist board as to when these tours are available when you visit..",Cyprus Museum,Review 147 Similarity,0.320256308,Review 142 Similarity,0.166666667
40,"I often visit the place with my six year old grandson and we always have a great time. The place is small by international standards but extremely rich in exhibits. During our last visit, a section of the museum was closed to the public for renovation but we were amply compensated by visiting thespecial ""Fragments"" exhibition.As far as I am concerned, the highlight of the museum are the numerous clay figurines from Agia Irini whilst my grandson considers the cruciform figurines from the Paphos' region as tops.At rthe end of your visit, make a point of visiting the small kiosk in the museum's garden oasis and have a hot or cool drink.Definitely the museum is worth a visit. We already planned our next visit for the end of August.",Cyprus Museum,Review 392 Similarity,0.336860768,Review 100 Similarity,0.161690417
50,"Situated outside the city wall, the museum itself is a historical building. It should be a heaven for archaeological fan. If you agree with the belief of 'ancient aliens', you should spend some time in the museum if you are in Cyprus. The museum is not big in size but got great and unique collections. You won't be disappointed. Most of the famous or important artifacts found on the island are displayed here but not the district archaeological museums. Apart from crossing the border, this is another 'must-do' in this divided city.",Cyprus Museum,Review 325 Similarity,0.480384461,Review 7 Similarity,0.160128154
40,"The Cyprus Museum is worth a visit if your interested in Antiquities. Allow an hour to 90 minutes for a visit depending on your level of interest. Most items are well labelled but it can be difficult to pick out the really interesting items as the displays are a little pedestrian.The interior of the building is modern and air conditioned and there is plenty of seating. The building has reasonable disabled access to most areas (ask staff if you need assistance).Photography is permitted without flash but on the whole the building is well lit do shouldn't be a problem for modern digital cameras. Some staff are a little overzealous with the 'no flash' rule so if your camera has and autofocus light, be prepared to be told off (I was!).Worth visiting and very interesting.",Cyprus Museum,Review 31 Similarity,0.15430335,Review 215 Similarity,0.15430335
50,"Plenty to see here if you are into archaeology , The museum , in the Greek half of Nicosia , is house in a neo -classical building and it is mainly thanks to the British that these artifacts were saved for posterity . Sometimes there are cases full of similar objects but some are outstanding ; amongst the artifacts that span the neolithic age to 250 AD the most noteworthy are the collection of votive figurines , a bronze age pyxis and the statue of Roman Emperor Septimus Severus .......and lots more .",Cyprus Museum,Review 14 Similarity,1,Review 1 Similarity,0
50,"Big enough to hold numerous interesting objects and displays, all set out in way that makes progress through the museum easy and enjoyable. There are enough things to either hold your attention for a while, or allow you to to skim through the larger collections taking in the highlights. Always a good sign of a museum if you can dictate your own pace going through to the end, but feel you haven't missed anything of note or interest. This museum certainly allows that. Well worth a visit.",Cyprus Museum,Review 159 Similarity,0.5,Review 4 Similarity,0
50,Unique experience. We were very glad visiting this museum (incredible representation with 3D if Nicosia through time) and we would love coming again and having more time. It is huge (compared with the quality of the items),Cyprus Museum,Review 354 Similarity,0.471404521,Review 20 Similarity,0
40,This museum is well worth your time. The reconstruction of the burial sites was very informative - having already visited a number of such sites. Most impressive was the terra-cotta soldiers on chariots forming a terra-cotta army on display. The age and the detail is impressive. Don't miss this museum.,Cyprus Museum,Review 394 Similarity,0.471404521,Review 22 Similarity,0
50,"There is so much in this museum and it is so well presented, including narratives on the exhibits. Fortunately, the museum is not swamped with visitors so you have plenty of time to absorb what you are seeing and to spend time by your favourite items - I particularly liked their own version of the terracotta army (a lot more variety in their characters).",Cyprus Museum,Review 5 Similarity,0.40824829,Review 45 Similarity,0
50,the museum building is a site itself..... the exhibits are so many and so well displayed... very pleasant and educational visit...will definitely keep going back,Cyprus Museum,Review 26 Similarity,0.40824829,Review 47 Similarity,0
30,"Unique historical objects, very interesting exhibitions are spoiled by poor client service. In weekdays in the morning, total customers 3, museum staff clean the exhibition place when visitors are there, they speak so loudly about their private matters, very disturbing, eating in front of visitors etc. Not very good experience, but the place itself deserves better staff",Cyprus Museum,Review 44 Similarity,0.40824829,Review 49 Similarity,0
50,"One needs more than one day to see everything in detail. All most important artefacts once found during excavations are showed here. A marvel. Hundreds of statues of gods and godesses, terracota, vases... you name it. Surely the highpoint of your visit to Nicosia.",Cyprus Museum,Review 73 Similarity,0.40824829,Review 53 Similarity,0
30,average place and you would do better museums in other parts of europe. just do this if you have enough time in nicosia and dont know what to do :-),Cyprus Museum,Review 77 Similarity,0.40824829,Review 54 Similarity,0
30,"Great collection of artefacts and limestone statues, with thorough descriptions. Unfortunately staff is horrendous: customer service is none existent as the ticket seller was yelling on the phone the all time. Not even Hello!",Cyprus Museum,Review 91 Similarity,0.40824829,Review 56 Similarity,0
40,It is very big museum with lots of historical objects.its a day trip so be there early morning.you can spend hours there and still not finish your visit.,Cyprus Museum,Review 135 Similarity,0.40824829,Review 58 Similarity,0
30,No guide there but it is required.Superb collection (I guess?) but little explanation written.Worse the time you ll spend there,Cyprus Museum,Review 139 Similarity,0.40824829,Review 59 Similarity,0
50,"We've travelled a lot around the world with our two young sons. The little ""explorer's box"" that this museum put together for their youngest visitors is pure genius! We all enjoyed our time here.",Cyprus Museum,Review 166 Similarity,0.40824829,Review 61 Similarity,0
40,This is a well laid out archaeological museum.Full of statues and artefacts from ancient times.Principally for those who are interested in this sort of object.,Cyprus Museum,Review 169 Similarity,0.40824829,Review 62 Similarity,0
40,"This museum should not be missed! For a mere 5.50 E, you gain access to the most stunning exhibits, virtually all of which are local in origin - something that adds further to the the exciting nature of the experience. Do not be put off by the lackluster web pages, and do make sure you allow enough time to explore every nook and cranny - some of the best things seem to be half-hidden. There is scope for presenting some of the exhibits in a more eye-catching way, but visitors will be rewarded for their persistence! Amongst the most impressive exhibits are the numerous statues of different sizes discovered in Ayia Irini, and some of the Nea Paphos artifacts, excavated in collaboration with a Polish University over a fifty year period.It is best to allocate a whole afternoon, if not perhaps an entire day, to be able to take in the entire wealth of the exhibits on display. Visiting in January, I found myself to be the sole visitor over most of the afternoon - although during the tourist season the situation may be rather different.",Cyprus Museum,Review 179 Similarity,0.40824829,Review 64 Similarity,0
40,A museum that worth seeing and doesn't take more than 2-3 hours (or a half day if you are really interested). The quality of some of the early examples of pottery are quite incredible. There is also a colouring station for young children towards the end.,Cyprus Museum,Review 182 Similarity,0.40824829,Review 65 Similarity,0
40,"The museum has a wide range of archaeological material from sites around the island. Highlights are the Archaic ceramic sculptures and the furniture. Lighting isn't always very good, sadly, which makes taking good photos a little hit or miss.",Cyprus Museum,Review 203 Similarity,0.40824829,Review 66 Similarity,0
40,"This is a grand, old fashion museum with lots and lots of interesting objects and information that might overwhelm you....It also hosts temporary exhibitions....it's a must go...",Cyprus Museum,Review 249 Similarity,0.40824829,Review 72 Similarity,0
40,"Especially the ceramics has a lot of character. Collections are varied and gives a broad introduction the the findings on the island. The museum is fair in size. In some rooms its modernly in its will to communicate, in others its rather oldfashioned.",Cyprus Museum,Review 256 Similarity,0.40824829,Review 74 Similarity,0
50,"Along the Aphrodite route, take time to stop at this museum with relics dating backl to prehistoric times. The treasures unearthed in recent excavations are on display here.",Cyprus Museum,Review 257 Similarity,0.40824829,Review 75 Similarity,0
50,I was gladly surprised ot find such a nice collection of artifacts nicely kept and offering a beautiful glimpse into the island's various historical phases,Cyprus Museum,Review 276 Similarity,0.40824829,Review 76 Similarity,0
50,"I walked up from Ledra St, approx 10mins. Nicely set out museum and worth a second trip. Coffee bar outside in the garden.",Cyprus Museum,Review 280 Similarity,0.40824829,Review 77 Similarity,0
50,This was an interesting museum for those who love antiquities. It was well laid out and the labels were also in english.,Cyprus Museum,Review 288 Similarity,0.40824829,Review 78 Similarity,0
50,"although this museum is a cozy place more like an old house but you can find many interesting objects there as a signe of a historical place from coins to big sculptures! as i always belive a traveller should not miss any piece of any place because we may not return there again , so dont miss this place even if its far from beach and city center, you can use one day trips and tours to make it economical!!!",Cyprus Museum,Review 326 Similarity,0.40824829,Review 84 Similarity,0
50,"Thre is more stuff in the museum, that you might expect from the outside of the building. Take enough time to look at this.",Cyprus Museum,Review 338 Similarity,0.40824829,Review 85 Similarity,0
50,The museum is in an easy location and very easy to find. The artifacts are in excellent condition well preserved and exhibited . Going through the well aired spacious rooms of the colonial building you feel great satisfaction and awe for the beauty and historical value and toil of all who managed to put all in chronological order and harmonious perfection. I go there quote often and many a time I forget myself there. My suggestion is that people should go there especially on Sundays when it is as I believe free entrance.,Cyprus Museum,Review 356 Similarity,0.40824829,Review 86 Similarity,0
50,"Within the Museum one can see and understand how the island developed chronologically, when and who visited it. If you are a keen historian, allow at least sever hours to absorb all that info!",Cyprus Museum,Review 380 Similarity,0.40824829,Review 88 Similarity,0
50,Great place that you can see the Greek and historical heritage of the island.A must visit site in Nicosia.,Cyprus Museum,Review 131 Similarity,0.333333333,Review 116 Similarity,0
50,"Very important collection of ancient objects, nice vitrines, good explications. Not at all a lot of visitor. You need 2 hours for the visit.",Cyprus Museum,Review 202 Similarity,0.333333333,Review 123 Similarity,0
30,The museum has a lot of wonderful artefacts but they are not all that well displayed. The exception is the special exhibition on the theme of the body which was well put together and very informative. Worth a visit but could definitely be better.,Cyprus Museum,Review 367 Similarity,0.333333333,Review 134 Similarity,0
40,"The museum in on the Aphrodite cultural route and a must for international culture lovers. It is rich with artefacts dating from the Neolithic up to and beyond the Greco-Roman eras. The statue of Aphrodite of Soloi, gold relics and jewellery from the tombs of Salamis are some of the treasures worth seeing. This museum is dedicated solely to Cypriot archaeology but the findings show considerable influences and links with nearby ancient civilisations such as the Phoenicians, the Assyrians, the Egyptians, the Greeks (of course) and others. It is not very big and definitely worth a visit if you are in the neighbourhood. You can also visit other interesting places nearby such the Leventis gallery and by the end of this year, the by then finished new modern Eleftheria (Freedom) Square, the Ledra crossing point to the Turkish occupied areas and others.",Cyprus Museum,Review 176 Similarity,0.3086067,Review 143 Similarity,0
50,Interesting displayed and exhibitions. A wide array of antiques from across the whole island. The antiques are in very good condition and are well kept and looked after. This museum takes you back in time.,Cyprus Museum,Review 112 Similarity,0.288675135,Review 149 Similarity,0
30,"I was filling in time on a business trip and decided to pay a visit here. The layout of the museum flows nicely, but the content is a bit the same. If you like stone statues and clay pots then this is the place for you!! I really like old stuff so didn't mind too much. It's was also only about 4/5 euros to get it, and it killed an hour of my time.I have to say though that the guy who sold me my ticket was exceptionally miserable and very unfriendly. Oh well you can't have it all......",Cyprus Museum,Review 93 Similarity,0.23570226,Review 176 Similarity,0
30,"it was interesting to visit, but I'd say the free museum in the town centre was more interesting than this one",Cyprus Museum,Review 339 Similarity,0.23570226,Review 184 Similarity,0
40,Yes the pieces of this museum have been around for a long time and kudos to the responsible civic members who keep it well presented and not over done. There is much that is worth checking out here so allow plenty of time. Each section is well done so if you only have time for a couple sections do them well and come back another time.,Cyprus Museum,Review 80 Similarity,0.136082763,Review 216 Similarity,0
30,"A museum with some old stuff like pottery, coins, tools etc. Not a very big place where you could spend many hours but a nice place to visit when you have some spare time. When I went a lady guide was explaining things very loudly to her clients which were noisy and annoying. Especially that group of people were blocking the way for the others in all the possible manners. So for me, it wasn't a very good experience, but this place is a nice place to visit when you have some spare time. Don't make plans to visit here (not that worthy), just go when you have some spare time.",Cyprus Museum,Review 183 Similarity,0.132453236,Review 217 Similarity,0
50,"Not very big, and no new insights in prehistoric and historic developments. What makes it worth visiting is the quality of several exhibits.",Cyprus Museum,Review 10 Similarity,0,Review 218 Similarity,0
40,"€4.50 entry. There are lots of historical artefacts to see. It is worth a visit. Staff are helpful, you can also take photos",Cyprus Museum,Review 19 Similarity,0,Review 222 Similarity,0
40,Excellent exhibition with Cypriot antiquities from which Picasso was inspired to create some of his amazing ceramics,Cyprus Museum,Review 32 Similarity,0,Review 225 Similarity,0
20,"...but very few explanatory signs (not even in Greek), so impossible to get ""the story"" - a pity indeed.",Cyprus Museum,Review 45 Similarity,0,Review 228 Similarity,0
50,Worth at least an hour or two. Stunning finds and the first and last rooms are extremely well presented.,Cyprus Museum,Review 51 Similarity,0,Review 230 Similarity,0
40,Quite nice and lots to see and nice to get out off the heat when you have moaning kids as it was air conditioned,Cyprus Museum,Review 66 Similarity,0,Review 232 Similarity,0
50,Some fantastic exhibits. Many of them thousands of years old and undamaged. A real glance back in time.,Cyprus Museum,Review 75 Similarity,0,Review 235 Similarity,0
50,I was overwhelmed by many of the exhibits. If you are interested in antiquities don't miss it. You will be pleasantly surprised.The gift shop has a lot of nice presents to buy.,Cyprus Museum,Review 78 Similarity,0,Review 236 Similarity,0
50,"The exhibition is well organised and displays artefacts, which can not be found anywhere else in the world.Some descriptions need an update, but overall it is just great!",Cyprus Museum,Review 94 Similarity,0,Review 239 Similarity,0
50,"Beautifully exhibited artefacts, with descriptions in Greek and English. They were chronologically presented, well lit and easy to follow",Cyprus Museum,Review 95 Similarity,0,Review 240 Similarity,0
40,A place where you can learn the development of the island. From the beginning of life until know. Lot of things from different countries because of the position of the island and there inpuct,Cyprus Museum,Review 101 Similarity,0,Review 241 Similarity,0
50,Easy to walk! Very well organized! You will be surprised with the objects there that are exposed!It does not take more than two the visit!Impressed!,Cyprus Museum,Review 106 Similarity,0,Review 242 Similarity,0
40,"Very varied and interesting exhibits. Nice to see such a rich display of culture on offer. The written explaimations of items was clear, easy to read and informative. The iron Age Jewery and pottery displayed was incredible. A very enjoyable couple of hours.",Cyprus Museum,Review 111 Similarity,0,Review 243 Similarity,0
50,An excellent musuem. Worth a guided tour. look out for the free torutr days. well layed out with good english descriptions,Cyprus Museum,Review 125 Similarity,0,Review 249 Similarity,0
40,"Visited fast because of lack of time but really interesting, even the building is really nice.It closes early but great place still",Cyprus Museum,Review 174 Similarity,0,Review 261 Similarity,0
30,"Plenty of pots,bowls and jewellery on show as well as a whole floor dedicated to the British rule.There was also a very nice exhibition of wedding dresses through the ages, I believe this is temporary.My only minor criticism is we found it too hot in there and were pleased to get to the fresh air !",Cyprus Museum,Review 180 Similarity,0,Review 262 Similarity,0
20,InterestingSome beautiful piecesInformation provided at times a little sketchy and not sure if it accuracy,Cyprus Museum,Review 205 Similarity,0,Review 267 Similarity,0
40,Handsome building all on one floor. Beautifully displayed objects. Good labels and one very informative video. Highly recommended. Few visitors in February.,Cyprus Museum,Review 259 Similarity,0,Review 275 Similarity,0
50,"We had the greatest day here, only meant to spend and hour or so but ended up her the whole day! What a day!",Cyprus Museum,Review 260 Similarity,0,Review 276 Similarity,0
40,"A lot of items, clean and analytical.Well worth a visit and very educational.Strongly recommended to everyone.",Cyprus Museum,Review 264 Similarity,0,Review 277 Similarity,0
40,"If you are interested in historical artifacts including clay pots, figurines and jewelry this is an interesting place to visit.",Cyprus Museum,Review 273 Similarity,0,Review 281 Similarity,0
20,They have some interesting artefacts but I would not call this a must see. It took me an hour to see it all.,Cyprus Museum,Review 274 Similarity,0,Review 282 Similarity,0
40,"Mostly ancient greek and roman items, byzant and newer times there too. I am so used to these exibits as a local person, that I am not impressed, but I am sure tourist will be.",Cyprus Museum,Review 287 Similarity,0,Review 286 Similarity,0
40,Is worthwhile to visit. There you can see how people used to leave more than two thousand years ago and several types of things that they use.,Cyprus Museum,Review 307 Similarity,0,Review 291 Similarity,0
10,Too boring for an outsider.More description of artifacts would have added value. Or a handbook / audio-guide can be provided.,Cyprus Museum,Review 308 Similarity,0,Review 292 Similarity,0
50,It is s must see . i think one of the best museums.They have guide there to go through the displays and it was really informative .,Cyprus Museum,Review 310 Similarity,0,Review 293 Similarity,0
40,"Definitely worth a visit, but a guided tour is preferable, as the amazing - if traditionally displayed - collections, dating back to the Neolithic through the Roman time, would require a lot of reading to be fully appreciated.",Cyprus Museum,Review 313 Similarity,0,Review 295 Similarity,0
40,"Found this place with a help of Google Maps. Didn´t have any expectations and thought I find Greek type vases and sculptures there. But I was wrong - I have never seen such an interesting exposition like the ancient Cyprian artefacts. Unique statues, decorative pottery, amazing details - simply fantastic! And yes, there were Greek type vases from later historical periods and much-much more, but for me the rooms with ancient art were the most interesting. And I really was interested.",Cyprus Museum,Review 324 Similarity,0,Review 298 Similarity,0
50,"Extraordinary pottery (design and decoration, and I'm not really interested in pottery), some beautiful artefacts e.g. the cylinder seals and the amazing 2 millennium old bed. Some moving sculptures - crosses and winged-angels pre-Christianity, Alexander the Great, classical Greek. Punched well above my expectations going in.",Cyprus Museum,Review 349 Similarity,0,Review 303 Similarity,0
50,I enjoyed my time there and saw a lot of ancient collections. it was interesting enough to my teenage kids and to us the adults.,Cyprus Museum,Review 357 Similarity,0,Review 307 Similarity,0
50,It is so lovely to be able to see exhibits without having to fight past the crowds. A few coach loads of tourists visit but they rapidly pass through leaving you empty rooms to contemplate whichever exhibit you want.,Cyprus Museum,Review 385 Similarity,0,Review 312 Similarity,0
30,Nice building but no parking nearby.Items displayed well but they didn't tell much about anything and the available leaflets were just as bad,Cyprus Museum,Review 386 Similarity,0,Review 313 Similarity,0
