r_points,r_text,place,,,,
40,"This is the border from Greek to Turkish Cyprus (Cyprus annexed the Northern part of the country). It is quite easy to pass, sort of like checkpoint Charley in Berlin. You need to show your passport to the Greek side and then again when you enter the Turkish side, just a few feet away. You are not allowed to take photos in no-mans land, so be careful.",Ledras,Review 316 Similarity,0.207019668,Review 529 Similarity,0.365148372
30,"In Nicosia you can visit Ledra street for shopping and eating on the Greek Cypriot side. The street is currently on the up with new shops opening and pleasant sun blinds overhead. This is shopping in the E.U. Should you have your passport available you can continue through to the end of the street to the occupied Territory side of the border. Here you will leave the Greek territory and enter the Turkish Republic of North Cyprus. Expect to pass through both borders, firstly from the Greek Cypriot border guard post to the TRNC border guards. The buildings on this side are in poor condition and little has been rebuilt since the Turkish occupation in 1974. The shopping is for products such as copied designer goods. Clothes, shoes and watches etc plus agricultural hardware shops. You can shop with euros or Turkish money. The Cyprus border guards can confiscate some items such as handbags so do not flaunt them as you return across the two borders. There are a couple of nice restaurants in the TRNC the best, in my opinion around the North side of the huge mosque in a square. The restaurant serves Italian food and they serve good wine and local dishes as well. I think it is called Sabor but it is a cool place. We do go there regularly. All well worth a visit.",Ledras,Review 377 Similarity,0.437732769,Review 117 Similarity,0.359210604
30,"Is a history point of the divided capital of Cyprus. Until you get there you pass on foot one of the oldest shopping streets of Nicosia with a lot of shops, café and restaurants",Ledras,Review 569 Similarity,0.478091444,Review 43 Similarity,0.353553391
50,"I have gone to a bookstore close to Ledra border crossing and have found that the bookstore has been combined with a Coffee shop. I have visited the shop quite often in my yearly travels and am impressed with the owner as a living book of knowledge and idealism as far as the future of Cyprus goes. I am always touched by people who fit perfectly with what they do. After all books have so many ideas, hopes , worries ,Solutions and they live from the fact that as we do that we are both here to look after each other. So The owner who took a great interest and time to look after me in inquiring about my hopes and thoughts for the world in general made me feel as I wasa colleague rather than a guest . I Look foward to going back and resuming our talks from where we left off and recommend anyone in Nicosia to do the same.",Ledras,Review 854 Similarity,0.478091444,Review 48 Similarity,0.353553391
40,Opening Ledra street crossing was a positive step toward the inter-cypriot dialogue. May this allow a complete touristic experience of Cyprus.,Ledras,Review 623 Similarity,0.43643578,Review 127 Similarity,0.353553391
40,"We visited Cyprus and took the opportunity to cross border by walking in Nikosia. To go from Greece to Turkey is easy - however it leaves you with a wired feeling. On both sites are stores, restaurants, tourists. But than you realize that this are definitely to countries. It’s the small things that make the difference. The demilitarized zone in between. Not very big at Ledra street - abandoned buildings, testimonies of a past where the country was not divided. Strolling cats who do not care on which side they bag for food...",Ledras,Review 125 Similarity,0.404061018,Review 158 Similarity,0.353553391
30,"Ledra street is where the borders between Turkey and Cyprus is! The Cypriot side is much better and cleaner where the other side is dirty! The shopping on the Turkish side is full of fake brands products where on the Cypriot side, it is not legal to sell fake brands! It is nice to visit the only divided capital in the world!",Ledras,Review 157 Similarity,0.404061018,Review 159 Similarity,0.353553391
50,"This street is full of shops, restaurants, cafes and life. It ends with the borders to Turkish Cyprus. I really like the place and would recommend visiting it!",Ledras,Review 67 Similarity,0.400891863,Review 179 Similarity,0.353553391
40,"A sad symbol of the division in Cyprus, interesting nonetheless. This is a full-on immigration point so don't forget your passport if you do want to cross over.",Ledras,Review 270 Similarity,0.400891863,Review 190 Similarity,0.353553391
40,This is a forgotten border monitored by the UN . Crazy that this city is divided . We found North Nicosia much more interesting than the South,Ledras,Review 119 Similarity,0.358568583,Review 264 Similarity,0.353553391
30,For over 50 years Nicosia and for over 40 years the whole of Cyprus has been forcefully divided by the Turks..Only in the past 10 or so years this crossing points has been opened for passage from and to the Turkish occupied part. Quite a contrast between the two sides of the divided capital,Ledras,Review 387 Similarity,0.356348323,Review 290 Similarity,0.353553391
30,It's good to learn and know things but really I felt sad on Cyprus and thought why ppl are sometimes crazy go there learn about what happened and be part of it a city u need a passport to go to the other part of it worth being there let's hope for love and peace,Ledras,Review 508 Similarity,0.3086067,Review 360 Similarity,0.353553391
50,"Fascinating place. Never knew there was still a ""DMZ"" on the edge of the EU! Well worth a trip to Nicosia and a walk across the border if you're in Cyprus.",Ledras,Review 689 Similarity,0.3086067,Review 367 Similarity,0.353553391
50,That place show 2 countrys in one place. If you come in Cyprus you should go and visit that street. Many shops and interesting places.,Ledras,Review 308 Similarity,0.267261242,Review 422 Similarity,0.353553391
30,"There is nothing here of note, to be honest (historical importance aside, that is). But this is the most convenient crossing point between the south and the north. It isn't really an attraction, but a fact of life to experience.",Ledras,Review 670 Similarity,0.267261242,Review 459 Similarity,0.353553391
40,Crossing from one side of Cyprus to the other occupied side is interesting and all the people at the check point were nice & helpful.When we went this time it was very quick as there was no queue .I think it is something that you need to experience for yourself to really appreciate.,Ledras,Review 794 Similarity,0.267261242,Review 471 Similarity,0.353553391
20,"It is a good experience to walk 2 the crossing point created by the free cyprus but reality hits hard as you witness the last divided capital in the world. Reading about a historic event ,like an invasion is very different than actual seeing it. A real eye opener,as much of the world stood back while this happened.",Ledras,Review 859 Similarity,0.239045722,Review 505 Similarity,0.353553391
40,"Its incredibly easy to cross between the borders and on both sides there is nothing to be alarmed by as a tourist. The checks take no more than a few minutes and when you look at the street both sides look pretty identical and you only really notice a difference in the North once you have gone beyond the eyeline. People all seemed friendly enough, they are just struggling under the collapse of the lira - makes things very cheap though.",Ledras,Review 109 Similarity,0.188982237,Review 541 Similarity,0.353553391
40,Crossed over today from Cyprus to the Occupied NorthI must say Both the Turkish and the Cypriot checkpoints have very bad attitudesIt's well worth a visit and is very safe.Check what you are allowed to bring back as the Cypriot Guards take pleasure in seizing items purchased,Ledras,Review 22 Similarity,0.15430335,Review 595 Similarity,0.353553391
40,"The street which is charming runs for about 1 km and has a border almost half way down. The N Cyprus end then opens into a very nice neighbourhood, well worth the walk.",Ledras,Review 557 Similarity,0.15430335,Review 611 Similarity,0.353553391
40,"Crossing from the North to the Greek south was without problems and, a couple of hours later, the reverse process went well too! European Community citizens just need to produce their EC passports. The transit between the zones involves a 'no mans land' patrolled by the UN.",Ledras,Review 168 Similarity,0.133630621,Review 627 Similarity,0.353553391
40,I use this crossing to buy towels etc and drugs which are far cheaper across the border. Strictly speaking counterfeit goods can be confiscated but in my experience a single handbag or towel seems to be accepted by the Cyprus police. The TRNC police seem to be pleased that you are going in to spend!,Ledras,Review 465 Similarity,0.133630621,Review 629 Similarity,0.353553391
50,"Fast service, un-bureaucratic on both sides. Impressive contrast between North and South. Worth crossing only if you have extra time to spend on the other side. Greek side is more developed and their inhabitants speak better English. Also more restaurant and ""touristy things"" are in the south",Ledras,Review 725 Similarity,0.133630621,Review 633 Similarity,0.353553391
40,"The crossing point between Greek Cyprus and Turkish Cyprus gives you a sense that goes back to the East and West crossing of Berling without the sense of danger of past times. The people on both sides are friendly and welcoming and you get to experience sights and traditions of two worlds living next to each other. The crossing felt more a formality than anything else, you walk down the street, have your passport reviewed and continue walking. Same thing on the way back.",Ledras,Review 401 Similarity,0.418330013,Review 150 Similarity,0.324442842
40,"We were staying in Nicosia and we went across into Northern Cyprus twice in two days. Just remember your passport. You may need a little patience as there were queues at the Turkish side, but we only waited five minutes. It's certainly a simple procedure",Ledras,Review 446 Similarity,0.478091444,Review 39 Similarity,0.316227766
40,"The actual crossing isn't much to see, but the process for walking into and out of North Nicosia is very straightforward. Just show your passport to the officials on either side. We crossed on a Wednesday in April to meet an old friend for lunch and there was only a few people in the queue, but it could be busier in peak season or at weekends.",Ledras,Review 550 Similarity,0.478091444,Review 40 Similarity,0.316227766
50,"One long shopping street everything for everyone cloths ,jewellery,perphumes ,there is a crossing point from north to South passport required,small narrow streets beware if you stop to long to look you will be pounced on from the seller",Ledras,Review 721 Similarity,0.478091444,Review 44 Similarity,0.316227766
40,Smooth passage for those not born in the wrong time at the wrong place. So we had to leave our Turkish born guide North of the crossing point. Very contrasting atmosphere in the opposite parts of this divided capital. You get a glimpse of the green line when walking between the passport controls.,Ledras,Review 190 Similarity,0.43643578,Review 121 Similarity,0.316227766
40,"Passports Or I.D card have to be shown and the information put into the computer, But beware British citizens that live in Cyprus because they will not accept your Cypriot I.D. card and you must produce your British passport at the customs.It is a good crossing point as there are shops both sides",Ledras,Review 444 Similarity,0.43643578,Review 124 Similarity,0.316227766
40,"Crossing from the Greek side into the Turkish side is fairly painless, although do not mention to the Greek Cypriots that you are visiting the Turkish side, they insist it is all Greek Cyprus & the Turks are only temporary, even after 41 years of occupation.Quite a contrast too once you cross over, less activity & much fewer shops & restaurants. A lot of North Nicosia is still in ruin after the 1974 invasion, still worth the effort though.",Ledras,Review 727 Similarity,0.429197538,Review 132 Similarity,0.316227766
50,"It seems odd to rate a checkpoint. So, let's consider this a ""Gateway."" Whichever community you're coming from, you've simply got to visit the ""other side."" After the 1974 war, the populations were moved (Greek-speaking south, Turkish-speaking north), often into each others' vacated homes. The UN has been maintaining the Buffer Zone since 1974 -- except for diplomats, the borders were closed. In 2003, crossing points started opening and for the first time in 29 years, Cypriots could visit their old villages and neighborhoods. The Ledra Street/Lokmachi Street crossing opened in 2008. As of 2016, travel between the communities has gotten very much easier. I've been crossing since 2008, and the crossing is pretty smooth now, even if there are large crowds. Even though you show a passport or identity card, calling this a ""border"" is hotly political to some, since it implies that there is a recognized, sanctioned division between what should be a single entity: Cyprus... rather than Turkish North and Greek South.That's politics. One either side of the Green Line, you'll find wonderful, warm people with some very similar traditions and culture (Cypriot), and interesting ethnically-based cultural differences. It's definitely worth your time to visit the communities on both sides of the Green Line.",Ledras,Review 503 Similarity,0.428824647,Review 133 Similarity,0.316227766
10,"Normal street and the place dose not worth visiting, especially the crossing point to the part of Cyprus invaded by Turkey. Really disappointed for going there.",Ledras,Review 631 Similarity,0.400891863,Review 198 Similarity,0.316227766
50,"We crossed at about 10.30am when there was no queue, there were quite long queues from the South when we returned around 12 noon. The crossing was very easy, if anything, it took longer on the south side as they now scan your passport.The north is an interesting contrast, many shops seem to sell fake goods (there are warnings about bringing these back at the border) but there are many selling good unbranded clothes, ceramics, brass and table linen.",Ledras,Review 245 Similarity,0.358568583,Review 265 Similarity,0.316227766
50,"Great spot to cross into Northern Cyprus. Easy border crossing. Great cafes, restaurants and shops. Lots of easy parking on the South side.",Ledras,Review 411 Similarity,0.358568583,Review 267 Similarity,0.316227766
50,We were undecided if it would be a good idea to visit based on reviews but so glad we did! We have British passports and had absolutely no problem crossing the border at all and didn't take any longer than 5 minutes. I was extremely interested in the fake designer bags and wasn't disappointed. The quality of fakes is amazing and the choice is great. You can also barter which we did! As long as you then use the bag when you leave and take all the tags off there is no issue. There is a completely different atmosphere over on the north side. Everyone is super friendly and the streets are very authentic and really pretty. I'm so glad we went and recommend it anyone that is ok Nicosia. Enjoy,Ledras,Review 422 Similarity,0.358568583,Review 268 Similarity,0.316227766
50,Very quick and easy to cross over into the Turkish occupied area of Cyprus and back just show passports and depending on which country you are from some quicker than others. We were waved through as soon as they saw our UK passports without even opening them. This is a foot crossing only and you can go across for an hour or two or for a longer stay.,Ledras,Review 517 Similarity,0.358568583,Review 271 Similarity,0.316227766
50,"This was a good experience, the guards on both side are really friendly. When entering back into Cyprus I showed my US passport and they dint even open it - just waved me by. Easy to travel to. First take the bus to the Karvelli, (buy a 5 Euro bus bass for all day travel on the Pafos bus system. Go across the bus parking lot and board the Green bus to Nicosia. It takes 2 hour on the Green bus ride from Pafos for 13 Euros round trip.",Ledras,Review 679 Similarity,0.358568583,Review 275 Similarity,0.316227766
40,"Crossing to the other side is relatively easy, but in the summer months be prepared to wait in line. Do not forget your passport, of course. Greek Cypriots do not really like hearing about anyone going to the other side, and I do not blame them. The Turkish part of Cyprus is recognized solely by Turkey.",Ledras,Review 862 Similarity,0.358568583,Review 280 Similarity,0.316227766
50,"It is really interesting to see the difference between Greek Cyprus and Turkish Cyprus. The passport control was nice and easy and there were no queues. There's no need to get any Turkish Lira as all the shops and restaurants also take Euro. It's a shame there's nothing to tell you about the history, you'll need to look that up yourself prior to visiting.On the Turkish side there's all the usual tourist tat and on the Greek side are all the usual chain stores.Another review on here said they confiscate your purchases when you recross into the South, that's not true. It was definitely worth an afternoon to go and see, and I would recommend.",Ledras,Review 579 Similarity,0.30656967,Review 376 Similarity,0.316227766
50,No problems crossing in either direction.Well worth a visit to the north of the city but it is so hot.,Ledras,Review 573 Similarity,0.267261242,Review 449 Similarity,0.316227766
30,"worth a visit,get the passport stamp and when you cross into the south,its most definetlythe posh side and you can tell the difference right away,also the activists are there in their tents. its cleaner down south side and more busy,and more expensive,so buy in north if you get chance.but give it a go .",Ledras,Review 937 Similarity,0.267261242,Review 484 Similarity,0.316227766
30,We tried to cross here a couple of days ago but only had a photo copy of passports so not allowed to cross. This time we had our original passports and crossed easily. It’s odd passing no mans land and the contrast between north and south was quite noticeable.,Ledras,Review 213 Similarity,0.239045722,Review 495 Similarity,0.316227766
50,We got there to see the divided capital of Cyprus. The passport procedure seems to be only of formality as the officers hardly look at you. You show your passport first at the one side passing away from and secondly to the side you arrive on. Try it as it is an interesting place. Also see the streets blocked with barbed wire and some places also military people.,Ledras,Review 54 Similarity,0.21821789,Review 516 Similarity,0.316227766
40,"come on...you goto try this, just for the stamp in your passport. it was well worth seeing the different cultures too. greek Cyprus is much nicer though!",Ledras,Review 805 Similarity,0.133630621,Review 634 Similarity,0.316227766
50,I had never visited Nicosia before this June and obviously the border crossing was on the to do list.Just remember you must have your passports with you when you go and you have to get a 'visa' stamped on entry and re-stamped on going back.Yes it is a border crossing you can change money on the North side if you so wish but all the places/shops we visited took Euro's so not really necessary. The difference in the building from South to North was remarkable and I felt well worth the visitDownside Really hot 32 deg+ and although I had a hat etc the wait at the crossing office was about 20 minutes in the full sun so bit uncomfortable at this time of year.,Ledras,Review 869 Similarity,0.358568583,Review 281 Similarity,0.3086067
40,"This certainly a tale of two cities, the Cypriot side is a very modern upbeat street with suspended sun screens which is very nice in the blazing sun, the shops are modern and clean with a few well known brands. To cross over to the Turkish side was very simple and easy but obviously you must bring your passport with you, you pass firstly through the Cyprus border point then across the ""green line"" buffer zone then on to the Turkish border control, this take take a while in busy periods. Once cleared you immediately notice a different town it's like stepping back in time with small narrow streets and buildings that have been untouched, we personally enjoyed the Turkish side and felt very safe at all times, there is plenty of opportunities to purchase all the well known fashion brands at very cheap prices, one warning you are not allowed to purchase tobacco here and take it back into the Cyprus side. Overall a very interesting and enjoyable experience",Ledras,Review 543 Similarity,0.44582257,Review 96 Similarity,0.294883912
50,"If you want to enter the north side of Nicosia, this is a very easy trip to make. There are two checkpoints, firstly through the Greek side and then the Turkish side. You need a passport or ID card. It is very simple and straightforward and people travel backwards and forwards all the time.I loved seeing both sides of the city and visiting the many interesting archaeological sites on both sides. They both have very different vibes, but at all times, it feels very safe.",Ledras,Review 27 Similarity,0.422577127,Review 142 Similarity,0.288675135
50,"Easy crossing point in the heart of shops and restaurants both sides, just show your passport at both check points.Made a nice day out as staying in the North.",Ledras,Review 208 Similarity,0.404061018,Review 160 Similarity,0.288675135
50,"We parked the car less than 100m from the Ledra palace and crossed there, walking down through no mans land of the green zone, past many abandoned buildings before entering the south and walking down past the usual shops you see in every European high street, we exited again in to the northern side, which seemed more traditional before retracing our steps. A rare opportunity to visit a divided city. Attached photo was just inside the north, google umbrellas.",Ledras,Review 140 Similarity,0.377964473,Review 226 Similarity,0.288675135
40,Two sides of the same street............take your Passport and you can cross pretty easily. It is interesting to see both sides from their different perspectives. You will also find some great bargains on the north side as it is cheaper and there are some good architectural gems to see. Just play it cool when crossing be patient and respectful and you will be fine!!,Ledras,Review 261 Similarity,0.338061702,Review 301 Similarity,0.288675135
50,A weird crossing tbrough the city into the world of fake goods to tempt you into breaking the law. If caught you'll lose you booty. Uncomfortable feeling when crossing but we do it every time we come to Cyprus.,Ledras,Review 141 Similarity,0.327326835,Review 310 Similarity,0.288675135
20,"There are two check points, one on the Greek cypriot side and one on the Turkish cypriot side manned by policemen. It is really sad to see people who have to go through a check point in order to visit their own land and property which is under occupation. It makes you wonder why a solution to the Cyprus issue has not been found yet.No special instructions for visitors. The crossing is safe.",Ledras,Review 198 Similarity,0.327326835,Review 313 Similarity,0.288675135
40,"I realy like this Street which reflect the culture of Cyprus.There are many shops, Restaurants and coffee at this street.",Ledras,Review 280 Similarity,0.327326835,Review 315 Similarity,0.288675135
40,"The crossing is quick and efficient and a few minutes later was entering Northern Cyprus.. This is the foot crossing point, and was advised that can be bush at certain times of day. But when I crossed it was quiet and efficient.",Ledras,Review 416 Similarity,0.327326835,Review 319 Similarity,0.288675135
40,"The title shouldnt be about 'border' crossing, because that would mean one is crossing the border of two countries. What you are crossing here is the enforced GreenLine between the free part of Cyprus and the occupied by the Turkish troops part. There is no border to mention. Cyprus is one country, globally(except Turkey) aknowledged to be the only legal entity on the island. What people need to understand is that when they cross they enter an illegal entity aknowledged only by Turkey and Azerbaijhan!!",Ledras,Review 843 Similarity,0.272772363,Review 398 Similarity,0.288675135
50,"I went on Cyprus national day big mistake in a way but in the other hand I was able to se the green line and now one around, the street was practically empty. Was able to get some interesting pictures.A must visit place definitely, be street smart at day or at night.",Ledras,Review 1 Similarity,0.21821789,Review 514 Similarity,0.288675135
30,bit of a farce if you ask me.don't buy anything on the north side and then cross over the border to the south because when you cross back over again the south will confiscate it,Ledras,Review 586 Similarity,0.21821789,Review 520 Similarity,0.288675135
50,"Unique crossing experience. Feels like you are leaving one country for another but technically you are not. This divided city is a bit strange at first. The boarded patrol are serious and the ""No Pictures"" during time in green zone is strictly enforced. I saw a man questioned by boarder police for breaking this rule. Have your ID ready for both sides. Worth the visit and food and goods are cheaper in the North.",Ledras,Review 320 Similarity,0.202030509,Review 531 Similarity,0.288675135
50,"I was really very excited to experience the Turkish side of Cyprus, it was a splendid experience visiting that side, you can find Halal food on the other side which is so tasty to be experienced.",Ledras,Review 378 Similarity,0.109108945,Review 642 Similarity,0.288675135
50,"The last divided capital of Europe has the green line that separates north and south part of the island.. The ""twin crime"" of Greek and Turkish governments, which both decided to separate the island during 1974, without asking the local people if they wished for it or not.. Coup d'etat by the greek junta, invasion by the turking, a crime that is ""legalized"" during the decades, copied in several parts of the world where the powerful site controls the weak.",Ledras,Review 225 Similarity,0.101015254,Review 645 Similarity,0.288675135
40,"Interesting experience, as the capital is divided, and a very smooth experience. They might check your bags, but only the bigger ones. We didn't see the military on either side, only the police, who were helpful on both sides. Definitely worth visiting the north side, as it is so much different.",Ledras,Review 391 Similarity,0,Review 688 Similarity,0.288675135
30,"This is a convenient pedestrian crossing point in the centre of Nicosia. Crossing allows you to see the complete contrast between the North and South cultures. When we visited in November, there were no queues either way.",Ledras,Review 244 Similarity,0.505076272,Review 10 Similarity,0.267261242
40,"This is the main crossing point between Southern and Northern Cyprus, and is highly recommended as a unique border experience - walking through the UN controlled zone is interesting in itself, as is comparing Southern and Northern Nicosia. Remember to bring your passport and check in advance for any other travel requirements.",Ledras,Review 480 Similarity,0.505076272,Review 11 Similarity,0.267261242
50,It should not be a crossing point. Nicosia is still divided and crossing the other side is politically wrong for every EU citizen that respects The Republic of Cyprus.,Ledras,Review 262 Similarity,0.472455591,Review 55 Similarity,0.267261242
50,"Ledra looks charming with many restaurants,cafes and shops all around the year.There are still orange trees at some places around Debenhams store.Crossing point is place where is possible to enter at north part of the country followingsimple procedure with Turkish immigration which sometimes can be very slow due tobig crowd.After the border almost nothing to be impressed, time stopped forty years ago.There was no rush on the way back to Greek part.",Ledras,Review 462 Similarity,0.472455591,Review 56 Similarity,0.267261242
50,"No problems crossing to South Cyprus. Only problem was that the information centre on the South side of the crossing was absolutely hopeless. They could not direct us to the Archeological museum just outside the Venetian walls. However, the Info. centre at the end of Ledra street was excellent.",Ledras,Review 922 Similarity,0.445435403,Review 104 Similarity,0.267261242
50,"A must do if you are in Nicosia. Very strange to walk through no mans land between the Greek side to the Turkish side. I found the North side actually more interesting than South, where it is a bit commercial and boring. The Turkish side had more historic sites to see and the people seemed more friendly to me. I had a lovely day wandering around.",Ledras,Review 424 Similarity,0.404061018,Review 162 Similarity,0.267261242
30,"This site is basically the crossing point to Turkish Cyprus, so physically there's not much to see except a little shack manned by policemen. However, it's a must go point for anyone visiting the area, as it clearly shows the complexity in this small island.",Ledras,Review 753 Similarity,0.404061018,Review 165 Similarity,0.267261242
30,"The crossing between Cyyprus and the Turkish occupied Cyprus was very interesting, walking through no mans land was an eerie experience. The Turkish occupied side was very different and you can immediately sense the difference in culture.Our guide was quite passionate about the events surrounding the occupation and this brought home to us the difficulties experienced by the Cypriots.",Ledras,Review 362 Similarity,0.303045763,Review 379 Similarity,0.267261242
40,No effort getting across. Coming from the South we showed our passports to the agent and then over the crossing (a few steps) to the Turkish official. Both were friendly and it took about 4 minutes total.Worth the trip. We walked around the neighborhood and then headed back. A shame that the island remains divided. Though not as modern as the Southern side it is worth the trip to see the other part of Cyprus.,Ledras,Review 468 Similarity,0.267261242,Review 436 Similarity,0.267261242
40,"I crossed over at noon. Very easy. Just bring your passport and note what you must not bring back into Greek Cyprus. Main items not to bring back are the fake designer brand goods. They will be confiscated and destroyed. On my return, there was no customs officer! Just walked by. In any case I had nothing to declare!",Ledras,Review 396 Similarity,0.101015254,Review 646 Similarity,0.267261242
50,"Ledra Street crossing has been open to pedestrians since April 2008 giving access to Lefkosa. We went across at 10am, no queues, no fuss, passport in hand, we checked out no bother. Walked the 20 meters and checked in, no stamp, no bother, no worries, (no return for us as we are leaving the island via Ercan). From what we have been told very much different from the manned barriers, boarded-up buildings, barbed wire and no-photography signs that used to be on this location however just down the road at Ermou St we could see all of the above. It's actually quite chilling as all through the town there are dead ends. Anywhere a road went north has been blocked off, sometimes with guard posts and opposing flags flying. For us it was a must do to making to the crossing as we now have more appreciation of what it stands for.",Ledras,Review 641 Similarity,0.507092553,Review 5 Similarity,0.25
20,"I arrived in Cyprus from the Turkish side and used Ledra Crossing to go to the Greek side and leave the Contry from that side.At Ledra Crossing my passport was not stamped so I asked the officer for the stamp since I will be leaving the country from the airport in Larnaca, his response was that I do not need it and it if fine. Well it was not fine because his colleagues at the airport were asking for that stamp and I was put aside to wait while they checked if I entered the country from there or not. So be careful if you are in similar situation as I was.",Ledras,Review 121 Similarity,0.46291005,Review 70 Similarity,0.25
40,"Crossing into the Turkish side of Cyprus, one has to cross two passport controls that are separated by a no man's land in the middle. It's a bit sad to see such a small island divided in this manner and with this level of passport control.",Ledras,Review 279 Similarity,0.445435403,Review 102 Similarity,0.25
20,Not a lot to say here. It's simply a military controlled crossing from Northern Cyprus into the Greek controlled side which has pedestrianised street with UK high street type shops.,Ledras,Review 59 Similarity,0.377964473,Review 219 Similarity,0.25
40,"Not sure how to rate the crossing point. For me it is sad that it still exists. However, for those who want to cross is like going to another country within seconds. You have to show your id before crossing. On the other side it is totally different life: another currency, another language but similar food. The north side also has many sites to visit.",Ledras,Review 79 Similarity,0.377964473,Review 220 Similarity,0.25
30,NOT a place to visit as such as it is 'just' a border crossing between the south and north parts of Nicosia. However it has always had and will remain to do so a major emotional and historical significance to those whose lives have been affected by the conflict between the Greek Cypriots and Turks. I hope some resolution maybe found which will allow all people freedom of passage but until this happens make sure you take your passport with you.,Ledras,Review 717 Similarity,0.377964473,Review 251 Similarity,0.25
30,its the crossing point most pedestrian make to croos from Turkish Cyprus to the Greek part. The last divided capital in the world!not as dramtic a crossing as former East/West Berlin but sad still the same!,Ledras,Review 783 Similarity,0.356348323,Review 294 Similarity,0.25
40,"The street itself is just like an ordinary shopping street, but if you have time, I would suggest you to cross the border and go straight to the North. This is especially the case during the morning peak hours as you may encounter many tour groups from cruise ships. The Northern part is more interesting after all.",Ledras,Review 791 Similarity,0.283473355,Review 394 Similarity,0.25
50,"My wife and I visited Nicosia (Lefkosa) on our recent visit to Cyprus. We are staying on the south, Greek, side of Cyprus and decided to visit the Ledra crossing and enter the Turkish side of the city.The crossing was smooth and trouble free (provided you remember your passports) and it is bizarre to see 2 different cultures operating as neighbours just a few metres apart. The Greek side is a typical western European city with all the familiar names and coffee shops; cross a few metres into the Turkish side and you are in a typical middle Eastern bazaar experience.Both are delightful in their own way but the contrast between 2 cultures is striking and well worth the visit.",Ledras,Review 30 Similarity,0.496929347,Review 20 Similarity,0.239045722
30,"Check point between Cyprus and the Turkish occupied north of Nicosia. The Cypriot side of the line is well developed with modern shops, Starbucks and McDonald's.On the Turkish side the streets narrow and it's immediately obvious that there are cultural difference.Watch out for all the graffiti In the UN zone especially regarding the pointlessness of the UN and the need for a unification.Turkish customs will check passport in detail whilst the Greek side will merely have a quick look at the passport.Turkish Cypriots will accept euros although they try to give you Turkish lira back. Be forceful and insist on euros",Ledras,Review 344 Similarity,0.496929347,Review 21 Similarity,0.239045722
40,"this is the most interesting part of Nicosia. In the middle of the main street border and passport control. Even the clock moves when you enter the Turkish part. Pay attention when you overlook the Turks you are not trying to stamp because no one has confessed to Turkey's Republic of Northern Cyprus republic, and in return, the Greeks can make a problem. Ask them not to stamp the stamp but only to scan. This border shows all the absurdity of the bad politics and the division of one small society.",Ledras,Review 149 Similarity,0.445435403,Review 99 Similarity,0.23570226
40,We had met our friends nearby and went to the Crossing point which divides this famous City. Sad but true you experience the sights in places of what must have been terrifying for those caught up in the 1974 Invasion. The actual crossing is easy although at times very busy. You do pass through two separate points - out of the South through what is in effect No Mans Land and into the North - and you will require your ID Card or Passport.,Ledras,Review 221 Similarity,0.445435403,Review 101 Similarity,0.23570226
50,"We came through from the historic Old Town from the Turkish side in early November, queues were roughly 5 minutes each way.The contrast between the colorful if slightly down at heel Turkish North and the much more western and prosperous Greek South is stark, and well worth seeing to illustrate the differences in this divided country, and of course the only divided city in the world!There is no charge, but remember to bring your passport!",Ledras,Review 248 Similarity,0.3086067,Review 350 Similarity,0.23570226
50,"You could be walking on a pedestrian mall and without realizing you would be at this crossing point. The Turkish and Greek 'booths' are less than 100 meters apart. I call them booths as they don't look like permanent buildings but temporary modular huts or booths...Just show your documents and walk to the next stop, and you have crossed from the North to the South or vice versa. As far as I noticed, just for pedestrians but I read that UN and diplomatic vehicles use this checkpoint as well.",Ledras,Review 51 Similarity,0.267261242,Review 405 Similarity,0.23570226
50,It was a great experience at this place. literally your at the end of the street then suddenly your at the check point between Cyprus and Turkish border. Both officers at the border are very nice.,Ledras,Review 375 Similarity,0.267261242,Review 430 Similarity,0.23570226
50,"Different feeling, a must do in Cyprus you walk and cross a border and you are in a different country, if you think you had enough tour than come back and walk through the border as you cross between two countries you will be able to see United Nations soldiers in between two countries.",Ledras,Review 267 Similarity,0.178174161,Review 589 Similarity,0.23570226
50,My wife wanted to cross over so we all went on a day trip from Pafos. Very easy to drive to and park. 5 euros for all day parking right around the corner from the Ledra St crossing. Very easy to cross. They check passports on the Greek and Turkish side. Not that much to see but very sad to see the fact that with no investment the north side is still a ruin. Lots of tourist shops with plenty of fake goods. Found a nice place to eat and then drink and people are friendly. Worth walking around the side roads to see how things are. Oh and we paid in euros and the prices were okay.,Ledras,Review 294 Similarity,0.507092553,Review 4 Similarity,0.223606798
50,"I thing besides the numerous shops for drinks and food it truly worth to see the border on the divided and invaded city. You will literally see coffee shops separated in half, the front door on the south Cyprus and the backdoor in the occupied area. You can try to cross if that what you wish, have a passport ready.",Ledras,Review 505 Similarity,0.422577127,Review 144 Similarity,0.223606798
40,We are on holiday in Cyprus and decided to go over the crossing at Ledra street. It was an experience felt really nervous but everything was fine. It was strange to see how different things were on the other side. Prices are cheaper for goods but luckily a woman told us to be careful what we buy as it could get taken of us when we went back through the crossing. Had a good day I'm glad we did it. Definitely would recommend. It's quite an experience being so close to the green line as well you can still see bullet holes in a lot of the walls. Not to mention the guards that stand there with guns. That was a little frightening.,Ledras,Review 467 Similarity,0.385758375,Review 208 Similarity,0.223606798
