r_points,r_text,place,,,,
40,It looks great and gives the impression of a thriving centre. A pleasant place to have a tea or coffee but the good is very average. There are sometimes interesting arty shops open but it is becoming too touristy for my taste.,Buyuk Han,Review 370 Similarity,0.447213595,Review 64 Similarity,0.353553391
40,"definitely worth to visit because of its history, its unique architecture and the many nice little shops and restaurants.",Buyuk Han,Review 31 Similarity,0.4,Review 99 Similarity,0.353553391
50,"Büyük Han (The Great Inn) is a must to see for Nicosia travelers as it carries the historical legacy of Cyprus to the present day. You can find nice souvenir shops, traditional handicrafts and can refresh with food and drinks. The cafes serve big portions but they are usually slow so it's one negative point but the surrounding somehow makes it easy to oversee this.",Buyuk Han,Review 206 Similarity,0.4,Review 107 Similarity,0.353553391
50,Must-see in old town Nicosia. The shops on the upper floor are unique artisanal workshops. The restaurant Sedirhan inside the Great Inn is a good recommendation for lunch and refreshment,Buyuk Han,Review 243 Similarity,0.4,Review 109 Similarity,0.353553391
40,Visited this beautiful historical area of Lefkosa. Building very interesting with lots of information regarding the local history. Had a lovely lunch and also a good shopping experience well worth a visit.,Buyuk Han,Review 272 Similarity,0.4,Review 111 Similarity,0.353553391
40,"This place is really impressing. It is situated in the Turkish part of the town. A few years ago, the buildings are not used for anything. At this moment, everything looks clean and there are some little stores (looks like a market) upstairs on the second floor. The prices in the restaurants are not high at all and you can pay with euro. In the centre there is a little building which is nice for taking a picture.",Buyuk Han,Review 377 Similarity,0.4,Review 116 Similarity,0.353553391
40,"Well worth a visit, just to sit ant take in the atmosphere.Café and restaurant bars inside as well as craft shops and touristy stalls.",Buyuk Han,Review 11 Similarity,0.25819889,Review 222 Similarity,0.353553391
50,"Enjoyed time shopping the small market shops for hand made items. Prices very reasonable, very friendly people. Great place to sit with friends and enjoy coffee.",Buyuk Han,Review 163 Similarity,0.25819889,Review 230 Similarity,0.353553391
40,A must see in the northern part of Nicosia. This impressive example of Ottoman architecture now houses cafes and craft shops around the courtyard. Great for grabbing a bite to eat or a drink and soaking up the atmosphere.,Buyuk Han,Review 289 Similarity,0.25819889,Review 237 Similarity,0.353553391
50,"You should visit and try Cypriot Coffee. Yo can also eat a local dessert, ""Sulu Muhallebi"" in here.There are wonderful shops around and in the Han. You need to spent 2 hours at least for touristic trip.",Buyuk Han,Review 489 Similarity,0.25819889,Review 256 Similarity,0.353553391
30,"The building itself is very interesting. However, I did not think the the artistic/craft works for sale were unusual. It's worth a visit, but I wasn't tempted to buy anything.",Buyuk Han,Review 580 Similarity,0.25819889,Review 265 Similarity,0.353553391
30,Worth a visit to have a look around and grab a coffee. Some arty shops that you may also find a gift or two,Buyuk Han,Review 614 Similarity,0.25819889,Review 268 Similarity,0.353553391
50,"The Great Inn, Ottoman caravanseray is one of the most interesting spots in northern part of the capital.Now, it consists of many interesting art shops, restaurants and souvenirs.A must see place.",Buyuk Han,Review 7 Similarity,0.223606798,Review 271 Similarity,0.353553391
40,"Buyuk Khan lies in old Nicosia not far from Ledra Crossing. It has cafes on the ground floor and the 1st floor house many shops selling handmade crafts such as soaps, jewelry, and antiques. You can buy soap and jewelry for cheap prices. They accept euros.",Buyuk Han,Review 93 Similarity,0.223606798,Review 275 Similarity,0.353553391
50,"Great old well renovated building, used to be a hotel 500 years ago or so. You can admire the pictures from the times before and after renovation and the result is amazing. Would recommend to anyone in Nicosia.",Buyuk Han,Review 123 Similarity,0.223606798,Review 277 Similarity,0.353553391
50,We followed the crowds of tour parties and found this place. Beautiful old building with lots of little independent producers. Lovely handicrafts to buy. There is a toilet but you need a 50 cent coin to use it.,Buyuk Han,Review 154 Similarity,0.223606798,Review 278 Similarity,0.353553391
50,"This old Ottoman market place and accomodation facility is build in the same form and design as the one in Bursa Turkey, as well as the ones in Ediner and Istanbul. The structure have been preserved very well, now holding shops and restaurants for tourists during their breaks while touring of the city. Absolutely fasinating.",Buyuk Han,Review 159 Similarity,0.223606798,Review 279 Similarity,0.353553391
40,"A well done reconstruction of a place that was loved by both Greek and Turkish Cypriots. There are many things to see and do in the shops, restaurants and other amenities.",Buyuk Han,Review 463 Similarity,0.223606798,Review 296 Similarity,0.353553391
30,If you're in Nicosia don't miss this attraction but don't budget a lot of time for it. The Han is definitely worth visiting but contains small shops and a restaurant now so I have a hard time not thinking of this as a tourist trap.,Buyuk Han,Review 503 Similarity,0.223606798,Review 297 Similarity,0.353553391
50,"This is one of the oldest buildings in Nicosia (North side) - the great inn where travellers used to stay - but instead of becoming a museum it is now a living collection of small shops on two stories selling a wide collection of trinkets, curios and artwork. Beautiful and interesting ... what more could you ask",Buyuk Han,Review 554 Similarity,0.223606798,Review 301 Similarity,0.353553391
30,This fortress is filled with lots of souvenir shops and restaurants. Great history with the same ancient atmosphere like all old monuments.,Buyuk Han,Review 49 Similarity,0,Review 378 Similarity,0.353553391
50,"A construction that was used to host travelers in the XDC century!Beautiful construction.Today there are restaurants, cafterias and souvernir shops, with Turkish handcraft products.",Buyuk Han,Review 167 Similarity,0,Review 402 Similarity,0.353553391
40,This is an old beautiful structure. The lay out and how it's been maintained allows for easy access around the building. Didn't spend much time here but it was worth the walk through.,Buyuk Han,Review 275 Similarity,0,Review 425 Similarity,0.353553391
40,"The courtyard of the Great Inn built by the Ottomans. No entrance fee to see this fascinating courtyard that is full of craft shops and cafes. Certainly a tourist trap, but not too tacky! Definitely worth an hour or so's wandering around.",Buyuk Han,Review 389 Similarity,0,Review 448 Similarity,0.353553391
40,Originally built as a rest house for visitors to the city it now houses numerous shops and craft outlets and two restaurants. A great escape from the sun on hot days as there is usually agood amount of shade,Buyuk Han,Review 413 Similarity,0,Review 455 Similarity,0.353553391
40,"We visited this location as part of a general walk around Nicosia. The Buyuk Han is in the occupied northern side of Nicosia and has been very well restored and is now a craft centre with craft workers and shops on two levels. You are able to look in the back workrooms and see crafters working looms, embroidering, engraving, lace tatting, mosaic making etc and then purchase items from the shops themselves. There is a restaurant in the centre although we had already eaten so can't vouch for the food although it looked good. Worth a visit",Buyuk Han,Review 149 Similarity,0.478091444,Review 14 Similarity,0.34299717
50,"This is a historical old bazaar with small shops and cafes.We had a coffee break there and tested Turkish Cypriot coffee which is called"" Con "" and it is soft version Turkish coffee.It was very tasty.Shops are selling hand-made local gifts and prices are not very expensive.",Buyuk Han,Review 439 Similarity,0,Review 460 Similarity,0.333333333
50,"A hidden gem and must visit when in the Capital. Hidden inside the market it is full of small traditional shops selling cyprus souvenirs and artifacts, with few cafes and restaurants it a place to spend your afternoon or enjoy the view with a coffee or lunch.",Buyuk Han,Review 176 Similarity,0.447213595,Review 48 Similarity,0.316227766
40,"When you have shown your passports and entered the North of the divided city of Nicosia you soon come across this ancient Khan. It was built in the 1500's as a trading centre. The downstairs rooms were used as shops and storage rooms, whilst the upper rooms were bedrooms. Nowadays it is a craft centre with a rustic eating place serving traditional Turkish food. The cinnamon and ricotta cheese pastries are to die for and often the lady can be seen making them. The staff are extremely friendly and helpful.",Buyuk Han,Review 412 Similarity,0.447213595,Review 68 Similarity,0.316227766
50,You can get nice tastes into Han and you can enjoy otantic shops into Han and also around. You can breath history and spend nice time in case good renovated,Buyuk Han,Review 353 Similarity,0.424264069,Review 91 Similarity,0.316227766
40,"Must visit in Nicosia / Lefkoşa. Lot of small shops with souvenirs and few restaurants inside. Don't pay with euro, because cheaper is if you pay with Turkish lira",Buyuk Han,Review 231 Similarity,0.4,Review 108 Similarity,0.316227766
40,A wonderful little courtyard giving you a brief look at the original setting of the old city. There's food to eat and shops to nose around; definitely worth a visit if exploring Nicosia north of the border.,Buyuk Han,Review 262 Similarity,0.4,Review 110 Similarity,0.316227766
30,Interesting place to visit and some great photo opportunities. Definitely a tourist trap now with a number of organised tours converging hear including Thomson and first choice.Toilets are available on site but cost 3 Turkish or 50 cent (euro) to access. They don't look like much from the outside but are really clean and well maintained inside.Number of gift shops selling tat but nothing really for north Cyprus specifically.,Buyuk Han,Review 287 Similarity,0.4,Review 113 Similarity,0.316227766
50,"Stunning and surprising place! Please remember it is in the north (turkish occupied) part of Nicosia, so you need your passport to go there. Restaurants/bars in the basement level and local crafts shops upstairs",Buyuk Han,Review 637 Similarity,0.4,Review 124 Similarity,0.316227766
40,"The whole Buyuk Han is very nice to visit, but what stood out to us were various little shops selling handmade products, homemade food items such as jams, spices etc. and much more. We originally planned to be there for half an hour, in the end we spent 2 hours browsing all the different things on sale. And since it was Sunday, not all of them were open! After shopping, we ate at a restaurant on the ground floor which was very cheap, and the food was tasty.",Buyuk Han,Review 5 Similarity,0.365148372,Review 126 Similarity,0.316227766
40,"We host alot of friends and visitors to Cyprus and we always make it a point to visit the Buyuk Han, as it shows the importance of commerce centuries ago. It now also has a nice restaurant and purveyors of handmade goods. I really enjoy my time every time I go. Around the corner (heading south) are an amazing collection of shops.",Buyuk Han,Review 197 Similarity,0.365148372,Review 129 Similarity,0.316227766
40,"You don’t need much time at this site however it is worth visiting. I so enjoyed looking around the little shops selling handicrafts made by the local people. It doesn’t matter if you don’t buy anything, they aren’t pushy but it is very interesting to see the range of talents on display.The little cafe in the centre is a perfect place to enjoy a Turkish coffee and watch the world go by.",Buyuk Han,Review 19 Similarity,0.223606798,Review 274 Similarity,0.316227766
40,"We walked through on our tour, a very busy cultural area with a café and little craft shops.The architecture is beautiful with a rich history having once been the great Inn of Nicosia.",Buyuk Han,Review 307 Similarity,0.223606798,Review 286 Similarity,0.316227766
50,"We traveled to Lefkosa by car and managed to find a free place near the Kyrenia gate entrance to the old walls. As you walk along this main route you will soon find yourself at the Bayuk Han as we did and found a bice corner for a rest and a drink. The upper level has some lovely small craft shops and downstairs is mostly bars/cafes. In the middle is a tiny Mosque. It was fully restored in around 1920's, and has been really well done. It was a Caravanserai - where traders would top for a night or two with rooms upstairs and their animals downstairs. Sit back and watch the world go by.",Buyuk Han,Review 349 Similarity,0.223606798,Review 287 Similarity,0.316227766
40,This is a typical Turkish place with a few restaurants and many small shops. Beautiful architecture and a friendly atmosphere.,Buyuk Han,Review 217 Similarity,0.2,Review 309 Similarity,0.316227766
40,"Easily accessible with lots of history behind the building, coupled with vendors selling local crafts. Visit some of the other sites around the Buyuk Han to get a comprehensive picture of the history of the city.",Buyuk Han,Review 269 Similarity,0.2,Review 310 Similarity,0.316227766
50,"With map in hand we proceeded to follow the blue line walking route. The Great Khan, started life as an inn, a excellent example of ottoman construction. It is now a hub for arts and crafts stores as well as the compulsory touristy shops for postcards etc. We found it well worth a visit during our exploration of Lefkosa. There are restaurants/cafes there as well - but expect tourist prices.",Buyuk Han,Review 459 Similarity,0.2,Review 315 Similarity,0.316227766
50,"A variety of food outlets, one more of a coffee shop, another more of a restaurant serving traditional Cypriot food. Being Turkish Cypriot, slightly spicier with some more Arabic flavours. About 25% cheaper than equivalent places south of the border. A good choice if you like your restaurants spacious and without disco music. Stunning surroundings as the building is an old Ottoman caravanserai (inn where merchants used to meet).",Buyuk Han,Review 626 Similarity,0.2,Review 320 Similarity,0.316227766
50,"Buyuk Han is a very well-preserved medieval caravanserai built in 1572. In the Ottoman age travelers and traders came together here to rest, to stay and to engage in tradeAfter the completion of an extensive restoration, it is now the central point of the (Turkish) old town of Nicosia with a mosque nearby.Surrounded by ancient walls one enters to a beautiful courtyard with small souvenir shops, artisans and cafes. The atmosphere invites to pause, rest, eat and drink. The prices are very reasonable. Buyuk Han is the perfect end to a long shopping tour through the many shops of the city center. Don't miss out...",Buyuk Han,Review 609 Similarity,0.1,Review 363 Similarity,0.316227766
50,"A really beautiful galleried courtyard with an attractive miniature mosque in the centre. A restaurant, cafe and craft shops fill the space - though it's time Turkish Cyprus took a leaf out of its northern neighbour for the quality of the artefacts. Very well worth visiting, even if that involves crossing from the south.",Buyuk Han,Review 186 Similarity,0,Review 408 Similarity,0.316227766
40,Büyük Han is an Ottoman era structure that now houses a number of restaurants and craft shops. It’s a great way to spend an hour to shop around in historical surroundings.,Buyuk Han,Review 299 Similarity,0,Review 431 Similarity,0.316227766
50,"And old hostel (Han), typical for this part of Europe and Mediterranean. There are restaurants, cafes and craft shops with souvenirs and many handmade stuff. Worths the time.",Buyuk Han,Review 332 Similarity,0,Review 441 Similarity,0.316227766
40,"We drove to the Buyuk Han, we managed to park right by it but it isnt easy to find, we came from the North the road in is very easy to find, as you pass Haspolat coming from the east there are signs for town center (Sehir Merkezi) just follow these and turn down Girne Caddessi (Monument at the start of the street) but this street turns into a one way system but is easily navigated, you pass the Buyuk Hamam then there are two car parks first one is by a guy who blocks cars in to get as many as possible into the little car park, he has to take car keys so he can move cars to get others out 10 TL. Or further on past Buyuk Han there is a more official car park that is cheaper and more easier to drive in and out, this is only 7 TL.The area around Buyuk Han is full of little alleyways and streets that criss cross with cafes and souvenir shops. Its a great place to have a walk round and also the large Mosque and indoor market (Mon to Sat) are all worth a look, the market closes at 1pm on Saturdays. Its an ok market not very big but has usual fruit & veg, gift shops etc.There are quite a few shops selling Cypriot and turkish gifts especially the local glazed pottery that are quite unusual, you can cross the border at Ledra Street but its pedestrian only.",Buyuk Han,Review 541 Similarity,0.065232807,Review 365 Similarity,0.309426374
40,A nice place to visit. Old and beautiful han which has many handicraft shops . You can bargain for better prices and it acts like a market,Buyuk Han,Review 16 Similarity,0.507092553,Review 3 Similarity,0.288675135
50,A lovely place in the turkish part of the city obviously. The prices in the cafe bar are pretty affordable. Nice place to enjoy the sun and the environment. You can hear callings to the prayer coz the selimye mosque is near. I think you can eat there also and there is a lot of souvenir shops.,Buyuk Han,Review 501 Similarity,0.507092553,Review 9 Similarity,0.288675135
40,Visited here yesterday. An excellent opportunity to view how hans were built. Today it serves as a place with some restaurants and assorted craft shops. Worth the visit especially for the architectural value.,Buyuk Han,Review 62 Similarity,0.4,Review 101 Similarity,0.288675135
40,"Visited as part of free tour, great history to the site, few lovely craft shops and nice place for a coffee or Turkish tea",Buyuk Han,Review 92 Similarity,0.4,Review 102 Similarity,0.288675135
50,"Visited this old caravanserai during an afternoon in the Turkish part of Nicosia. Not our first visit, but happy to come again. A lovingly restored site that now houses small and individual craft shops.",Buyuk Han,Review 196 Similarity,0.4,Review 106 Similarity,0.288675135
50,"Highly suggested to visit spot. You may purchase traditional hand-made goods, see how these styles are made; visit some traditional painters, handcrafters shops and meet with them; have a meal, drink or Cyprus coffee at the internal garden.",Buyuk Han,Review 362 Similarity,0.4,Review 115 Similarity,0.288675135
50,If you pass the border on the turkish part of Nicosia you can't miss that place. You'll find there many sellers of local arts and crafts. Inside there are also restaurants and coffee shops.,Buyuk Han,Review 450 Similarity,0.4,Review 117 Similarity,0.288675135
40,Buyuk Han is a nice little place to stop for a quick half hour browse of authentic craft shops while in the north of the city or longer if you stop for some food or drink. Very easy to find from the Ledra St crossing.,Buyuk Han,Review 379 Similarity,0.365148372,Review 135 Similarity,0.288675135
50,"This is clearly signed in the city,NOTE in Nort CYPRUS,Nicosia,Lefcosia,easily accessed at north end of Ledra street,walk over border,10 yards,turn right,its signed.When you entre the appature into a huge square surrounded by gallery all the way around it,a centraldome in square,toilets,lots handicraft shops,Superb cafe come resteraunt,sit out relax ,PIDE specials all hand made to order,This is where the travel guides bring there customers for lunch,its far cheaper than over the border in Nicosia,you will notice as you cross how busy the resteraunts are in North,PRICE,Yes they take Euros,Sterling,Turkish Lira most currencies.You will not be ripped off here so enjoy.Lovely shaded areas,airey in hot summers.",Buyuk Han,Review 390 Similarity,0.365148372,Review 137 Similarity,0.288675135
50,this place is near grand bazaar and is an historical place. there are shops in there so you can buy traditional gifts as Souvenir. and there are also restaurants in there so you can eat the original food of cyprus.,Buyuk Han,Review 479 Similarity,0.365148372,Review 141 Similarity,0.288675135
40,"To go there, you have to cross the UN buffer zone and TNRC immigration. One should carry an ID. Buyuk han has some shops and cafe inside it. It is good to visit and spend little time over a coffee.",Buyuk Han,Review 561 Similarity,0.365148372,Review 142 Similarity,0.288675135
50,Excellent restoration job and well worth a visit to see a touch of how like was in the past. You'll need a giude book or similiar to extract the full benefit of your visit. No entrance fee- plenty of shops to look in and a cafe.,Buyuk Han,Review 645 Similarity,0.365148372,Review 144 Similarity,0.288675135
50,A beautiful old square with a nice cafe/restaurant and lots of small shops. Great for passing the time whilst in Turkish Nicosia.,Buyuk Han,Review 512 Similarity,0.338061702,Review 154 Similarity,0.288675135
40,"Refurbished Turkish traditional inn. Beautiful, in a good shape. Many shops selling traditional stuff. I would particularly recommend the tiny shop to the left where a lady sells beautiful handicrafts made by herself. A nice terrace is available inside the inn. They also accept euros.",Buyuk Han,Review 451 Similarity,0.316227766,Review 198 Similarity,0.288675135
50,"Really beautiful building in the Turkish part of Nicosia, the local craft stalls upstairs are well worth visiting.",Buyuk Han,Review 373 Similarity,0.2,Review 312 Similarity,0.288675135
50,"Having crossed the border we had heard the Buyuk Han was worth seeing. It certainly was. Although it was early December there were plenty of people around and all the shops were open on the upper floor displaying their wares including wood crafts, pottery, lace and jewellery. The square is atmospheric and a very pleasant place to spend a quiet hour strolling or sitting with a drink. It also has clean toilets which you can access for half a euro.",Buyuk Han,Review 188 Similarity,0.182574186,Review 323 Similarity,0.288675135
40,"Amazing architectural work of the Turkish period in Cyprus. The Han was built in stone and marble to provide shelter for travelers from all over. It had 2 stories and over 60 rooms with 2 entrances, East and West and an Ottoman Mesjid in the center of the yard.It has a couple of restaurants and many souvenir and hand crafted goods shops, it is worth the visit as it transports you to another time and culture.",Buyuk Han,Review 334 Similarity,0.182574186,Review 329 Similarity,0.288675135
50,"Gorgeous old han, much like the ones in Bursa but smaller. Great little artisan shops and good restaurant and Turkish coffee house.",Buyuk Han,Review 380 Similarity,0.182574186,Review 330 Similarity,0.288675135
50,Buyuk Ham (Great Inn) is a beautiful old traveller’s stopover which has been well preserved. The inner courtyard and first floor contain craft shops. Very enchanting.,Buyuk Han,Review 39 Similarity,0,Review 375 Similarity,0.288675135
50,"The recently renovated Turkish Buyuk Han or caravanserai on the Northern Cyprus side of Nicosia is very much worth a visit of worth an hour or two. A typical 400 or 500 hundred year old caravan inn, it is a large, two-story building surrounding a large court yard. Arcades on the ground floor historically served a storage rooms for the caravan merchants and a place for their animals to spend the night well protected. Rooms for the merchants were on the upper floor. Now the rooms are shops for local merchants and the courtyard features a couple of decent open air places to sample local cuisine. The Cypriot Turks are very friendly and accommodating to foreigners and the line between Greek Nicosia and Turkish Nicosia is very easy to cross.",Buyuk Han,Review 552 Similarity,0.447213595,Review 78 Similarity,0.282842712
50,"Lovely place, market, open court with tiny shops with local products, bookstores and bars where to get coffee or local food and rest after a walk in the Turkish side of the city. Very charming place to spend the morning and relatively good prices.",Buyuk Han,Review 505 Similarity,0.507092553,Review 10 Similarity,0.267261242
50,"This is such a lovely place , you feel like you have gone centuries back in time . The restoration is spot on with great little shops and restaurants . A nice place to stop and relax and like nowhere else .",Buyuk Han,Review 352 Similarity,0.474341649,Review 19 Similarity,0.267261242
50,"This is one of my favorite spots to hit when I'm in the area. I love the restaurants and shops and can just hang out there all day. Nice place right there to get away from the hustle and bustle of the main shopping streets. A great place to set as you ""meeting point"" when a group goes off in different directions.",Buyuk Han,Review 473 Similarity,0.474341649,Review 20 Similarity,0.267261242
50,This old ottoman hotel is deffinatly worth a visit. It's very picturesque and it's got a few nice local craft and gift shops located inside. It also had a few nice restaurants that sells traditional Turkish food.,Buyuk Han,Review 356 Similarity,0.424264069,Review 92 Similarity,0.267261242
40,"This is my favourite lunch destination when working in Nicosia. It is located inside the old walled town and itself is a large four sided building surrounding a large picturesque courtyard. It has had various uses in its history including as a caravanserai and a prison. It has been nicely restored while retaining real character. Good Turkish Cypriot food is available at the restaurant in the courtyard with tables partly in the open and partly under the walled collonades.Food is good, I would recommend the Turkish meatballs and the savoury and sweet filled pancakes.",Buyuk Han,Review 175 Similarity,0.404519917,Review 95 Similarity,0.267261242
50,"A beautiful and unique place to host the local culture of Cyprus. A variety of food, souvenir shops, local artwork and a must drink Cypriot coffee.You will leave the place smiling, for sure!",Buyuk Han,Review 378 Similarity,0.365148372,Review 134 Similarity,0.267261242
40,What an amazing place! A true oasis - cool and inviting with lovely cafes and craft shops. Very friendly and hospitable. Historically - very interesting. A place to people watch and have a cool beer or spiced Turkish tea...,Buyuk Han,Review 605 Similarity,0.365148372,Review 143 Similarity,0.267261242
50,"Beautiful place with a nice history. Small mosque in the middle of the square and upstairs there are a lot of small craft shops with handmade crafts.Down is a beautiful restaurant with quick service, lovely food with very acceptable prices..Whenever we cross the borders ad Lydra, we can't avoid a break at the Bujuk.",Buyuk Han,Review 28 Similarity,0.338061702,Review 147 Similarity,0.267261242
50,Buyuk Han is one of the most beautiful buildings of Nicosia.Currently it works as an art center where you can visit several workshops. Each room hosts a different branch of art in the yard are many cafes and souvenir shops,Buyuk Han,Review 372 Similarity,0.338061702,Review 153 Similarity,0.267261242
10,There is no point going there for a visit. Just an old building and nothing else. It's just an old path place.,Buyuk Han,Review 588 Similarity,0.338061702,Review 155 Similarity,0.267261242
50,"It was love to have coffee and enjoy traditional environment, it is a beautiful place with variety of stalls and coffee shops",Buyuk Han,Review 278 Similarity,0.25819889,Review 236 Similarity,0.267261242
20,"Büyük Han is an old han, but it is occupied by ordinary touristic shops. And they all sell the same stuff that only tourist are buying. Best you quickly pass through and visit Selemiye.",Buyuk Han,Review 58 Similarity,0.169030851,Review 335 Similarity,0.267261242
30,"Buyuk Han is a place to rest and eat in the Ottoman Empire, the beautiful architecture, full of souvenir shops and restaurants.",Buyuk Han,Review 72 Similarity,0.169030851,Review 336 Similarity,0.267261242
40,"Old caravenserail very well renoved, it now hosts a large number of small boutiques. Vell located in the old town of North Nicosia. Unfortunately, you will not find there authentic crafts, but lots of souvenirs for tourists, as well as open air cafés and restaurants. Even if you don't want to do some shopping, have a look at the courtyard, the building is very beatiful.",Buyuk Han,Review 318 Similarity,0.169030851,Review 339 Similarity,0.267261242
40,"After entering the Turkish side of Nicosia, we went straight to Buyuk Han, an old inn built back to 1572. Around its open courtyard you can find little shops with souvenirs, second hand books and a tavern. It;s architecture is quite interesting with stone walls and archs.",Buyuk Han,Review 515 Similarity,0.169030851,Review 343 Similarity,0.267261242
50,"The atmosphere is great for both travellers and locals. Locals go there to remember the beautiful past and the travellers to experience the essence of the city. It is a heaven in the desert. History, beautiful food, drinks, desert, souvenier shops and real local people are the key words to the place.",Buyuk Han,Review 618 Similarity,0.169030851,Review 345 Similarity,0.267261242
40,"This ancient 16C Ottoman 'caravanseri' would be of great interest to history enthusiasts but it would also be of interest to all those 'general' tourists who just like to wander around old places, have a coffee or a meal and do a bit of shopping - all available here! This also used be an old prison but the cells have been converted into art galleries, shops, crafts etc - so lots of retail therapy also available!",Buyuk Han,Review 284 Similarity,0,Review 428 Similarity,0.267261242
40,"This is a very beautiful example of Ottoman architecture, in the heart of Nicosia. This used to be a place of refuge for travellers, now it is home to craft shops. There is a balcony that overlooks the central courtyard and prayer space in the middle. Take a few pictures and then stop for a drink in the cafe before carrying on with your walking tour of Northern Nicosia.",Buyuk Han,Review 111 Similarity,0.507092553,Review 4 Similarity,0.25
50,"A very well preserved and renovated 16th Century Ottoman inn/trading complex, It is a beautiful and atmospheric place to visit, with a number of mainly craft shops and cafes currently occupying the interior. It appeals to historians (a very special place) and non-historians too. Allow 30-60 minutes, plus cafe time if desired.",Buyuk Han,Review 198 Similarity,0.507092553,Review 5 Similarity,0.25
40,"We didnt eat at this place, but we just visited. A very beautiful place with very interesting building. Worth a visit.",Buyuk Han,Review 131 Similarity,0.474341649,Review 17 Similarity,0.25
40,This is a lovely spot to visit when in Nicosia. Some beautiful well maintained architecture and some unusual and individual little shops with handmade crafts. Worth a visit.,Buyuk Han,Review 250 Similarity,0.474341649,Review 18 Similarity,0.25
50,"We found this place almost by accident, walking from the Ledra Palace crossing to the main mosque. And it was a great find. A really well preserved example of a caravanserai, a place for travelllers to rest. The ground floor used to be where you stabled the horses whilst upstairs are the rooms. The courtyard has a restauarant (where the food looked a bit ifffy but where we enjoyed a delicious Turkish tea) and a collection of nice little craft shops - we bought something from one and had the friendliest service",Buyuk Han,Review 540 Similarity,0.474341649,Review 21 Similarity,0.25
50,"Buyuk Han is a well preserved and impressive architectural example of a caravan serail, which were used as inns and trading posts. It was built by the Ottomans in 1572.The quadrangle has two floors surrounding a large courtyard with, at its centre, a small round mosque with a fountain for the 5 daily pre-prayers ablutions. The promenade of the 2 floors are collonaded and topped with picturesque arches. The courtyard level was used for trade and commerce and the upper floor to accommodate the merchants at night.It is now a centre for local Cypriot handicrafts, gift shops and some art galleries.There are a couple of very good restaurants in the courtyard, and plenty of tourists strolling around.This is a much better use of handsome architecture than its British use as The Central Prison of Nicosia from the late 19th C. to the early 20th century..Well worth a visit, a delicious fresh lemonade, a meal. Lovely and lively atmosphere.",Buyuk Han,Review 164 Similarity,0.447213595,Review 46 Similarity,0.25
40,This place is eerily beautiful in the early morning before the shops open. Had coffee there and a sweet can do girl gave us a cheese sandwich.It was pleasant .later in the day it was manic. Very beautiful architecture. History interesting too.Must visit,Buyuk Han,Review 132 Similarity,0.338061702,Review 150 Similarity,0.25
40,"There are some interesting shops on both levels selling pottery, soaps, paintings and handmade traditional goods. There are several artist's galleries.We ate in the restaurant below and watched a very clever lady rolling out paper thin pastry for cheese savouries -the food was excellent, varied and very reasonable.The Buyuk Han (Great Inn) was built by the Ottomans in 1572, the year after they conquered Cyprus from the Venetians it was restored in 1990.Sitting in the courtyard you can imagine the caravans arriving, the guests in their upper level accommodation with the horses stabled below, the smell of open fire cooking.Very atmospheric.Worth a visit to wander the galleries ,get away from the bustle of Nicosia and watch the pastry lady in the corner restaurant.",Buyuk Han,Review 518 Similarity,0.316227766,Review 203 Similarity,0.25
40,"The Büyük Han is Cyprus' best-preserved example of Ottoman caravanserai architecture. Built in 1572 by the first Ottoman governor of Cyprus, Lala Mustafa Pasha, it was renovated in the early 1990s, and has once again become the hub of North Nicosia's Old City bustle. The courtyard is home to a couple of cafes, including the ever-popular Sedirhan, and traditional craft workshops are housed in the small cells leading off the 1st-floor balcony that originally served as the inn’s sleeping areas.During the Ottoman period, hans (inns) like this one were used as hotels for travellers and traders. The ground-floor rooms rimming the courtyard functioned as stables for horses, storage areas and shops where traders could carry out their business.The central courtyard has a mescit (Islamic prayer room) in the centre, which is balanced on six pillars over a şadırvan (ablutions fountain). This design is rare; it's found only in this han and two others in Turkey.",Buyuk Han,Review 119 Similarity,0.169030851,Review 337 Similarity,0.25
40,"Büyük Han (The Great Inn) is in the Turkish part of Nicosia. It's very interesting, and here you can find several shops selling typical products. Shopkeepers are very friendly, and it's great to sit here in the shade with an iced cold drink!",Buyuk Han,Review 139 Similarity,0.158113883,Review 347 Similarity,0.25
50,"Buyuk Han packs a lot into a small area. There are restaurants and many souvenir shops, so it's possible to spend a bit of time in there. The architecture is very beautiful and it was great to see a solid mix of tourists and locals. Definitely worth a look if you're in the area.",Buyuk Han,Review 66 Similarity,0,Review 381 Similarity,0.25
50,"A stunning and newly restored part of the old city.The square is surrounded by high walls that contain some eclectic shops selling traditional Turkish mementos.In the square it self there are two beautiful cafe's serving Turkish coffee, tea and fresh made made delights - something not to be missed.",Buyuk Han,Review 513 Similarity,0,Review 477 Similarity,0.25
40,Buyuk Han is a cool little spot in Northern Cyprus that I recommend visiting if you have the chance. It was an old Ottoman Inn that still remains some of its old character despite the tourist shops and restaurant. We definitely enjoyed it although we didn't stay too long.,Buyuk Han,Review 526 Similarity,0,Review 484 Similarity,0.25
