r_points,r_text,place,,
40,Cross country buses from all the major resorts access Nicosia's central bus station.A short walk takes you into the Ledra Street area.Go see the UN crossing point.You will need a passport.Go to Debenham and up to the observation floor.Two euros each where you can see the demarcation lines clearly.Good value for money.Lots of good eateries nearby.Buses every hour 9 euros return in 2014 from Limassol.A good day out.Might be too much for kids to take in?,Shacolas Tower,Review 259 Similarity,0.181818182
50,Great views with a brief insite into Cypriot history with a short film and plenty of information on display. €2.50 entrance fee and lift access.,Shacolas Tower,Review 38 Similarity,0.174077656
40,"The interactive displays are very good. What strikes one most is the disparity between the Greek and Turkish parts of the city, the latter lacking the modern investment which the Greek side has attracted.",Shacolas Tower,Review 96 Similarity,0.174077656
50,Easy to access for a small fee and well worth it for excellent 360 degree views across and around the city. A few more photos and exhibits inside along with a small shop. Easily reached just of the main drag.,Shacolas Tower,Review 102 Similarity,0.174077656
40,"The height of the tower allows for vies in 360 degrees, all over the city. an interactive guide in the room gives brief information about sights. A nice visit for both locals and tourists.",Shacolas Tower,Review 111 Similarity,0.174077656
30,Its good to get up high and see the city from above and given that it is free its worth doing but don't go up expecting much of a museum.,Shacolas Tower,Review 210 Similarity,0.174077656
50,This is THE place to see the painfully separation of the capital of Cypress. It is amazing that this in our days still continues. Do not run away from this pain but feel it like the locals do when you visit this tower. See with your own eyes how this provocation is still going on...,Shacolas Tower,Review 216 Similarity,0.174077656
40,"Ticket is 2 Euro.Best part are the touch-screen displays below the viewing windows. It has inscription of the key places of the city that you can see from the tower, even the Turkish part.You see a big building, touch the same building picture on the touch-screen panel and bingo, the description comes.It also has a merchandise section.",Shacolas Tower,Review 230 Similarity,0.174077656
50,"Only €2, just go through a door to the right of Debenhams on Ledra and take the lift to the 11th floor. There are all-round views, display panels and touchscreens, and photos from the last 100 years on display. Refreshingly there is plenty of info on the sights in the Northern part of the city, and computer 3D models of some of the most impressive buildings. A bargain!",Shacolas Tower,Review 236 Similarity,0.174077656
50,We were told about this attraction by the hotel staff. It was definitely worth the visit. It costs €2 to get in but it was so worth it. You get the most stunning views and we were fascinated by the Turkish flag in the hillside of the Northern view.You won't want to spend long here but it was more than worth the fee.,Shacolas Tower,Review 262 Similarity,0.167248402
40,"If you want to peer over the Buffer Zone into northern Cyprus, you can do it through visiting this eleven-storey Shacolas Tower.A fine aerial photo of the city provides orientation.Mind you, the first five floors are occupied by Debenhams and on the 6th floor it is a cafeteria.There is a separate entrance to reach the observatory and not through the department where you are asked to pay a small fee.The day I was here it was not a clear day though and neither were the windows. For this reason I was not able to take photos!",Shacolas Tower,Review 196 Similarity,0.150755672
40,"I expected a crowded place and dirty windows (you are not outside when you visit the observatory plarform), but the windows were clean, so we could make pictures, ther airco was on, and there were good information panels",Shacolas Tower,Review 245 Similarity,0.150755672
40,"I actually stumbled across this accidentally, it is on the 11th floor of Debenhams. It costs €2 to enter and has stunning views of the city and the mountains on the northern side. Worth the cheap entry. However, it is very small so be sure to plan other things to do as you won't be there for long!",Shacolas Tower,Review 264 Similarity,0.150755672
40,This building is at the side of what will be an H & M store (replacing Debenhams). It is open although the building work makes it easy to miss the entrance. Found the video very informative and learnt a lot about the overall history. The views are really amazing and they give you a good bearing to find places you wish to visit later on either side of the crossing points.Staff very helpful and friendly.,Shacolas Tower,Review 157 Similarity,0.134839972
30,"if you are nearby the bazaar you can visit here but in my opinion its not worth it if you just want to see this location , i suggest to visit more cultural location , this place is absolultly missable",Shacolas Tower,Review 45 Similarity,0.123091491
50,I went up the observatory based on Tripadvisor recommendations. It was really good to get an overview of the city and the main buildings to get your bearings as when down in the streets you can become disoriented.The displays and information is good and it only costs 2.50 EUR so bargain!,Shacolas Tower,Review 67 Similarity,0.123091491
40,"It is worth to go up and have a panorama of the whole city. There is a nice display with the things you can observe, with panels in many languages. It is worth the visit.",Shacolas Tower,Review 110 Similarity,0.123091491
50,worth visiting when walking down Ledra street. Top of Debenham's building. Over looks the city right across the Turkish sector. Some good views and articles about certain places can be read from the tower. Just below is a restaurant should you feel like a bite to eat.!!,Shacolas Tower,Review 140 Similarity,0.123091491
50,"This is the only way to start planning what to see in this fantastic city. Even the tourist maps from the tourism office don't get it this good! In fact the whole of Cyprus could do with a visit by Google maps or a good cartographer!! This ensured we planned our walk about and it was soooo interesting. Yes the receptionist was more interested in her book than us and yes the AV system was a bit hit and miss but, make a plan from here and you won't be disappointed.",Shacolas Tower,Review 154 Similarity,0.123091491
40,"Fascinating views over both the Greek Cypriot and the Turkish Cypriot parts of the city. Some good historical photographs in the observatory. This is on the 11th floor, there is a lift.",Shacolas Tower,Review 172 Similarity,0.123091491
40,"Great views of the entire city, amazing image of the Turkish flag on the mountain behind, a few info about places around and a small, small price.Really worth the visit!",Shacolas Tower,Review 233 Similarity,0.123091491
50,"Great panoramic views of the entire city, including the northern part. Views across to the surrounding country and mountains. Within the observatory, there are photos with descriptions of what you can see looking straight out in that direction. You can clearly see the green line between the north and the south. Very small admission fee. Spend a bit of time to watch the video.",Shacolas Tower,Review 2 Similarity,0.106600358
50,This was a great find. Really easy to locate next to the main entrance of H&M. Worth the 2.50 euro entrance fee. Great views of the city below from all 4 sides and a really informative video and info panels,Shacolas Tower,Review 49 Similarity,0.106600358
50,"In my opinion it can be very interesting to visit the Ledra museum-observatory on the 11th floor of Shacolas Tower / Debenhams Building (address is Ledra 171), and see whole Lefkosia/Nikosia from above (see pictures attached). Museum shows and explains a lot about Lefkosia/Nikosias history. A visit to Lefkosia is not complete without seeing this museum.",Shacolas Tower,Review 232 Similarity,0.106600358
50,Head for the 11th floor stairs or lift it's up to you!!😎2.50 euro entry to the viewing floor. Gift shop and drinks machine . Loos on the 9th floor. Fantastic views from several large windows. Screens in front of you to help you zoom in on points of interest. In the distance you can see the Turkish Cypriot flag emblazoned on the mountain side. There is central booth which recounts the story of Cypriot history.,Shacolas Tower,Review 69 Similarity,0.087038828
40,"I have been here four times now and the views never get any less impressive. To access the observatory you must go to Debenhams on Ledras Street and make your way to the 11th floor. You must change elevators on the 6th floor in the cafe. The entrance fee is €2 and is well worth it. There are great 360 degree views of the city, although not much time is needed here - it can be done in around 15 minutes. Nice for a break from the shopping and busy high street below. Souvenirs can also be bought there.",Shacolas Tower,Review 247 Similarity,0.087038828
30,"Our guidebook recommended going up the tower to the 11th floor because it offered great views over the city. It was worth the euro 2.50 on a clear, sunny day to have such great views. I'd avoid it if the weather isn't good..",Shacolas Tower,Review 20 Similarity,0.083624201
50,It really worths visiting it. The visitor is able to see all. Out all Lefkosia from the 11th floor. Also very sad to realize that Lefkosia is the only European capital which remains separated after the Turkish invasion in 1974.,Shacolas Tower,Review 27 Similarity,0
20,"It's not much of a museum. It is a decent observatory though, espessially if you bring your own equipment! But even then, if you need good quality pictures you won't get them there as thick, often dirty glass will get between you and a usable shot.",Shacolas Tower,Review 37 Similarity,0
30,Hardly worth visiting as there really isn't that much to see at such a low level. Its only 2.50 so at this price doesn't really matter if you waste your money. No pram access!,Shacolas Tower,Review 48 Similarity,0
50,Very easy to find and a real must do tourist activity. It's very modern inside and the displays are great. The tower used to be at the top of Debenhams but it is now H&M so don't worry if your guidebook points you in the direction of Debenhams.,Shacolas Tower,Review 83 Similarity,0
20,"Not worth the price. Better to cross the green line and just be on the other side. Maybe before when no crossings to the north were allowed it was worth a look, but for me not now. Just a tip, free toilet room access on the 4th floor where windows allows you to check the north side!",Shacolas Tower,Review 103 Similarity,0
40,We paid €5 to go into the tower. There's historical references and photographs of the post 1974 Turkish occupation of Cyprus. Sad to see such a beautiful country destroyed as the pre 1974 photographs show this.,Shacolas Tower,Review 105 Similarity,0
40,Since I first started the review Debenhams store has closed down and another store has taken over the building. I do not know if you are still allowed to go to the viewing area.,Shacolas Tower,Review 130 Similarity,0
10,We attempted to visit the observatory last Friday. H&M are moving in on the ground floor and the entrance to observatory was blocked and signage invisible. We enquired from work men and they said it was open.We went through the dark ground floor lobby and got into the lift which informed us that the museum was closed as there was a power cut after we had pushed the 9(??) floor button. We got out on 9th floor and there was signage saying it was closed for lunch. Grrrrrr to say the least,Shacolas Tower,Review 141 Similarity,0
40,"Seemed to be really good but there were signs that it wasn't looking to smart since the building is no longer being occupied. Views good, historical video was good too. Probably takes about 30-40 min",Shacolas Tower,Review 162 Similarity,0
50,Top of Debenhams have a coffee then take life up again to this wonderful viewpoint and see North and South Cyprus.,Shacolas Tower,Review 181 Similarity,0
40,"Going there is not just a shopping experience, but also an opportunity to see the North of Cyprus, especially people who for various reasons cannot cross.",Shacolas Tower,Review 184 Similarity,0
30,#NAME?,Shacolas Tower,Review 191 Similarity,0
50,"For the best views in town and only 2 Euros. Windows all round and screens pointing out places of interest. Would hardly call it a museum but well worth the visit and of course, being Debenhams, it gives her an excuse to shop!",Shacolas Tower,Review 220 Similarity,0
40,"For 2 euro you can have amazing views from this 11th floor observatory. Not quiet a museum -more of an information point. All round views, photos and touch screens.You can see both the Greek Cyprus and the Turkish Cyprus sides.If you are planning to cross over to the Turkish side from the Greek side you will probably cross at the Ledra Street crossing -the observatory is in the Debenhams building on Ledra Strret. Best visit before you cross to take in the views and get your bearings.",Shacolas Tower,Review 221 Similarity,0
40,"Nice and easy to get to, well laid out. Good views and very informative. Entry fee was cheap, it was clean and pleasant.",Shacolas Tower,Review 237 Similarity,0
40,"Fine views especially across Northern Cyprus. It won't detain you long but even though crossing the 'green line' is pretty easy these days being in the centre of the town, just by Debenhams, the tower is easy to access and well worth a visit.",Shacolas Tower,Review 249 Similarity,0
40,In clean and pleasant surroundings with obviously great views...the food available was wide ranging and reasonably priced....especially the salads!Free wifi too!,Shacolas Tower,Review 256 Similarity,0
50,"very useful with its automatic translation in many languages... renovated, great views, very nice virtual tour... and cheap!",Shacolas Tower,Review 269 Similarity,0
40,"We have taken many visitors here, and feel that it is very informative about points of interest in the North, even if you do not cross over the border.",Shacolas Tower,Review 272 Similarity,0
