r_points,r_text,place,,,,
50,Excellent customer service the staff always go the extra mile to make the customer feel valued i surely reconmmend this hotel. The hotel is in a great location and plenty to do in and around the area. The room are very clean with plenty of space and the resturant has a great food menu,Hilton Nicosia,Review 654 Similarity,0.467707173,Review 63 Similarity,0.298142397
40,We stayed here for 7 days for business. Really enjoyed our stay. The staff is so great and we love the upgrade of our room. The breakfast buffet was very good. Everything is very clean. The pool is beautiful. We recommend this hotel for business and pleasure.,Hilton Nicosia,Review 505 Similarity,0.428571429,Review 127 Similarity,0.298142397
50,"It is hard to imagine better service than in Hilton Park, in Nicosia! Breakfast is wonderful, rooms are beautiful, and staff takes care like you are the most important person in the world! There are a lot of small details that touched my heart, like bananas with ""good morning"", waitress who call you by name and remember what kind of coffee you like most of all, etc. I definitely recommend to stay in Hilton in business trip or during vacation.",Hilton Nicosia,Review 242 Similarity,0.357142857,Review 241 Similarity,0.298142397
50,I stayed in this hotel during my last time in Nicosia and I was really satisfied not only by the hotel itself but mainly feom the politeness of the staff.I was lucky because they gave me a free upgrade and the room was just astonishing! The breakfast was really great and I regret not having enough time to really enjoy it.Would I stay again? For sure! No reason trying to find something else when you have found something which is so close to excellence!,Hilton Nicosia,Review 110 Similarity,0.34503278,Review 270 Similarity,0.298142397
50,Hilton Park is a very conveniently located hotel for either business or any other activities in Nikosia.The staff was very polite and helpful which by my opinion apart from the cleaness is the most important factor for a hotel.The room/bathroom were very clean and the breakfast was satisfactory.Public areas indoor are nicely decorated.Due to winter season we did not have the chance to make use of the swimming pool and outdoor area but as a view from our balcony seemed very well organised and landscaped.,Hilton Nicosia,Review 677 Similarity,0.34503278,Review 279 Similarity,0.298142397
10,"Basically we were a little dissapointed. We arrange to spend our day there but when we got there things changed!!!First of all the receptionist was missing the most of the time we were there and we were searching for someone but nobody was there. No other clients was there to disturbed her for any other reason. They didnt gave us slippers or shampoo conditioner, hair hat etc things that a spa must give to each client that visits the facility. Second the spa was dirty. Third reason i didnt like it was because technicians etc we were walking wearing there snickers inside the spa swimming pool area. The massage was below average. Sauna is inside the lockers of the gym which is located in the above floor. So to use it you have to go as you are wet and cold from the stairs and pass from the gym locker room. steam room was dirty too. Swimming pool was dirty. I cannot find a single thing to make me go back again. Too bad because is one of the most prestigious hotels in Nicosia....:(",Hilton Nicosia,Review 109 Similarity,0.276026224,Review 402 Similarity,0.298142397
40,"Excellent rooms..fantastic breakfast buffet..however waited more than an hour so that provide me with pool towel,when complained,things improved 100%,they gave me pool towels to the room,free cocktails at the pool bar and had fantastic stay.love going there again.",Hilton Nicosia,Review 433 Similarity,0.138013112,Review 544 Similarity,0.298142397
50,"Excellent service first of all, Pambos the heart of the hotel, Olga at the reception, the groom, Guest Relations girl at the restaurant, all were extremely helpful and kind.We were a family of 7 people from Rhodes Greece and we were all satisfied.The hotel room was superb,sleep quality excellent, very clean-congratulations to the cleaning service staff, the food was very good, the pool always clean. A big plus is the parking and the free wifi in the hotel premises, a big asset when you have kids with you.I would strongly recommend this hotel for pleasure and business.",Hilton Nicosia,Review 619 Similarity,0.496929347,Review 27 Similarity,0.288675135
50,I organised a conference at Hilton Park Nicosia and all the staff members did a very good job especially in the event department. The service and food was excellent too. the conference room was fully renovated and all the audiovisual equipment was available at any time. Our Company's staff remain totally satisfied. I personally recommend it for business events.,Hilton Nicosia,Review 544 Similarity,0.483045892,Review 46 Similarity,0.288675135
50,"I stayed for 3 nights at Hilton Park, and I had a great time. Checking-in was fast and convenient. The room is big and clean and has all the necessary amenities (ex: Iron board, dryer, bathroom robes...) what impressed me the most is the gym, I haven't seen such a big and well-organized gym before. The breakfast has food varieties, and they have a section for lactose and gluten-free. Staff is very attentive and polite. Everything was perfect and up to standard. I would recommend it.",Hilton Nicosia,Review 85 Similarity,0.414039336,Review 139 Similarity,0.288675135
50,"I stayed with my daughter from 18 to 21st February. All personnel was extremely polite, all our requests were immediately served, meals were very good as well as breakfast. We did not want to leave. Excellent hospitality!!!",Hilton Nicosia,Review 670 Similarity,0.400891863,Review 180 Similarity,0.288675135
50,"The staff in this hotel were really lovely, with special mention for Public Relations Manager, Miss Stella. Breakfasts were wonderful but we were less keen on the restaurants. We hear that the superb breakfast area will also serve dinners, which will be a huge bonus!",Hilton Nicosia,Review 76 Similarity,0.358568583,Review 228 Similarity,0.288675135
40,Apart from a delayed check-in due to a late booking and a Hilton computer system problem we had a lovely stay at the hotel. The room was nice and the breakfast was fantastic.The indoor pool is not open to kids. This should be made clear on the reservation system. When we visited the outside pool there was a sign to say it was closed. We pleaded with the staff to allow us to use it. They finally agreed when we signed a disclaimer. No manager was available when we had the problem checking in and when enquiring about the pool. I deduct one star for this.,Hilton Nicosia,Review 317 Similarity,0.334076552,Review 308 Similarity,0.288675135
50,"Hilton Park Nicosia is an excellent hotel to stay. I regularly stay there because of warm, friendly, courteous service and attention to detail. hey respond immediately to your service needs. The location is well suited for my business services.",Hilton Nicosia,Review 200 Similarity,0.324101862,Review 327 Similarity,0.288675135
50,Very warm welcome and friendly goodbye at departure. Delicious breakfast with enormous variety of both local and worldwide known products. Personnel always willing to make my stay as comfortable as possible.,Hilton Nicosia,Review 354 Similarity,0.267261242,Review 417 Similarity,0.288675135
40,"Am here for business.The hotel lobby area has been refurbished not that long ago. It has been very tastefully done to make it look like a living/ reading room in a house with many books on shelves.There are several restaurants and shops in the vicinity and is a 15mins drive by bus ( when it turns up on time which is rarely), 10mins by car into Nicosia centre.Breakfast is very nice and at this time of the year you can eat outdoors in the garden area, which is very pleasant.There is a swimming pool.Not very convinced about the carpet in the rooms though.",Hilton Nicosia,Review 647 Similarity,0.259281489,Review 431 Similarity,0.288675135
50,Everytime I visit Cyprus for business or bring my family for quick vacations we always stay here. The service is always great and delivered with care. When we are travelling with our son they all always helpntake care of him and play with him to make sure he's happy. He had a great time with their gingerbread house last Christmas. The rooms are all always fresh and exceptionally clean. The food service is great and the hilton burger served here is always a pleasure to have. Yes I have simple tastes but so what - most people are like me and travel with no frills. I love their gym and have yet to experience their spa service but I feel that it's good. I recommend this hotel for business travellers or for families. It is very near the business center of the city and easily accessible by cabs. Jamie Oliver's or McDonald's or Bennigans are just a few minutes walk from the place.,Hilton Nicosia,Review 331 Similarity,0.356348323,Review 255 Similarity,0.284747399
50,"First time I've stayed in a hotel in Nicosia and I would definitely stay at the Hilton Park again.Customer service was to the highest quality and the customer care was second to none. (I should know as I've worked as a training and development manager for a 5 star hotel group in the UK).Rooms were a good size and very clean. The grounds were really clean and well kept and there was ample parking for a city hotel. Fantastic location for getting around the city.Breakfast was fantastic with a large choice of food and drink. This would set you up for the day and the breakfast team were so welcoming, it was nice to be staring your day with a smile.100% returning with my family this time, so I can get to use the pool this time.",Hilton Nicosia,Review 629 Similarity,0.470756542,Review 59 Similarity,0.280975743
50,We stayed at the Hilton Park in the beginning of July and decided to stay as well in the beginning of August. The hotel is in a great location close to the city with easy parking and great facilities. The pool during the hot summer heat is a definite highlight.We had the executive family room which was really spacious and overlooked the pool. Although a little dated the room was very clean and comfortable.After the first stay my son forgot his teddy and the staff from the reception to the housekeeping went out of their way to locate and reunite my son with his teddy which we are really appreciative considering how upset he was.A special mention goes to the ladies at the front reception and Evelina that greeted us every morning at breakfast with a smile and excellent hospitality.Overall great place to stay and would definitely recommend.,Hilton Nicosia,Review 267 Similarity,0.260132991,Review 429 Similarity,0.280975743
50,Exelent staff . Very helpful. Amazing breakfast team and buffed . Very nice pool service. Hotel very clean and nice location. All staff members are very helpful and make you feel like HOME. Well done to management team .,Hilton Nicosia,Review 127 Similarity,0.503952631,Review 18 Similarity,0.280056017
50,"We stayed for one night at this luxurious hotel. The room we stayed in was spacious, bright with a good spotlessly clean bathroom. The furniture was ideal being a table and a comfortable chair a TV with adequate channels to watch and very comfortable beds.We had a buffet dinner which was varied and very nice followed by breakfast the following morning which was also very varied and nice",Hilton Nicosia,Review 417 Similarity,0.440958552,Review 104 Similarity,0.280056017
50,"We stayed at Hilton Park for a week and we were very satisfied. Spacious, clean and quiet room, friendly stuff, VERY nice pool area and good breakfast. Even though it is not downtown, the hotel is located in a quiet suburban area and only a 5' drive from the centre of Nicosia.",Hilton Nicosia,Review 588 Similarity,0.440958552,Review 107 Similarity,0.280056017
50,"Stayed for 8 nights, May 2015. Excellent sized room with distinct lounge and bedroom areas, keep spotlessly clean by housekeeping. Friendly and welcoming staff throughout the property. Public-area WiFi slow, but in-room WiFi (separate network) was easily up to international standard. Very well-equipped gym, but does get very busy with local membership. Plenty of restaurants - plus an implausible number of coffee shops - within an easy 10-15 minute walk. Best of the bunch was Costas restaurant, one block north. Hotel location is suburban rather than town centre, and definitely seemed like a nicer area to stay in. Would certainly book again when visiting Nicosia.",Hilton Nicosia,Review 640 Similarity,0.429197538,Review 122 Similarity,0.280056017
50,"Stayed for two nights during a business trip and enjoyed the friendly and very capable service, the excellent facilities and the great food.The room was clean and tidy, with all the usual amenities. The staff was very friendly, always willing to help and upon check out, a lovely homemade traditional marmalade was also offered!Have stayed before and I will sure do again.",Hilton Nicosia,Review 116 Similarity,0.400891863,Review 170 Similarity,0.280056017
50,"We got married at Hilton Park Nicosia and it was an incredible experience!! The service was absolutely perfect and the staff was helpful and Kind!! As for the Hotel premises and facilities the Hotel is a jewel in the heart of Nicosia! The pool and the spa is highly recomended! Also don't miss the breakfast, which as a Cypriot was happy to find out that honours our local products and cuisine! P. S. Lefki, Who was responsible for the event, is an amazing person and organised everything to the detail!",Hilton Nicosia,Review 39 Similarity,0.334076552,Review 304 Similarity,0.280056017
50,"We had an excellent staying experience for another one time. Breakfast, restaurant, bars, spa, gym of excellent quality. Staff very friendly. Facilities excellent. The room was very tidy and clean. Wi-fi available in almost all areas.",Hilton Nicosia,Review 557 Similarity,0.334076552,Review 309 Similarity,0.280056017
50,"Excellent staying experience for another one time. Breakfast, restaurant, bars, spa, gym of excellent quality. Staff very friendly. Facilities excellent. The room was very tidy and clean. Wi-fi available in almost all areas.",Hilton Nicosia,Review 563 Similarity,0.334076552,Review 310 Similarity,0.280056017
50,Just spent three nights at Hilton Park Nicosia. The room was lovely with everything needed for a business trip ... And Yes an iron and a board. The staff were so friendly and helpful. Food was great...especially breakfast on the terrace . Would certainly recommend and stay there again if in Nicosia 😀,Hilton Nicosia,Review 642 Similarity,0.334076552,Review 311 Similarity,0.280056017
50,"Stayed here on a recent business trip. The hotel has ample bars, lounges and meeting rooms. The service throughout is excellent, but the highlight is the breakfast buffet. Rooms are comfortable, spa and pool areas are modern, clean and well appointed. This is not a family holiday venue by any means, but there are plenty of eateries and bars both in the hotel or a very short walk away on the main road outside. Highly recommend.",Hilton Nicosia,Review 182 Similarity,0.267261242,Review 410 Similarity,0.280056017
50,"This hotel was really great option for our familly trip to Nicosia. The hotel is actully more for business but it also familly will enjoy. We were couple with two kids and fully enjoyed great breakfast, spacious room, spa, swimmingpool as well as neighbour are. There are option of great restaurants, shopping zone...",Hilton Nicosia,Review 426 Similarity,0.245255736,Review 446 Similarity,0.280056017
40,"We very much enjoyed our stay at this Hilton. It's pretty much what you expect when you stay at a Hilton. I would have appreciated a kids club, but other than that our stay was very good. Great breakfast, good selection of hot and cold items, very large room. Extra cots were brought for my children which I appreciated. The room itself and the bathrooms could use an upgrade, but it was perfectly nice. We enjoyed our stay and would stay here again when in Nicosia.",Hilton Nicosia,Review 468 Similarity,0.333913548,Review 312 Similarity,0.27050089
50,"I have returned from another stay at this fantastic hotel, I was welcomed back by all the staff and made to feel very welcomed.The improvements at this hotel are fantastic it really is a modern luxurious 5 star hotel. The pool area is wonderful to relax by during the day, and the gym is 5 star too with all the latest equipment.I was given a wonderful room overlooking the pool, super spacious with everything I needed.Fantastic breakfast with such a wide variety of food and beverages all of this delivered by the wonderful food and beverage manger Maria Almpani she is fantastic always smiling, happy to help and make you explore the wonderful delights the chefs have to offer, what a wonderful and professional member of your team thank you.I always look forward to seeing Pambos Sivakas the Reception Manger he always ensures your stay runs smoothly, he offers you a truly personal service taliored to your needs, he really goes the extra mile so you can enjoy your stay to the maximum and he is always happy to welcome me back to this wonderful property.Thank you to all the staff who made my stay a truly memorable holiday I can't wait to return.",Hilton Nicosia,Review 407 Similarity,0.44832653,Review 88 Similarity,0.267261242
50,"Stay in August for 2 nights - Diamond MemberHilton Park Nicosia is a bright, modern business hotel with very pleasant rooms and great AC (this is important, as the temperature exceeded 100F and good AC is not easy to come by in Europe).ACCESS FROM AND TO LARNACA AIRPORT: I took Kapnos Airport Shuttle (8 euros one way) to Nicosia, and a cab for 10 euros to reach the hotel. I arrived at night but there was uniformed personnel in Kapnos Nicosia office so it felt safe.GETTING AROUND NICOSIA: taxi seems to be the only way. Rates not expensive, but it's not that easy to find a taxi back to hotel from town unless you are able to make phone calls.ROOM AND FACILITIES: modern, cheerful room with reliable wifi. There is a lovely Asian restaurant attached to the hotel that stayed open until 11:30pm! I had a piping hot bibimbap after my late arrival. The dish was great! (I know my Korean food :-))DIAMOND TREATMENT AND EXECUTIVE LOUNGE: There is no executive lounge per se. Instead, there is a section behind the bar area that served drinks all day, and small dishes between 6-8:30pm. The selection was good! I don't drink alcohol so I can't comment on the liquor offerings. Fresh OJ is available all day and much appreciated!BREAKFAST: lovely offering of Western food plus local flavors. Custom made omelette also available.SERVICE: warm and courteous.Overall a lovely hotel and a great stay!",Hilton Nicosia,Review 53 Similarity,0.466027325,Review 67 Similarity,0.266666667
50,"Last time we were there was Dec.28th-Jan.1st 2014. Beautyful Christmas decoration and lots of festivities during the last week of the year... Nice location, a warm wellcome during our arrival, a perfect breakfast and a tasty afternoon tea, nice warm atmosphear in the loby ideal for board games. Safe and friendly for kids. Dinner was excellent...We had the seafood salad (accompanied with hot bread), lamb chops and chicken souvlaki with tzatziki.... There's also a Japaneese restaurant,(inside the hotel) called ""Akakiko"" with the most amazing sushi!!!!(reservation require) We booked a family room , very spacious, clean and with Nice vew ...(orange blossom Shower gells by Thomas Roth especially design for Hilton Park) We enjoyed every minute of it.. We will defenetely go there again.",Hilton Nicosia,Review 689 Similarity,0.466569475,Review 66 Similarity,0.264906471
40,This is a classy looking hotel; the pool area is lovely with a massive swimming pool and lots of sunbeds. There is also a very well equipped gym with a small spa downstairs.Our room was a really good size with a seating area and huge bed. The bathroom was spotless with lovely Peter Thomas Roth toiletries (only downside was only one of each thing!) which I have had in other Hilton hotels and always enjoy.We had a very pleasant breakfast with plenty of choices. I would definitely recommend this hotel in Nicosia!,Hilton Nicosia,Review 428 Similarity,0.440958552,Review 105 Similarity,0.264906471
50,"The Hotel is in a very good location , easy to get around. It is very clean , staff is amazing and very helpful. The room is modern and has all necessary stuff to make your stay even more comfortable. We where there on business , from the time we checked in (which was great because front desk helped us with an issue) , until check out we felt as though we where VIP. Breakfast , dinner and a drink by the pool made our stay event better. Bed is one of the most comfortable ones you can find.",Hilton Nicosia,Review 47 Similarity,0.418330013,Review 137 Similarity,0.264906471
40,I have stopped at both Hilton's in Cyprus both equally equipped.The Hilton Park just tipped it for me. The staff were super friendly and went out of their way to help and assist. Special mention for the staff in the fitness centre who offered advice and guidance on training and the reception staff who were always happy to assist.Little touches like the refreshments in the lobby and quickness of the room service all added to a pleasant stay.,Hilton Nicosia,Review 343 Similarity,0.367883604,Review 223 Similarity,0.264906471
50,"I stayed in Nicosia for a few days on a business trip and was really happy with the conditions and the service at the Hilton Park.Pros:The staff – they were beyond great. When I checked out the receptionist noticed that I was mistakenly charged twice for internet access and she cancelled the extra charge before I managed to notice that.The gym - I went to visit the gym one evening and was really surprised to see a very well-equipped place with extremely friendly and cooperative staff. Too bad I didn’t have the time to return there again.Working environment – I spent an entire morning in my room working on reports and returning emails; the room was absolutely ideal for that- quiet, spacious and very comfortable. Sometimes I miss the working conditions I had there.Japanese restaurant – There is an excellent Japanese restaurant in the hotel complex that offers high quality food and generous portions at very reasonable costs. And believe me- I have tried a handful of Japanese restaurants in many cities.Cons:Off-center - If you want to stay in the heart of town the Hilton Nicosia Park isn’t really the place. It's about 10 minutes ride from there. Nevertheless, the center of Nicosia isn't really a typical city center. It's very small and sluggish, and in many aspects, you'll find the hotel and it's surroundings more lively.",Hilton Nicosia,Review 571 Similarity,0.433460723,Review 113 Similarity,0.261116484
40,Visited on a sunday for swimming pool and lunch.After 1.00pm it becomes very busy with local people and residents find it difficult to find a sunlounger.It has good service and quality highpriced food and drinks making up to the Hilton name.,Hilton Nicosia,Review 453 Similarity,0.478091444,Review 47 Similarity,0.25819889
40,"One of the few decent business hotels in town. Experienced personnel,well equipped meeting rooms,quite good service. A lot of chouces according to customers needs. Food quality has been degrated recently probably due to competion and the crisis.",Hilton Nicosia,Review 608 Similarity,0.478091444,Review 48 Similarity,0.25819889
50,First time in Cyprus could not be more memorable...Hotel staff went way out of there way to treat us like special guests since it was our 30th Anniversary...Buffet breakfast was incredible with everything you would want to have (Cold & Hot)....Chef was proud of his daily special items like Olive Bread and Apple TartWe would highly recommend this place as it is a true gem....,Hilton Nicosia,Review 184 Similarity,0.400891863,Review 172 Similarity,0.25819889
50,"Greath place to have vacation with family. Large wonderfull pool with super poolbar, greath service from all staff, and Nice surroundings, deffently a place worth to stay for a relaxing vacation. Thank you",Hilton Nicosia,Review 268 Similarity,0.358568583,Review 231 Similarity,0.25819889
30,"Good for resident's events ,bad for travelers.Yes ,the rooms are big and comfortable ,the breakfast is excellent ,-(and so the personnel ) ,but that isn't enough to justify a horrifying price of 150 euros per night .Getting the right address on the invoice can take ages ,they simply charged us the total on the credit card which we gave via booking.com in case of cancellation only ,and they don't supply customers with water !!! They offer a bottle the first night and that's it ,we had to fight for a basic human right ,drinking water! This privilege is reserved for platinum guests only ! Can you believe it ?",Hilton Nicosia,Review 379 Similarity,0.358568583,Review 233 Similarity,0.25819889
40,"hotel should invest in wireless technology. You should look into technologies which can allow more automated self service experience to customers. Perhaps an application which the customer can use to check in, order anything from the hotel etc. it gives the sense to the customer of a more personalized treatment. check technologies like Aruba or MERU for Wireless and Mitel for your reception application.",Hilton Nicosia,Review 530 Similarity,0.358568583,Review 236 Similarity,0.25819889
40,"The hotel is located in a very nice place; Close to that are coffee shops, restaurants and of course the universities. The rooms are clean, with double bed and all the necessary comforts. Sorry but the service can be improved; Otherwise it is highly recommended",Hilton Nicosia,Review 130 Similarity,0.327326835,Review 318 Similarity,0.25819889
50,"we stayed here for New Year and enjoyed very much. The room was very spacious and clean. The best things was friendness of staffs. They were evry kind.The parking is free and have very good swiming pool (we weren't able to swim, too cold!).",Hilton Nicosia,Review 361 Similarity,0.327326835,Review 321 Similarity,0.25819889
50,This was a very short visit. Just one evening for an event that took place in the hotel. Recently renovated rooms very comfortable very relaxing. Breakfast is a feast. I strongly recommend. Will use again soon.,Hilton Nicosia,Review 13 Similarity,0.267261242,Review 405 Similarity,0.25819889
10,Very basic student like rooms...curtains don’t close properly...air con is like a 747 taking off...beds are soooo hard you might as well sleep on the floor...room has views of the car park...seriously terrible hotel for a Hilton,Hilton Nicosia,Review 135 Similarity,0.239045722,Review 454 Similarity,0.25819889
50,"I've been there for business trips a couple of times, and it was awesome. I ate all 3 meals of the day in the hotel (after trying the breakfast I couldn't resist trying lunch and dinner). The coffee was top notch and I remember the drinks by the pool on my last Sunday there were amazing. It was also convenient that everyone knew English. Also the personnel was always smiley, which is quite soothing when youre stressed about work. I insist you must try it if youre in Nicosia for work.",Hilton Nicosia,Review 730 Similarity,0.239045722,Review 460 Similarity,0.25819889
50,"We stayed for 5 nights at the Hilton park Nicosia where we were welcomed prior to our arrival with a lovely email asking for our arrival time to make sure our arrival experience was great.Upon check in we were welcomed with a smile and explained about it room type.Our room was vast with a beautiful view of the garden side of the hotel. A large balcony allowed us to enjoy the rainy day and enjoy a bit of fresh air after a long day traveling around the island. The refurbishment did not affect our stay at any time which was even more satisfying as we had some minor concerns.The free parking is a great touch with plenty of parking spaces to spare.Evelina was the one team member that made our stay. Friendly, approachable and extremely knowledgeable of the city, Éveline offered some some great advise on places to go including a dinner option at Zanettos a popular local taverna. Best recommendation ever! An asset to your team!Panagiotis in the bar was simply amazing! Couldn’t fail to provide us with impeccable service. Smiling and understanding of our needs treating us as “executives” at all time. Our gold membership was felt appreciated by him as he wouldn’t miss an opportunity to thank us for our loyalty in the way he approached us and the language he used! Well done panagioti!Finally thumbs up go to dimitris your porter who did a great job keeping us busy and entertained while we were waiting at reception.Breakfast at the Hilton Park was amazing! A fantastic selection of food covering all our needs and cravings!Well done Hilton Park Nicosia for a great experience.",Hilton Nicosia,Review 191 Similarity,0.209165007,Review 487 Similarity,0.25819889
40,"Hilton park Nicosia is a great hotel in terms of quality & Comfort. The hotel is approx 40-50 mins away from Larnaca airport & there is no problem with late check-in. All staff were always polite & helpful. Our room was spacious with comfy beds & the housekeeping was amazing, the rooms were left clean & tidy after a daily visit from housekeeping. Breakfast is suitable for all needs, both hot & cold foods including cereals & variety of breads. Location wise there is a hypermarket, McDonald's & Jamies Italian restaurant within walking distance (approx 10-15 mins). There is also a choice of coffee shops over the road. Ledra Street crossing point is a 15 min taxi driver away, worth a visit with lots of shops & eateries to experience. Don't forget to take your passport to cross over to the Turkish side. Overall experience was very good at this hotel.",Hilton Nicosia,Review 328 Similarity,0.501550391,Review 24 Similarity,0.251976315
40,"I stay there once or twice a Q when visiting the Island for business.pros: always nice and polite (front desk team in the breakfast area), great breakfast with eggs cooked to order, pool seems great (never have time to go in), big gym (same comment different reason), good restaurants walking distance (+ junk food if that's your taste), spacious rooms with the right amount of amenities, etc.cons:as others have mentioned, rooms seem a little outdated.",Hilton Nicosia,Review 234 Similarity,0.390094749,Review 185 Similarity,0.251976315
50,"Located close to Nicosia centre, this hotel offers excellent service, accommodation and facilities. Free secure parking, gym, pool, three restaurant plus pool bar / restaurant, business suites. Must try the breakfast. The gym is excellent probably the best in Nicosia.",Hilton Nicosia,Review 275 Similarity,0.291605922,Review 382 Similarity,0.246182982
50,"It is refreshing to see a hotel that is so well mantained without striving to be modern as an own goal. The rooms are spacious though cozy. The breakfast was excellent. Most important, the staff went out of their way to make our stay enjoyable. Really high standards of customer service, and for this reason all the staff members need to be applauded. It was our second stay at the hotel, when we go back to Nicosia we would definitely stay there and recommend it to everyone who is planning a trip there.",Hilton Nicosia,Review 264 Similarity,0.334366928,Review 301 Similarity,0.240771706
50,"The staff was wonderful - always there to help if needed. I used the hotel transportation services (taxi) to take me where I needed for business and it was friendly, knowledgeable and reliable. The room, lobby, and workout spaces were clean and tidy and well-managed. Thank you for making my work more enjoyable!",Hilton Nicosia,Review 112 Similarity,0.43643578,Review 109 Similarity,0.23570226
50,The hotel is perfect for business trip. Close to city center and easy access from the airport. Great service and food (especially the stake sandwich). The staff is always there to support you with gentle attitude.,Hilton Nicosia,Review 661 Similarity,0.43643578,Review 111 Similarity,0.23570226
50,"If I'm lucky enough to return to Cyprus The Hilton is my destination. The staff, food, service and hospitality was excellent. The location is only 10 minutes from the city downtown area by taxi. Thanks",Hilton Nicosia,Review 508 Similarity,0.404061018,Review 154 Similarity,0.23570226
50,"Stayed at this hotel in early December for 4 nights and i have to say it was a very pleasant experience. The room was clean and comfy, the breakfast was great (the staff even kindly sourced me some soya milk) and staff very kind, helpful and attentive.The facilities are great - the gym and spa is clean and really nice. The only thing that could be improved is the access to the internet - wifi is only free in the rooms for an hour a day, it should really be free all the time. But there is free wifi in the public areas.Would definitely stay here again on my next visit to Nicosia.",Hilton Nicosia,Review 561 Similarity,0.390094749,Review 187 Similarity,0.23570226
50,"Traveling on a weekly basis for Business, I strongly recommend this hotel (people is very nice especially at Reception, breakfast amazing, all rooms have been modernized with additional european charge connections). I will certainly return.",Hilton Nicosia,Review 41 Similarity,0.358568583,Review 226 Similarity,0.23570226
50,"Excellent service and food. Spacious lobby, bar and restaurant. A big plus the pool and the spa facilities. Very close to restaurants and cafe. Very clean rooms and comfortable beds. We hosted our wedding dinner at Hilton Park and our guests were amazed by excellent food and service. We had a very good cooperation with the personnel, whom we thank! We highly recommend it as a wedding venue, one of the best in Nicosia.",Hilton Nicosia,Review 33 Similarity,0.327326835,Review 315 Similarity,0.23570226
50,"All staff were very helpful, we were nervous of our first holiday with our baby daughter, however everything was fine. Outside our room there was a smell of smoke which we mentioned to reception and they sorted it straight away. The pool was lovely and the food was great.",Hilton Nicosia,Review 589 Similarity,0.327326835,Review 324 Similarity,0.23570226
50,"the rooms are big clean and very comfortable.the workers are very nice, the service is excellent they are giving you the best felling and vacation.very recommended.everything that we asked for we got and always with a smile",Hilton Nicosia,Review 497 Similarity,0.21821789,Review 482 Similarity,0.23570226
40,"Very quiet, clean, large rooms, friendly and helpful personel.The new smoking area space next to lobby needs improvement to protect guests from cold.A smoking guest is still a guest !I will visit again and i highly recomend it.Wifi service quality needs attention",Hilton Nicosia,Review 662 Similarity,0.21821789,Review 484 Similarity,0.23570226
40,"The rooms are gloomy. The colors are equally gloomy. The lobby is very beautiful and very well designed. The breakfast facility is excellent. However, the rooms are gloomy and depressing. The place can benefit from some proper interior designers' touch",Hilton Nicosia,Review 434 Similarity,0.109108945,Review 556 Similarity,0.23570226
50,"Take it from a seasoned world traveller!Hilton Nicosia is by far the best hotel as a combination of business and pleasure you can experience.The amenities are world-class which includes the two fabulous on-site restaurants and the gym is the best hotel gym I have experienced, and the Hotel has a very large pool area! Great for relaxing away from crowds.The staff are all very professional courteous and a delight to be around. A special mention, Ellie at the front desk is efficient and great service.The rooms are beautifully designed and fabulous beds! Don’t miss the breakfast Buffett!!!",Hilton Nicosia,Review 3 Similarity,0.4114756,Review 143 Similarity,0.226455407
50,"The location is a bit away from the old town to walk in the heat of the day but the taxis are quite cheap. The hotel is very good and the pool is stunning. The reception and lounge area are really lovely. The room with, two three quarter beds, was very spacious and well appointed. Highly recommend a stay here.",Hilton Nicosia,Review 478 Similarity,0.472455591,Review 54 Similarity,0.21821789
50,"To begin with, we could immediately see the renovation made in this hotel. As this is now the only Hilton in Cyprus, i think they are very close in achieving their 5 star goals. The food was excellent as well as the service. Special thanks Sergios, and the very positive bar staff Antreas, Christina and Valanto.Keep going!",Hilton Nicosia,Review 6 Similarity,0.404061018,Review 145 Similarity,0.21821789
50,"Very friendly staff, quick in making decisions to change room and try to find the proper fir for you. Not excessive luxury which makes it friendly and warm, the way a cosy homely stay should be. Strongly recommended",Hilton Nicosia,Review 177 Similarity,0.404061018,Review 150 Similarity,0.21821789
50,"Service, staff from the minute we arrived until we checked out was amazing. Even making the reservation as we understood the hotel was full and they helped us out with the best possible way. Clean hotel and all was very professional.",Hilton Nicosia,Review 294 Similarity,0.404061018,Review 151 Similarity,0.21821789
50,"the rooms are spatious and cosy,the people of the hotel so friendly adn ready to help in every way they can.all of the facilities are very clean and the breakfast bouffet can cover all kinds of tastes.it's a place where you will really feel comfortable and wellcome.",Hilton Nicosia,Review 573 Similarity,0.327326835,Review 323 Similarity,0.21821789
50,"All excellent, great difference with the renovated room comparing to the old ones it happened to stay during other trip, very nice Greek restaurant near the hotel.We enjoyed the bar with my colleagues, disconnecting after a full day workshop.",Hilton Nicosia,Review 149 Similarity,0.303045763,Review 366 Similarity,0.21821789
50,"Superb gardens and surroundings, extremely professional and helpful staff, large rooms with nice view, excellent breakfast with large variety, traditional delicacies and healthy choices, large parking area.",Hilton Nicosia,Review 332 Similarity,0.303045763,Review 368 Similarity,0.21821789
50,"Everything was excellent! the staff was very pleasant, willing and kind. the breakfast was great. the rooms were spacious and beaytiful with nice pool and garden view. thank you very much! we will definetley come back !",Hilton Nicosia,Review 396 Similarity,0.283473355,Review 396 Similarity,0.21821789
