r_points,r_text,place,,
40,"good place to go in summer as they have a nice outside garden, tasty food served in a simple but yet appealing way, traditional Syrian / Lebanese kitchen with plenty of nice dips, lamb, spices",Syrian Arab Friendship Club,Review 305 Similarity,0.388888889
40,the restaurant offers tasty syrian food at good prices friendly staff they also offer meze set menu at a fixed price depending on the number of people. i prefer the individual plates though in order to choose what i like the most.,Syrian Arab Friendship Club,Review 400 Similarity,0.388888889
40,I am visiting the Syrian Friendship Club since the early nineties when it was only frequented by Syrian expatriates. The food was excellent and very original at extremely reasonable prices ! I am happy to say that today the food continues to be of excellent quality and still very original despite the fact that since then has become a regular commercial restaurant !,Syrian Arab Friendship Club,Review 96 Similarity,0.387298335
50,"The food is amazing. Everything is cooked perfectly, and the staff can accommodate vegans and vegetarians too. Try the meze, and ask for a spicier version of batata harra!",Syrian Arab Friendship Club,Review 85 Similarity,0.384900179
50,"I go to the Syrian Arab Friendship club very often. The food is amazing you cannot go wrong with the classics (hummus, muhammara, tabbouleh etc) they are always delicious and fresh.",Syrian Arab Friendship Club,Review 218 Similarity,0.384900179
10,"Avoid this place . We were the first ones in the restaurant. 5 of us. They sat us at an awful location. Mot was hot, humid and I had a fan blowing on me the entire time. The waiter was unfriendly. 2 menus for 5 people. We were basically ignored for much of the meal. And to top it off, my wife had glass in her dessert, I guess it was the manager whomcamemto apologize and tell it that such things happen. Well maybe in Syria they do. And if such things happen, make good. They still charged usmformthendessert. We have been in Cyprus for 3 months now. Tried dozens of restaurants all over. This was the worst.",Syrian Arab Friendship Club,Review 244 Similarity,0.384900179
40,"This was fortunately one of the few places open on 1 January in Nicosia. For some reason this is not a place that we always think of when looking for somewhere to eat, but we are always happy when we come here! The ingredients are fresh, the pitta warm, the options many and the dessert is great.",Syrian Arab Friendship Club,Review 317 Similarity,0.384900179
50,The setting is beautiful. The food is excellent.. The staff are very helpful. One of the best restaurants in the area. Everyone we have taken there have been impressed.,Syrian Arab Friendship Club,Review 500 Similarity,0.384900179
40,"Nice food, lot of variety, humus, falafel , spicy chicken, nice spicy lamp, the kebab was not so good. Nice atmosphere , nice garden, good service.",Syrian Arab Friendship Club,Review 257 Similarity,0.382276426
40,Casual dining .....very good service..good taste... authentic dishes..choice of a la cart or meze .value for money,Syrian Arab Friendship Club,Review 77 Similarity,0.377964473
50,"I’m working in Cyprus for a few days and a local colleague recommended this place. I am so glad he did! The food was amazing. Fresh and tasty. The lightest flatbreads ever. A delicious mouhamarah dip. Very flavoursome and tender chicken shish tawouk and a beautiful fattoush salad. I barely had room for the dessert I was given, but it was so lovely I somehow managed most of it. Can’t recommend this place highly enough.",Syrian Arab Friendship Club,Review 114 Similarity,0.377964473
30,"The ambiance is lovely, we sat outside and it was decorated well.However, unfortunately it wasn't as expected, we ordered a meze, the food tasted good but when it came to the meat part it was very disappointing with a very small amount of meat in each of the dishes, definitely not enough for 6 adults, so we had to order more dishes.",Syrian Arab Friendship Club,Review 129 Similarity,0.377964473
40,"This is a very special place the decoration of which may surprise: one part recreates the syrian tent, another is made of bricks and another is the patio with trees around. The food is excellent; there is plenty of it. The staff is nice and very quick. If you want to try a shisha, there is a space outside the restaurant where they will prepare it for you",Syrian Arab Friendship Club,Review 201 Similarity,0.377964473
40,I would give 5 stars if I was a fun of that kind of cuisine. The quality was good and they provide a lot of variety. The atmosphere in the restaurant was very good as well.,Syrian Arab Friendship Club,Review 246 Similarity,0.377964473
50,"Well prepared delicious Syrian cuisine in a beautiful atmosphere. Friendly service great variety. Must eat the keima kebab!!! The salads are excellent and a vegetarian will find a gray variety of choices as well, must try the baklava dessert, all this at logical pricing.",Syrian Arab Friendship Club,Review 328 Similarity,0.377964473
50,"I've visited the restaurant over 20 times. The meze selection is amazing. Food is so tasty, environment is beautify, staff are friendly and the price is incredible. I can't recommend this place enough. Will be visiting again soon!!",Syrian Arab Friendship Club,Review 383 Similarity,0.377964473
40,Good quality and good service The last Syrian cusine in Cyprus You will enjoy the garden in the summer,Syrian Arab Friendship Club,Review 397 Similarity,0.377964473
50,"We had a simply fabulous experience at this restaurant. Arrived early, but still welcome and presented with fabulous feast. Mezze, salads and meat dishes, colourful, plentiful, tasty and healthy. By the time we left the restaurant was nearly full, attesting to it's well deserved popularity. The food was amazing, and a tiny taster plate of baklava when we mentioned being too full for a sweet course but still wishing to try one, was thoughtful. 2 out of the 3 of us had our first taste of a 'hookah', very unexpected fun. So much so that the teen purchased one from the venue producing only quibble, cannot get it to work. Would definitely recommend venue and will try to return.",Syrian Arab Friendship Club,Review 448 Similarity,0.377964473
50,"After reading several reviews for this place we decided to come here for an evening meal on Sunday, but being wary as we have never tried Syrian food before we only ordered one starter each and one mixed grill. We thoroughly enjoyed the felafel and the fried bulgar wheat stuffed with minced lamb starters and were really pleased with the mixed grill. I tried the Syrian sweets, but they don't look like the picture on the menu and for me, they were not quite crunchy or light enough. I prefer the ones I had in an Israeli Arab village several years ago and have never found any to be quite as good.That said, we decided to come back again the following evening and really went to town on the order, making our own mezze, in effect: felafel, hummus, spinach pies, and lamb sausages, two different salads, chicken kebabs and lamb kebabs: all thoroughly enjoyable but definitely a case of eye bigger than stomach. No worries: the remainder was packed up for us to take away for tomorrow's lunch. I did manage to find room for the Syrian ice cream which was really good but very different from any ice cream I have had before (& we're both retired!).If ever we return to Nicosia, we'll definitely be sure to revisit this establishment!",Syrian Arab Friendship Club,Review 88 Similarity,0.375
50,"This is a fantastic place to grab lunch or dinner in Nicosia. The food is so tasty, especially with the home-made pitta they provide. The setting is nice, but it is recommended that you reserve a table in the evening, especially at the week-end.",Syrian Arab Friendship Club,Review 84 Similarity,0.372677996
50,"This restaurant offers a wide variety of dishes that can satisfy your appetite, whether you're vegeterian or not. They always accomodate people who are fasting and the staff is very attentive. A great place!",Syrian Arab Friendship Club,Review 98 Similarity,0.372677996
50,One of the best eating experiences in Nicosia. Consistent quality of food and courteous staff. Casual place to dine with family and friends,Syrian Arab Friendship Club,Review 175 Similarity,0.372677996
50,"Fresh, well prepared food, rich taste must go for the meze. The dips are magic. It is already an old venue that has managed to hold on to superb quality and fair prices. It might be an uncomfortable place to sit in, in the hottest part of the year, but still worth the visit.",Syrian Arab Friendship Club,Review 230 Similarity,0.372677996
50,"Each time we visited the restaurant (3 or 4 times so far), the food was delicious and abundant. Grilled meat is extremely tasty, but plenty of choices for vegetarians as well. Take the meze - you won't be disappointed.",Syrian Arab Friendship Club,Review 236 Similarity,0.372677996
40,"I had dinner there several times. Nice, relaxing place to have dinner. Food is excellent and prices very reasonable. I would recommend it to every one.",Syrian Arab Friendship Club,Review 271 Similarity,0.372677996
40,"The genuine Syrian cuisine, authentic tastes and a family oriented place. Attentive service, reasonable cost. Plenty of choices, good quality. We had a mixed variety and loved it. Portions could be bigger though!",Syrian Arab Friendship Club,Review 348 Similarity,0.372677996
50,I have been eating at this restaurant and it's sister establishment in Limassol for many years and have never been disappointed. The dips are delicious and the shish tauk - marinated grilled chicken pieces are my favorites..ans felafel...the service is always good as is the ambiance - especially in the summer when dining is in the garden and in the tent area where you can relax on cushions ( I think that;s still there...I HOPE it is!) And the prices are very reasonable as well.,Syrian Arab Friendship Club,Review 403 Similarity,0.372677996
50,"This use to be a frequent restaurant we would visit when we lived over there. It's where we would go for every special occasion and take visitors when they came to stay. We loved the atmosphere the food and the service. We loved it so much when we moved back to the UK my husband insisted I learnt how to cook some of the dishes. We love our little Syrian nights and reminisce over how wonderful a time we had there. We loved all the meze dishes but my favourite were the breaded mushrooms, the cheese filo parcels, and the lamb kebabs. Everyone who we took there loved this place and we regularly took our baby with us. She now loves it when I cook Syrian meze. Wish we could go back there. If we ever return to the island this is definitely the first place of will be visiting.",Syrian Arab Friendship Club,Review 407 Similarity,0.372677996
50,Nice place in Nicosia tasty grilled food and meza .Beautiful garden .I like the salads and the grilled minced meat (kofta) and kebab,Syrian Arab Friendship Club,Review 435 Similarity,0.372677996
40,"All time classic choice when you are hungry, you can't be bothered to dress up and you want to enjoy a nice meal!We have visited the restaurant on many occasions and on different times of the year and the service and quality is always of high standards!Keep up the good work!",Syrian Arab Friendship Club,Review 477 Similarity,0.372677996
50,"Im a regular in syrian friendship club. Good portions compare to price, high quality ingredients, attentive staff and great environment!!",Syrian Arab Friendship Club,Review 479 Similarity,0.372677996
40,"The place has an external design not of my liking, but inside everything is very nice, typical syrian and most important with very nice staff. Food VERY VERY good, excellent. I prefer falafel, potato garlic paste and halloumi cheese pie. All salads are perfect.",Syrian Arab Friendship Club,Review 323 Similarity,0.368932394
40,"I had dinner at this restaurant with a group of friends on a recent trip to Cyprus. It is a Syrian restaurant in a suburb of Nicosia. For a starter, I had Shawander (a beetroot, tahini and yoghurt dip) with pitta bread. My main course was Shish Tawouk (seasoned chicken pieces) with salad. Both courses were delicious - in my opinion, the best food we had on our stay.This would be a five star review but for one slightly irritating feature. Like most of the diners, we were seated in the smoking area of the restaurant, which may technically have been exempt from the smoking ban in Cyprus but was a covered area which appeared to be enclosed. The ventilation was fairly good, but the smell of cigars and shisha was noticeable while we were eating. There was also a non-smoking room, but only one table was being used there. We should have been asked whether we wanted to eat in the smoking or non-smoking area.Despite this blemish, I would certainly eat here again if I was in Nicosia.",Syrian Arab Friendship Club,Review 39 Similarity,0.363803438
50,"We were in the mood for something a little different. Friday night, we decided to try this place out. WOW!!! A pleasant surprise! This place has very unique food. Mediterranean and middle eastern style cuisine. Plus, Friday nights they have live entertainment and a belly dancer!!!! A lively atmosphere! Then to complete the meal they offer Hookah!! Very nice! The aroma of this place was phenomenal! The staff were very friendly. We will definitely come again!",Syrian Arab Friendship Club,Review 194 Similarity,0.356348323
50,"This place is great! We got 12 dishes of various items, each one expertly prepared and delicious. Charming set up with real and fake trees, but somehow it works. Attentive staff, including a bread maker. Get the meze ( huge number of pre-set appetizers) then add a couple dishes of things you really like. We loved the eggplant with pomegranate sauce. The meze for two was enough for four people. We went home with enough food for the whole next day. It's was a fun and delightful experience. On top of that, it was very inexpensive. My daughter enjoyed the hookah. The Syrian coffee and ice cream were also enjoyable.",Syrian Arab Friendship Club,Review 202 Similarity,0.356348323
50,"We went to the Syrian Arab Friendship Club after reading about it on various websites. It was one of the best meals I had in Cyprus. Excellent, fresh meze and a delicious mixed grill. And belly dancing! We had a great time and a great meal.",Syrian Arab Friendship Club,Review 94 Similarity,0.353553391
50,"I have been here a few times and the food has always been excellent. Delicious dishes, lovely environment, excellent service. It is a favourite.",Syrian Arab Friendship Club,Review 133 Similarity,0.353553391
50,"Take away or dine in, it's the perfect choice for a dinner with friends. More friends means more selection of excellent plates. Great value for money",Syrian Arab Friendship Club,Review 198 Similarity,0.353553391
40,"I am not familiar with the Syrian cousine. Nevertheless it was a great surprise the wide variety of flavors and colors in it. I suggest go for a sample of thing, so you can try more rich plates.",Syrian Arab Friendship Club,Review 276 Similarity,0.353553391
50,"Great -tasty dishes, nice choice for lunch or dinner,excellent service and atmosphere. Dont miss the homemade lemonade and the syrian coffee with kardanon",Syrian Arab Friendship Club,Review 330 Similarity,0.353553391
40,"Everytime we go we get the meze and we are all times happy! A great variety of dips and salads, and at the end a large plate full of meats. So, if you go forget about your diet if you want to enjoy it!",Syrian Arab Friendship Club,Review 475 Similarity,0.353553391
10,I was shocked how dirty this place isthere was a hair in the saladthey literally cheated their way with the bill . we ordered 6 portions but were charged 9.awful service - we felt pressured as if they were trying to kick us out.just follow my advice - DON'T go there,Syrian Arab Friendship Club,Review 514 Similarity,0.353553391
40,"The food is really nice, they offer diversity of dishes middle eastern cuisine. There is a vegetarian meze for a decent price, and also a meat/chicken/fish base meze or dishes. Every thing tastes great.",Syrian Arab Friendship Club,Review 27 Similarity,0.351763235
40,"A pleasant, traditional environment (perhaps the music is a bit louder than necessary). Good service. A very rich menu, several different choices (incl.meze: variety of different dishes) and average prices. Delicious sauces and dips, large tasty salads and a great mix grill make for a delicious experience.",Syrian Arab Friendship Club,Review 222 Similarity,0.351763235
50,Excellent syrian food with nice atmosphere. Highly recommended. Give it a try and order the meze....,Syrian Arab Friendship Club,Review 131 Similarity,0.340206909
40,"The main asset of the restaurant is the ambience. Its wonderful garden is secluded and shaded by a colourful tent.The food is rather nice and tasty but I expected more. I wasn't overwhelmed but I wasn't disappointed either. We had a variety of meze including humus, babaganus, mutabal, and some other spreads that I am not aware of their names. One big bowl of fatus salad and another one with tabule. One plate with felafel and vegetable rolls as well as a plate with a variety of kebap.The beer washed everything down pleasantly and we finished with a mahlepi desert and a syrian coffee.Recommended!",Syrian Arab Friendship Club,Review 333 Similarity,0.340206909
50,I came with my friends we orderd mezze it was more than enough hand made bread tasty Syrian sweets good service friendly stuff I advice ever one to visit this restaurant .,Syrian Arab Friendship Club,Review 364 Similarity,0.340206909
40,"The food is delicious, the atmosphere is nice and the staff are very friendly. I am a regular customer there.",Syrian Arab Friendship Club,Review 378 Similarity,0.340206909
50,Always nice to eat at this restaurant. The staff is always friendly and happy to serve customers. The food is delicious and fresh. Love the Fatous Salad and the aubergine dip! Would definitely eat there again!,Syrian Arab Friendship Club,Review 451 Similarity,0.340206909
40,"Very good value for money. Syrian cuisine is delicious anyways (perfect for vegetarians; a great variety of fresh salads and veggie dishes), the venue is nice and simple and waiters always helpful.",Syrian Arab Friendship Club,Review 489 Similarity,0.340206909
50,"Quality and very delicious Syrian Food, Friendly People, Excellent Service, nice atmosphere. Nice Experience.",Syrian Arab Friendship Club,Review 12 Similarity,0.336787657
50,"Great restaurant with many varieties of Syrian dishes. The waiters were all very attentive and knowledgable and on certain nights, it has live music and belly dancers too.",Syrian Arab Friendship Club,Review 60 Similarity,0.333333333
50,"Not to miss when in Nicosia Professional & friendly staff, finger licking food, ambience environment",Syrian Arab Friendship Club,Review 89 Similarity,0.333333333
50,"Delicious dishes, nice atmosphere, fantastic garden great service.A really nice place for Lunch, dinner or a romantic drink for two.They offer party service and they also serve Shisha with various tastes.Staff is very friendly with immediate response and prices are more than convenient.We use to visit the place monthly for the delicious dishes and shisha.",Syrian Arab Friendship Club,Review 192 Similarity,0.333333333
50,I came with my family it was busy we had good time special fresh bread tasty hand made ice cream friendly service. Value for money,Syrian Arab Friendship Club,Review 365 Similarity,0.333333333
40,"The Syrian Arab Friendship Club has been a staple in the Nicosia restaurant circuit for years. What is remarkable (I would say almost unique in Nicosia) is that in all these years it has not dropped its standards in food quality or service.If you want a good-to-excellent Eastern Mediterranean meze venue then look no further. Excellent, freshly prepared home made dips, constant supply of fluffed out fresh off the grill flat bread, crisp salads and an impressive array of really flavoursome cooked mezze dishes.The meat selection that comes at the end may be a disappointment to Greek/Cypriot visitors as it may be considered under par compared to the quantity of meat served at similar Greek taverna venues. For more 'European' taste buds like mine it is cooked/grilled beyond recognition too.The complimentary desert and the offer of a nargile (hubbly bubbly) round up the best value for money meal in Nicosia.",Syrian Arab Friendship Club,Review 405 Similarity,0.327326835
30,"In this restaurant we enjoyed the quality of the food, the wine and the belly dancing but not the aesthetic that reminds restaurant in busy bus station and the portions. The portions are totally unbalanced. We were three vegans and we ordered three ""vegan meze"" portions. The price of the vegan meze (meze means some of many different plates) was good but the portions were unbelievably small. They served only one piece of falafel per portion! So three falafel one for each person. That was very miserable. The belly dancing was a nice surprise and saved the night.",Syrian Arab Friendship Club,Review 92 Similarity,0.323380833
50,"I read about the restuarant while visiting Nicosia. As syrian living in barcelona i was craving for authentic syrian food. The menu is rich and not pricy. We ordered mezze (taboole,kebbe naye,kebbe makleye, humus, muhamara) and arayes. Evrything was so yummy. Big portions. Yumy arabic bread. Delicious pickles. The staff are very nice. Very generous restuarant.You have to try it if you are in town and escape cyprus food to syrian taste.",Syrian Arab Friendship Club,Review 188 Similarity,0.323380833
40,"Authentic Syrian dishes, nice and friendly environment. Reasonable prices and good service. Provides a convenient parking space. It is a weekly destination for a good lunch or dinner.",Syrian Arab Friendship Club,Review 64 Similarity,0.316227766
50,"We visited the restaurant with our friends and ordered the Meze. The food was spot on, delicious and the price was reasonable. The staff were very friendly which made the experience even more fun. I would recommend this restaurant for a nice night out.",Syrian Arab Friendship Club,Review 170 Similarity,0.316227766
30,"This restaurant offers wide range of very tasty dips and two most popular salads. Meat portions are small in size ( to compare with other restaurants ) if you order meze. The more you order the lesser you get! I had meze few times and we got similar size meals for two and for four persons. Service is good and atmosphere is typical for this kind of restaurants. I think sometimes is better to order separate dishes, at least you will have chance to try different things.",Syrian Arab Friendship Club,Review 245 Similarity,0.316227766
40,"When we enter the area we liked a lot the seeing of the man who was doing the pita bread. My Kids where stairing at him.Lovely tabule, humus and chicken kebab.Good service.Nice atmosphere although they could have in mind some renovation of the area.Besides that everything was nice and worth the money spent.We will definitely visit again.",Syrian Arab Friendship Club,Review 73 Similarity,0.314970394
50,"one of our favorite places in town to eat a relaxing dinner either just the 2 of us or for a large group of friends we are always very happy here, the food is excellent and the staff are always friendly and accommodatingon Fridays and Saturdays they have live belly dancing shows which contributes to the oriental vibe of the restaurant,,, i love everything on the menu and we always end up overeatingbe sure to try their tasty desserts both the ice cream and the mahallebi are delicious",Syrian Arab Friendship Club,Review 26 Similarity,0.314970394
40,"As far I was told, lovers of Syrian food go to this ethnic restaurant in Nicosia. So, we did! 45 minutes drive from Larnaca we were there. We avoided to order the ""meze"" menu as we are familiar with the Arabic cuisine so we order a selection of starters and dishes we preferred. Everything was very tasty and well cooked. After dinner, we had our dessert accompanied by nargile. I recommend it!",Syrian Arab Friendship Club,Review 138 Similarity,0.314970394
40,Pleasant atmosphere for casual dining. We had Syrian meze. Food is excellent and tasty with a wide variety of dishes. Thoroughly recommend for an evening out with friends.,Syrian Arab Friendship Club,Review 180 Similarity,0.314970394
50,"Syrian Arab Friendship Club is a traditional place that you can go with your friends or with your family or alone and you can enjoy the most delicious syrian food. From the time that i go for once time there, i go every week, especially Friday because they have live belly dancing and amazing nargile.",Syrian Arab Friendship Club,Review 185 Similarity,0.314970394
40,"Pleasant staff and atmosphere, excellent good and value for money. Plenty of space so not usually necessary to book ahead, but do it anyway. The dips, bread and little pies are especially good. Don't over-order and do try the fatoush salad.",Syrian Arab Friendship Club,Review 223 Similarity,0.314970394
40,"The Syrian Arab Friendship Club has preserved, through the years, the food quality to its highest standards. The interior of the restaurant has its own laid back character, and together with the smell of shisa, is giving you a feeling that you are abroad. Try out the Syrian coffee at the end of your meal and the home made ice-cream.",Syrian Arab Friendship Club,Review 419 Similarity,0.314970394
50,First time i went to syrian club already catch my attention with the quality of the meals and the service. Great athmosphere and very friendly staff. The best place to try famous syrian cuisine and to spend a nice time with friends and family. Now i am just like most of my friends a regullar customer weekly. I highly recomend it to visit for everybody.,Syrian Arab Friendship Club,Review 466 Similarity,0.301511345
50,"Everything is perfect! Excellent food, excellent atmosphere and excellent service!! The staff are very friendly and proffessional. The prices also are very reasonable. I strongly recommend it for visiting it!",Syrian Arab Friendship Club,Review 123 Similarity,0.301232038
10,Nice and descent Syrian food with a large variety of salads small dishes of local stuff and a rich meat platter at very reasonable prices.,Syrian Arab Friendship Club,Review 100 Similarity,0.298142397
50,Great place to dine in Nicosia. Has a unique ambience and excellent cuisine and is probably the best Syrian restuaranin in Cyprus.,Syrian Arab Friendship Club,Review 177 Similarity,0.298142397
30,"Nice place, relaxed atmosphere, not a good value for money, large salad portions, not so impressive main dishes. Used to b more popular.",Syrian Arab Friendship Club,Review 267 Similarity,0.298142397
10,"This used to be one of my favourite eateries; but over the last 5 years years, the quality of food has declined enormously. The chicken particularly has a very bad after-taste and am prone to think that the quality of meat is sub-par or even past its use-by date. The decor it extremely out-dated and overall there is a sense that hygiene is not a top priority.",Syrian Arab Friendship Club,Review 337 Similarity,0.298142397
40,Tried few Middle Eastern restaurants in Nicosia but I always return here. It's especially pleasant during the summer months when you sit outside. Friendly efficient service with very good prices. At about €20 a person with wine one cannot complain. My advice is don't go with the fixed menu. Order individually.,Syrian Arab Friendship Club,Review 373 Similarity,0.298142397
50,Staff friendly and very helpful the food is wonderful only order meze if u really hungry. This is a must in Nicosia,Syrian Arab Friendship Club,Review 411 Similarity,0.298142397
50,"dont belive what ever u hear we orded meze it was more then enougth ,very friendly stuff which i didnt see in other restaurants .good service i think this is one of the best restaurants in nicosia u have to try it the most i liked its the falafel and shish tawok..dont forget to make resevation to have a table in the garden full of green around you",Syrian Arab Friendship Club,Review 480 Similarity,0.298142397
50,This place has the best Syrian/Lebanese dishes to share. Fullstop. Highly recommended. A great place for vegetarians as it has vegetarian meze too.,Syrian Arab Friendship Club,Review 4 Similarity,0.294627825
50,"On a day trip to Nicosia this caught our eye as the place we wanted to eat at (otherwise we'd have visited every night). The maze was amazing - some meals aware memorable holiday meals but for us this was one of the best meals of our lives!I had a selection of vegetarian meze dishes and my husband ordered a kebab - and then gobbled up my meze too!We'll be talking about our meal for years. If you like Middle Eastern, or just vegetarian food then go here.",Syrian Arab Friendship Club,Review 346 Similarity,0.294627825
50,The parking lot of the restaurant is very small and cannot accommodate the demand so have in mind you will need to waste some time fining one near the place. The restaurant is situated near the American embassy.The décor is nice and reminds of Middle East. There are smoking and non-smoking areas. You can smoke Hookah is you want; we didn’t because me and my wife love our lungs.The dishes are excellent there are a variety of vegan and vegetarian dishes which is why we liked it. The prices were very good and the service was excellent and very polite. WE order fresh orange but we end up having mandarin juice instead.Anyway overall a friendly place for vegans and vegetarians.,Syrian Arab Friendship Club,Review 279 Similarity,0.290957187
50,"We showed up on Friday night without a reservation, they kindly found us a table. We ordered the Vegetarian Meze for two, the servings were enough for 3 or 4. Two huge salads, hummus, a delicious mixture of red pepper, walnuts, and pomegranates, two tasty dishes featuring eggplant, falafal and a filo dough with cheese, served with a tahini sauce, Syrian mashed potato, accompanied by pita bread. The food is delicious and excellent value, though the drinks are slightly more expensive than at similar places. Friendly and efficient service.",Syrian Arab Friendship Club,Review 281 Similarity,0.288675135
40,"It offers a great variety of small dishes, dips, salads and well-marinated meats and in cheap prices.",Syrian Arab Friendship Club,Review 309 Similarity,0.288675135
50,"My wife & I had the banquet for 2, it was simply amazing. The dips & meat meze were 10/10. Would highly recommend this place to anyone. The service was also amazing. Well done!!!",Syrian Arab Friendship Club,Review 343 Similarity,0.288675135
40,"Great mixed grill, all their exciting salads and dips are all fab and really tasty. I would recommend for family and friends. Simple surroundings and accommodating staff.",Syrian Arab Friendship Club,Review 347 Similarity,0.288675135
50,"Really fresh dips and salads and nice meat, spicy but not hot. Good place for a quiet business dinner, except for the belly dancing nights Thursday- Saturday.",Syrian Arab Friendship Club,Review 453 Similarity,0.288675135
50,"I am feeling very pleased with myself for doing my homework and adding this restaurant to our list of places to visit during a recent trip to Cyprus. We combined our visit with a day trip to Nicosia, and arrived here for lunch. It is quite a big restaurant, but we were the only visitors at that time. By the number of place settings I imagine it gets quite busy in the evenings. The service was very welcoming and friendly, and with 3 vegetarians in our group it was very easy to choose what to eat. Basically we all shared a wonderful vegetarian mezze, and enjoyed the unusual (for us) dishes. A memorable meal for sure!",Syrian Arab Friendship Club,Review 446 Similarity,0.277777778
40,"Very nice syrian food in good prices! We tried the meze, for 15 euros per person, which was nice and had many dips...! Interior design could be improved... although the garden looks nice for the summer!",Syrian Arab Friendship Club,Review 418 Similarity,0.267261242
50,"This restaurant is fantastic! We really enjoyed it that we went for dinner there twice in one week. Good variety of foods, from starters, to the salads and to the main dishes. Prices are all reasonably priced. Lovely atmosphere and decor and friendly and efficient staff. I highly recommend this restaurant.",Syrian Arab Friendship Club,Review 299 Similarity,0.263523138
40,We had various dishes. Everything was delicious!! Reasonable prices for Nicosia (Meze is 15EUR per person) and good service.,Syrian Arab Friendship Club,Review 63 Similarity,0.251976315
40,Traditional Syrian ambiance with excellent food ! Some night have traditional Syrian dancing ! 5 minutes from the center of Nicosia by car,Syrian Arab Friendship Club,Review 76 Similarity,0.251976315
50,"A friend of mine recommended us this place and I was glad he did, we went early so we found seats but if you wait until 7:30 it will be hard to find an open place. The service is excellent and expedient and strongly recommend the meze!",Syrian Arab Friendship Club,Review 95 Similarity,0.251976315
40,"Went here to escape the scorching midday sun. Nice setting and service very prompt. Excellent selection of dips with falafel and chess roll starter. Plenty of wonderful lifts bread to mop up hummous, baba ganoush and so on.Meze completed with meat platter - good meat but kebab meat a little dry. My companions had some Syrian coffee which they really enjoyed and 2 of them had the mahallepi which was delicious. Well worth a visit - the difficulty is eating a large meal in that heat.",Syrian Arab Friendship Club,Review 127 Similarity,0.251976315
40,"Nice food, interesting dips and side dishes. The meat is also very tasty, marinated and tender! Very nice desserts as well!",Syrian Arab Friendship Club,Review 240 Similarity,0.251976315
40,Syrian restaurant has been offering over two decades excellent value proposition. Despite the fact that there was an accident during our last visit where a waiter accidentally poured three cokes from the tray next to one of our guests it was managed ok and the whole lunch went very well. Tried their lachmajou for the first time and it is a good try. Only disappointment is their sweets which in my opinion need to be improved.,Syrian Arab Friendship Club,Review 111 Similarity,0.25
50,"We are just back from a trip to Cyprus. We spend three nights in Nicosia and of those we are here two nights. The food was delicious, it was a vegetarian heaven. It was also very child friendly. The staff were friendly and very helpful and it was reasOnably priced. It was a little difficult to find but def. worth the effort I would go back again",Syrian Arab Friendship Club,Review 154 Similarity,0.23570226
50,"Four went to lunch and did a set meal for 3, the variety of dishes, quantity and the flavor(spices) were terrific. Service was quick, but did not rush us along. I will come back on my next trip.",Syrian Arab Friendship Club,Review 184 Similarity,0.23570226
30,Not super not even very good. Just fine. The price and quality equal. Big and long menu to chose between. I just give 5 of 10,Syrian Arab Friendship Club,Review 260 Similarity,0.23570226
40,"If you like good arab cuisine, you will not be disappointed. Dont miss the mahalepi desert at the end. Excellent.",Syrian Arab Friendship Club,Review 292 Similarity,0.23570226
30,its been around for over a decade and never lets down. but its a very simple place and presentation and taste varies from the chef they have at hand that day. sawa owned by the same chain is a much better choice and nicer atmosphere and more polite waiters.,Syrian Arab Friendship Club,Review 344 Similarity,0.23570226
50,In this restaurant I admired the Syrian cuisine. Everything was delicious! We liked the kabab the most. The staff was very kind. I have never met such good manners on a restaurant before. I assure you it worth a visit.,Syrian Arab Friendship Club,Review 410 Similarity,0.23570226
30,First of all the service from the stuff was perfect. The place could use some renovation. The vegetarian dishes were very tasty. But too much pitta and very poor meat meze for. three. The kebab was just enough for one and a half person. Maybe a little more meat and less bread.,Syrian Arab Friendship Club,Review 36 Similarity,0.223606798
40,"The restaurant always keeps up with its good reputation. They bring fresh arabic meze, salads, dips and meat, charge very reasonable prices, and the waiters are always friendly. Last time I went, they even had a belly dance show. I will always highly recommend them because they deserve it.",Syrian Arab Friendship Club,Review 122 Similarity,0.223606798
30,"Tasty interesting menu, good variety of dishes, nice decor, relaxing atmosphere, maybe a little pricy for some, but worth a visit",Syrian Arab Friendship Club,Review 229 Similarity,0.223606798
30,"Syrian used to be a top favourite for us. In the past few years though it has become too ""commercial"" and this has come at the expense of the uniqueness of experience that we previously felt.We used to go to Syrian Arab Friendship at least once, often twice a week with the whole family. What we have experienced in the last couple of years was an improvement in the seating and dining space (larger, more elaborately decorated) but a comparative deterioration of the overall experience.Don't take me wrong; it still servers decent food but the prices have steadily been increasing with no corresponding improvement in the offered dishes. The waiters continue to be reasonably attentive, even though they are not as friendly as they used to be.All in all, after visiting again following a rather long spell of choosing not to, I didn't get that special feeling and Syrian hospitality which this place was known for......",Syrian Arab Friendship Club,Review 263 Similarity,0.222717702
50,"Excellent Mezze! Excellent place to taste a big variety of syrian dishes, mezze, houmous, falafel, etc all coming in one menu at 15 eur/person. Calm atmosphere, very friendly service.",Syrian Arab Friendship Club,Review 427 Similarity,0.210818511
40,"This is a very warm, authentic and family oriented place, and a regular choice for our family outings. I can definitely recommend this place for anyone looking for a reasonably priced, authentic Arabic restaurant in Nicosia.",Syrian Arab Friendship Club,Review 380 Similarity,0.204124145
