r_points,r_text,place,,,,
40,"My significan other and I visited this restaurant taking the opportunity as Nicosia was ""empty"" due to summer season and it would guarantee a good serviceFirst of all let me say that the place is absolutely beautiful and our waitress was the friendliest and most accomodating young lady we have ever met. So in terms of a location and service is a 10/10.Now where food is concerned it does have a room for improvement. We ordered 2 starters; Garlic Bread and Fried Polenta chips. The garlic bread was so tasty and filling that it send me to cloud 9. The polenta chips were crispy but blunt I am afraid. I believe that if the chef had chosen to add a type of goat cheese it would have done wonders.Now the main was also an extreme. My partner's chiken with egg was so good I just wanted to switch plates with him. It was so velvety and tasty to the palate. My crab spaghetti on the other half was tasteless. I kept adding salt just to get some taste.Overall the dishes are a bit pricey, ranging from €15 up but if they are in top quality then no one will complain.I also need to give a major kudos to the restaurant giving an option of a small portion version of all mains as I have a small apettite.",Jamies Italian,Review 263 Similarity,0.396059017,Review 100 Similarity,0.363803438
20,"We live in the Paphos area and had decided to spend a few days in Nicosia with a visit to Jamie Oliver's new restaurant on my birthday. We went with some friends and we were all very disappointed. The service was good but the food was poor. In fact, the crab starter which two of us had was so bad that we complained (you could not taste the crab) and, in all fairness to the manager, he did not charge us for those starters. The other starter, a chill prawn dish, was so small that the whole thing hardly amounted to a mouthful. The spaghetti with crab was small, not very tasty and contained very little crab. My husband's steak was chewy and sinewy and our friend's crispy squid was not crispy. The only redeeming feature was the desserts. The cost was not cheap. We felt that Jamie Oliver is trying to expand his chain too quickly and quality is suffering without his personal touch. It is a shame, as he is seemingly a very talented chef. We had been looking forward to celebrating my birthday at Jamie Oliver's but the evening was ruined by the poor food.",Jamies Italian,Review 366 Similarity,0.297044263,Review 174 Similarity,0.363803438
40,We have visited this restaurant with family and children. The food was very good and the service was very good.,Jamies Italian,Review 56 Similarity,0.46291005,Review 32 Similarity,0.353553391
40,"I am a great fan of Italian food and was especially interested in visiting a chef-branded restaurant. The food was indeed amazing, from the starters, the main course and the dessert. I did feel however that the options on the menu were quite limited.",Jamies Italian,Review 174 Similarity,0.433012702,Review 60 Similarity,0.353553391
50,"Appetizer, main dish and deserts were all incredibly perfect with high quality and wonderfull presentation.I had the best garlic bread ever and the lamb chops were delicious .Besides the menu and atmosphere, the service was 1st class. The staff are attentive and professional providing amazing hospitality , very friendly and always smiling which made the experience even better.In summary it's not an everyday restaurant.For all the food lovers its a must visit !",Jamies Italian,Review 197 Similarity,0.433012702,Review 63 Similarity,0.353553391
10,"Very friendly staff, but they were not very organised and did not bring on time food and beverages.Veryyyyyyyyy low quality of food and also very small quantity.I would recommend it as the last choice of yours.",Jamies Italian,Review 238 Similarity,0.433012702,Review 64 Similarity,0.353553391
40,Staff was very politeFood was of average qualityPortions are tinyI would say that this not a value for price place,Jamies Italian,Review 21 Similarity,0.288675135,Review 178 Similarity,0.353553391
50,"I really love this place! Great food, great desserts and really helpful and kind stuff. I had a great affogato!! I strongly recommend this place. I am lovin it!!😊👌🌟",Jamies Italian,Review 165 Similarity,0.288675135,Review 187 Similarity,0.353553391
50,Been twice - each time the food was gorgeous. we cant manage more than a starter and a main - so value!!! Third visit we are going for salads and a total calorific pudding !,Jamies Italian,Review 274 Similarity,0.288675135,Review 194 Similarity,0.353553391
40,Nicely decorated. The ravioli was perfectly cooked and the tiramisu was very tasty: I recommend. The service was ok. To improve: Staff should SMILE!! Client will feel welcomed and happy!,Jamies Italian,Review 350 Similarity,0.288675135,Review 197 Similarity,0.353553391
30,"Ordered penne carbonara. Bacon was overdried. Sauce was oversalted. Don't like at all. Price for it - 13 eur. Interior is lovely. Many waiters, good service. Better to make reservation.",Jamies Italian,Review 380 Similarity,0.288675135,Review 198 Similarity,0.353553391
30,"Extremely popular so book well in advance! Very pleasant setting and very nice, welcoming atmosphere. Excellent service by a wonderful staff. Reasonable prices.HOWEVER, despite the above, this restaurant is severely overrated! The quality of the dishes we ordered (group of five), was definitely below average. The portions too were below average, not filling enough unless you supplement with a starter (generous size of salaads with a wide choice to chose from), and/or a dessert which too was below average in taste. As a result of the crowds, unfortunate mistakes are made in the execution of the orders. On two occasions our order was not submitted to the kitchen and arrived one late after we complained and the mistake was discovered! (To their credit we were treated to desserts). All in all we were disappointed as we expected much, much more from Jamie!",Jamies Italian,Review 171 Similarity,0.272165527,Review 204 Similarity,0.353553391
50,I would definitely recommend this restaurant as his food is fantastic. His salads are diet friendly (Ceasar salad is to die for). Restaurant is nice and cosy with a very pleasant atmosphere.,Jamies Italian,Review 85 Similarity,0.144337567,Review 296 Similarity,0.353553391
30,Nice ambienceGood serviceNice plate presentationBad quality ribeye Steak for 30 euroSoggy friesSalad OverdressedExpensive for what you get,Jamies Italian,Review 50 Similarity,0,Review 316 Similarity,0.353553391
30,Was invited here when Jamies first opened and enjoyed our visit. Was the first week of opening so still a few teething problems but to be expected when a new place opens. Revisited a couple of times since. A little dissapointed on one of these visits as still have teething problems. I think a visit from Jamie might do the trick!!,Jamies Italian,Review 91 Similarity,0,Review 322 Similarity,0.353553391
50,I Had the Squid starter which was to die for-- I sincerely hope that they make a main course out of it- did have a wee word with the chef about itThat was followed by their delicious pork chop with a wonderfully tasty vegetable sauce. I finished the whole thingThe attention to detail was excellent as was the service that i experienced.A highly recommended eating experience,Jamies Italian,Review 109 Similarity,0,Review 324 Similarity,0.353553391
40,Very friendly service and I would recommend the dry-aged sirloin steak... asked for medium rare and actually got medium rare!,Jamies Italian,Review 126 Similarity,0,Review 325 Similarity,0.353553391
10,"It is just dry, dry, dry. I hoped there will be a sauce or salad, but even a small amount of coleslaw-like salad was dry. The burger itself was like modelling clay. Feta cheese (also hard and dry) overwhelmed other flavours. Even the nice interior design could not comfort me...",Jamies Italian,Review 159 Similarity,0,Review 329 Similarity,0.353553391
50,"We have been to Jamie's on three separate occasions and it just gets better and better! First of all there is a buzz that you only get in restaurants abroad mostly due to the amount of staff and the gorgeous decor. The service is impeccable and the food is great. Its simple Italian food with a twist (its not pretending to be something else) and the portions are massive. What's even better is that we have finally found a restaurant in Cyprus with a healthy children's menu: for 6.5 euro each our children had a large pasta dish, with a side salad and unlimited fruity water which they absolutely loved and made us very pleased too! We travel a lot and as far as value for money goes, Jamie's Italian in Nicosia can only really compare with international restaurants. Would strongly recommend especially to those with children, cannot wait to go again!",Jamies Italian,Review 345 Similarity,0.456435465,Review 47 Similarity,0.335410197
50,"I will have to be honest and just say from the beginning that I am not the biggest fan of Jamie's Italian restaurants. I have tried them in the UK and the food was from nothing special to disappointing. In a recent trip to Cyprus I was invited out to dinner by family to this restaurant. My expectations were low with regards to the food.However I have to say I had a very nice experience in Jamie's Italian Nicosia! The food was very good! Added to that, the amazing staff who were polite and friendly and efficient with good sense of humour made our lunch extra special.The overall atmosphere was just really nice.I actually went to this restaurant a second time within the few days I was in Cyprus and I had a similarly good experience!Well done Jamie's Italian Nicosia. I will be visiting again next time I am in Cyprus.",Jamies Italian,Review 123 Similarity,0.43643578,Review 55 Similarity,0.334076552
50,"Me and my boyfriend visit the restaurant at least 3 times a month and we have never left the restaurant disappointed. The food is delicious, the atmosphere is good and the staff is extremely nice. You have to try mashroom soup!We’ve tired lots of other restaurants in Nicosia but Jamies is still our favorite. We even joke that Jamies will always be there to welcome you home. :) :)",Jamies Italian,Review 53 Similarity,0.40824829,Review 79 Similarity,0.333333333
30,"I visited this restaurant many times and unfortunately the food is not always the same quality.On sunday night i went there with a friend and had ceasar salad ,pizza and mohitos and all were perfect.On Thursday night we went there to celebrate my daughter's birthday and the food was average or less !I had the prawn linguini ,which is my favourite dish there and it was fully tasteless,not to mention the other pasta with pesto which was an oily disaster!!Besides we asked for the ravioli(second time this week)and they didn't have!Overall it was a disappointing experience!",Jamies Italian,Review 66 Similarity,0.288675135,Review 181 Similarity,0.333333333
50,"Excellent food, drinks, service. Exceptional restaurant with high standards, excellent patio and garden. Friendly well trained staff ready to help you at all times. Keep it up guys we will for sure return.",Jamies Italian,Review 342 Similarity,0.272165527,Review 207 Similarity,0.333333333
50,"Believe it or not, we very nearly didn't go today! We have read some bad reviews, and we even tried to cancel the reservation, but they were engaged continuously.So I said, obviously we are not meant to cancel, and we went.All I can say is, the people who wrote those bad reviews are probably owners of some other restaurant or something. Either that, or they are simply cognitively challenged.The service was excellent. The food was excellent. The menu was excellent. The decor was excellent.If youre looking for cheap and cheerful, don't go to Jamie's Italian. But if you're looking for a really nice place to sit and enjoy a marvelous meal, then Jamie's is definitely top on that list.I cant see how anyone could possibly regret eating at Jamie's Italian restaurant.",Jamies Italian,Review 375 Similarity,0.196116135,Review 267 Similarity,0.320256308
30,"There wasn't anything wrong with our dinner, but the food is really not something to remember here. General comment is that the pasta dishes are flavorless. I could not believe we were adding salt to our pasta, just to add a bit of taste. I had ordered the spinach ravioli and my partner had taken the tagliatelle with porcini mushrooms. The pizza was OK. Overall, an unmemorable dinner with very average food.",Jamies Italian,Review 81 Similarity,0.492365964,Review 16 Similarity,0.316227766
50,"Delicious food, Great atmosphere, great staff,I can not fault the food here,My prawn linguini was to die forThe oven baked salmon to die forThe fried mixed seafood also delicious we had 3And I forgot to mention the cocktails!!Yum!!!!I even tried the spaghetti meatballs for kids and it's a truly home made dish that comes with fruit and veggies on the side kids are living lifeDelicious in every wayand with the kids meals all sorted what more could you ask for!",Jamies Italian,Review 283 Similarity,0.387298335,Review 106 Similarity,0.316227766
40,Jamie’s Italian restaurant is a great restaurant with perfect food and very good service if you have kids they can play at the little playground,Jamies Italian,Review 107 Similarity,0.25819889,Review 211 Similarity,0.316227766
20,I am a Cypriot and have dined with friends and family at the Nicosia restaurant at least 6 times since the opening. Each time the food is worse and the service slower. I LOVE Jamie's Italian and tried it at the Heathrow airport and in Portsmouth. NO comparison! Sorry guys but I don't know what you are doing wrong here. The salad was extremely salty and one with too much vinegar. We ordered a burger which was fine but the fries were chewy and cold. I asked why and they told me that its not possible to cook them at the time of order. They are pre-cooked every morning! The fries?!! We were charged normal price for the burger which was on a summer special offer but the stuff did apologize for the mistake. We did have to chase the waiters for assistance. The sweets menu was not offered. I will not be dining there again.,Jamies Italian,Review 138 Similarity,0.25819889,Review 212 Similarity,0.316227766
50,"After visiting Jamie's Italian last night, I must admit that this is currently one of the best restaurants in Cyprus. Great ambiance, excellent staff, nice music, delicious dishes!The rib eye steak was nice and juicy, and the lasagne were just divine! For desert, the lemon meringue cheesecake was to die for! All in all, you get value for money, as lovely people serve you the finest ingredients, in an amazing environment! This is my new favourite!",Jamies Italian,Review 175 Similarity,0.246182982,Review 217 Similarity,0.316227766
50,"Yesterday I had a lovely dinner at Jamie's Italian restaurant! The atmosphere and decoration of the restaurant is something you do not find regularly especially in Cyprus. The service was amazing with the waitress attending fast to our needs. The food was exceptional, fresh and of high quality!Highly recommended to anyone! Definitely going back!",Jamies Italian,Review 249 Similarity,0.129099445,Review 302 Similarity,0.316227766
10,"I visited the restaurant with a friend as we were curious to try it out. We arrived, gave the name of the reservation and were immediately seated outside. At the first instance, what my friend and I said is that the outside area was too noisy. We could hardly hear each other. The waiter came and politely gave us the menus while announcing tonight's special. What I had noticed from the menu is that the selection of items is small but adequate to satisfy most tastes. I chose the spaghetti nero (black) with seafood and in fact pointed to the food with my finger when the waiter was taking the order. My friend had the burger which she requested well done but the waiter said it only come in one way (the chef's way apparently). When the food came some time later I noticed that my spaghetti was white, not black. I called the waiter back to say that I had ordered something else and his response was 'I repeated the order to you'. Indeed, he had but it was so noisy I could not hear him and never actually said that the order was fine (my friend had, I just commented that I had no idea what he said due to the noisy background). I then politely asked if I can send the wrong order back and he said the kitchen is too busy right now! So I asked him, what am I forcibly having then? He replied fresh crab spaghetti. I like crab so I said ok although I was disappointed as I really wanted the black seafood pasta. From the first bite I could tell the pasta was too dry, it was so dry it stuck together! I presume they must have cooked it in advance and it got stuck. Overall, I was far from impressed, could have cooked better pasta at home. Then when the bill came I noticed the crab pasta was more expensive that the one I had ordered (and pointed!). Not only did the waiter bring the wrong plate without apologizing, he didn't even offer us dessert (as compensation) or at least allow me to pay the price for the food I had initially ordered! I'll never be visiting this restaurant again, the food is not that good and the prices too high, the ambience is ruined by the noisy background and the waiters are obviously untrained! Shame...",Jamies Italian,Review 349 Similarity,0.446303699,Review 51 Similarity,0.3086067
40,"Lovely place, interesting service and totally ok food. But here is the thing -I love olives and I love to have some of them with my first glass of wine. And of all the places in the world I thought that this would not be a problem at Jamie's. But no! The waiter was really surprised when I asked for some olives. Confused by my request he asked another waiter and also the kitchen, what to do with my outrageous request. So guess what, they could not find me 10 nor 5 nor 3 olives to have with my wine. Really, Jamie? No flexibility at all?But well, otherwise the Jamie's Italian burger was ok, although a little dry, the chocolate cake was really good and the atmosphere lovely.",Jamies Italian,Review 119 Similarity,0.416666667,Review 74 Similarity,0.306186218
50,"I visited the place with my family for lunch. We ordered pizza, pasta and burger. All were very tasty and of good quality. The service was very good and the staff kind and well informed. Toilets were very clean and modern and the whole ambiance of the restaurant very cosy. I highly recommend it!Extra info: have a taste of the coffee with orange liquor....!!!!!",Jamies Italian,Review 83 Similarity,0.387298335,Review 102 Similarity,0.301511345
30,It is an average Italian restaurant. Average Italian food but very good atmosphere. I gave them a second chance but the food eas was still average :/,Jamies Italian,Review 69 Similarity,0.369274473,Review 111 Similarity,0.301511345
40,ambience great..had a late lunch here..nachos..great..pizza one of the best in nicosia. Seafood risotto..crap..too salty..flavour all over the place..one of the worst i ever had..cheese cake yum.. service was great..,Jamies Italian,Review 79 Similarity,0,Review 320 Similarity,0.301511345
50,"The restaurant decoration inside and outside is very good. The service was super! (young man working there, outside on Saturday 11/09/17 midday was very good).The food was great! Good quantity, quality and well cooked Mediterranean recipes as you see Jamie on TV :)The price was very good in relation to value you get. I choose the special offers, 3 people food and 4 drinks 37eur.I will definitely go again there when i am in Nicosia!",Jamies Italian,Review 130 Similarity,0.489897949,Review 22 Similarity,0.3
50,"Excellent atmosphere and service, very good foodIt is a beautiful restaurant with top service. Its antipasti is amazing and super fresh, its home made bread and pasta was very good. Up to this point the food was very good.The steak was cooked very well done.The deserts were very good. The cost was mid-range.",Jamies Italian,Review 365 Similarity,0.40824829,Review 98 Similarity,0.3
30,The place is well decorated and the atmosphere is nice. The staff is friendly and the serving in general is good. Prices are ok. The quality of dishes varies. My dish was squid pasta. It was very salty and the seafood in the pasta was disastrous. Traces of poor quality seafood inside the pasta smelling plastic. Unacceptable.my evening was completely destroyed. They have to rethink their attitude to customers in terms of food quality.,Jamies Italian,Review 234 Similarity,0.320256308,Review 161 Similarity,0.3
30,The food was medium to bad...the staff was polite but when we requested extra topping for our pasta they they did not mention extra charge which was what overpriced our total bill which wasn’t worth it.,Jamies Italian,Review 24 Similarity,0.471404521,Review 24 Similarity,0.288675135
50,"Tha atmosphere is greatn food tasty, crew professional an prices reasonable. Always feels good to return here!",Jamies Italian,Review 125 Similarity,0.471404521,Review 27 Similarity,0.288675135
50,"Highly recommended for staff courtesy and attention, knowledge of food preparation and sourcing, exquisite flavours, rustic and tasteful decor plus a friendly manager Thomas.",Jamies Italian,Review 340 Similarity,0.471404521,Review 29 Similarity,0.288675135
30,I visited James a couple of times. The food it decent for James I expected more. The ginger margarita its marvelous. Some friends of mine that go there just love it and some others dont. So its up to you to decide.,Jamies Italian,Review 97 Similarity,0.288675135,Review 183 Similarity,0.288675135
40,"Jamies at its best.Hight quality food, fantastic pasta and cocktails ! Recommended for a casual night out !",Jamies Italian,Review 202 Similarity,0.23570226,Review 225 Similarity,0.288675135
30,The service was terrible. Starters were not worth trying and were expensive. Main courses were tasteful and of good quantity and quality.,Jamies Italian,Review 325 Similarity,0.23570226,Review 234 Similarity,0.288675135
50,I eat the best bolognese in my life. The meat was so nicely cooked and the sauce incredible. The pasta was so fresh and the service very friendly and professional.,Jamies Italian,Review 3 Similarity,0,Review 310 Similarity,0.288675135
50,"I have visited Jamies oliver restaurant in London and was really impressed. I was kinda holding back for the Nicosia restaurant but i have to admit that i was surprised! From the moment i stepped in they treated us as royals! That's the way they made us feel. The service was excellent, the food much better!! I tried the black spagheti nero. Really recommended. As for their desserts? I am just saying that i couldnt finish it as i was so full! It was a sweet explosion in my mouth! So over my general expectation! WELL DONE!",Jamies Italian,Review 338 Similarity,0.353553391,Review 137 Similarity,0.277350098
40,"Excellent food, excellent deco, excellent service but very expensive! We paid 70 euros for 3 people without entrees or desserts! Jamie's Italian in the UK is cheaper! Too bad! People want to return but the prices are forbidding!",Jamies Italian,Review 279 Similarity,0.113227703,Review 305 Similarity,0.277350098
20,"It is a beautiful restaurant with top top top service. Its antipasti is amazing and super fresh, its home made bread and pasta was very good. The black pasta was not so tasty though. Up to this point the food was very good. Then the main courses came and the things went pretty bad. The steak was cooked very well done, while the waiters advertised the steak to be cooked at 70 degrees and told us we should expect it to be served medium rear. When I complained they apologised but at the end they charged it at my bill. I had to ask them to take it out of the bill since it wasnt served as it should and we didnt eat it. They did but the excuse wasnt convincing by one of the waiters: ""the steak cannot be served every time the same... sometimes it can be medium and sometimes well done, depending on how thick the steak is cut..."" Whatttt???? Oh my God. Anyway... They should just say sorry. The chicken was very oily, more than it should... The deserts were very good. My favourite desert was the lemon cheesecake. Amazing. The cost was quite high too. I paid 86 euros for two persons with a glass of wine and without charging me the steak. Conclusion: With my experience i would say the kitchen needs some time to adjust. I will try the food in a few months hoping that things will be better. Now it was not very good...",Jamies Italian,Review 371 Similarity,0.439941345,Review 53 Similarity,0.269407953
30,"Having the privilege to live and study in the UK for almost 6 years, i was daily 'slammed into' the world of the most beloved British chef; Jamie Oliver. Seriously he was in abundance like baked beans. Literally though he was everywhere and he kind of passed his ideology on food to most British i knew. Don't get me wrong on this ok, i often catched my self watching him on youtube for hours. But enough with the intro lets get down to his 'temple' of Italian cuisine. First of all Jamie's Italian as a franchise does really well both in the UK and in Europe. However here in Cyprus it was well adapted in our culture and for me it lacks this Italian finesse; not in the atmosphere, which i rate it 5 out of 5, but in the food. I know as Cypriots we are a demanding sort of people. But hey, this is after-all an ITALIAN restaurant. Get rid of the steaks and burgers and the chicken fillets. Go on with some crazy panzerotti, or calzone, more pizzas or even crack on with some stews (which are not authentic Italian recipes but they can better serve you than a burger); and to be honest if i wanted a burger i wouldn't bother coming to Jamie's Italian. In any case, service is quite moderat but quite smiley hostesses make your way to the huge and awesome dining area and make you feel warm, as it should be. Speaking of budget, dishes are a bit overpriced, especially when it comes to antipasti. Come on its a salad, a tasty salad, but still a salad. Same goes for pasta which is tasty as well, impressed by mezzaluna, but a bit overpriced. Finally i would like to give my best credit to the subtle detail given to children's food which is rather impressive and i respect that.Overall, a moderate dining experience for the name of one of the most infamous chefs worldwide.",Jamies Italian,Review 101 Similarity,0.263523138,Review 209 Similarity,0.260377822
30,"Visited the restaurant with a little bit of a draw back as we had visited Jamie's Italian in the UK and was very disappointed, however we said we would give this one another try but once again was deeply disappointed!We had for starters the crab arancini (average), the crab and avocado bruschetta (average), the baked chestnut mushrooms (oily and tasteless), we had asked for the baked king scallops but the waiter said they were unavaiable, the super food salad (nothing special); for main course we had the Rib-Eye Steak, medium cooked (very disappointing!!!! tasteless) and for dessert we had the Almond Tart (the only dish which I enjoyed)!!!!The ambiance is great and the waiters are well trained however the food was disappointing - tasteless - I LOVE JAMIE and have 4 of his books and love to watch him cook however he needs to visit his restaurants and try and fix the mistakes as they are not up to his standards of cooking!!!! :(Pleaseeeeeeee Jamieeeeeeeee",Jamies Italian,Review 259 Similarity,0.246182982,Review 218 Similarity,0.25819889
50,"I visited the restaurant today with a friend. We had rocket and parmesan salad, polenta chips, pumpkin ravioli, spaghetti carbonara, artisan breads and for desert lemon meringue cheesecake and tiramisu. Everything was made from high quality ingredients and cooked to perfection. This restaurant offers an excellent gastronomic experience in a value for money price. The atmosphere of the restaurant is very nice and the customer service outstanding.",Jamies Italian,Review 298 Similarity,0,Review 332 Similarity,0.25819889
40,"Lovely restaurant in a pleasant area of Nicosia. Qualitatively prepared dishes, very beautiful serve. Comfortable, stylishly delicious. Interesting, delicious children's menu. Pleasant wine. Excellent service. Portions are large enough. Interesting complex side dishes, perfectly prepared fish, sandwiches. Beef is not very tasty.",Jamies Italian,Review 82 Similarity,0.433012702,Review 58 Similarity,0.25
10,"Oh dear what a shame... we've been here before and the food was lovely but this time I thought yes sea bream as it is beautiful! Sadly the menu has changed. No ravioli, no sea bream so I went for the Amazing Salmon... the only thing amazing was the disappointment! Come on Jamie sort it out as it is .......!",Jamies Italian,Review 112 Similarity,0.40824829,Review 82 Similarity,0.25
40,"The food was delicious and the staff attentive and friendly. The environment and decoration are beautiful, pleasant, cozy and warm. What was super and excellent though was the Amalfi lemon cheesecake! One of the best desserts I have ever tasted. Smooth meringue on top, silky lemon cream in the middle and soft biscuit mixture at the bottom. A real taste of heaven for lemon flavor lovers!",Jamies Italian,Review 114 Similarity,0.40824829,Review 84 Similarity,0.25
40,Friendly staff. Cosy atmosphere. Interesting and quite different from the ordinary food choices. And sensible prices. Would definitely go back.,Jamies Italian,Review 186 Similarity,0.40824829,Review 88 Similarity,0.25
50,"I recommend it 1000%!! I tried the ravioli with pumpkin, aaaaamazing!! Friendly staff and the interior breathtaking! Good place for special events (birthday, hens night etc) specious... furthermore you can buy Jamies products!! A bit pricy but worth it!",Jamies Italian,Review 200 Similarity,0.40824829,Review 89 Similarity,0.25
50,"I went with my friend, because we heard a lot about Jamie's in Nicosia. Well the restaurant is amazing - loved the decor. The food i enjoyed very much - garlic bread to die for and the staff smiling and welcoming!!",Jamies Italian,Review 236 Similarity,0.40824829,Review 92 Similarity,0.25
50,It's about time we had a restaurant like this; the food is incredible. The menu is nothing like I've seen before.Added to my favourites!,Jamies Italian,Review 311 Similarity,0.40824829,Review 95 Similarity,0.25
50,great food loved every bite we had we ordered 6 different dishes all were excellent so were the 4 desserts a must restaurant,Jamies Italian,Review 229 Similarity,0.365148372,Review 128 Similarity,0.25
30,"We visited this restaurant with so much enthusiasm and full of high expectations on the food taste and presentation but unfortunately it was a big disappointment. As for the prices, it was very expensive. It is nothing like Jamie Oliver's TV show that everything seems so tasty and fine. Very average, probably won't go again.",Jamies Italian,Review 251 Similarity,0.23570226,Review 230 Similarity,0.25
40,Jamie’s Italian gone from U.K. but still in Cyprus. It was good to try some old classics including the tempura style mushrooms and veggie burger. The drinks service was exceptionally slow here.,Jamies Italian,Review 5 Similarity,0.204124145,Review 249 Similarity,0.25
40,"Enjoyed visit to Jamie's, had a variety of food from the 4 of us dining and all were great. Pasta is delicious and highly recommended.",Jamies Italian,Review 121 Similarity,0.204124145,Review 258 Similarity,0.25
40,"This time it was a weekday dinner with friends. We had a table outside and we gave our orders. Unfortunately, service was really slow and the restaurant (outside seating area) looked understaffed. I ordered the pumpkin ravioli which looked promising but was too sweet for my taste. The lemon meringue though was divine, thus it wins the four stars!",Jamies Italian,Review 154 Similarity,0.204124145,Review 260 Similarity,0.25
40,"Been there with the family! The lasagne, pizza and burger were excellent! Everyone enjoyed it them! However their pappardelle bolognese were awful! No taste from the minced meat and the pasta overcooked! The service was great though.",Jamies Italian,Review 17 Similarity,0,Review 313 Similarity,0.25
50,"The family and daughters' friends enjoyed the meal, atmosphere and friendly service. The restaurant is well placed and has tons of parking space",Jamies Italian,Review 359 Similarity,0,Review 336 Similarity,0.25
40,"Firstly, I believe that people have the wrong impression on what they should expect when they visit the restaurant. Jamie Oliver is a great chef, and an even better TV personality, so I was expecting good food, but did not have unrealistic expectations like some other people I know who visited and expected 'more'.The starters were great tasting, small portions, but still good. We had crispy calamari and the worlds greatest olives.. we live in Cyprus... the title, 'worlds greatest olives' are for a nation where olives are not part of their everyday lives, history or culture. But again, they tasted good.For mains I had the squid ink pasta - it was absolutely delicious and the portion size was perfect. That being said, I could not finish it...We also had desserts, didnt try any because i was stuffed, but they smelled and looked amazing.Would recommend to go.. its better having your own opinion about a place rather than listen to the opinions of others.I would go again.",Jamies Italian,Review 273 Similarity,0.384900179,Review 109 Similarity,0.229415734
50,"It is hard to know where to begin but first I must commend the staff, they are so solicitous without being in your face. The food is gorgeous as are the drinks (including the cocktails!), we have now been several times but last night they pulled out all the stops. One of the wise things they do is not to have an enormous menu. As far as which dishes to recommend that truly is for you to find out as we all have differing taste buds and what I like might not be what you like. But do please visit, the parking is good, the nights are not so hot so your car will not be like an oven when you get back to it and you will feel really special, I promise you. And the manager Adamous is such a courteous gentleman.",Jamies Italian,Review 124 Similarity,1,Review 1 Similarity,0.223606798
50,"Came here as a family of 8 people while here on holiday, all first time visiting a Jamie Oliver restaurant.First impressions were very very good, clean, airy and lovely decor and staff very polite.Food was gorgeous, Italian steak was very tasty, full of flavour and funky chips.Kids had Jamie's lunch box which included wrap, carrot ribbons, shake me salad, fruit and drink. Kids loved it!!Over all great experience, food was delicious, and didn't wait long, staff always attentive to our needs. Definatly a restaurant to visit!!!",Jamies Italian,Review 270 Similarity,0.456435465,Review 46 Similarity,0.223606798
30,It’s been a while since we visited. It was ok at the time. A bit overpriced for the quality of food. The catering was good. I hope it has improved since.,Jamies Italian,Review 73 Similarity,0.40824829,Review 80 Similarity,0.223606798
20,"Visited Jamie's last night for our Departmental Christmas meal. The staff was very attentive, however the big disappointment was the food. The prawn pasta was spongy, the chicken milanese was a very thin piece of chicken fried , the chips were soggy and the salmon was blunt. I would definitely not go back there and I wouldn't recommend it to anyone.",Jamies Italian,Review 203 Similarity,0.40824829,Review 90 Similarity,0.223606798
40,Don’t expect a gourmet experience. You get what one expects from a Jamie’s restaurant. Just above average food at a reasonable price with a good experience. I would go back for a family outing but not for a special night.,Jamies Italian,Review 60 Similarity,0.365148372,Review 123 Similarity,0.223606798
50,"Amazing restaurant with a lovely and very positive decor. Excellent food! Amazing tastes! Extremely helpful, friendly and very professional staff!",Jamies Italian,Review 223 Similarity,0.365148372,Review 127 Similarity,0.223606798
40,"Good layout, good tunes playing and decent service for Cyprus. I had the squid which thankfully I wasn't that hungry as the portion was tiny but tasty.Main course was the lamb chops which I always have. Quite a strange deconstructed idea of servicing but tasty none the less.I actually thought this was one of the cheapest ones I have been in.Would I come here again? Sure!",Jamies Italian,Review 308 Similarity,0.365148372,Review 133 Similarity,0.223606798
50,"This was my second visit to Jamie's Italian, the first time I was very disappointed with the food but on writing my review was asked to come back again as their guest, which we did today. My whole experience this time round was exemplary, as before the staff were excellent but this time the food was sublime, we did order the charcuterie board, the rocket and Parmesan salad and the mixed breads, every dish had the most amazing flavours and presented perfectly, to top it all we had a panacatta to share that is my personal favourite and it did not disappoint. Well done Jamie's my faith is restored and I will definitely be coming back.",Jamies Italian,Review 166 Similarity,0.273861279,Review 202 Similarity,0.223606798
50,"Excellent atmosphere, friendly staff, unforgettable taste, amazing service! Well done!!! For sure i will visit again!",Jamies Italian,Review 184 Similarity,0.182574186,Review 272 Similarity,0.223606798
50,"The restaurant deserves nothing but enthusiastic responses. Nice atmosphere, helpful and friendly staff. Each piece that you eat is filled with love. The chefs master their craft. Happy Chicken lollipops are fantastic. Tomato bruschetta melts in your mouth. Still dream of Ultimate garlic bread",Jamies Italian,Review 232 Similarity,0.182574186,Review 275 Similarity,0.223606798
40,This restaurant has a very special decoration. Excellent service and friendly staff. We ordered two salads as a main course but portions were small.,Jamies Italian,Review 253 Similarity,0.182574186,Review 276 Similarity,0.223606798
50,Honestly this is the best place to go and it quality Italian cuisine in Nicosia. There salad and pasta dishes are amazing and I definitely recommend it to anyone who wants to go out and eat with a lovely and even romantic atmosphere,Jamies Italian,Review 62 Similarity,0.166666667,Review 279 Similarity,0.223606798
50,"Had an excellent time in this restaurant. Also great service by our waiter Nicholas. Great food, great atmosphere. It fullfilled all of my expectations for this high-reputation restaurant. I will certainely visit Jamie's Italian again!",Jamies Italian,Review 319 Similarity,0.091287093,Review 308 Similarity,0.223606798
