r_points,r_text,place,,,,
50,"The Asty Hotel provides 5* facilities and partly even more than that (cf. the minibus that brings you to the center, to university,...). Besides the 'normal things' like clean rooms, you'll get exceptional service from a very friendly and enthousiastic staff, nice events like a barbecue, a safe, quiet and central area, just 15 min. walking from the center, large breakfast with eggs and bacon if you like, nescafe at the room and coffee and other drinks/food 24 hours at your disposal,..., more than you can ever expect in this price category. In fact, NOT choosing the Asty Hotel would be irrational behaviour. You don't find the facilities the hotel offers at any other place. The minibus is of course extremely helpful for people that (for instance) have to go to university, as I did.",Asty Hotel,Review 342 Similarity,0.332351495,Review 203 Similarity,0.318596546
50,"Although it's a ** hotel,it offers all the services of a **** hotel. Everything was great at this hotel from staff,rooms,food. I recommend this especially to those who have visa appointments at us embassy. It's less that 10 minutes walk to us embassy.",Asty Hotel,Review 100 Similarity,0.428086345,Review 102 Similarity,0.318142381
50,"It is a very good hotel in terms of location ,services ( shuttle bus) reception, cleanliness, breakfastI enjoyed staying in Asty hotelI feel relax and at homeI recommend that hotel to stay inI selected it based on the high rating of reviewers and it is true",Asty Hotel,Review 106 Similarity,0.413670152,Review 112 Similarity,0.305887645
50,We have just arrived and have been met by very friendly and helpful staff immediately upgraded as we are Welsh and cyprus is playing Wales in Cardiff tonight .we have hospital appointment tomorrow and have been given free taxi to and from have altered stay from one night to two and as we have to return again next month we will be conning back.Zebra suite is amazing and 24 hour snack bar is something we have not experienced elsewhereWhat a wonder find star rating should be upgraded,Asty Hotel,Review 219 Similarity,0.34299717,Review 194 Similarity,0.305887645
50,"It is what you need!!Safe, Hot water, nice bed, excellent WI/FI, quite, very good breakfast, Low cost, close to the center - they also have their own buses for customers! - well equipped gym, it is really the most convenient solution in Nikosia.I am a frequent traveler in Nikosia, so I had the opportunity to stay in all type of hospitality structures, but I finally find out the most nice and convenient Hotel in the area.It is an old fashion hotel, but this gives to the hotel a character of relaxing and easy going atmosphere.The restaurant is open for meetings 24/7, and they offer without any charge fruits, coffee, juices, sweets etc at any time of the day or night!Personnel is also excellent!! Friendly and supporting too much!",Asty Hotel,Review 169 Similarity,0.445850829,Review 79 Similarity,0.303488489
50,"I have been several days in Asty Hotel, in Lefkosia (Nicosia), at the beginning of May 2013 and I found myself very well, coming back to Asty even after a short trip to Aya Napa and Lemessos.. The staff is really friendly and meets all customers requirements. They offer complimentary drinks and fruits and you will find free wi-fi in every room. As you can see watching Nicosia map, the location is a bit far from the center, in the area of Embassies, but the front desk is available to give you a lift with the hotel minibus. They are also available free hotel bicycles. If you want to walk to the central street of the old town, Ledras street, it needs about 30 minutes. If you want to save about 7 euro taxi, take the Bus 259 in front of the flower shop Tacora (1 euro) to Solomon square. On the way back, from the same place, I recommend Bus 127 (it drops in front of the private Policlinic). The rooms are clean, with balconies, good beds and new LCD TV. And there's also a room decorated in black and white (zebra style), a colorful one and an Indian-style one! I mean, I really enjoyed it, i'd like to thank the friendly and helpful owner Mr. Michael, Christalla the smiling girl at the desk, the Moldava woman in the breakfast room and all the staff. If i will return to Lefkosia certainly i will come back to the warm and comfortable Asty Hotel. Greetings from Alfredo! Bye!",Asty Hotel,Review 280 Similarity,0.421830744,Review 108 Similarity,0.301624673
40,"We had the good fortune to come across this family run hotel recently and had a comfortable over night stay.The room was bright, spacious and clean with a small balcony overlooking the busy backstreets of the city. The bed was large and the sheets crisp! ( my husband has had a double hip operation but found the bed comfortable! Which is unusual.) The shower was fun, in that one could sit down in it, which was very useful when cleaning dusty tired feet. It was clean and incredibly powerful and very warm. Lovely!The Staff and management couldn't have been more helpful; they ferried us to and from recommended tourist spots free of charge.There is a continental breakfast available included in the price of the room. Although there were tea and coffee making facilities in the bedroom, Water, tea, coffee, fruit juice and a mini bar was on offer at all times in the dining room as well as fresh fruit and Greek yoghurt.There is no facility for an evening meal at the hotel, so eating out is essential. I would commend booking somewhere through the staff at the hotel, since the popular restaurants were full. However, we walked up to the commercial district at the end of the road and ate a very good meze at a modern restaurant.The price of the stay was very good value for money indeed. The decor is a prime example of 1960s style and colour. Go with it and enjoy this little gem for what it is- unpretentious and homely.",Asty Hotel,Review 287 Similarity,0.496956188,Review 18 Similarity,0.301237617
50,"If you are searching for a hotel in Nicosia. Stop searching, and book the Asty Hotel. You will not regret it.Check in was a breeze by Mr. Costa at reception. Handed me my key and showed me the snack bar, as well as handing me an invite to a barbeque been hosted by the hotel.The room was big and comfortable, so too the bathroom. I have stayed in many hotels around the world, more expensive and better grading, but none compare to the Asty's rooms.The barbeque was amazing. The souvla was delicious and the eating area had a wonderful aroma of the meat on the spit. There was an excellent spread of salads, rice, potatoes and pilafi (try that with yogurt!). The hotel owner, Mr. Michael was a most gracious host, mingling with the guests and ensuring everybody was comfortable and had a drink in their hand. A very socialable and friendly person. It felt like I was amongst family, not a hotel.The next morning I needed to drive into Nicosia to deal with some famliy business. The receptionist showed me where to go on the map, and asked how I was getting there. I said by car, and she handed me a GPS/Sat Nav device, after entereing the address where I needed to be. The car rental company wanted to charge me 10 Euros per day. The hotel charged me nothing. Such a kind and wonderful touch. I used the GPS for the duration of my stay in Nicosia, and it saved me many times from getting lost.The dining room has a coffee machine and a well stocked fridge, so you can help youreslf to coffee/tea at any time. The fridge contains snacks which you can also help youself to. And again no charge. I recommend you try the rice pudding, and I challenge you to have only one.Wifi was available throughout the hotel, and again no charge and no limits placed on usage.Whenever I walked into or around the hotel, I was greeted by name, and the staff would stop and have a quick chat, asking how I was and how I had spent my day. I really felt I was amongst family and friends and was treated as such.Across the road is a bakery, if you want to try some Greek/Cypriot delights. There is also another bakery about 100 meters up the road, as well as a small supermarket for any odds and sods that you might require.I am hoping to visit Cyprus again, sometime soon, and I will definately be staying at the Asty again.Book this hotel, you won't regret it.",Asty Hotel,Review 293 Similarity,0.442807443,Review 87 Similarity,0.300662186
50,Great Hotel with wonderful staff and lots of great facilities- we were warmly welcomed on arrival and introduced to a beautifully maintained bedroom with great air con and a fantastically comfortable bed.Snacks available free of charge throughout the day and we were shuttled into town compliments of the house mid afternoon.We returned after a long day of exploring this fascinating city late last night and were greeted with a complementary drink on the house.Take a bow everyone at ASTY,Asty Hotel,Review 54 Similarity,0.429119124,Review 98 Similarity,0.300375705
50,"Taking part in the ISSEI Conference at the beginning of July 2012, I stayed at the Asty Hotel for four nights. I chose the hotel based on its positive reviews on tripadvisor, and once again I have not been disappointed.The room I was given was not special in terms of its look - however, it was quite big, very clean, quiet, equipped with everything one needs (fridge, hair dryer...), had a balcony and the free WIFI was fast and reliable. The price was increadibly cheap, compared to most other Nicosia hotels. The breakfast buffet left nothing to be desired. There were bread, eggs, fruits, all kind of sweet stuff, in a pleasent ambience with much space. The best thing about the Asty Hotel is its great service, however. Michael, the owner, and all of the staff are very kind and go to considerable length to help you. Guests are invited to help themselves to beverages, fruits, yoghurts and so on whenever they are in the hotel (for free!). Together with some other participants of the conference, I was driven to the university every morning and picked up every afternoon. When I wanted to visit the city center at the last day of my stay, Michael was glad to give me a ride as well (all for free!). There even was a complimentary barbeque one evening with really tasty food.All in all, I very much enjoyed my stay at the Asty Hotel and can recommend it to everybody who comes to Nicosia.",Asty Hotel,Review 344 Similarity,0.478471334,Review 39 Similarity,0.297405939
50,"Every visit to Cyprus I make, Asty Hotel is more than a home to me. Staff are friendly and wonderful, Hotel is located near the American Academy Nicosia (My School). Simply my favourite place to stay because of the beautiful cosy atmosphere. On top of that, it's close to all my childhood friends. Love it and Love it's staff...",Asty Hotel,Review 156 Similarity,0.354245954,Review 180 Similarity,0.296174439
50,"Every country needs an Asty hotel. Not only were the staff incredible, they had amazing service. The rooms are very clean, and have someone cleaning it daily. The breakfast in the morning was included and very tasty. The 24 snack fridge was a real bonus along with teh coffee machine. We had the best time at the hotel... and would return if ever in Cyprus again!!!!!!! Thank you for a great time Asty!!!!!!!!!!!!!",Asty Hotel,Review 240 Similarity,0.329072591,Review 205 Similarity,0.293469593
50,i stayed in asty hotel for second time in three months is a great hotel .very clean good prices helpful and friendly staff.for sure if i have some job to do in nicosia always i will stay in asty.i would highly recemmend this hotel to anyone who want to stay in nicosia for a few days,Asty Hotel,Review 210 Similarity,0.34442336,Review 192 Similarity,0.293197736
20,"Stayed 4 nights at Asty hotel and saw nothing special except its very nice staff. When my friend who lives in Cyprus recommended me to stay in Asty Hotel due to its excellent value and great prices, I referred to TripAdvisor reviews and found the hotel great and worth to stay. A fast check-in was a good sign of choosing the right hotel but by entering my room, I was disappointed by the old shabby blanket and bed sheet, not clean towels, damaged bathroom door, noisy refrigerator while working...Every other day they forget to clean up either my room or my colleague room. Breakfast was simple but ok comparing the price and internet was free at good speed entire the hotel.A 24 hours self service with fruit, coffee and juices was available in breakfast room, a very good idea for the guests when arrive in hotel too late from the work.Location to me was not fine and I didn't see restaurants or shopping area nearby.This hotel is recommended for those people who intend to stay in Nicosia for long time more than 3-4 weeks, reasonable price wise perhaps.",Asty Hotel,Review 41 Similarity,0.4639052,Review 62 Similarity,0.290784545
50,"As a travelagent I am the most critic person to judge a hotel. I visite the best 5* star hotels in the world but the Asty hotel in Nicosia is the best local human hotel I have ever seen. This 2* hotel is runned by a sympathic family Michael and Margarita and the staff is as good as family as well I believe. Rooms were clean,large enough, airconditioning,good bed and nice bath/shower. Breakfast was great, eggs baked as you wish,the fridge with fresh fruit and drinks for free when you want. On request they will go and buy some fresh fish and they cook it for you in the evening if you want to eat in the hotel.Hairdresser and lovely restaurant in front as well . Bikes for free to use.Wifi works perfect everywhere in the hotel ans very easy to use, no complicated registrations. Wifi, click and done!The free shuttle was the cream on the cake because whenever you want they will drive you till the centrum of the town which is +- 3 km away. We calles and there they were Always with the biggest smile. And believe me the 6 strong Cyprus girls as we were called were not the easiest clients I think. :)Nothing was too much and the prices for the hotel are crisis economic prices for everyone.Next year the Belgan footbal team probably plays again against Cyprus on 6/9/16 so we will be back and we will bring 20 new guests to the Asty Hotel for shure!Only few things to concider Michael and Margarita:pillows on the terraschairs, more afterdrinks in the bar like Amaretto or vodka or Irish Coffees and maybe some large French fresh bread to cut with the breakfast.perfect organisation",Asty Hotel,Review 154 Similarity,0.486152793,Review 32 Similarity,0.288319929
40,"My colleagues and I stayed at the Asty for over a month while working in Nicosia. The place was lovely with the team constantly making sure we felt comfortable as though it was our own home. There was a satisfying breakfast (eggs prepared especially for you, breads, spreads, cereal, fruit, juices etc), and the dining room open 24/7 with some food, staff ready to help and a microwave to warm up your own food. We didn't try the lunch and dinner that were offered but used the shops nearby. There is also washing services walking distance away. There is a bus stop (infrequent) near the hotel, but not many places to go out to around. Rooms are spacious, nice and clean, not luxurious, with cable TV and Wifi. The hotel has many pleasant areas to socialize / study / relax as well as a gym and nice balcony. There is always someone to advise you about where to go, what to do in the island, and a small van to take you there. On holidays they held celebrations and we were invited as part of the family. Thank you Liana, Regina, Enagis, Margarita, Michael and family.",Asty Hotel,Review 185 Similarity,0.308697453,Review 223 Similarity,0.287018924
40,"Asty personel were very friendly and kind. They have a shuttle that drops tourists to several spots and picks them up when we call which makes it much easier to stay at the Asty since it is about 10 minute drive from most places and not so easy to walk to Ledra Street where much of the action takes place. One of the best points to staying here is their delicious hot breakfasts; the eggs are cooked to your liking. The office staff are all very friendly and courteous. We had good hot water in the bathroom, a small refrigerator and a small terrace although below is a neighborhood street that was fairly uneventful. For the price, this is an excellent option for those visiting Nicosia, Lefkosia.",Asty Hotel,Review 147 Similarity,0.257247878,Review 253 Similarity,0.286769667
50,"I went to visit a family member studying in Nicosia. I was alone, without my wife and wanted to spend my money not on a vacation hotel, but rather just needed a place to leave my suitcase and lay down to sleep. This is not the most opulent hotel in the world. In fact it is very basic, old and worn. Yet the rooms are clean and spacious, the water is hot with a very large bathtub, has free parking and it is quiet.Why give it 5 stars? Well, the people who own/operate and service the hotel are some of the nicest you will find. Bend-over backwards nice. The breakfast is included and filling, and they offer almost everything you could want. They have shuttle service, bikes, maps and evening snacks.Had the hotel been a Hilton or Four Season they would deserve 7 stars.",Asty Hotel,Review 25 Similarity,0.48507125,Review 35 Similarity,0.283887487
50,"Only stayed for one night with my girlfriend and was pleasantly surprised by the service at Asty. Upon arrival we were immediately upgraded to the Zebra Room which was a fun, patterned and very large room with a balcony. This was at no extra charge.Then when we wanted to go into Nicosia centre we were offered a free shuttle service there and back. The friendly driver would not even accept a tip for his services.The following morning when checking out, they were even more than happy to offer us breakfast even though it was 2 hours after they had stopped serving.On top of free breakfast they also offer free wifi and bike rentals.All this for just 40 euro a night for 2 people. Will definitely be coming here again.Highly recommended.",Asty Hotel,Review 274 Similarity,0.382352941,Review 153 Similarity,0.283887487
50,"I stayed at the Asty for two nights. I had a clean, modern room. Breakfast was very good with a hot and cold buffet. Asty Hotel is conveniently located very close to the town centre. The best thing about this hotel, however, is the staff. They were kind, helpful and attentive. I would recommend this hotel to anyone. Thanks again for the lovely time!",Asty Hotel,Review 79 Similarity,0.411596604,Review 118 Similarity,0.280975743
50,"I stayed here for a conference in September and found it to be one of the best hotel experiences I've had in years. Rooms were spotlessly clean, staff were friendly and helpful and the owner Michael made us feel like part of his family. He even put on a bbq for us with free food and drinks! You really couldn't ask for more with this hotel! Other delegates who were staying at the Hilton Hotel who visited Asty even told us they wished they'd stayed at the Asty too! I don't know how anyone who has genuinely stayed at this hotel could give it a bad review, I really can't recommend it enough.",Asty Hotel,Review 325 Similarity,0.366146047,Review 171 Similarity,0.279884571
40,"Stayed just the one night here earlier in April.Clean hotel, has free wifi, a little crazy golf course on the roof, 4 computers for free use and a gym and games room.Friendly welcoming staff. The breakfast room is open 24/7 for coffee/tea etc, yoghurt, some biscuits, creals and cakes.I was in a triple room to myself which was clean and has a good size fridge.I understand they have bikes to use but afraid I didn't stay long enough to use one!Overall a great hotel for the price.",Asty Hotel,Review 282 Similarity,0.434828277,Review 90 Similarity,0.279553072
50,"Yes, ok it is a bit out of town but, for us, that's a good feature as the area is quiet so sleep quality was great. We upgraded to an executive room that had a balcony and a sitting area so I thought that the room quality was good too. Plenty of hot water, clean, snacks and drinks when you want them all free. There is always a lift in and out of the main area and the people are lovely. Will definitely stay here again.Hint - the executive rooms aren't listed on some of the booking agency websites so it is better to phone the hotel if you fancy upgrading.",Asty Hotel,Review 124 Similarity,0.415945165,Review 110 Similarity,0.278207442
50,"Very nice and clean hotel.Very friendly and helpful staff.Breakfast perfect.Fruits,drinks and snacks u can take all day and night.Room nice and with everything what you need.you can use gym.Very quite place..I like it and I will back always when I come to Cyprus",Asty Hotel,Review 76 Similarity,0.323380833,Review 213 Similarity,0.278207442
40,"The Asty in Nicosia should be known as the number 1 in personal attention. Owner Michael and his staff went out of their way to make our stay in Nicosia easy and informative. Close to the town center..food and beverages available 24hrs. If you want upscale decor this may not be for you..if you want great value, good location and personal attention: Stay at the Asty!Susan & Doug, PA.",Asty Hotel,Review 383 Similarity,0.268437746,Review 245 Similarity,0.278207442
50,"I have stayed their 3 times in the past year and am really totally satisfied with the hotel in general. The rooms are spotless and simply appointed,beds are very comfortable and huge.Perfect location for my needs, They offer a decent breakfast included in the price of 45.00 Euros which for Nicosia is excellent. The staff are helpful and friendly as well.Will stay there in future for of my trips to Nicosia.well done people",Asty Hotel,Review 63 Similarity,0.249567099,Review 258 Similarity,0.278207442
40,"Very clean large rooms with balconies. Check- in is efficient. There are complimentary juices, rice pudding, jello and other snacks available all day. Also, there's a coffee machine for espresso, etc. The cost is reasonable, & it's located in a quiet neighborhood. Disadvantage for tourists is the location away from the main area. A free shuttle takes you there, and we took a taxi back although we were told we'd have a return shuttle, but it wasn't available. We were happy to stay at Asty.",Asty Hotel,Review 92 Similarity,0.48507125,Review 36 Similarity,0.276685786
30,We stayed here for one night and it did the job. It was clean yet basic and dated. We only needed to sleep there so we didn’t mind that it was quite drab.The staff were really friendly and the free shuttle service in to town was great.,Asty Hotel,Review 24 Similarity,0.396059017,Review 140 Similarity,0.276685786
50,"I stayed 4 nights and loved every minute. Breakfast was great, shuttle service outstanding, rooms - nothing fancy, but more than sufficient. What makes the Asty one of my most memorable hotels are the people!!! Every employee was extremely helpful, patient and friendly!!! I think this is the only hotel in the world where one can learn how to bake Cyprian olive bread from the front desk clerk at 1 am!!!! Thank you!!!",Asty Hotel,Review 33 Similarity,0.325395687,Review 206 Similarity,0.276685786
50,"Stayed at the Asty four four days on business and the hotel couldn't have been better. Ideally located for all of our meetings.The hotel has thought of everything from the bikes, to the umbrellas to the complementary refreshments throughout the day.We couldn't have asked for more, and will definitely be using the Asty again when visiting Nicosia.",Asty Hotel,Review 211 Similarity,0.258543845,Review 252 Similarity,0.276685786
50,"If you are looking for a luxury 5* hotel with swimming pool, spa and a doorman, this is not it.This is ranked #1 on TA by the many patrons that have stayed in the hotel as we have experienced true hospitality and value from the kind staff at Asty.The hotel is not too near the touristy old market (not an issue for us as we have rented a car - and there's plenty of parking at the back of the hotel, and a couple right at the entrance if you're lucky), but comes with so many other frills that it more than makes up for it.There's unlimited WIFI (I could only detect it at the common hall and not in my room but that is not an issue as there's 24hour free drinks and refreshment at the common dining area).There's a free to use pool table, table tennis table, gym, board games, dart board, kid's slide and some toys at the basement. There's also free to hire bicycles at the entrance.Most importantly, Asty has really nice staff who all seem most happy to be working at the establishment. We would go to the breakfast table and have a nice gentleman come readily to us to ask how we would like to have our eggs for the day. When we had takeaway for dinner, a kind lady who seemed to be on standby at the dining hall asked if we required plates or serviettes.If you're looking at a place to stay in Nicosia, this really is the place to be.",Asty Hotel,Review 202 Similarity,0.477026393,Review 44 Similarity,0.275912703
40,"One last surprise before we wen't back home.Booked it online (5 people, 2 rooms).Great place, room's feel a bit old but has everything. Nice shower.The surprise was the ""All-day-dining-room"" method they have,the dining room is open all day and all night, you can always grab something to eat/drink (even cakes, fruits, snacks, juices, hot drinks etc...).The breakfast was very good.Nice staff.There is even a mini-golf on the roof.Only problem was finding it, but the second we got there - it was very good.Would definitely recommend it to travelers on tight budget / searching a place to rest before a flight.",Asty Hotel,Review 371 Similarity,0.294117647,Review 234 Similarity,0.275411316
40,"I spent 2 nights at Asty Hotel. It is so close to American embassy so people who have appointment in the embassy can easily access to it just by minutes of walking. Staff are so friendly and willing to help in any matter. Also the breakfast was great and satisfying . There is a nice local restaurant called Tavernaki near the hotel, I ate Pork Kebab which was so delicious and nice lamb chops!In case of transportation to Larnaca airport they could arrange a van to pick you up for 11 Euros.All in all It is a highly valuable hotel comparing with the money you pay.It is probable that I visit Nicosia one more time and I am sure that I will stay at the same place again.",Asty Hotel,Review 97 Similarity,0.385077023,Review 151 Similarity,0.275298881
50,"If you like to feel at home when you are travelling and want to have a real old time hotel then this is the place for you. The rooms are fine, with television and air conditioning and with shower and toilet facilities.But the speciallty of this hotel is the open house feeling. the dining room is open all the time. Two big refrigerators with fruit, juices, water and light dairy are for the use of the travellers. There is a small sport room with ping pong and a walking machine for those who have time.There is a comfortable lounge and the porch is open for those who want to sit outside.The usual clients are business people and there is a free shuttle from the hotel to the other parts of the city.If you come to Nicosia for business or pleasure this is the place for you.Aliya Kedem, Rehovot Israel2/10/2012",Asty Hotel,Review 313 Similarity,0.376851173,Review 159 Similarity,0.271448357
50,"We come for Cyprus International Badminton Championships, my self been many time and we stay asty Hotel, this time I come with my doughter Nadia and she enjoyed staying this hotel Hotel owner very good and staff also very nice and helpful room is good and we had romm over looking mountin very good veiw hotel good brack fast and food were good. small golf putting on the top of the hotel and front patio balconey good byke and I can not fault any thing aboy this hotel, My self and my doughter enjoyed every minuite we stay there I will again back to this hotel.if you are in Nicosia then I would say stay this hotel. there is bus rute to centre but we not used always walk to town 15 min and on the way you can see lots of things. Yunus and Nadia Suleman",Asty Hotel,Review 379 Similarity,0.462030828,Review 63 Similarity,0.27001422
50,"What a fantastic hotel. I have one complaint which I will leave until the end, but it doesn't in any way detract from a wonderful stay. Although the hotel is a little away from the city centre there is a free shuttle service into town. The staff are all very friendly and can't do enough to help. Free tea, coffee and snacks ate available 24 hours a day, and the breakfasts are superb. The rooms are very nice, and it is very good value. I would highly recommend it. Now, the complaint. The manager recommended eating at the nearby Leventis restaurant. It was awful, as my review of it explains. Better go into the city centre to eat as my friend and I did on the three other nights we were there.",Asty Hotel,Review 28 Similarity,1,Review 2 Similarity,0.269952762
40,"I was pleasantly surprised with my stay at the Asty Hotel. The room was clean, fresh set of towels every morning, plenty of hot water, free bottled water, free internet and breakfast was included. The staff was quite but helpful. My receipt was missing some information when I noticed it back in the states. I contacted the Asty hotel and they were quickly able to assist in emailing me a copy of the information I needed. Overall great stay for the rate!!",Asty Hotel,Review 184 Similarity,0.369970037,Review 164 Similarity,0.269952762
50,"I stayed overnight at the Asty hotel which is a 25 minute walk from Ledra Street and the old centre of Nicosia. On arrival the booking was efficiently completed just using my passport. The staff in the hotel were pleasant, happy and helpful. I have seen it described as 'the family' hotel and that is what comes across. The hotel is spotless, has a fresh feel and yes it is a little old, but and a big but it is comfortable and not tired. The shuttle transport to and from the hotel is readily available, they will drop you off anywhere in Nicosia and pick you up and it's free. There are drinks and fruit/ snacks available 24 hours a day in the lounge and again they are free. Breakfast has a very good selection running for 3 and a half hours. Eggs cooked to order. An ideal hotel for people wanting to explore Nicosia. Plus at €40 a night for a single room including breakfast a bargain.",Asty Hotel,Review 126 Similarity,0.504878164,Review 8 Similarity,0.268510807
40,"It's hard to find a hotel in Nicosia that is far from the city - everything is a few minutes drive. Perfect hotel for doing business in Cyprus, professional, great value and friendly staff.The rooms are not exceptional but one of the better standards in the area.",Asty Hotel,Review 193 Similarity,0.495073771,Review 20 Similarity,0.264906471
40,"Lovely family run hotel with friendly staff, clean spacious rooms, great breakfast, shuttle service, easy parking and all for a reasonable price. Recommended for short and long visits. Keep up the good work!",Asty Hotel,Review 23 Similarity,0.396059017,Review 139 Similarity,0.264906471
50,"A friend and I stayed at the Asty for 9 days when we were in Nicosia to attend a conference. What a find! The price for room and breakfast could not be beat, and we were so well looked after. Other friends staying at far more expensive (and well known) hotels were quite jealous. There were always complimentary beverages available (hot and cold) as well as fruit, crackers, and cookies, and staff went out of their way to make us comfortable. Dinner recommendations were spot on, and the shuttle was an amazing and rather unexpected perk - it went wherever we needed to go, not just to the old city. Should I return to Nicosia, I will most definitely stay at the Asty. It is a small family-run budget hotel with staff that go out of the way to make sure guests are content. Thanks for a wonderful stay.",Asty Hotel,Review 258 Similarity,0.324101862,Review 211 Similarity,0.264906471
50,I had a good time staying at Asty Hotel. The food was very good and the staff were helpful. The rooms were also decent and clean.,Asty Hotel,Review 403 Similarity,0.297044263,Review 233 Similarity,0.264906471
40,"We stayed at the Asty for two nights in late June. The staff were very accommodating. We got the ""colour suite"", which was a large top floor room with outdoor terrace and nice view of the city. The color scheme was funky. Reminiscent of an apartment painted by hippies in early 1970s, but quite cheerful. Reasonably priced at 65 euros a night. We got to peek inside the ""zebra suite"" next door before leaving. Wild. The downstairs dining room has complimentary food and non-alcoholic beverages available to guests 24 hours a day. They had a nice rice pudding in the fridge. The hotel is in reasonably quiet area within walking distance from city center (if not too hot).",Asty Hotel,Review 339 Similarity,0.449088713,Review 77 Similarity,0.263157895
40,"Stayed here for one night on our tour of Cyprus .its a 30 min walk into the centre so very convenient , the room was large and clean but dated , I don't know why I even mention that bu some people seem to care ! Al I want in a hotel is safe clean convenient and reasonable price . After all there only to sleep in ! Its go good wifi in room and a fridge ! And a first for me in any hotel I've ever stayed at us there is a dining room open 24 hrs and you can go in there ny time and help yourself to tea coffee fruit cakes fruit juice and it was lovely ,,, even Kelly's and other puddings in the fridges ! And all free ! Breakfast was nivpce and plentiful ! The staff were fantastic and sent a fax for me and refused any payment ! Paid €65 euros so not cheap but really good . Would stay gin and recommend ,",Asty Hotel,Review 338 Similarity,0.433860916,Review 94 Similarity,0.260513025
50,"I was there for a day, had to pick a place for the day cause I had a flight back on the same dayI made a mistake and booked a room for two instead of one.The owner , Michael insisted I will be paid back the deference. Then I had to leave to the airport before dinner in the hotel, so they prepared dinner especially for me.I have been traveling all my life and I must admit, I never meet such wounderful, warm and honest people in any hotel I ever stayed in.The rooms are basic nothing fancy but big clean and quite.They have free coffee and tea, fruits and other foods in the ground floor all day.I missed the amazing barbecue they had for dinnner, the whole hotel was on charcoal flames.Its a very good choice and I will come there again, when I am in Cyprus",Asty Hotel,Review 335 Similarity,0.486152793,Review 33 Similarity,0.260132991
40,"If you're staying in Nicosia and want good value for money, find your way to the Asty. The hotel is run by a friendly Cypriot family who are well accustomed to dealing with English travellers. The staff were friendly and willing to help whenever I needed anything, the lounge is a comfortable place to rest or plan your day and most importantly, the hotel offers computers and wireless hotpoints on every floor. Situated near the city centre, the Asty is a convenient place to stop off and rest when you visit Nicosia. Give it a try!Alex de Moller",Asty Hotel,Review 401 Similarity,0.445850829,Review 80 Similarity,0.260132991
30,very good clean hotel with large rooms and large public areas free wifi + computer room near all major embassys .needs little more experience staff hilly recomendet,Asty Hotel,Review 406 Similarity,0.424437344,Review 104 Similarity,0.260132991
50,"This is a very pleasant familiy hotel in a residential area west of the old town. There isn't much to say about the hotel itself: the rooms feel a bit old, but they are clean and refurbished. It's not 5 stars but there are some nice to have commodities like a large gym with table tennis, and a mini golf on the roof. Breakfast buffet is forgettable, but they offer nice and fresh english breakfast. Cold beverages, fruits and puddings in the fridge are always available if you need a snack anytime (even after checkout!).The main quality of this hotel is its genuine service. Staff is very friendly and will do their best to help you, give some advice and make yourself feel like home.  Location is not the best as you'll need to walk a good 20min on a rather boring road to reach the old town. But it's no big deal since they have complimentary bikes and very efficient shuttle service to wherever you need to go. Even if you have a car you can just leave it at the parking and enjoy being driven to the museum, old Nicosia etc. If I come back to Nicosia, I'll stay at Asty again, even if I usually like luxury hotels!",Asty Hotel,Review 308 Similarity,0.404163848,Review 127 Similarity,0.260132991
50,"We stayed at the Asty for three night during a trip round Cyprus in October (on which we stayed in 5 different hotels), and this hotel was easily the best.We were greeted with enthusiasm and obvious pride by the proprietors on arrival. They offered us a (free) drink, showed us the dining room, and encouraged to help ourselves, at any time, to drinks, fruit, rice puddings, and other goodies from the fridge. Then they told us we could help ourselves to drinks - whenever we liked - from the small but well stocked and unmanned bar!! Our eyes just about fell out of our heads, as offering this to two Scots is asking for bankruptcy. I presume it's just an off-season thing, but this would be worth clarifying.The freebies just kept coming. Free Wifi (albeit slow) in all rooms. Free use of bikes to explore the city. Need to go somewhere? We'll drive you there in the hotel taxi, free. Minigolf on the roof of the third floor, free. Free computer room, gym equipment, on and on and on.We were given a map, had the main sites plotted, and an itinerary suggested, some of which we accepted and some of which we ignored.We were given ""the colour room"". It was large, vibrantly decorated (see photos), and spotlessly clean, with en suite, powerful shower, minibar, safe, balcony, air-con & ceiling fan, and a flat-screen TV with a few English channels.A bus from the main bus station in Nicosia will take you to the hotel (no. 172 if memory serves), but ask the driver to tell you when to get out. However, if the hotel taxi is free, they will come and pick you up free of charge. Note that this isn't always the case - sometimes they'll be on other jobs and it may take a while for them to get around to you. If your in a rush, ask them to phone a cab.Breakfast is a Cypriot buffet (various cheeses, cold meat, toast, fruit, olives, and cooked eggs) which was never in danger of running out. Can't comment on the restaurant as we didn't eat there.The only, very minor quibbles I could think of: 1) The hotel is a bit out of the way. However, between busses and the hotel taxi it's not hard to get to the centre - either will take about 10 minutes 2) The Wifi is slow - don't bother trying to download a movie 3) no hair-drier or iron, though there was an ironing board. I have no doubt that they would have provided these had we asked, and anyway, who needs to iron on holiday?!As an extra tip - the shop across the road is an outstanding delicatessen, well worth a look. The only nearby restaurant, however (turn right out the hotel and walk 5 minutes) - is a disappointment and should be avoided.In summary, the hotel had all you'd expect from a budget hotel in the UK, but I have never experienced so many add-ons and such enthusiasm from a hotel in the UK (or anywhere else). If I'm ever in Nicosia again, I'll be back here.",Asty Hotel,Review 311 Similarity,0.484064429,Review 38 Similarity,0.258266155
