r_points,r_text,place,,,,
50,"stayed in this hotel, due to unfortunate circumstances, All staff were very helpful with all aspects that we needed for example translations, urgent taxi requests & support during a very sad time. Everyone was very professional, the rooms were clean and comfortable and supplies like tea and coffee always available. Central hotel to local general hospital approx 7 euros. Taxi to Nicosia main street 6 euros. Food in hotel very reasonable and off high quality. Thank you, all your kindness and respect for our circumstances will always be remembered.",Semeli Hotel,Review 80 Similarity,0.171498585,Review 94 Similarity,0.270226409
40,"I have stayed 2-3 times in Semeli hotel always for business, hotel started last year and it's new in the beginning it had all the problems of new buildings but after a while it's getting improved, food is OK but breakfast is with limited options, there is no swimming pool and meeting rooms are in the basement with no natural light, rooms have a good but small bathroom usually very clean with things you need for morning fresh up the worst thing about rooms are their LED white light this kind of light drives me crazy in this hotel you can have good Internet I can recommend hotel for 2-3 days trip to Nicosia.",Semeli Hotel,Review 174 Similarity,0.509524665,Review 2 Similarity,0.267615465
50,"We have stayed in the Semeli for work four times now, and every time we have been impressed by the outstanding service orientation of the staff here. This is not the flashiest or best located hotel in town, but I have no doubt that there in not a hotel in Nicosia where a guest will feel more looked after. Every single member of staff is friendly, efficient, professional and offers service with a real smile. The wonderful part is that this positive experience has improved every time we have visited, and includes the amazing front-of-house staff, restaurant staff and the housekeeping team. We compared the current summer rates to that of the Hilton which is a stone's throw away, and the latter will cost you more than 100 Euro per night more than the Semeli! The hotel restaurant's dinner menu offers lovely hearty meals, of which the pork sheftalia deserves special mention. The restaurant has a lovely selection of really good Cypriot wines, too. A pity that there is no pool and that some guests do smoke in their rooms despite the kind requests everywhere to not smoke inside, but outside on the balconies.",Semeli Hotel,Review 106 Similarity,0.151522882,Review 103 Similarity,0.265279055
50,"The day was outstanding, and the way the hotel were able to take our ideas and implement was truly exceptional. We can't speak highly enough, they really did exceed our expectations and made our day extremely special. Everyone worked exceptionally hard to make this happen. The staff provided an absolutely fantastic service from beginning to end. The reception was truly second to none, what really made it was the attention to detail, the room & table decoration, food, service and general fell of the day were excellent. A majority of our guests also made specific comment about the hotel, food, service and general conduct as they really did provide a truly outstanding day for everyone that was there. We couldn't have asked for better value. The location is also brilliant. We would highly recommend Semeli hotel and would like to thank to all staff especially Mr Nicolaou for a wonderful wedding.",Semeli Hotel,Review 114 Similarity,0.055215763,Review 139 Similarity,0.264249099
40,"Stayed here for a week whilst working nearby and The Semeli is an ideal business hotel. Very clean (there always seems to be a cleaner mopping a floor somewhere), comfortable rooms and I was impressed that they have orthopaedic pillows on the beds. Staff were all very friendly and incredibly efficient. A good selection of food in the restaurant, which I would class as 'simple food done well'. The location is only a short ride from town and my only criticism is that there is no pool to enjoy on my last day when I don't need to work. That said, it still makes an ideal and comfortable place to stay for a business trip, backed up with good witeless Internet access throughout the hotel included for free. A very enjoyable stay and I would be happy to recommend to colleagues.",Semeli Hotel,Review 178 Similarity,0.430820218,Review 20 Similarity,0.262612866
40,"I attended a training in this hotel and stayed for 4 nights. Really nice hotel with very friendly and helpful staff. Food is really good, tasty and fresh. Rooms are clean and comfortable, will come back for sure :)",Semeli Hotel,Review 37 Similarity,0.333333333,Review 44 Similarity,0.262612866
40,"There hotel is clean and tidy, there was a family with kids in my floor so it wasn't very quiet, the lunch menu is excellent, breakfast is ok.The staff are very friendly and helpful.The welcome complimentary wine was very much needed after a long travel :)",Semeli Hotel,Review 6 Similarity,0.267261242,Review 62 Similarity,0.262612866
30,"Normal hotel, old fashion, noisy the cleaning staff in the morning. Breakfast need to improve. Nice people at the reception. Hotel more for business than leisure. Is about 30 minutes walk from the pedestrian area.",Semeli Hotel,Review 50 Similarity,0.125,Review 112 Similarity,0.262612866
40,This was second time I've stayed at this hotel and it was very pleasant again. This hotel has really good location and prices are excellent for comfort which offers. Also breakfast was really good and I would say it's really above standard 3star hotel. I will definitely stay here again.,Semeli Hotel,Review 17 Similarity,0.40824829,Review 30 Similarity,0.254924964
50,Don't think much about where to stay when you are in Nicosia. The best place is the Semeli Hotel. An exceptional Hotel in everything. It is a 5 stars hotel. The rooms are clean. Good food from breakfast to dinner. A nice bar where you can enjoy drink with friends. Very convenient place in a nice and quiet area with very friendly staff. You will never feel alone. You must meet the GM; a real gentleman. A family-oriented successful man. He greets everyone with a smile and takes care of every single detail.,Semeli Hotel,Review 12 Similarity,0.353553391,Review 39 Similarity,0.254924964
50,"Very comfortable stay, I would visit again when needed.Enjoyed walking to downtown from the hotel, a 25-30 mins walk.No complaints. Everything was good. Oh and I miss their mini but tasty breakfast :)",Semeli Hotel,Review 125 Similarity,0.474341649,Review 11 Similarity,0.24913644
40,"The conveniences you need, excellent wifi, the rooms are fine, though it was hard not to soak the bathroom floor when taking a shower. Lovely to have a balcony and the fresh April air was very welcome. The seats outside the entrance are a nice touch. Pleasant staff. Very adequate, nothing to rave about. Odd location though.",Semeli Hotel,Review 93 Similarity,0.288675135,Review 55 Similarity,0.24913644
40,"Stayed here for a week. The hotel looks good from the outside, like it should have been at a beach or so :) It looks good inside, too, with some oil paintings and a few separate sitting areas, including one outside, one at the reception and of course, the bar. Staff was courteous and very helpful. My wife had forgotten her laptop during checkout, but they kept it safe and returned it to us.",Semeli Hotel,Review 98 Similarity,0.471404521,Review 12 Similarity,0.247593784
40,"What a welcoming hotel ! I have visited on business on 5 occasions over the past 3 years and on every return they not only remember my name, but clearly remember my face. While this is ego tickling, sometimes a little tickle goes a long way.Nicosia is the quietest and most laid back capital city I have ever visited and so getting to the office and business areas is easy. The hotel has good links to taxi firms and you rarely wait more than a few minutes for the Merc taxi to arrive.My room has always been street facing with a nice sizable balcony, large comfortable bed and good facilities. Complimentary fruit and small bottle of wine are also a nice touch.I never hesitate in booking the Semeli.",Semeli Hotel,Review 84 Similarity,0.3086067,Review 50 Similarity,0.24313227
40,"I visit Nicosia at least once a year and have always stayed at the Semeli for the sole reason it's location, which is close to where most of my family live.My past review was not very favourable but after this last visit I am happy to upgrade my previous comments.Location has always been great, in the past the hotel has let it's guests down with service, cleanliness and overall feeling of being unwelcome.This has vastly improved and I can with ease of conscience recommend it.There are still problems which I have been told by the management are being addressed. So by my next visit I will be able to rate this hotel 5.",Semeli Hotel,Review 95 Similarity,0.188982237,Review 88 Similarity,0.234888088
50,"Came here to stay second time and found the hotel to be best in this class in Nicosia. The hotel staff is nice, helpful and quick. Toms are tidy but with excellent condition and comfort. The hotel is located in the center of city very close to Hilton, therefore easily accessible. The hotel is new with brand new furnishings.",Semeli Hotel,Review 157 Similarity,0,Review 161 Similarity,0.232320928
50,"I had the greatest pleasure along with my wife a couple week back to have a four night stay at the Semeli Hotel in Nicosia. Originally we had only booked one night with a view to choose other hotels around the island in order to get as good a first Cyprus visit. My wife an dI are looking at the possibility of buying a place there. we currently live in Dubai and have for the past 20 odd years.The staff at the Semeli went absolutely out of their way to accommodate us changing the original booking to allowing us to stay for the full four nights and 5 days in the hotel.A special thanks must go to Eirini, who was so very nice to me and my wife and advised us of where to go and how to get there. But equally Isabelle, Mary and Paula (the Manager) were so attentive and assisting to us while there I have no doubt that when we return that is where we are going to stay.It manages to offer the homeliness of a private hotel, with the friendliness and professionalism of a 5 star resort while offering very comfortable rooms and really good food in addition. In my estimation from a traveler's standpoint this is my own idea of a ""5 star hotel"". Greta job to Eirini and the girls. See you next time. Charlie",Semeli Hotel,Review 76 Similarity,0.276078815,Review 57 Similarity,0.232005916
40,"Spent one there over a weekend for a black-tie dinner. The hotel is new so was spotless throughout. Staff were very accommodating and all the facilities in good condition. It's purely a sleeping-over hotel; no additional facilities so probably priced a bit high, considering the Hitlon is adjacent. That said, enjoyed the experience.",Semeli Hotel,Review 182 Similarity,0.288675135,Review 56 Similarity,0.227429413
40,"I stayed in this hotel during almost 1 week during my business trip and I also spend a weekend afterwards in one of its suites with my wife. It's a really lovely hotel, very well taken care of. It is very clean, the rooms were spacious and the public places were also very clean. Nice bathroom with many utensils (e.g. sewing kit etc), excellent restaurant with delicious food and a good location, close to the central bank and with Kennedy Av. I also loved its breakfast!I did not find significant negative things, perhaps the mini bar could be a bit more rich, or I would like it if the restaurant offered a few more choices (for example no bolognaise when I asked about it). But these things are really minor.It is a beautiful hotel, the stuff is professional, polite and helpful, the food is excellent, free Wi-Fi is there and it is descent and it is also very clean.I loved it, my wife as well and we would definetely visit again. Absolutely recommended!",Semeli Hotel,Review 89 Similarity,0.426401433,Review 24 Similarity,0.226546189
40,A more traditional type of Hotel Spotlessly clean Very friendly StaffNot much to say about food as I only had breakfast but good selectionSatellite TV and WiFi On site parking Quiet AreaMini Bar prices very reasonable as is the Hotel BarComplimentary Fruit and Wine and Bathrobe and Slippers was a nice touchKnocked off 1 star as the outlook of 2 Rundown/Derelict Apartment Blocks is not very appealing,Semeli Hotel,Review 127 Similarity,0.426401433,Review 25 Similarity,0.214422507
30,Stayed at this property for 13 NightsStaff (Ms Marry at Reception ) was nice and cooperative.Advice to Management : At least provide one complementary water bottle per night .Wi-Fi connectivity should be improved inside the rooms.,Semeli Hotel,Review 58 Similarity,0.204124145,Review 84 Similarity,0.214422507
50,Excellent stuff making everyone feel at home and more. Always with a smile and always anticipating our needs before asked.Amenities and housekeeping above a 3 star hotel. Breakfast and lunch options also above their rate.My home away from home when i am in Cyprus. Thank you !,Semeli Hotel,Review 64 Similarity,0.204124145,Review 85 Similarity,0.214422507
40,"I realy liked this hotel. The staff was very courteous and excellent. I had to cut short my stay by one day, and they were very accommodating. THe internet was excellent. THe breakfast was good. The price was extremely good. I would highly recommend.",Semeli Hotel,Review 117 Similarity,0.490290338,Review 9 Similarity,0.206010481
50,"We had our wedding at Semeli just after Christmas, with a 500 guest reception cocktail and a 240 guest dinner.The communication and service from the hotel staff, from general manager and event manager to waiting staff, was exceptional - we truly felt that the entire hotel was working for us.The food was terrific, with great communication and inputs from the Chef regarding the menu selection.All our guests had a great time, both in the cocktail and the dinner!We would definitely recommend the hotel for a wedding of this size!",Semeli Hotel,Review 19 Similarity,0,Review 141 Similarity,0.202610225
50,"Nice and clean hotel with very kind and helpful staff. I had a problem with taxy driver that was paid through FoxTransfer and who similar didn“t come. Hotel staff was very kind and helpful, try to help me and keeping me feel that everything will be ok. So, I want to say to everyone NOT TO USE FOXTRANSFER.EU EVER!!!! THEY ARE UNRELIABLE!!!!",Semeli Hotel,Review 67 Similarity,0.094491118,Review 125 Similarity,0.198516667
50,"Irene, especially, but all the staff, were more than helpful, kind and very attentive. It is a lovely older hotel, central to Nicosia.My husband and I have been traveling Europe for ten weeks, this hotel provided the best service we have experienced. I would recommend this hotel to everyone!!!!!",Semeli Hotel,Review 51 Similarity,0,Review 146 Similarity,0.198516667
40,A very good value hotel in the heart of Nicosia. Service in the bar can be a little slow at times but the staff are very friendly and helpful. Sound proofing in the bedrooms to the outside could be a little better.,Semeli Hotel,Review 147 Similarity,0.25,Review 67 Similarity,0.196959649
50,This is a very good hotel with excellent staff. It was a great experience to meet the staff who is so much service-minded. The hotel has a good location but still very calm. It's not too big just the right size.,Semeli Hotel,Review 31 Similarity,0.441941738,Review 15 Similarity,0.191785321
50,Have to say I stay here weekly and can never fault the service so felt the need to give it another review. From owner Nikolas through all of the staff the overall service is impeccable. Rooms are so so comfortable with everything you could ever need and nothing is a bother for all staff. If you are in Nicosia I wouldn't hesitate to stay here.,Semeli Hotel,Review 54 Similarity,0.091287093,Review 129 Similarity,0.191785321
50,"Great Service, very friendly staff, very good wifi connection. Traveled on business stayed 5 days. Good prices and it has what a business traveler needs. Would recommend. It is not close to the old city, but it is close to a few restaurants. Old city centre is at a walks distance if you like to walk a bit. Breakfast was very good.",Semeli Hotel,Review 103 Similarity,0.505181486,Review 3 Similarity,0.189524511
30,"it is ok for a businees trip.i would not suggest it for families.it is 20' away from center and walking around is .... usefull if you want to get an insight of ""suburb"" downtown.breakfast was below expectations, trying to be classic engilsh breakfast, but... tste was lower than average.fantastic bed i must admit. sleeping with open windows and stil you get a lot of silence.",Semeli Hotel,Review 108 Similarity,0.353553391,Review 42 Similarity,0.185695338
40,"I very much like this small hotel and prefer it because it seemed to have a more local flavor. The breakfast is good, and the rooms were quiet and comfortable. As stated, it is a little far from the city center. However, for the price it is great. In addition the staff is extremely nice and the rooms are very comfortable. You will not make a mistake if you stay here.",Semeli Hotel,Review 43 Similarity,0.441941738,Review 16 Similarity,0.18015094
50,"Semeli is just amazing :) The polite staff, the elegant interior, the breathtaking panaroma, the delicious food and the hospitality all makes this hotel a perfect choice for business travelling. And at last but not least: the bed. I have never slept in more comfortable bed before in a hotel.Don't miss to visit the rooftop to see the city and the mointains!I totally reccomend it.",Semeli Hotel,Review 135 Similarity,0,Review 154 Similarity,0.176166066
40,"Semeli Hotel is located not far from the city centre. You can get there if you like walking in less than 30 mins.There is also a nice, large park close to it, ideal for shorter walks when it gets really hot.The view from the hotel is not that great but it's quiet. Kennedy avenue runs close where you can catch a but to the city center. Unfortunately buses in Cyprus stop early.The rooms are very spacious, squeaky clean, well equipped. They have a mini bar which is always full with drinks and snacks. A small bottle of wine and fruit will be waiting for you upon arrival.The beds are very comfy and the duvets very light but warm.The breakfast was nice and buffet style. The staff very friendly and polite. The lobby is very elegant and comfortable too. You can choose to sit outdoors if you want to smoke. Smoking is not allowed indoors.I do recommend Semeli.",Semeli Hotel,Review 36 Similarity,0.204124145,Review 83 Similarity,0.175465602
50,"My monthly accomodation @ Semeli Hotel for business trips is always a pleasure and I get to relax!EXcellent service, friendly and always willing to help employees, very near to the center, value for money hotel.I will continue selecting Semeli Hotel as my preferred hotel in Cyprus.",Semeli Hotel,Review 132 Similarity,0,Review 153 Similarity,0.175465602
40,I have visited the hotel in August 2018 with my wife for a 1 night stay.Hotel is very nice and the rooms are good and clean. Breakfast is very nice with pleanty of options.Lobby is very nice and well decorated. Spacious parking.,Semeli Hotel,Review 15 Similarity,0.416666667,Review 27 Similarity,0.175075244
50,"What an amazing place!This is definitely a place where you pay for a 3* but get the services and quality of a 4* hotel.We have chosen this hotel for a 1 night stay but would easily stay longer.High standards in all parts of this business with excellent service.Rooms were really clean with comfortable beds and pillows, a hot tub and a JacuzziLocation is brilliant too as its really close to the town centre",Semeli Hotel,Review 30 Similarity,0.166666667,Review 96 Similarity,0.175075244
50,"I was invited there for a conference and I was suprised that there is a new hotel in Nicosia which I didn't know. The hotel is brand new, located in quiet aria, but very closed to the centre of the town. Semeli Hotel is very clean,stuff is very polite and friendly, foos is perfect ! Recommended to the travellers visiting Nicosia.",Semeli Hotel,Review 166 Similarity,0.085749293,Review 133 Similarity,0.175075244
50,"I have just returned back from the always sunny Cyprus. I spent three days at the Semeli Hotel in Nicosia for a European meeting. What to say? Only good remarks: the hotel lies in a very quiet and clean area of Nicosia, offering a nice and friendly atmosphere. Rooms are well-furnished and fully equipped. To be mentioned is in particular the extreme kindness of staff members, all of them young people very committed to make sure that their guests can enjoy the best of Cypriot famous hospitality. And last but not least: Cypriot food is really unforgettable, beyond my best expectations!!",Semeli Hotel,Review 172 Similarity,0.333333333,Review 46 Similarity,0.170405729
50,Excellent staff and I arrived and helpful. The cleanliness was excellent as is the breakfast. The bathrooms were very clean and a very good hotel for professional outings.The lobby is nexairetiko for business meetings,Semeli Hotel,Review 158 Similarity,0.426401433,Review 26 Similarity,0.167967753
50,We organized a Graduation Ceremony event on the bar of the Hotel.The food and the atmosphere was excellent. The staff was very organized and helpful.We will choose Semeli Hotel for our next event for sure!,Semeli Hotel,Review 100 Similarity,0,Review 148 Similarity,0.167967753
50,"If you wish to have clean, straight forward, with reasonable price hotel then Semeli is the right choice in town.I was very pleased in my stay and I have been in several times earlierThis will be definitely my choice when I am Back to visit Nicosia ones again.",Semeli Hotel,Review 82 Similarity,0.158113883,Review 100 Similarity,0.16609096
20,It was my first experience with this hotel; I consider this hotel to be expensive and low value for money with respect to other hotels in the area. It is not close to the city center (one cannot easily walk the distance) and the only impressive feature is its rustic lobby.The rest are average to poor for the price.,Semeli Hotel,Review 115 Similarity,0,Review 151 Similarity,0.16609096
40,"Semeli Hotel is offering all what you really want when you are visiting Nicosia for business purposes. Spacious, comfortable and clean rooms (in all floors) with big beds and all needed amenities . Always polite and helpful employees that are always keen to provide service and assistance. Breakfast is moderate in variety but enough to feel satisfied with the quality offered. Free Wi-Fi connection in all hotel areas is something that will surely surprise you. Last but not least, the hotel is located close to the center of the town in a real quiet neighborhood.",Semeli Hotel,Review 162 Similarity,0.237170825,Review 70 Similarity,0.16208818
50,"We are a Business Consulting Organization based in Nicosia, hosting various EU projects meetings per year. Number of participants vary from 10-40 people. Hosting the regarding meetings in Semeli Hotel has been our pleasure since we are getting every time the compliments of our partners regarding the meeting venue, the catering service, the food & accommodation but mostly the friendliness of the hotel staff. For sure, we recommend it to all businesses of the island in hosting their meetings as well as for accommodation purposes!",Semeli Hotel,Review 150 Similarity,0,Review 158 Similarity,0.16081688
50,"One month ago we had our wedding venue at Semeli Hotel! It was by far the best choice we made for our wedding, we had a big reception of 1.500 guest and a dinner of another 250 guest. The general manager was a valuable person to us for the past year supporting our dream and helping us make it real. The reception hall being glamour and classic on its own needed only few details, the dinner hall being modern and sheik allowed us to create our vision. The service we got, the food and beverages on both halls were remarkable... It's been a month and we are still getting compliments for it from our guests. It was the best value for money choice as we made with good and affordable prices we had the best service. The suite and rooms for our guest... Fabulous! Clean! Relaxing! Everything you need after the long day! We truly thank the general manager and the staff for their services, friendly ness and support to our special day. We truly recommend Semeli Hotel! Loukia & Kyriakos",Semeli Hotel,Review 148 Similarity,0.294883912,Review 52 Similarity,0.154880619
40,A very good hotel at fair prices.Nice and confortable rooms and the bed and pillows excellent according to my taste.If you travel to Nicosia and need an affordable but nice place to stay this hotel worth your attention.,Semeli Hotel,Review 133 Similarity,0.294174203,Review 53 Similarity,0.154507861
50,"First excellent and highly intelligent staff like beautiful Paola treat you as if you are the most important VIP on the plant. This is a place that really knows how the hospitality business should be run! The beds are comfy-there's complimentary wine and water and the toilet's bath is so luxurious you want to make time for a bath. Close to the heart of old Nicosia-the area behind the ancient walls is within easy reach. Yes-the Hilton is closer, but corporation hotels can't deliver what this family hotel does. I look forward to returning.",Semeli Hotel,Review 111 Similarity,0,Review 150 Similarity,0.151619609
50,"For my second time in Cyprus for business reasons, I was once more delighted by the lovely atmosphere of this hotel, boasting of very young and qualified people who don't miss to make every effort for the wellbeing of their guests. A particular mention should be given to the reception staff that is always at disposal for every necessity and requirements. The structure as a whole is well-designed and rich in fashion and appeal, both for business men, tourists and what else!",Semeli Hotel,Review 145 Similarity,0,Review 157 Similarity,0.151619609
40,"Excellent Service, very friendly stuff, fast wifi connection. It has everything you are looking for in a hotel for a business trip. Maybe they should consider creating something like a members club and privileged rates. Very nice experience in general.",Semeli Hotel,Review 151 Similarity,0,Review 159 Similarity,0.151619609
40,"This hotel doesn't have a pool but it's service, rooms, restaurant and WiFi is all top notch and at reasonable prices. Located near the Central district it is convenient for meetings and is a real alternative to theHilton and other so called 'name' hotel chains. The staff are only too pleased to assist and Glykeria in the bar and restaurant is very welcoming, always smiling and helpful. Well done Semeli.",Semeli Hotel,Review 126 Similarity,0.094491118,Review 127 Similarity,0.1488875
30,"Located in central Nicosia this is a local hotel and perfect for short trips.Breakfast is continental and cooked buffetRooms are simple, clean, shower is hot. Tv is local channels.Has a lounge area and a bar. Service is local speed and local prices.Great for short trips.",Semeli Hotel,Review 11 Similarity,0.267261242,Review 63 Similarity,0.140372481
50,"professional attitude, reasonable prices, very responsive service, cleanness, rich and delicious food are few of the many good things we experienced at our stay at the SEMELI hotel. highly recommended.",Semeli Hotel,Review 21 Similarity,0.267261242,Review 64 Similarity,0.140372481
50,Every time i stay here it is amazing..it feels like a family....they always welcome me with the best way..the reception staff amazing ..the wifi is excelent and is free !!!!!in other hoteks you have to pay alot of money to use it for your work.the most amazing are there prices i compared the restaurant prices with a restaurant in nicosia and the second was at a bouble price....thank you!!,Semeli Hotel,Review 159 Similarity,0,Review 162 Similarity,0.140372481
50,"This is my second time at Semeli Hotel. This hotel has excellent service, excellent rooms, wonderful location and the staff there are kind, nice and very helpful. I will not hesitate to go there whenever I am in Nicosia and will continue recommending it for my friends.",Semeli Hotel,Review 131 Similarity,0.171498585,Review 95 Similarity,0.139271504
50,Overall had a really good 3 day stay at the hotel. The food that they provide it is really good and the rooms are nice as well. Highly recomended for its price and its the best deal in Nicosia. Should be a 5 star hotel,Semeli Hotel,Review 74 Similarity,0.428746463,Review 22 Similarity,0.135113205
50,"Every Saturday night, Semeli Hotel hosts a milonga. Milonga is the night when tango dancers meet to dance. As a tango dancer I went to Semeli Hotel with my friends to join the milonga.As we were hungry, we wanted to have a meal at the restaurant of the hotel. I was not very enthusiactic about the hotel food but there was nothing else to do.Thank God we had no other alternatives otherwise we would never be able to experience such a good taste. We had Pink Lady which was salmon and homemade Semeli burger. They were both fantastic. I would like to extend my compliments to the chef from here. He/she is a great cook.. Definitely... The price?? Very reasonable...15 Euro for a fantastic salmon meal and 8.50 for the burger in a very clean and presentable atmosphere..The amount of the food was so big that I couldn't even finish all ( as a big eater):)))I also heard that there is an open buffet on Saturdays when there is enough crowd and it is fantastıc as well for 15 Euro..We had a great milonga in a beautiful hall with great and reasonable service.The cleanliness of the hotel was exceptional as well.",Semeli Hotel,Review 168 Similarity,0.143019388,Review 106 Similarity,0.125195771
40,"After several meetings i had in the semeli hotel i can say that it is probably the best hotel for seminars and hosting foreigners. Reasonable prices, quiet, very good services and always willing to help youI recommend it for sure",Semeli Hotel,Review 173 Similarity,0.25,Review 69 Similarity,0.123796892
50,"Already over three times there, my opinion could be no less solid regarding Semeli Hotel.Located in a perfectly convenient spot, pretty close to the center of the city and at the same time 5 minutes away from the highway and the exit of Nicosia to other destinations.With classic decoration, but still, lots of modern touch combined to total cleanliness, Semeli offers generously a sense of ""well organised"" and relaxation by the moment you step in.Spacious quite rooms, fully equipped (coffee machine, amenities), VERY comfortable anatomic mattresses, everything calculated and made with love and true respect to the customer's needs to the tiniest detail.Breakfast is a full American Buffet with nothing missing. Freshly made food, local specialties, sweet temptations and limitless coffee make the best way to start ones day.Apart from that, the all day function of the restaurant together with the excellent lobby and main bar ""surroundings"" make Semeli Hotel an ideal venue for a descent business meeting.Last but not least the excellent stuff! Highly professionals,great connoisseurs of the art of Hospitality, polite, friendly but also discreet, they all make you feel no less but home!Bravo Semeli team! Highly recommended!",Semeli Hotel,Review 29 Similarity,0.113227703,Review 118 Similarity,0.118940207
40,"I would definitely recommend Semeli hotel to the people who are on a business trip as it is conveniently located next to the central bank of cyprus and to many other banks in the center of Nicosia. The rooms are clean, the bed mattresses and pillows are orthopedic. The bathrooms are equipped with all types of toiletries (the only disadvantage is that the bathrooms are small). The service is great and the staff in the reception are quite polite, especially the supervisor.",Semeli Hotel,Review 107 Similarity,0.213200716,Review 80 Similarity,0.111978502
50,I cannot fault the service or the facilities at this hotel. We have hosted two conferences there now and the service has been second to none. Nothing was to much trouble and the staff are amazing. Adrian in particular offered unparalleled levels of service.,Semeli Hotel,Review 177 Similarity,0,Review 163 Similarity,0.111978502
50,"Semeli,is a very nice hotel,,very relaxing atmosphere, nice rooms , the best bed mattress ever, however the most strong point is the employees of this hotel .... The best service ever, they make you feel like your home, that they care for you to have a great and warm experience.... Bravo !",Semeli Hotel,Review 60 Similarity,0.102062073,Review 123 Similarity,0.107211253
50,Perfect base for short business trips to Nicosia. Good rooms with all facilities and small balcony. Nice bar and outside eating area and good food at very reasonable prices. Staff very friendly and helpful.,Semeli Hotel,Review 23 Similarity,0.490290338,Review 7 Similarity,0.103005241
50,"I was in Nicosia and found this gem of a hotel. Very new hotel, clean and good service. The lunch buffett is also very good. Our tour was organised by Thalassa Tourism who provided excellent service throughout.",Semeli Hotel,Review 164 Similarity,0.456435465,Review 14 Similarity,0.09589266
50,"a very nice hotel with a fantastic service, all personnel very polite , the reception the best !!! fully propose it for business or pleasure... also business events can take place in this hotel... the loby is very nice, perfect leather coaches ... wifi everywhere... food good",Semeli Hotel,Review 109 Similarity,0.182574186,Review 89 Similarity,0.09589266
50,"1. Reception, restaurant, housekeeping staff - all very courteous and helpful2. Good choice and quality of food - all mealtimes3. Luxurious, comfy beds4. Well-stocked mini-bar5. High standard of cleanliness throughout6. Classy and elegant decor [in both bedrooms and public areas]",Semeli Hotel,Review 86 Similarity,0.353553391,Review 40 Similarity,0.092847669
40,"Comfortable hotel, a bit old fashion but OK. The main shortcoming is the distance from Nicosia centre or ‘centre’ as this is not a typical city. Walk to the center is possible and fine but the way back is a bit uphill. You will not meet many pedestrian though – people only move with cars even for short distances.",Semeli Hotel,Review 20 Similarity,0,Review 142 Similarity,0.092847669
50,One of the best hotels in Nicosia. Located in a quiet area and close to the center. The service staff is pretty welcoming and professional. Rooms are super clean.The overall ambience is great. Rates are affordable and it is real value for money.,Semeli Hotel,Review 35 Similarity,0.288675135,Review 54 Similarity,0.070186241
40,"Very close to the Hilton, at a fraction of the price you have everything you need. Comfortable and staff is very helpful. 30 minutes walking to the center of Nicosia. Close to the industrial area. They can send you a comfortable car to the airport at standard price.",Semeli Hotel,Review 123 Similarity,0,Review 152 Similarity,0.070186241
50,Semeli hotel is located at a privileged location in Nicosia. The quality of service is unmatched with other hotels in the area. Travelers best choice for business and not only. Quiet rooms and access to many amenities.,Semeli Hotel,Review 18 Similarity,0.25,Review 65 Similarity,0.065653216
50,"I am really a fun of Semeli hotel, their service is fabulous, very warm, you feel like your home. Clean, comfortable furniture, good food , vey relaxing atmosphere. I strongly propose it ! Taste the Greek Salad, grilled hallumi cheese and the 500gr marinaded pork steak !",Semeli Hotel,Review 87 Similarity,0.353553391,Review 41 Similarity,0.061898446
40,The hotel provides various sizes conference rooms and we usually go there for meetings.The service to the meetings is very good.After the meeting we decided to have lunch with friends there and liked it very much.The service at the restaurant was excellent and they have a menu with nice choices.,Semeli Hotel,Review 8 Similarity,0.335410197,Review 43 Similarity,0.058722022
50,"Everything is really excellent from the service to the courtesy of the employees,very comfortable rooms and adegute, high quality restaurant service,the structure and positioned in a strategic position for both business and leisure travelers alike. overall the best thing I liked is the service and the friendliness of the staff and the quiet and comfortable guestrooms.",Semeli Hotel,Review 153 Similarity,0.081110711,Review 134 Similarity,0.04152274
50,Very nice and clean. I appreciate the free wifi access. The bathrobe that is provided is a great touch. Also the welcoming fruits and wine. The chairs in front are great in the morning under the sun. I do strongly recommend it and will most possibly come back.,Semeli Hotel,Review 128 Similarity,0.133630621,Review 109 Similarity,0
