r_points,r_text,place,,,,
50,"The Hilton in Nicosia is well situated in the city.Staff were wonderfully attentive The breakfast was buffet style with a super selection of fresh fruit and freshly baked bakery selections .Also a fine selection of hot food.The rooms are large, airy ,clean and modern.The main foyer of the hotel houses a pleasant comfortable lounge suitable for coffee ,and cool drinks ,also a number of interesting shops well worth a visit. A resident hairdresser can be thoroughly recommended .An extremely pleasant stay .",The Landmark Nicosia,Review 736 Similarity,0.353553391,Review 391 Similarity,0.43528575
40,"A very good hotel in a good placement. The only negative point was that they put the pool off-limits (for a wedding reception to take place) on the only afternoon I had free from work. Apart from that, mostly friendly attentive staff, and clean well-equipped rooms.",The Landmark Nicosia,Review 1040 Similarity,0.353553391,Review 394 Similarity,0.43528575
30,"Good rooms, though nothing extraordinary, excellent air-conditioning, large outdoor pool, friendly reception and porters.Problems: unacceptable to have to pay 15 euro per day for internet, no bath robes (somebody else said can be requested), terrible pool bar service- 5 euro for a flat diet coke, the staff spoke no Greek or English and couldn't understand what ""flat"" or ""can"" meant- it was almost comic when the (Russian?) waiter said ""oh, you want gas!""",The Landmark Nicosia,Review 1081 Similarity,0.353553391,Review 395 Similarity,0.43528575
50,"Superb quality overall of conference facilities, front office helpfulness (especially Maria and Christina), restaurants and bars had excellent service (especially Fotini) and food/drinks, rooms were clean and comfortable, and the excellent staff made this a superb experience. Thank you.",The Landmark Nicosia,Review 81 Similarity,0.282842712,Review 534 Similarity,0.43528575
50,Overall our family break was amazing - I am a hilton Diamond & stay in Hiltons weekly.This is by far the highest level of customer service that I have ever received in any of The Hilton hotels that I have stayed in.The staff excell on all levels.The executive lounge offers an amazing choice of food & beverages from 5-7pm each day.Location is a little far out but on 6 Euro for a taxi into the city.,The Landmark Nicosia,Review 268 Similarity,0.282842712,Review 538 Similarity,0.43528575
40,"Everything that Hilton brand should deliver is in this hotel! Very much worth staying at if you are in the area. Friendly and attentive staff, large executive rooms. The internet is not free in the rooms, however it is free in the lobby. Breakfast could have a wider selection of international foods. Overall - good!",The Landmark Nicosia,Review 868 Similarity,0.282842712,Review 542 Similarity,0.43528575
50,"The consistency of delivering authentic service has been amazing at the Hilton Cyprus. We have been staying regularly for years visiting family in Cyprus and all the long time employees from the reception, bellmen, restaurant and Executive Lounge remember our names and make you feel mostly welcomed. Although the property might need some updating on decor, the cleanliness and maintenance is superb. It says a lot about the culture when he Executive Housekeeper is personally inspecting floors and asked us and others how we enjoy our stay and offers any assistance we need.My family feels at home at this hotel.",The Landmark Nicosia,Review 295 Similarity,0.212132034,Review 664 Similarity,0.43528575
50,"Maria, Mario, gourge and the wonderful smiley face girl in the reception.. Those names are the best in the hotel.. They took care of every details even if its a help out the hotel business.. I do thank them for making my stay comfort.i do appreciate their efforts and certainly will be there again.",The Landmark Nicosia,Review 10 Similarity,0.338061702,Review 414 Similarity,0.433554985
40,"The hotel is nice and very well maintained and clean. The staff is excellent. Only downside is that it seems like it has not been renovated in quite a while and the aesthetics are 90s. But overall it's recommended, rooms are spacious and experience is good.",The Landmark Nicosia,Review 143 Similarity,0.338061702,Review 415 Similarity,0.433554985
50,"nothing to say but Excellent.......in terms of rooms, facilities and staff which really take very good care of any guest even in all small things. although the location is not like budget hotels in lidras street, but taking a bus just beside the hotel and with 4 or 5 stations you will be there, so not a big deal.",The Landmark Nicosia,Review 365 Similarity,0.338061702,Review 417 Similarity,0.433554985
30,"Old fashioned hotel, good wifi, yet at extra charge, restaurant and wine list not impressive, definitely not for the price. Friendly staff but it all looks and feels a bit outdated. For the price it is a bit too much. Quite noice outside and next to a petrol station is not what you expect from Hilton",The Landmark Nicosia,Review 532 Similarity,0.338061702,Review 420 Similarity,0.433554985
50,"I return to this hotel for abour 20 years now. Thats for a reason! Stay servive and everything are wonderful. Nomatter wheter I travel for business or for a short visit to friend, its always my preferable hotel in Cyprus.",The Landmark Nicosia,Review 540 Similarity,0.338061702,Review 421 Similarity,0.433554985
30,I was surprised and taken a back to see this hotel which is a Hilton brand so ordinary. The hotel is nice but falls short to make a statement. I was totally disappointed with my stay at this place. I am sure you would find better properties for the same amount.,The Landmark Nicosia,Review 570 Similarity,0.338061702,Review 423 Similarity,0.433554985
50,"The hotel itself is excellent, but the staff at the Hilton Cyprus is what makes this hotel a memorable place to stay. All are very friendly, attentive, and professional, and will do whatever they can to help and quickly resolve even the smallest issue. Rooms are well appointed and kept very clean by the housekeeping staff. The Fontana Restaurant is always a good choice, though my personal favorite is breakfast: the fresh orange juice is great first thing in the morning. The gym in the Club Hilonia has a plenty of equipment to get a good workout. Among the many reasons that I enjoy traveling to Cyprus, the Hilton is near the top of the list.",The Landmark Nicosia,Review 896 Similarity,0.338061702,Review 429 Similarity,0.433554985
50,"The hotel is great swimming pools, outdoor activities, very clean and the service is just excellent. There are nice facilities for sport.The only problematic thing is tht the spa is separated so when me and my wife wanted to spend some time in a jacuzzi, you ave to fo it separately.",The Landmark Nicosia,Review 253 Similarity,0.253546276,Review 602 Similarity,0.433554985
30,"Rooms are comfortable, bedsheets are fine, generally clean, however in need for renovation, as well as its public spaces and lobby. Service is lacking high HILTON standards, good is simply average and overpriced for what it really is. Coffee is served in very small and expensive amounts. Difficulty to park is an issue.Otherwise very centrally and conveniently located.",The Landmark Nicosia,Review 568 Similarity,0.169030851,Review 724 Similarity,0.433554985
30,"Generally reliable services in this experienced hotel, however signs of ""tired & worn"" furniture and finishings indicate time for a much needed refurbishment. Food portions and quality are quite good, and the quietness in the rooms great for business conduct.",The Landmark Nicosia,Review 886 Similarity,0.169030851,Review 726 Similarity,0.433554985
50,Very nice hotel!!! Came with my kids and husband .. clean and nice hotel good service!!! The breakfast was very nice!! We had the family room which was big enough for all 4 of us!! Will definitely be back soon!!!,The Landmark Nicosia,Review 41 Similarity,0.368932394,Review 351 Similarity,0.432590456
50,"The Landmark Hotel Nicosia is the new name of the ex-Hilton Nicosia. This fantastic award-winning 5-star is perfect for business and leisure.Its classy elegance will impress while the service is exceptional. The Paddock bar evokes a relaxing ambience, and you will be dazzled with the ostentatious lifts of the executive wing, as well as the outstanding boutiques on the ground floor promenade.AccommodationAll 294 rooms at the Landmark Nicosia Hotel are spacious and tastefully decorated. All rooms contain a convenient workspace, high-speed internet, flat-screen TVs and super King-size beds –unless you request twins. Executive suites are on the top floors of the hotel and provide a haven of hospitality.The King Executive Suite (78m²)The King Executive suite I had was fantastic with a spacious living room with a separate bedroom furnished to the highest standards, while the comfortable king-size bed with amazing pillows provided the perfect sleep.BathroomThe spacious bathroom with bathtub was well lit and provided a full set of toiletries by Crabtree & Evelyn, slippers, robes and a magnifying wall mirror, not to mention that towels were crispy and bright and were changed daily. The interior of this suite provided a homely feeling and was more or less like a studio.Wellness SpaResidents of the Landmark Nicosia Hotel have free access to the spa facilities; sauna, steam room, the Jacuzzi, gym and indoor pool. The beauty treatment menu includes relaxation Massages, Facial & Body treatments, Manicure-Pedicure and Men’s and Ladies waxing. The two treatments I had left me totally satisfied!Visiting the Hotel Hair SalonThis beautiful hair salon is located opposite the lifts of the executive wing. The people behind are qualified professionals and will do their best to deliver a complete hair and beauty experience from a hair-cut, styling to waxing and more. I totally trust the adequate skills of the team and this was my third visit to have my hair coloured, trimmed and have a coiffure hairdo. The result was extremely satisfying; thus, I highly recommend it.TeamCourteous and efficient.Fontana Landmark Nicosia Hotel (all-day Restaurant) Mediterranean dishes!Breakfast at the Fontana Landmark restaurant is an experience on its own; classy with a cosy ambience and a buffet that has it all. Great selection of everything you would expect, plus healthy options and of course you can choose from the a la cart as well. Check my review under the restaurant’s name!You cannot go wrong with this fantastic hotel. Ideal for business clientele, a relaxing getaway, corporate tours, conference meetings and events.",The Landmark Nicosia,Review 14 Similarity,0.464947815,Review 103 Similarity,0.431595308
50,Hotel was satisfactory to my needs on my business trip and the staff were very welcoming and wiling. The hotel was located very well for my access to my meetings. I will be going to this hotel again shortly for my new business trip.,The Landmark Nicosia,Review 491 Similarity,0.478091444,Review 72 Similarity,0.429197538
50,The hotel has a very good pool area and the breakfast including their staff was amazing. All the staff were very attentive and could not do enough for me during my stay. I will definitely be back to stay here as I go to Nicosia on business regularly,The Landmark Nicosia,Review 285 Similarity,0.418330013,Review 231 Similarity,0.429197538
50,Staff very friendly and eager to provide real hospitality. Rooms spacious and clean. Breakfast very good by the pool. Definetly recommend this hotel in Nicosia - maybe the best hotel in the capital of cyprus,The Landmark Nicosia,Review 333 Similarity,0.418330013,Review 232 Similarity,0.429197538
30,"Quality of service at the Reception desk needs improvement for sure. Takes time to pay your bill at check out and there is not a bill in advance delivered in your room.Also at ""traffic"" time, especialy in the evenings waiting in the hotel lobby to be served is a challenge. Headcount reduction? cost savings? who knows.However that fact that the hotel is located within the business and commercial areas of the city compensates the ones who travel for business purposes.",The Landmark Nicosia,Review 939 Similarity,0.418330013,Review 235 Similarity,0.429197538
50,"I stayed at Hilton Cyprus hotel. It was amazing stay. I like it. Breakfast very good and free WiFi , a lots off parking area. I tried restaurant off the hotel very nice food menu. Out side area swimming pool.",The Landmark Nicosia,Review 234 Similarity,0.358568583,Review 374 Similarity,0.429197538
50,Very nice and luxury hotel.Great breakfast with many choices.Good restaurant.Hotel is not close to the city center (about 20-25 mins by foot) but there are many taxis waiting for you just outside of the hotel. Cost of the ride is about 6 euro (November 2011).,The Landmark Nicosia,Review 1033 Similarity,0.358568583,Review 384 Similarity,0.429197538
30,"First the good. The service is absolutely first class. Our room was lovely and the pool area in the middle of a city is first rate (but see below)The bad. The food is just not good enough. The lunch buffet has quantity but not enough quality. Ditto for the pool food.The ugly. This is too expensive compared to everything around it. Oh and as for the consistent dirge of the incessant dull pop music, the less said.",The Landmark Nicosia,Review 44 Similarity,0.298807152,Review 507 Similarity,0.429197538
40,"We visited Nicosia on a business trip. The Hotel is quite good, with perfect location for our business meetings, and with high standards, although it needs a bit of renewal as the furniture is a bit of old fashioned in a classical style. However this property is very clean and has helpful staff. Breakfast was amazing but unfortunately we were always in a harry, because of our meetings so I couldn't enjoy enough.The outdoor was sooo beauitful too!! Nice swimming pool and gardens! I recommend this hotel, and I believe it offers all you need in a city hotel with the brand of a Hilton!",The Landmark Nicosia,Review 1048 Similarity,0.502079011,Review 15 Similarity,0.421463615
40,"We wanted to find a hotel of reasonable quality in the Greek part of Nicosia, and this turned out to be suitable. It would have been nicer to find one nearer the centre, but it did the job.We arrived by car and found the hotel easily as it is on the main road in from the south. The parking situation was confusing but the area marked for paying parking now seems to be free. There is even a petrol station on site.Wifi costs €15/day in room so we just used it free in public areas. Our room was large enough with a good bathroom including bath, balcony with view of southern part of the city, tea/coffee making equipment, and just about adequate lighting.There were no restaurants in easy reach so we choose to dine in the hotel both nights. The buffet at €20 was fairly good in both choice and quality, with a reasonable choice of wines at €30/bottle upwards. The buffet breakfast was reasonably good but not exceptional.",The Landmark Nicosia,Review 834 Similarity,0.456435465,Review 123 Similarity,0.421463615
40,"Nice hotel in a very good position with the classic atmosfer of Hilton.The service is very good and the facilities great.The rooms are in a good size and they have nice balcony.They have nice comfortable beds as also coffe facilities,safe box and iron if you are for buissness trip.",The Landmark Nicosia,Review 671 Similarity,0.182574186,Review 711 Similarity,0.421463615
40,"I visited the area for 3 Nights and opted for the Hilton, having stayed at many of their brands over the years and have come to expect a certain level of facilities and service, this meets all that.Staff I found to be attentive and helpful throughout my stay.The Building in itself is smaller than many of the Hilton's I have previously stayed in and could do with some level of investment in terms of refurbishment to bring it up to date and make it the number 1 Destination in Nicosia.Good location and the town within walking distance, for those wanting to travel a bit further the hotel were able to arrange a hire car for me.As some other reviews have touched on, many of the guests seemed to be here on business or using conference facilities.Breakfast was continental style with local delicacies available which is always nice to see.Would recommend",The Landmark Nicosia,Review 554 Similarity,0.461690258,Review 109 Similarity,0.421052632
40,"We really liked this hotel. There is nothing significant to complain – rooms are spacious, nice furnished, clean, same bathrooms. Breakfast offer is very wide and staff is extremely polite. Hotel offers executive rooms and lounge with a nice evening snack. The only element to complain are short happy hours 5-7pm and staff keeps them very sharp.",The Landmark Nicosia,Review 511 Similarity,0.410391341,Review 247 Similarity,0.421052632
40,"This hotel offers the standard Hilton standard of room that you'll expect, which isn't a bad thing, but the service and swimming pool makes this a great place to stay if you visit Nicosia.After a couple of days stay you appreciate finishing the day with a swim and chill by the swimming pool. They have a good selection of different restaurants. Having your breakfast outside in the amazing weather is a great way to start your day.",The Landmark Nicosia,Review 817 Similarity,0.359092423,Review 371 Similarity,0.421052632
50,"Hilton Cyprus-very good located near to Nicosia downtown -the best service across the World in Hilton hotels ever visited ,more like fantastic and friendly staff !!!/same like other people in Cyprus/. Visit swimming pool,Hiltonia Club or Executive Lounge and good shops in main hall . This hotel can be used as a scale and example for others hotels!Must visit,they have solutions for all your needs!!! -:)))",The Landmark Nicosia,Review 692 Similarity,0.307793506,Review 496 Similarity,0.421052632
10,"Having spent two weeks in the Turkish Republic of North Cyprus travelling via Larnaca, I turned up at the airport to return home to find that the aircraft had technical difficulties and hadn't left Glasgow. Facing a long delay, we were herded on a bus to the Hilton in Nicosia about an hour from the airport. A lukewarm buffet dinner welcomed us with a warning not to touch the mini bar. It was after 10pm so I went to my room and got ready for bed. I logged in to the internet as you get a code via the TV which welcomed me as Mr Thomas Cook. Obviously I had to contact my family to let them know what the script was and did so via Facebook messenger. In the morning we had a meeting with the rep who said we had to vacate our rooms for 12 noon. I went to reception to do this and was met by the most sour faced individual ever. Have you used the mini bar? Have you used the internet? No good morning or did you sleep well? I used the internet and he demanded 9.95 Euros which I didn't have. He then went through a list of currencies or payment methods and I told him I only have Turkish Lira which he seemed to baulk at. I can appreciate that he may have been a young boy when the civil war took place (maybe I'm being too generous here) but his attitude was appalling to say the least. This must be the only Hilton Hotel on the planet to refuse a currency.... 'we do not accept it!' I was snapped at. When I said you can take it or leave it, his frosty face turned to stone...lol. I told the Thomas Cook rep that its all I have and am more than willing to pay and it was a really bad ending to my great holiday! So come on Hilton.... born in the USA and advertises itself as a premier accommodation with a warm welcome and top customer service. Definitely not in my opinion! Hence why I don't stay in the South of this beautiful island. The people spoil it.",The Landmark Nicosia,Review 248 Similarity,0.256494588,Review 598 Similarity,0.421052632
40,"I stayed here on a business trip for 2 nights. The Rooms are good, they have swimming pool, WiFi. Breakfast was not that great, when you see you can lot of spread, but when you come to choose i found less items i can choose from.WiFi works most of the time, not all times. Service is good.Not sure why don't they provide at least 1 water bottle a dayFor me the stay was good, could have been better as it is Hilton (for the price we pay for)",The Landmark Nicosia,Review 145 Similarity,0.153896753,Review 741 Similarity,0.421052632
50,"Maria Londou Argyrou will greet you at reception upon entering the hotel with that smile full of warmth and kindness. Aside from being prompt about her job she also answered several questions we had. We fell in love with a ceramic piece on display at the hotel counter...She directed us into town by calling a cab to find that particular ceramic we were looking for and knew exactly which store to obtain it from. Unable to find it there as it was discontinued we spoke with her when we returned. She then LITERALLY found management- which was the General Manager of the hotel- and asked on our behalf if we could have the display that was at reception- HE SAID YES! Unbelievable effort on her part! We spent two nights there and each morning on our way to breakfast she made it a point to greet us and make sure there was nothing else we needed during our stay.She also sent to our room a small patisserie plate full of Cypriot goodies! We just had to write about her and at the end of our stay we simply had to give her a farewell hug! Employees such as this are rare and it just shows Hilton does its best when hiring! Stay the same Maria and do not change any of your caring ways- you made our stay memorable! Every time we look at our ceramic ""yiayia"" we think of you-THANK YOU!",The Landmark Nicosia,Review 284 Similarity,0.326598632,Review 454 Similarity,0.418853908
40,"What makes this hotel great is the staff, they are all really friendly and helpful. The hotel grounds are nice with a lovely outdoor pool and plenty of sun beds. My room was clean and comfortable, decor a little dated but nice addition of a balcony and good amenities. The Executive Lounge was great, a very good selection of hot and cold dishes and excellent salads and desserts in the evenings with good wines or beer. Breakfast was also good but not in the lounge, in the main restaurant, with a good varied selection of everything.The hotel has several shops and a hair salon, a gym and an indoor pool, also used by local with membership.The location was quiet and just a 20 minute walk to the main centre of Nicosia … all in all a good hotel and i would stay here again if in the area.",The Landmark Nicosia,Review 762 Similarity,0.433200113,Review 197 Similarity,0.418309588
40,"Our flight was cancelled and the airline put us in this hotel for the night. Very beautiful clean hotel, well managed as they organised the whole flight into the hotel very quickly. Not somewhere for a long holiday I wouldn't think more for business trips and wedding. But beautiful place.",The Landmark Nicosia,Review 283 Similarity,0.404519917,Review 253 Similarity,0.415028678
50,"First rate hotel, with staff that are extremely caring. Food is excellent, but range of choice could be greater. Standards of comfort and cleanliness are excellent. Wifi connectivity was great. But different hotel departments need to communicate with each other better to deliver superb experience.",The Landmark Nicosia,Review 443 Similarity,0.404519917,Review 255 Similarity,0.415028678
50,Top quality hotel with very helpful staff and good facilities. Hilton breakfast was top notch as usual and a good selection. Was a pleasant 15 minute walk into the centre of Nicosia. Would stay here again.,The Landmark Nicosia,Review 593 Similarity,0.404519917,Review 258 Similarity,0.415028678
30,"Nicosia is not an attractive city and you probably stay there while in business. It is a comfrtable business hotel with friendly staff. Executive rooms are spacious. The city view is not attractive and food is fine, but nothing exceptional.",The Landmark Nicosia,Review 586 Similarity,0.269679945,Review 569 Similarity,0.415028678
30,This is a 5 star hotel but its rooms are of 3-4 star standard. At a very good location it used to be The hotel in the past. Nicosia does not attract tourists and this shows in its hotels which are way behind those in Limassol. Still if you are staying in Nicosia this is the place.,The Landmark Nicosia,Review 630 Similarity,0.269679945,Review 571 Similarity,0.415028678
40,i visit cyprus two times per month for professional reasons. it was the first time i visited hilton and my impression was very good. the service was good and the food excelent. the room was spacy and clean.The only problem i faced was the wifi connection.,The Landmark Nicosia,Review 410 Similarity,0.202259959,Review 677 Similarity,0.415028678
50,"The best place to stay in Nicosia. Service is excellent, rooms and facilities of great quality. You can relax from your busy day either in the Spa or in your room. Delicious breakfast. Very good restaurant and bar.",The Landmark Nicosia,Review 735 Similarity,0.202259959,Review 680 Similarity,0.415028678
40,clean rooms with good facilities. it is within walking distance of city center (10 minutes) and a short taxi ride or longer walk to old city (20 minutes). The food is good with prompt attention from staff. i wouldn't call it luxury but it is close to it. It is getting alittle run down since it is used for many business conferences as there are not many options in Cyprus.,The Landmark Nicosia,Review 1031 Similarity,0.134839972,Review 765 Similarity,0.415028678
40,When you stay in Nicosia on the European side there is a choice of different hotels. A few much modern but the cosy admosphere and friendy staff make this hotel stand on a higher level!Starting from the helpful and proffesional frontdesk with good tips on where to eat to the friendly staff of the restaurant aiming to please you will conclude that this is the the best place to stay!,The Landmark Nicosia,Review 604 Similarity,0.461880215,Review 106 Similarity,0.414644214
50,"A very comfortable and pleasant hotel, lovely pool and breakfast, rooms are good value but the food and drinks are not, but good places round about to eat out. Pool is beautiful and the lounge area very inviting. Staff friendly andwelcoming",The Landmark Nicosia,Review 824 Similarity,0.404145188,Review 264 Similarity,0.414644214
50,"Stayed for a couple of days in July, rooms very clean, decor excellent. Service was great, for example offered to put our bags aside on our day of departure whilst we attended a meeting and then gave us a curtesy room free to change in when we returned. Really good business hotel. Also great outdoor swimming pool.",The Landmark Nicosia,Review 1098 Similarity,0.404145188,Review 265 Similarity,0.414644214
40,"Great hotel. what you would expect from a 5* business hotel in the middle of the business district. I stayed at an Executive Suite. The staff know exactly what they are doing and everything is smooth. My only negative comments is that the airconditioning system is very old (makes a lot of noise), while the bathrooms are a bit dated (old style phone-type shower with curtains)",The Landmark Nicosia,Review 9 Similarity,0.404145188,Review 266 Similarity,0.414644214
50,"We stayed at The Landmark, until May 2019 The Hilton Nicosia, overnight due to an early morning appointment. Apart from the name, we found no change from the excellence that we experienced during our previous stay. The room was spacious, the bed comfortable, and the bathroom of good size. The staff were very friendly and the level of service was very good. A very nice buffet was served for dinner in the restaurant",The Landmark Nicosia,Review 24 Similarity,0.404145188,Review 267 Similarity,0.414644214
50,"The staff in the hotel was really friendly and helpful! Huge breakfast buffet with good food :) fitness center with good and a lot of equipment! Also the Housekeeping was really observant. Little bit old interior, but nevertheless quite stylish.",The Landmark Nicosia,Review 105 Similarity,0.346410162,Review 399 Similarity,0.414644214
30,I think the hotel is overvalued for a 5* hotel.+the services are 5 star+the location in Nicosia-The rooms seems old. Change those red carpets and the old furnitures-The breakfast is not than i imagine. I try to 4* hotels richest breakfast than this one-Expensive,The Landmark Nicosia,Review 492 Similarity,0.230940108,Review 636 Similarity,0.414644214
50,"Very clean hotel, good breakfast with plenty of varaiaties, two swimming pools outdoors and heated indoor, good gym and spa facilities. The hotel has plenty of spaces and it is within a walking distance to downtown. TV channels are in many languages and good varaiaties.",The Landmark Nicosia,Review 873 Similarity,0.230940108,Review 640 Similarity,0.414644214
40,"To me Hilton is always my place of preference if it is a business trip to Nicosia. Spacious clean rooms, quick and friendly checks in and outs. Good quality of food and excellent service. Big pool is real advantage to refresh between meetings in mostly burned out by sun city.Wine list in the bar is wide enough and now offers some really good local vintages, e.g., rise from Zambartas and Xynisteri from Petrides.",The Landmark Nicosia,Review 486 Similarity,0.115470054,Review 778 Similarity,0.414644214
30,"Good, friendly service, clean and with good breakafast buffet and lively lounge/bar area in the evenings. Internet access is expensive though and the decor is a little bit tired. Rooms clean and spacious and with nice balconies overlooking the pool but not exactly stylish. Perfectly pleasant for a business stay but not for a holiday.",The Landmark Nicosia,Review 1078 Similarity,0.115470054,Review 779 Similarity,0.414644214
40,We went to Cyprus for a wedding and chose this hotel as I hear it one of the best in Nicosia. As the wedding was not far we chose this hotel also.Staff were very polite from start to finish room was nice with a pool view. Breakfast was great lots of choice.We used the hairdresser which was amazing and we also booked flowers which was very nice to.I had a half back massage too not bad.Everything was good apart from the wifi it didn't work at all I did ask if they could help me to fix it but he said I have to call the i.t man so I jus thought forget it not worth bring someone jus for me. I did read someone else said the wifi was only good in the lobby but even I couldn't get wifi there it was terrible.That the only reason this hotel didn't get 5 starts from me.,The Landmark Nicosia,Review 215 Similarity,0.491934955,Review 44 Similarity,0.412948321
40,"Two three nights stays at the Hilton Cyprus over the last four weeks for business purposes. You always know what to expect from the hotel having stayed there on many occasions over the years. Facilities are very good including restaurants, bar, pool, fitness, wifi etc. What I would say though is that the hotel probably now needs an upgrade in a few areas - in-room entertainment system, fitness center. It's a very good hotel though and nothing much in Nicosia can match it.",The Landmark Nicosia,Review 518 Similarity,0.5,Review 23 Similarity,0.410391341
40,One night stay in this hotel. Check in smooth free Wifi worked well diamond room upgrade given.Room clean and comfortable. Good breakfast buffet.24 hour hot room service menu available.Restaurant served extensive menu - good options available via the lounge menu too.Given complimentary late check out till 1430Small executive lounge not particularly impressive.,The Landmark Nicosia,Review 638 Similarity,0.5,Review 24 Similarity,0.410391341
50,"This is a large, modern hotel situated on a main road into Nicosia. There is a reasonable amount of free parking available. The hotel has a large pool and sunbathing area overlooked by the Pergola Grill and bar. Unfortunately the pool was closed due to the unseasonably cold weather.Room 333 is a large, well equipped room with tea/ coffee making facilities, an in-room safe, an iron and ironing board and plenty of hangers and storage space. The suitcase stand is big enough for 2 cases. There is a large table suitable for working and the king sized bed was very comfortable, with good bedside lights. The fridge was mostly filled with overpriced items from the minibar.The shower is an in-bath one although effective, with an extending line for drying clothes. There is a good magnifying mirror beside the hand washing basin.There is a balcony with 2 seats and a small table which gets the sun during the afternoon, although it only overlooks the car park and hotel entrance.Breakfast was a buffet which costs costs €19pp. It offers good value for money because there was a good selection of juices, cereals including Burcher muesli and porridge, breads, cold meats and cheeses as well as salad items. There was also a good range of hot items and staff would prepare eggs, etc to order. The coffee was excellent and there was a good variety of teas available. On our second morning, the staff member greeting us remembered our name! Each morning we were offered a croissant or Danish to take with us.When we checked out, the lady on reception gave us some lovely wee gifts to thank us for staying with them.On several occasions we ate in the lobby area which offered good food at reasonable prices.",The Landmark Nicosia,Review 65 Similarity,0.475,Review 76 Similarity,0.410391341
50,"Honestly, the best Hilton hotel I have ever stayed in. Rooms, the cleanness and service were great. Hilton Nicosia was among the best I've ever experienced thanks to the outside swimming pool, gym, patio and garden – SUPERB! I enjoyed every minute of it. Breakfast were extraordinary as well – such a wide selection of delicious fresh local food. Must be mentioned staff was exceptionally friendly and helpful.",The Landmark Nicosia,Review 487 Similarity,0.45,Review 138 Similarity,0.410391341
50,I can remember staying at this hotel back in 2000 and 2001. In 2013 the rooms seem to be renovated and meet all the demands properly. Very respectable environment with all facilities functioning as they should. The swimming-pool adds to the overall comfort. Free wi-fi quality must be improved though to keep up the status. Breakfast is good and in sufficient variety.,The Landmark Nicosia,Review 885 Similarity,0.3,Review 504 Similarity,0.410391341
40,"I have been a regular visitor over the last couple of years.I quickly realized that this is the best choice in Nicosia.A major effort has been made to improve the facilities and the service.There definitely,still,exists room for improvement,however,I consider it good value for money.I definitely will go back.",The Landmark Nicosia,Review 1007 Similarity,0.3,Review 506 Similarity,0.410391341
30,"This is clearly the place to stay in Nicosia, but frankly it's very overpriced given how tired the rooms and general feel of the place is. A particular weakness is the bathrooms (shower is a stand-up in the bath; you expect a proper shower at €250/night). Staff are perfectly pleasant, Wi-Fi is good, gym has loads of treadmills, but other than this it is hard to find much positive to say about this property given the price they are asking.",The Landmark Nicosia,Review 579 Similarity,0.2,Review 691 Similarity,0.410391341
50,Having only stayed at The Landmark for one night due to a delayed flight.I was very impressed at the friendly atmosphere and wonderful staff. The hotel is beautifully decorated and has everything you could need for a comfortable stay. The food was excellent too.,The Landmark Nicosia,Review 40 Similarity,0.474341649,Review 78 Similarity,0.405553553
50,All staff are highly professional and engaging in this friendly home from home hotel. Nothing is too much trouble and they genuinely care and remember past guests. Best hotel in Nicosia by some distance.,The Landmark Nicosia,Review 357 Similarity,0.474341649,Review 82 Similarity,0.405553553
50,"We stayed for 2 nights in July 2013 at the Hilton in Nicosia. Combining an early booking deal with a standby upgrade we enjoyed for a very reasonable price the spaciousness of a Junior Suite and the use of the Executive Lounge. The friendliness and helpfulness of all the staff was what made the short stay very special. The facilities - pool, gym etc. are all top class. The hotel is close enough to walk to the vibrant old town. Highly recommended in every respect !",The Landmark Nicosia,Review 902 Similarity,0.474341649,Review 91 Similarity,0.405553553
50,"Excellent hotel, competent and friendly staff, make you feel like being at home. Rooms are spacious, comfortable bed. Internet is average, could use more European sockets (not just Cypriot sockets). Food (breakfast) provides large selection, above international standard",The Landmark Nicosia,Review 380 Similarity,0.395284708,Review 284 Similarity,0.405553553
50,"This forme HILTON is even in a better shape than ever!!Service- under the vigilant and experienced eye of Maria- is impeccable!!The location and - still- the pool are great.Besides for cigar lovers, there lies a treasure, with excellent prices, run by the very skillful Irini.Still by far the best hotel in town",The Landmark Nicosia,Review 31 Similarity,0.316227766,Review 468 Similarity,0.405553553
50,My first stay in Cyprus and a good choice of hotel in Nicosia.The staff were all excellent and very helpfulFood and accommodation first rateI will definitely be booking into the Hilton on my next trip,The Landmark Nicosia,Review 359 Similarity,0.316227766,Review 474 Similarity,0.405553553
40,"Beautiful hotel with lovely foyer, love the allergy free rooms with humidifier.Breakfast extensive and fresh.Facilities well maintained.Staff friendly and knowledgeable.Rooms cleaned to a high standard",The Landmark Nicosia,Review 725 Similarity,0.316227766,Review 478 Similarity,0.405553553
50,The Cyprus Hilton is situated in the heart of Nicosia which is very good if you are traveling on business. The hotel staff are very friendly and are willing to assist you.The rooms are spacious and comfortable. The gym and health center could do with a 'face lift' however. Breakfast and the food is of good quality.The Hilton is a traditional hotel in the center of town and is good for business or family trips to Nicosia either for work or shopping in town.,The Landmark Nicosia,Review 935 Similarity,0.276699295,Review 556 Similarity,0.405553553
30,We had a late checkout at 2pm but we were denied access to the lounge.I am a member. And we were not told about this. The pool is nice as well as the rooms but the wifi isn’t good. The hotel is good for like 1-2 nights in my opinion,The Landmark Nicosia,Review 133 Similarity,0.237170825,Review 623 Similarity,0.405553553
