,r_points,r_text,place,scores,compound,score
98,50,"You almost can't these kind of places in Cyprus. Definetly worth to come.. Great food, vibe, service, design.",Cook Shop,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.7184}",0.7184,pos
99,50,"An impressive selection of nicely cooked food at reasonable prices, with nice service, in a cosy atmosphere. Definitely professionals and doing things the proper way, not easy to find quality food in Nicosia",Cook Shop,"{'neg': 0.059, 'neu': 0.657, 'pos': 0.285, 'compound': 0.8517}",0.8517,pos
100,50,"I have visited before but this time was the first time in the evening.The food was exquisite, well cooked and the service excellent despite been full.Shall recommend it to anybody.Bon appetite.",Cook Shop,"{'neg': 0.071, 'neu': 0.723, 'pos': 0.206, 'compound': 0.7214}",0.7214,pos
101,50,One of the best places to enjoy a very good meal. The food is top quality and the portions are very good. You can enjoy a great stuffed chicken (highly recommended) and of course the desserts. I ve been there a few times and is one of the best places for food lovers in Nicosia.Service is professional and helpful. They allow enough time between courses to enjoy every bite.Reserve a table on busy days to avoid despoilment.,Cook Shop,"{'neg': 0.022, 'neu': 0.592, 'pos': 0.385, 'compound': 0.9884}",0.9884,pos
102,50,"Great food, good quality, excellent service, cozy environment! The staff is really friendly and polite!!!",Cook Shop,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.9465}",0.9465,pos
103,50,"best restaurant in town! should visit if you like good food! keep visiting. always great. salads, mains, sides, all great!.",Cook Shop,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.939}",0.939,pos
104,50,"Since my first visit to this lovely restaurant, about 2 years ago, it has become my favorite place where the food is never disappointing.The food is delicious made of first quality ingredients. Creative cuisine, a very well balanced menu and wine list which accommodate all tastes. All at very good prices.Excellent service by the people who run the restaurant.Therefore perfect!! A place I never hesitate to recommend!",Cook Shop,"{'neg': 0.026, 'neu': 0.657, 'pos': 0.317, 'compound': 0.9749}",0.9749,pos
105,50,The most tasteful and delicious food in Cyprus! The best pork chop ever! Great place for lunch!Friendly staff,Cook Shop,"{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.9342}",0.9342,pos
106,50,"I visited cookshop for lunch, we were a bit late but the staff was happy to serve us. We enjoyed two different plates and I must admit it was one of the best restaurant food I ever tasted, the plate was well presented, it had amazing taste and aromas. Overall an excellent experience.",Cook Shop,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.9866}",0.9866,pos
107,50,"From the moment we left this place we promised ourselves that we would go back very soon. The food was excellent, the service friendly but professional and the decor just wonderful. It is indeed a little gem in the heart if Nicosia!",Cook Shop,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.8896}",0.8896,pos
108,50,"This is a nice place, usually open for lunch. The cook seems a master of his business and likes to experiment. Very nicely decorated and unusual for cyprus taste delicious food. Strongly recommend to try for the expirience. Tried salmon and calamari. Tasty! For two people with two glasses of wine paid about 50 euros. Also, try daily desert. Magic :)",Cook Shop,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.9606}",0.9606,pos
109,50,"Absolute little gem! Exquisite food, attention to detail, personal contact and all this with value for money! Cannot recommend this little eatery enough! Do reserve ahead!",Cook Shop,"{'neg': 0.071, 'neu': 0.809, 'pos': 0.12, 'compound': 0.3523}",0.3523,pos
110,50,"We had dinner at this excellent restaurant in Feb2017. The dinner was truly excellent, the service perfect, the chef/owner very friendly and attentive, wanted to know our comments and the atmosphere and decor very pleasing. It's really worth a visit but make sure to book as it gets very busy.",Cook Shop,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.9414}",0.9414,pos
111,40,"Great service, we had lamb shank, duck, porkchop and chicken for main courses. All mains were great. Starter was not impressive had the halloumi which was cold and bland. Chocolate cake was very dry. The atmosphere is great we had a nice evening.",Cook Shop,"{'neg': 0.049, 'neu': 0.675, 'pos': 0.276, 'compound': 0.9246}",0.9246,pos
112,50,"The food and quality is fantastic. Owners are friendly too. The food is fresh and the cost is of medium range. They have beautiful lunch take away menu, giving you a variety of dishes for only 7.50 euro, main meal and salad. so nice.",Cook Shop,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.9585}",0.9585,pos
113,50,"Visited this place last week for lunch. Both our plates were extremely well cooked and tasty! Actually I had one of the best plates ever. The ambiance of the place itself was also very calm and had its own style, I liked that also very much. Service was excellent. The cost was very low compared to what it offers. We paid only 35 for 3 main plates and a bottle of water. Will certainly go back soon.",Cook Shop,"{'neg': 0.028, 'neu': 0.761, 'pos': 0.212, 'compound': 0.9431}",0.9431,pos
114,50,"Amazing place, amazing food, amazing music, a restaurant that who can go with family or with friends for lunch!",Cook Shop,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.9412}",0.9412,pos
115,50,This is one of the most cosy restaurants I have visited in Nicosia! lovely atmosphere with extraordinary recipes! MUST try the stuffed chicken and the duck! range of salads with my favorite chicken mojito! amazing combinations of ingredients that blows your mind!!,Cook Shop,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.9147}",0.9147,pos
116,30,"The place itself is cosy, well decorated, and does inspire good vibes. The food - even if we appreciated the innovative approach - does not satisfy the senses. The flavours jar.. the rocket salad with berries dressing was overly sweet, the stuffed chicken was interesting, but a little heavy and perhaps too sweet after the berries' salad. The staff is kind and smiley and seem to love the place, but the service is slow, too slow. Prices are ok. We did have high expectations for this innovative little restaurant and we hope for improvement.",Cook Shop,"{'neg': 0.014, 'neu': 0.61, 'pos': 0.376, 'compound': 0.992}",0.992,pos
117,50,Quality food at i's best! This little restaurant will serve you something tasteful and different and NOT empty your pocket!! You should definitely try their burger or the risotto with seafood!!!! :),Cook Shop,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.9129}",0.9129,pos
118,50,"Excellent service, reasonable prices, great decoration and excellent food. An unbelievable blending of flavours, textures and smells! A must-eat place for anyone to dine lunch or dinner. Definitely try the burger and the pork.",Cook Shop,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.9459}",0.9459,pos
119,50,"An unbelievable blending of flavours, textures and smells! A must-eat place for anyone. Definitely try the burger and the chicken",Cook Shop,"{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.5848}",0.5848,pos
120,30,"This is charming little restaurant, in a good location, reasonably priced, and the team are enthusiastic, helpful and with a great sense of humor - the service was seamless. The menu also seems interesting. However (and now comes the but), and perhaps it may just have been the day, but I was disappointed with some of my meal. The bruschettas were excellent, the salad was OK, but the chicken (which may other reviewers seem to rave about) was simply disappointing: the meat was dry (very dry...), while the various ingredients (which I love!) did not seem to blend harmoniously. Having said that, some of our group who chose the burger were very satisfied. All in all, this is a good effort which deserves a second chance. I wish them all the best.",Cook Shop,"{'neg': 0.052, 'neu': 0.66, 'pos': 0.288, 'compound': 0.9884}",0.9884,pos
121,50,Small place with excellent service. The food is amazing and prices are very low for the quality offered.,Cook Shop,"{'neg': 0.096, 'neu': 0.603, 'pos': 0.301, 'compound': 0.7275}",0.7275,pos
122,50,Had dinner with friends and we had a lovely time. We enjoyed the food but the friendly efficient service was the highlight. Will be back to this restaurant again. Really enjoyed the salads and the chicken was a hit.,Cook Shop,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.9688}",0.9688,pos
123,50,"Had a delightful lunch at this rather special little place not far outside the city walls and would recommend it to anybody who likes beautifully presented, well cooked, healthy food. The unassuming restaurant frontage belies the quality experience beyond.To start we had smoked aubergine and halloumi bruschetta (portion rather generous, one of these to share between two people would be fine as they serve bread and tasty dip/spread as standard) and the seafood special - prawns, mussels and small crabs in a tasty broth and then, for mains, the stuffed chicken breast with amaretto and coconut sauce and the artichoke and mushroom tagliatelle, all were delicious! The wine was a good price and the Berry lemonade refreshing. Wonderful and high standard service from the owners and staff alike. I cannot wait to come back in the winter as the inside looked attractive and cosy.",Cook Shop,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.9911}",0.9911,pos
124,50,"Is an excellent place for lunch. Very good service, creative, delicious and well presented dishes. Congrats to the staff especially to the chef. Keep the standard high. A lot of restaurants start with very high standards but end up with poor quality and service.",Cook Shop,"{'neg': 0.079, 'neu': 0.682, 'pos': 0.239, 'compound': 0.6682}",0.6682,pos
125,50,Excellent. Friendly owners. Great hospitality. You feel like home from the first minute. Small but tasteful menu. Homemade food,Cook Shop,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.775}",0.775,pos
126,40,A good place with a limited menu and quantities but of good quality.Be aware that reservations and seating is provided only for 4 people or more. If you are 3 you need to seat at the bar even though there are tables (for 4) available.Also quite a few restrictions apply when ordering which also depends on the day.,Cook Shop,"{'neg': 0.025, 'neu': 0.873, 'pos': 0.101, 'compound': 0.6542}",0.6542,pos
127,50,"Nice place for lunch in the capital! Very cute place to sit outside, with frinedly staff and good food !!",Cook Shop,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.8711}",0.8711,pos
128,50,High quality food. Excellent set up. Very Good service. Small and beutiful place. It stands out. One of few good restraurants.,Cook Shop,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.8687}",0.8687,pos
129,50,"Its a small, cozy, unique place with the best food and a great wine selection. You can purchase fresh bread with herbs, dips, the best olives and olive oil with herbs. You can create your dip with olive oil and mix it with a variety of salts you can buy there. The dinning experience is unforgettable due to the excellent quality of food, welcoming stuff and relaxing atmosphere.",Cook Shop,"{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.9792}",0.9792,pos
130,40,"This is a very nice small restaurant. Friendly but not intrusive staff and quick service (mind you is a small place). We visited the place twice and we were impressed with the salats. This time We got the burgers and the porkchop. Nice thick juicy burger and double fried real fries were a 400% upgrade from what you get in your average fast food burger joint. The salat we got as extra was excellent! Best you can get in Cyprus. The place is a bit on the small side even if it is nicely decorated. Maybe that way they pay more attention to you. It is around 12-15 euro per person to eat with a refreshment so is not the cheapest choice but is one you will remember for sometime. We ended with an oven cooked cheesecake which was of high standard, but not as good as Rousounides. I wanted to give it 4.5 stars but as the salat with the burger was not of the same standard as the individual one but between 4 and 5, i think 4 is more fair if we keep the 5 for the exceptional few cases. Definitely we will go there again.",Cook Shop,"{'neg': 0.022, 'neu': 0.822, 'pos': 0.157, 'compound': 0.9851}",0.9851,pos
131,50,I've been here twice on june! At first i visited the restaurant with a friend and 1 week later with a coleague! 2 times in one week - this is how to explain you about the excelence of the food and the service!! Both were above excpectations!!,Cook Shop,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.6562}",0.6562,pos
132,40,"Small place, small menu, knowledgeable and friendly proprietor. As it should be. Excellent ingredient combinations. Exceptional starters, especially the salads. My pork was very good. The risotto and the budget that my friends tried was even better. Deserts were a disappointment to be honest. Thus the 4 stars.",Cook Shop,"{'neg': 0.053, 'neu': 0.632, 'pos': 0.314, 'compound': 0.9441}",0.9441,pos
133,50,"First of all, the owner Amalia is an amazingly friendly person who takes out the best to make you comfortable while you're having lunch our dinner.The menu is full of special combinations which are blended and put together by her husband Evagoras.The restaurant atmosphere feels like a familiar place, with loads of original vintage pieces and beautifully created details.To be honest, I have never had a stuffed chicken fillet as good as I got here.The stuffing was a combination of goat cheese and raisins, served with a special dressing on an amaretto & coconut base and allround rice, together with a mix of fine vegetables.Anybody visiting Nicosia, make sure you pass this little secret.",Cook Shop,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.9874}",0.9874,pos
134,50,"We visited Cook Shop for a Saturday lunch.All 3 of us shared the halloumi and smoked eggplant bruschetta topped with berries balsamic vinegar which proved to be amazing and an excellent way to start our meal.I had the stuffed chicken breast with goat cheese and raisins and topped with an Amaretto sauce. The dish was delicious, the sauce was stunning and the chicken was succulent. The dish was accompanied with rice with crushed almonds which proved to be an excellent pairing.One of persons of the table had the seabass (perfect sauce paired with a beetroot and potato mash) and my wife had a very refreshing salad with rucola, watermelon, pastellaki and halloumi.Definitely returning back !!!Thank you for an amazing lunch.",Cook Shop,"{'neg': 0.02, 'neu': 0.782, 'pos': 0.198, 'compound': 0.9758}",0.9758,pos
135,50,"We were thinking of a place for lunch with my husband and mother-in-law today and I randomly saw this in a magazine. We remembered hearing about the Cook Shop from a friend recently so we thought we might give it a shot.That was all we needed! An amazing lunch experience. I had the salad of the day (rocket leaves, grilled halloumi, watermelon balls and pastellaki... Dressed with an amazing dressing). The rest of the party had the fish and chicken... They were delicious! We will definitely be going back! The owners were so polite and their service was excellent. Prices are reasonable.",Cook Shop,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9763}",0.9763,pos
136,50,"Stopped by here for lunch recently and what a find! Off the usual 'tourist track', this restaurant was full of locals and is clearly one of their better kept secrets! Well, unfortunately for them I am going to urge you all to try this place as a must visit restaurant if you are in Nicosia (indeed, Cyprus - it is worth the trip). Unexpectedly one of the best burgers I have ever had, washed down with some Paulener Weissbier - another surprise on the menu.I was told by Amalia, who served us very well and was the perfect host, that the menu changes regularly with seasonal produce and new creations from the head chef, Evagoras. The burger, however, has been on the menu from day 1 (two years ago) and I can see why.If you are looking for excellent food in a cosy, informal and local atmosphere then I cannot recommend this place highly enough.",Cook Shop,"{'neg': 0.038, 'neu': 0.789, 'pos': 0.173, 'compound': 0.9701}",0.9701,pos
137,50,"Visited this place with my partner and friend and we loved it... We started off with a salad that we shared... It was rocket/watermelon with halloumi cheese which was yummy.. For mains my friend and I had mussels with pesto sauce and Ginger the taste was so unique. My partner had a chicken dish which he loved... The service food and ambience was lovely... Along with a glass of wine, beery smoothie and large bottle of wine we paid $48.50. Also they bought us bread and two dips on the house... We will be back again.",Cook Shop,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.8834}",0.8834,pos
138,50,"A tiny restaurant in the city centre of Nicosia, Very friendly staff and the owners always there to help you. Great atmosphere and quality food. We will visit it again for sure.",Cook Shop,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9117}",0.9117,pos
139,50,Cookshop has amazing food always cooked and served to the highest standards. Great prices and the service is always outstanding! Of course the desserts are delicious! Definitely worth visiting!,Cook Shop,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.9686}",0.9686,pos
140,50,"Simply loved it! My favourite dish is the chicken with crushed nuts and the salmon dish. Quality is excellent, food is gourmet, portions are satisfactory, staff is friendly! Will definitely visit again :)",Cook Shop,"{'neg': 0.103, 'neu': 0.503, 'pos': 0.394, 'compound': 0.938}",0.938,pos
141,40,"We came back for lunch this time & where not disapointed! Same good atmosphere, tasty food, local beer & a dessert i felt quilty eating as it was a work of art and last but at least as important friendly staff & service.Until next time",Cook Shop,"{'neg': 0.038, 'neu': 0.809, 'pos': 0.153, 'compound': 0.726}",0.726,pos
142,50,"Excellent choices for lunch menu.ideal for lunch breaks.good service and friendly staff. Good location at the city centre! Book in advance,especially for friday evenings",Cook Shop,"{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.8777}",0.8777,pos
143,50,"No matter how many times I visit this restaurant, I am always impressed! The menu has an good choice of dishes with interesting sides. The decor is cosy and inviting. The service can not be faulted. The food is cooked to perfection with beautiful presentation and the prices are reasonable. I really can't recommend it enough.",Cook Shop,"{'neg': 0.066, 'neu': 0.618, 'pos': 0.316, 'compound': 0.9472}",0.9472,pos
144,50,"Being a keen Trip Advisor contributor myself, I was intrigued after reading the reviews on the Cook Shop. And let's admit it I was anxious to have lunch there! You know what I am definitely going back, maybe not during the hot months though. Let's start with the Starters. We went for a smoked aubergine salad with halloumi, unique taste and not at all heavy. Word of warning it is a starter not a full blown salad. Accompanied with 1/4 of mussels. They were superb! In terms of Mains, we all had something different. From a beef burger (chips are difficult to resist) to sea bass on beetroot mash, to seafood risotto and finally my dish, salmon cooked in a mango sauce served with asparagus and the most amazing rice which had a subtle almond flavour. Even though we were rather full we thought we'd try the desserts. Only two on the menu, brownies and rice pudding. Two different proposals. Loved them both. The distinct flavour of coconut milk and berries jam on top of the rice pudding. And a light creme brulee flavoured whipped cream accompanying the brownies! All that cost around €100 including water, soft drink, 3 small bottles of wine and tea/coffee. A very good deal! And a lovely experience overall.",Cook Shop,"{'neg': 0.031, 'neu': 0.839, 'pos': 0.13, 'compound': 0.9724}",0.9724,pos
145,40,I was taken here recently for lunch and visited a couple more times as well.The food is very good and the portions good too - have tried a few things off the menu and myself and others have been very pleased with what we ate.Recommended place to try.,Cook Shop,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.8618}",0.8618,pos
146,50,"Excellent service, excellent food. This place is small and cozy, suitable for small groups. The menu is not too big but all the items offered have imagination and character. I would go again without second thought!!!",Cook Shop,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.6784}",0.6784,pos
147,50,This place is more than just excellent food! It's unique decor along with the always smiling staff make your lunch time a joyful experience.,Cook Shop,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.9033}",0.9033,pos
148,40,"Well prepared tasty food, nice salads, good desert. Friendly staff, reasonable prices. Reserve before you go, as there are just a few tables.",Cook Shop,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.8979}",0.8979,pos
149,40,"The food was so different, all senses were activated and enjoyed it. I would definitely visit again.",Cook Shop,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.7184}",0.7184,pos
150,50,"Food is really special and out of the ordinary.Service is sort of slow, forces you to take a deep breath and enjoy lunch time!Don't forget to try the fresh bread baked on premises daily!Must start doing dinner as well!",Cook Shop,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.9029}",0.9029,pos
151,40,"The main attraction for me is the interior of this restaurant. It is pretty, cozy with cool relaxing music. Moreover, the waiters are very polite and it is well situated. In the centre and where it is easy to park. The food is good but not amazing.",Cook Shop,"{'neg': 0.073, 'neu': 0.691, 'pos': 0.236, 'compound': 0.636}",0.636,pos
152,50,I've eaten there a number of times and the food has always been excellent and extremely tasty. It is however a small restaurant and I think it's open on specific days/times therefore check before heading there! Nicely located and close to other amenities,Cook Shop,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.8016}",0.8016,pos
153,50,"After two visits I have only positive things to say. The food, very fresh, very well prepared, cooked and served. My spouse reminded me that I had duck on our first visit and was very satisfied. Last week we both had vegetable soup, salad and grilled fish. The quality of all choices was excellent. The place, although small, is very quaint and cozy. The Staff are excellent and welcoming. Finally, I normally deduct one star if no draft beer is available, however given that they have bottled beer available from a micro brew (I believe it's Aphrodites rock) which is superb, I gave the fifth star. We look forward to returning again to the CookShop. A very unique establishment.",Cook Shop,"{'neg': 0.016, 'neu': 0.77, 'pos': 0.213, 'compound': 0.9784}",0.9784,pos
154,50,"Very nice cute and cosy little place with friendly owners that care about their customers satisfaction. Their cuisine consists of tasty, selected variety. Look forward to go back. dina&peter Nicosia.",Cook Shop,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.9372}",0.9372,pos
155,50,On our second visit we enjoyed our meal as much as the first time! Happy to see the high standards are maintained and the service has improved even more! The food delicious as always and the prices very reasonable! Keep it up guys!,Cook Shop,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.9454}",0.9454,pos
156,50,Probably the best place to try dishes originated from the french cuisine in very reasonable prices for the quality of food and materials combined. Hence taste something unusual as well as original along with excellent presentation in every dish you order. Everyone can find something suitable to eat according to their preferences!,Cook Shop,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.9117}",0.9117,pos
157,50,"Quality food for value, amazing customer service. Must visit gem in nicosia. Value for money, best newcomer restaurant in the city",Cook Shop,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.9153}",0.9153,pos
158,50,Not to be missed!!! There were 3 of us each ordered a different main as well as a salad to share. They were all mouthwatering and very good size portions. Definitely recommended,Cook Shop,"{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.9145}",0.9145,pos
159,50,A charming delight for lunch with friends or colleagues. Everything on the menu is delicious. It's our favourite haunt.,Cook Shop,"{'neg': 0.089, 'neu': 0.43, 'pos': 0.48, 'compound': 0.9153}",0.9153,pos
160,40,"Went there with a group of 4 more people. The food was great, quality and quantity-wise. You feel the good vibes from the polite way you are greeted as soon as you arrive.. Sadly it doesn't have a lot of space outside and its a bit cold as they only have home use petrol heaters scattered, that dont really do much outside , and there is not much seating space but maybe thats what makes the quality of service so spectacular. The waitress was cheerful and polite , the food was nicely and quickly served , I chose salmon, my friends the chop and the chicken. We were all really pleased. Choices of wine on the list , were adequate. The brief menu makes it easy to understand that there is ""art"" in your food.Sweets and coffee after food were ok , although i think that it would have elevated their services if they had them ""on the house "".i would definitely go there once a month if it wasnt so difficulty to find some space due to the fact that they open only some days of the week. But definitely if you manage to do so it would always make it worth the wait.",Cook Shop,"{'neg': 0.008, 'neu': 0.792, 'pos': 0.2, 'compound': 0.9918}",0.9918,pos
161,50,"If you are a gastronomy fan, find this little restaurant in the heart of the city of Nicosia.Family runned with an excellent variety of disches from starters to main course and desert this restaurant is here to stay... so we will keep going...My peronal best chicken with coconut sauce!!",Cook Shop,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.8953}",0.8953,pos
162,40,"Situated in one of my favourite streets of Nicosia, this little restaurant is great for a quick, yet filling lunch. Menu comprises of a few salads, a couple of starters and about a dozen of main dishes, all with an interesting twist. Everything we ordered was reasonably priced and tasted great, while the service was exceptional! I will definitely return for more!",Cook Shop,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.9281}",0.9281,pos
163,50,"This is a great little restaurant in the middle of Nicosia. Excellent food, great service, nice ambience. We can't wait to go back for lunch. The young talented chef Evagoras creates delicious recipes with the best of ingredients to create an excellent culinary experience every single time! Thank you guys, keep up the good work!",Cook Shop,"{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.9904}",0.9904,pos
164,50,"Excellent food, with interesting choices. We have tried the marinated pork chop and we really enjoyed it. The staff and atmosphere are lovely. The only downside: difficult to find a parking spot at the area.",Cook Shop,"{'neg': 0.097, 'neu': 0.605, 'pos': 0.298, 'compound': 0.8832}",0.8832,pos
165,50,"Our great experience started with the reservation; the process was very smooth and professional; that was followed by a very warm reception and a big smile.The restaurant is very clean and cozy; very nicely decorated, and highly relaxing.The menu is very simple; containing a very clear and detailed description of a good variety of food that would satisfy any taste; I couldn’t find the Paella on the menu; the host offered a Seafood Tagliatelle in lieu; that was a great advice.The service was quick and very friendly; starting with fresh Sliced and aromatic Bread with Vegetable Dip, followed by the Fresh Peppery Baby Ruccola Salad Topped with Melted Camembert, and the three main Courses; the Pistachio & Almond Risotto Topped with Kaseri Cheese was perfect; Seafood Tagliatelle in Fresh Tomato & Herb Sauce was very fresh and tasty; the Beef Burger was cooked to perfection and the French Fries were crispy and delicious.The superb experience was not to be complete without the delicious Crispy Apple Pie with Vanilla Ice Cream; it was one of the best we have eaten for a long time.With all this high quality food and sizable portions served; the prices are really cheap; in summary; it is a must visit.",Cook Shop,"{'neg': 0.013, 'neu': 0.755, 'pos': 0.232, 'compound': 0.9939}",0.9939,pos
166,50,"Not as advertised as other places so it took me a while to discover, but so glad I did! Cook shop is one of the few places I look forward to eating at in Cyprus. In a class of it's own, where everything from the decor to the food has been clearly thought through with an added personal touch, this restaurant is a refreshing surprise. Be sure to reserve in advance, as the place is almost always full. Fantastic service!",Cook Shop,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.9663}",0.9663,pos
167,10,"We came in with high expectations and the drop was long.All 6 main dishes (each one ordered something) was a complete bust.The risotto was under cooked, pork belly was dry, fish wasn't fresh, and so was all sea food dishes.It took over 1 hour to receive our dishes so you can imagine our disappointment.There are much nicer places within walking distance, take your chance there first.",Cook Shop,"{'neg': 0.06, 'neu': 0.868, 'pos': 0.072, 'compound': 0.2115}",0.2115,pos
169,50,"These guys love what they do and that shines through from the moment you even call up for a reservation (fully booked but they found a way to squeeze myself and my wife in!).The only thing better than their service is the food they create.Unfortunately for anyone reading this, I had the Whole Hog (I think that was its name but I've had a few beers and just want to call it ""Pig Deluxe"" but I know that's wrong!) - five types of pork cuts cooked five different ways - which was a Friday one off. It goes without saying that it was glorious. The regular menu option of Orange Duck, which my wife chose, was cooked to perfection and would make anyone not called Donald very happy.Summary - 6 stars must visit.",Cook Shop,"{'neg': 0.02, 'neu': 0.841, 'pos': 0.139, 'compound': 0.9554}",0.9554,pos
170,50,"To be honest, when it comes to food most on Nicosia's eateries are mediocre at best. Not this place. The Cook Shop manages to deliver delicious, soul warming, unpretentious comfort food... And it actually achieves this through a pretty imaginative menu. Kudos to the chef. Amazing place that keeps calling you back for more.",Cook Shop,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.9766}",0.9766,pos
171,50,"We came here with my boyfriend for a little lunch, attracted by all the posts on Tripadvisor, and also because it's close from our house. Quiet ambiance, little terrace, and home-made bread (the best I've eaten here, and I am French, from the country of the baguette, so it's matter !) with veggie dips offered : the beggining was perfect. And after... It was better ! We shared a salmon burger and a chicken salad, with a lot of crispy and healthy seeds. All flavours were very well-balanced and so good ! We were so happy of our meal, and the waitress was also a very nice and smiling person, with a perfect french ! For sure we will come soon, don't hesitate, this restaurant is amazing :) :)",Cook Shop,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.9944}",0.9944,pos
172,50,"We turned up on Friday evening with no reservation, but although the restaurant was completely full, Amalia found us a seat at the bar. We had a lovely meal with friendly chat with the staff throughout. My wife left her glasses on the bar, and Amalia posted on facebook that they had been found so we could go and collect them. Best meal of the holiday in Cyprus!",Cook Shop,"{'neg': 0.02, 'neu': 0.746, 'pos': 0.234, 'compound': 0.9663}",0.9663,pos
173,40,"Excellent food, with interesting choices. Staff and atmosphere are lovely. The only downside is that it's a small place",Cook Shop,"{'neg': 0.076, 'neu': 0.534, 'pos': 0.389, 'compound': 0.8481}",0.8481,pos
174,40,"The first time I visited the place, it was recommended to me to try the stuffed chicken and I remember I was talking about it for days.Next time I wanted to try something different and I went for Jambalaya which at the time I had no idea what it was. Apparently is another version of paella, much more interesting though. All the spices blend in so harmonically and the result is superb!Last time I wasn't that hungry so I ordered the chicken salad, feeling miserable that I wouldn't try another signature dish. I was up for a great surprise, it was the best chicken salad I ever had and I honestly can't wait to visit this amazing place again!The ambience is very cute and cosy and the lady who served us, Amalia (co-owner as well) is so cheerful and helpful, you simply want to visit again!The only negative issue with Cook Shop is that it is only open for lunch on weekdays and Friday evening which makes it very difficult to visit, hence not giving the full stars.",Cook Shop,"{'neg': 0.069, 'neu': 0.727, 'pos': 0.204, 'compound': 0.9804}",0.9804,pos
175,50,"A restaurant to be successful needs people to love what they are doing and respect there customers.So the owner is a professional shelve and he knows how to keep ALWAYS the high standards in quality food ,nicely presented and fresh.The management is organise and maintain by his wife that have excellent manners within her.",Cook Shop,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.9565}",0.9565,pos
176,50,"IT is truly one of the best in Nicosia, even maybe the best restaurant we have in the city. The food is amazing, i personally liked the pork belly which was awesome! The staff is super helpful and nice. Thanks a lot guys.",Cook Shop,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.9879}",0.9879,pos
177,50,"The food is excellent ,the service is great and the stuff helpful, very warm place!!!Enjoyable place to have lunch",Cook Shop,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.9283}",0.9283,pos
