,r_points,r_text,place,scores,compound,score
79,40,"Basically the gate into the city, it's quite big and majestic, and depicts the medieval history of the city. Although very nice to see and photograph, we couldn't actually get in, as it is only for shows and concerts. So, nice to visit, but other than that, there isn't much to it. Still, it's an important part of Lefkosia, so it's a must for tourists. :) . If you walk a along the road a bit, there is an opening, and a very nice sculpture inside.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.9251}",0.9251,pos
80,50,"I am visiting Cyprus for a week and because of the short time we just drove by it, as we did with some other important monuments and churches. It was worth seeing eventhough it was from the car. It is amazing what cultures from so many years ago could built!",Famagusta Gate,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.7777}",0.7777,pos
81,40,This gate is located on the east side of the city. It is within walking distance from other major attractions.,Famagusta Gate,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4215}",0.4215,pos
82,50,"One of the three gates of the Venetian walls of Nicosia.The walls build during Byzantine years and reconstructed by the Franks and the Venetians.In 1567 Juliano Savognian reconstructed the walls.Round in shape 5.5 km the perimeter with eleven bastions and 3 gates.Pafos, Kyrenia and Famagusta gate.Famagusta gate is the largest one.Also known as porta Juliana to honor the architect of the walls.Is also decorated with the coast of arms of noble families who contributrd for the construction.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.7351}",0.7351,pos
84,40,"This is a Gate with some history and apart from that it's the architecture of the construction that is impressive today. We drove around in circles until we were able to locate it in our rental car. It is not a must see site, but if you are in the vicinity it would be worth a stop and a look.",Famagusta Gate,"{'neg': 0.046, 'neu': 0.879, 'pos': 0.075, 'compound': 0.1779}",0.1779,pos
85,30,"I was too excited to see this place, but it wasn't such that extra ordinary place, although nearby streets are more beautiful then this",Famagusta Gate,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.8171}",0.8171,pos
86,40,It's a bit far from Ledra street and the entire buzz. But the streets of Nicosia are pretty and worth seeing. You stumble upon the Old Aquaduct as well as looking for the gate.,Famagusta Gate,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.7351}",0.7351,pos
87,30,"One of the few remaining gates along Venetian Wall in Nicosia...You can't walk through the gate, so you just take a look and that's about it...the best part of the wall though...",Famagusta Gate,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.6369}",0.6369,pos
88,40,"A place that was the gate from old Nicosia to Famagusta in medieval times, where people were living only in the old towns and going around from town to town on a donkey or camel. Nowadays used occasionally as a Gallery.",Famagusta Gate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
89,50,"Well preserved, this is easily the best part of the walls. The architecture is superb, a must see location.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.9153}",0.9153,pos
90,40,"The Famagusta Gate sits unobtrusively down, a small street, in a short dip that it entirely fills. Beautiful stone works lovingly restored in the early 1980's, with a fabulous old wooden Gate in a giant arch. Get inside and the hidden space is Cathedral like.There are no ancient artworks, frescoes or mosaics to see but the huge emptiness speaks of its time. A guard sits at the entrance, and most welcome there are exceptionally clean toilets at the far end of the down incline. It's a great space inside the walls.",Famagusta Gate,"{'neg': 0.051, 'neu': 0.704, 'pos': 0.245, 'compound': 0.9669}",0.9669,pos
91,50,Solid old gate which would have been a formidable entry point in the city. I am glad immigration at Larnaka airport was most unthreatening in comparison 😂,Famagusta Gate,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.5574}",0.5574,pos
92,30,This monument was converted into a cultural multipurpose hall divided in three long galleries and for this it won the Europa Nostra Award.,Famagusta Gate,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.802}",0.802,pos
94,40,"We liked to walk along the wall of the city. Near the Famagusta Gate, there are nice and quiet streets, it does not look like Nicosia anymore, it is worthy to go a relax walking around.",Famagusta Gate,"{'neg': 0.048, 'neu': 0.689, 'pos': 0.262, 'compound': 0.8515}",0.8515,pos
95,50,"Yes, Highly recommended. You can spend a few hours in this area and walk to nearby cafeterias, see that lovely monument which usually hosts art exhibitions etc...",Famagusta Gate,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.8221}",0.8221,pos
96,40,"One of the old gates into the Turkish Old Walled Town, it now houses a tourist information office so it's worth popping in as you pass!",Famagusta Gate,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.3549}",0.3549,pos
97,50,Julio Savorgnian did excellent work with these walls in the 16 century This gate now is a cultural centre and it is also used for wedding receptions,Famagusta Gate,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.5719}",0.5719,pos
98,40,Truly associated with History if Nicosia !!!!usually there will be some exhibitions inside to see the history !!!Good one,Famagusta Gate,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.7887}",0.7887,pos
99,40,It's a beautiful monument but feels a bit neglected as it does not feature somewhere in there the history behind the Gate and its historic significance. Make your homework before you visit to tryly appreciate it.,Famagusta Gate,"{'neg': 0.106, 'neu': 0.694, 'pos': 0.2, 'compound': 0.4678}",0.4678,pos
100,40,13th Century gate into walled city through which traveling camel trains passed through to and from Famagusta. Caraavanserai if you wiil. Converted into a reception and special function center Very interesting interior rock and arches in a cavernous setting.,Famagusta Gate,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.6901}",0.6901,pos
101,40,"it's a nice historical ( venitian ) and well preserved wall gate , worth a quick visit and some photos , the cultural center was closed when we visited .",Famagusta Gate,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7003}",0.7003,pos
102,50,This is a superb example of Initiative architecture and fortification. Now turned into an art gallery you can actually walk the subterranean width of the city walls at this gate that use to lead to Famagusta. Concerts are held in the moat now days where the gate comes out. Restored by the Government this is a unique experience.,Famagusta Gate,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.7579}",0.7579,pos
103,40,when in Nicosia you should tale time to view the many historic sites and this is one of the nice ones to go and see.,Famagusta Gate,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4215}",0.4215,pos
104,30,This gate is just one of three gates that are set into the wall surrounding the city of nicosia.All three gates are not that far apart.,Famagusta Gate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
105,40,"We walked around the Walls of Nicossia, to show the children a piece of History.High, couldn't see what was inside them though.",Famagusta Gate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
106,40,"It is a well preserved and organized cultural center within the Venetian walls, it is composed of multiple allays and a sizeable conference room.It always has an exhibition going on and another under preparation; the current exhibition was for historical books, photos and maps with detailed description; unfortunately all written in Greek and no other language. Another paintings exhibition was under preparation.Visiting the location is a pleasure by itself even without an exhibition going on.",Famagusta Gate,"{'neg': 0.059, 'neu': 0.867, 'pos': 0.074, 'compound': 0.296}",0.296,pos
107,30,"Its an average gate, leading into a park and museum. nothing much to see from a thrill point of view. but ok to visit if u r there.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5499}",0.5499,pos
108,50,"Associated with the history of Nicosia, all visitors can't miss. Cultural events are also hosted all year round as well as celebrations, wedding parties and business events.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6421}",0.6421,pos
109,20,"I expected some more spactacular view. In my book it was written, that it is a cultural centre, but at the time of the visit it was closed (probably because of Christmas?)",Famagusta Gate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
110,30,"It is one of the things to see when you walk around the venetian walls, and the impressive freedom monument is just next door",Famagusta Gate,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.8176}",0.8176,pos
111,40,Cyprus is a historic place to visit especially on the north side of the island. Despite the conflict between Greens Cypriots and the Turks (which is much better these days) its a worthwhile place to visit. History everywhere. Try the Meze as well.....more than anyone can eat I found.,Famagusta Gate,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.7401}",0.7401,pos
112,50,"We actually got married here. Incredible structure, around 600 years old with a lot of history. If there is an exhibition, for sure go and visit !",Famagusta Gate,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.3802}",0.3802,pos
113,30,"We visited the Mevlavi tombs, hoping to buy music after watching the Whirling Dervishes elsewhere in the Old City. Very interesting.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.6997}",0.6997,pos
115,40,"Revived city gate, great place for events and exhibitions.TIP: Free parking around the corner at the bastion.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.8126}",0.8126,pos
116,50,"This is the meeting place of the free walking tour which we highly recommend, as it was world tourism day the gate was open to the public, which is really worth seeing. The main tunnel is 50 meters deep under the wall, with two big rooms either side of the tunnel for guards to protect, it use be closed at sunset and opened at sunrise.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.8716}",0.8716,pos
117,20,-Nothing special-If you are lucky you can go inside and see a few row of chairs+Free-To find it you have to cross a full district of wasteland,Famagusta Gate,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4215}",0.4215,pos
118,40,One of the gates representing the old city gatesWell preserved and maintained carefullyU must go and take photosVery nice,Famagusta Gate,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",0.4215,pos
119,40,"Famagusta gate is one of the three original entrances into the old city, and the only one currently accessible from the Greek part. It is very well preserved and concerts are held inside. When there is not a function taking place, you are able to walk around the inside of the structure and marvel at how such a building could have been built hundreds of years ago and still be in such amazing condition.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.8832}",0.8832,pos
120,50,"this is a must see in Nicosia. An ancient gate one of the many entrances to reach the town, it is very well preserved, it hosts events, arts, even cocktail like events. the overall area is nice too with some coffee shops and restaurants.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.7778}",0.7778,pos
121,30,"At night, the gate is illuminated with bright lights and the walk there is more bearable. In the mid-day, when the temperature can be as high as 40C, this is a less pleasant experience. There isn't much to do at the gate and you cannot walk through it, as the grounds are some sort of a convention/conference center.Come at night, or don't bother.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.7872}",0.7872,pos
122,30,"Beautiful and old, but not really what we were there for. It was more of a ""Okay, glad to have it done"" sort of sight. Either way, got some pretty photos and heard the interesting history behind the walls.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.9403}",0.9403,pos
123,40,"This gate within the Venetian Walls of Nicosia was constructed in 1567 and modelled on a previous gateway in Candia. It is effectively a street level 'below ground' access and egress point with earth above with a dome centre for light. It was large enough to have two vehicles pass side by side ( carts ) and was the main entrance into the old city. It has been refurbished now and the interior benefits from a far more modern and ugly ventilation system, which can be seen when you climb up on top. However, when we visited the main entrance door was locked with signs reading 'closed for refurbishment' which was a real shame as I would have liked to have seen the inside. There was a limited view through a small glass window on the main gate but this didn't offer me much insight. Still a different form of gate and one which I would like to have entered, but alas not when we were there.",Famagusta Gate,"{'neg': 0.051, 'neu': 0.886, 'pos': 0.063, 'compound': 0.2187}",0.2187,pos
124,40,"One of the many gates you can find around the medieval walls of old Nicosia. Great for an evenings walk on a good day, the big green area attracts dog walkers who want to play with their pets and stay on the loop for events happening here all year long (concerts, festivals etc).",Famagusta Gate,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.9313}",0.9313,pos
126,50,This was a nice surprise to find. Its on a enchanting street - very authentic and beautiful and romantic inside.,Famagusta Gate,"{'neg': 0.0, 'neu': 0.525, 'pos': 0.475, 'compound': 0.8948}",0.8948,pos
127,30,"Is basically the pathway and entrance to the city of Nicosia they used during the middle ages. You can also see the walls that surrounded the city back then which are still in very good condition. Although you cannot spend much time there, more than 30 minutes, is interesting to combine this visit with a walk to the old city of Nicosia which has a unique old architecture and relax by having a nice lunch and coffee at the coffe shops that are around there in this ancient and old environment.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.8908}",0.8908,pos
128,30,"The Famagusta gate is not so close to other Nicosia attractions, so consider if to walk there at over 40'C outside.Specially if it is not open for some kind of event, you'll just see the old walls and a closed gate with lot of traffic in front of it.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.4215}",0.4215,pos
129,40,"Famagusta Gate is one of the gates of the Venetian Walls of Nicosia. It is considered to be the best Venetian monument surviving today in the town. Its inner side – facing the city – is very imposing with an arched door. The entire building consists of a vaulted passage with a spherical dome in the centre.In 1981 Famagusta Gate was turned into the Nicosia Cultural Centre, while in 1984 it was awarded the Europa Nostra prize. Nowadays it is used for exhibitions, lectures and theatrical performances.For the person exploring the Venetian Walls of Nicosia, Famagusta Gate is a must-see sight.",Famagusta Gate,"{'neg': 0.016, 'neu': 0.866, 'pos': 0.118, 'compound': 0.8935}",0.8935,pos
130,50,"This was originally one of the gates where you could come in and out of the walled city of Nicosia.The authorities have preserved it very well and there are frequent events here (exhibitions, etc.).I believe it can also be hired out for private events.",Famagusta Gate,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.3384}",0.3384,pos
131,50,"Was there a few days ago for my child's concert and really enjoyed the acoustic of this place, as well as the atmosphere (classical music within a historic place)! Furthermore, we were excited to see that at the reception area there was a photo/ drawing art exhibition which was a value added to our visit!",Famagusta Gate,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.8772}",0.8772,pos
132,40,"area for the historical and contextual significance of the Cyprus 'problem' as our greek Cyproit guide expressed the country's division.beyond the gate we walked round some shops and stopped in St nicholas Church. We ate lunch in a small cafe which was very pleasent, and climbed the very steep stome steps to the top of the fortress walls to look out to the sea",Famagusta Gate,"{'neg': 0.029, 'neu': 0.912, 'pos': 0.059, 'compound': 0.25}",0.25,pos
133,50,"This gate was the Entrance to the Venisian Wallafrom people coming from Famafusta on those daysHave been transform to cultural center by Mayer Lelos Demetriades.Is used for lectures,exceptions,fashion shows.....",Famagusta Gate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
134,50,"We went to an event in this building, and its the first time I'd seen it. It's huge, nothing like the Kyrenia Gate on the Turkish side. Luckily for us there was an art exhibition, and the building really suited the even.",Famagusta Gate,"{'neg': 0.045, 'neu': 0.835, 'pos': 0.12, 'compound': 0.5408}",0.5408,pos
135,40,I ordered through the app. They delivered on time. The veggie lazania was still warm and tasty. The salad was just ok nothing special .. I did it like so much the sauce at the side. In general it's good.,Ingas Veggie Heaven,"{'neg': 0.05, 'neu': 0.737, 'pos': 0.212, 'compound': 0.7385}",0.7385,pos
136,30,"Our first impression was the warm atmosphere as we walked into the courtyard. Nicely decorated and inside was homely and we were greeted with a smile.We ordered the beetroot falafel and a glass of water each and sat down waiting for our meal to be prepared. In the meantime we were served 2 fresh homemade bread rolls and a small bowl of houmous which was a nice touch.It didn't take long at all for our dishes to come and it was served with a side salad, very tasty and filling.We wanted to finish with a coffee each and a chocolate cake to share. The coffee was nice, however the cake was ok and needed to be richer in flavour.The only and major let down was that we were quite shocked that we paid so much to be honest as for a cafe it was unfortunately overpriced. I would have given an extra point for this review if it had been cheaper. We believe that €30.80 for 2 people is very expensive and has put us off returning because of this.",Ingas Veggie Heaven,"{'neg': 0.026, 'neu': 0.817, 'pos': 0.157, 'compound': 0.967}",0.967,pos
137,50,"We stayed by on the way to a family wedding in a nearby church. Such a friendly, lovely welcome with great drinks!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.937}",0.937,pos
138,50,"Cosy Atmosphere, we felt like having dinner at our aunt's large home :PThe food was so great and there were alternative options for vegetarians and vegans instead of burgers and salads that most places have. The only thing that I didn't like was the fact that they have plastic bottles for water.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.8818}",0.8818,pos
139,30,"We had the quiche and nut roast. I Found the nut roast a bit bland and unfortunately would not choose again. The curry mushroom sauce didnt pair well with it ether. The quiche on the other hand was tasty and surprisingly light! U get free bread and hummus which is a bonus point! They could do with reducing their prices only slightly, as i would visit again if only the prices were slightly lower. Service was also a little bit cold unfortunately.",Ingas Veggie Heaven,"{'neg': 0.095, 'neu': 0.761, 'pos': 0.143, 'compound': 0.7402}",0.7402,pos
140,50,"One need to look for it a little, but it is really worth it. Very quiet spot, terrace in summer time, warm any season, and Inga is a perfect hostess with her daughters. Her food is simply excellent and well cared for, creative and tasty. She is originally Icelandic and has obviously adapted well in Mediterranean Cyprus. Try it at least once! We were a family og 4 and nobody left a crunch in the dishes.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.9824}",0.9824,pos
141,50,"The best Vegan and Vegiteryan food Í ever tasted. Very friendly staff, nice palace and exellent food.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.8947}",0.8947,pos
143,50,"The loveliest people and the whole place is bright, open and a great place to stop for a rest (which is what we did). Only had a coffee and a cake but everything we had was really good and alkl the food we saw everyone else eating looked delicious.",Ingas Veggie Heaven,"{'neg': 0.029, 'neu': 0.722, 'pos': 0.25, 'compound': 0.9223}",0.9223,pos
144,50,"The cafe almost ran out of food when we arrived quarter past 4pm (they close at 5 pm). We got Shepard s pie, chocolate cake, home made lemonade and some cyprus coffee afterwards. Everything was tasty even for a non-vegetarian. Friendly staff, cozy small terrace - very refreshing place definitely standing out of other restaurants in Cyprus by its style and taste.А вегетарианцам сюда и вовсе прямая дорога. Не так много мест на Кипре, где они могут найти больше чем греческий салат и халуми :)",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.8467}",0.8467,pos
145,50,A little gem in the beautiful old town of Nicosia. A lovely cafe with a nice backyard to sit in too. Very good vegan moussaka and vegan lasagna. Super-friendly and great service. A must visit in Nicosia...or even if you’re somewhere else in Cyprus -It’s worth a trip to this part of the city and for green food,Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.9623}",0.9623,pos
146,50,Best food I had in Cyprus! I wish I’d lived next to the place;) I would eat there every day:) try the vegan frittata!,Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.8168}",0.8168,pos
147,50,A true gem in the heart of Nicosia. Delicious food and the best owners! Feels like a masterchef just cooked for you in your back yard! Must visit!!,Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.9368}",0.9368,pos
148,50,"We came here as part of a walking tour around Nicosia. What a gem!!. Husband had the spinach & feta pie, I had an olive muffin. Quite large portions so we had of each other’s to try. Really tasty, fresh and a relief from all the heavy meat dishes in other eateries. The weather was nice so we sat outside, but there are seats inside where you could also read one of the local guide books they have for visitors to read while they eat/drink. Recommended",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.7596}",0.7596,pos
149,40,"Inga's heaven is located in a quieter part of the old town of Nicosia. Atmosphere is relaxed, nononsense and really friendly, with a very personal touch. Food is good, without being outstanding, yet, no complaints. Just good.",Ingas Veggie Heaven,"{'neg': 0.159, 'neu': 0.53, 'pos': 0.31, 'compound': 0.8259}",0.8259,pos
150,50,"Very nice quite place, with a nice terrace. Few dishes, vegan and vegetarian, very delicious. The service is fast and everybody is very kind. Big choice of deserts. They propose also fresh juices.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.9448}",0.9448,pos
151,50,"Vegan restaurants are often hard to find and often disappoint in the quality of the food. Inga's is a little difficult to find but so very worth the effort. I visited today with my sister and brother-in-law. Of the five items on the menu, four were vegan and the lasagna was vegetarian. I opted for the vegan burger. My brother-in-law chose the vegan stew and my sister the lasagna. My brother-in-law is not a vegan but commented that the food was very good. My sister loved her lasagna and I was very pleased with my vegan burger. All meals come with a salad, fresh baked vegan bread and hummus. The vegan chocolate cake for dessert was delicious. This is a family owned and run restaurant. Inga;s daughter was a delight to talk to and Inga;s certainly knows her way around the kitchen. I will be returning to eat here.",Ingas Veggie Heaven,"{'neg': 0.028, 'neu': 0.771, 'pos': 0.201, 'compound': 0.9872}",0.9872,pos
152,40,"Better to come here for lunch when you can still enjoy the garden around you since this restaurant is located inside a walled area. Around the small court outside it are several artists' studios which are also worth visiting (if they are open).I also recommend going there on a weekday, since there are only 2 people running this operation and the venue is tiny (so you wouldn't expect the service to be as efficient on a busy day).Inga's has a solid variety of veggie dishes that come in generous platters and accompanied by delicious homemade bread.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9633}",0.9633,pos
153,40,"INGA's Veggie – Heaven is a cosy, clean, tidy and quiet place with very good service and very tasty frappe and cheese cake. Moreover, it is strategically located for someone wishing to explore the old Nicosia area close to the Archbishopric. Furthermore, there is a Wi-Fi service which is free and effective. One has the choice of sitting inside or outside – the choice depends on the prevailing weather. Will definitely call again.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.9595}",0.9595,pos
154,50,"Nice and cosy restaurant with tables both inside and outside. All meals are vegetarian, most vegan. Our first meal in Cyprus with a good amount of vegetables. Delicious! Friendly service. We would recommend this place!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.9401}",0.9401,pos
155,50,"My daughter traveled with me to Cyprus for a vacation while I worked. I am vegan and the lunches at my conference were catered and included little I could eat. On the Segway Station Cyprus tour we passed by this restaurant and knew we would return, and we did and had a fabulous meal. Ina's is a small, cozy, informal restaurant. Throughout the week of our visit, my daughter returned to buy carry out meals I could take to work, so I tried a variety of dishes. There usually are gluten free options on the menu. The restaurant is closed Sunday and Monday. If you want the widest selection go early. The owner indicated they make a fixed number of meals each day -- based on historical volume -- and the menu changes daily. Also, Inga's is cash only -- no credit cards -- so come prepared to pay in cash.",Ingas Veggie Heaven,"{'neg': 0.024, 'neu': 0.883, 'pos': 0.093, 'compound': 0.8583}",0.8583,pos
156,40,"Nice cute place in a quite spot of the old town of Nicosia, with helpful staff and with interesting veggie or vegan dishes. Quite expensive but worth visiting. Next time I will try Inga's sweets.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.9135}",0.9135,pos
157,50,We have been twice to this nice small but crowded place. Every time different dishes. We reaaly enjoyed the meals.,Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.7632}",0.7632,pos
158,40,"Came across this little cozy restaurant in a small street of Nicosia town. Delicious food, had the beetroot falafel with salad and enjoyed it.Some not so good pieces of salad ended up on my plate, so there should be a bit more attention to detail as well as initially store bought rolls were first served, until we asked them to warm it up as it was hard as a rock, they then surprised us with homemade bread. Why not serve this all the time as this could be something that keeps your customer coming back, not the store processed rolls.Anyways, pity they are not open in the evenings, as would be a nice place to have a nice healthy veggie dinner.",Ingas Veggie Heaven,"{'neg': 0.05, 'neu': 0.79, 'pos': 0.16, 'compound': 0.927}",0.927,pos
159,50,"This little gem is slightly hidden but a treasure to discover for anyone of the vegetarian/ gluten-free or vegan persuasion. The place is run with a rare passion and knowledge about food. We encountered a sincere interest in our needs to the extent that Inga went out of her way to ensure that a beautiful gluten-free pie was freshly baked for my coeliac partner on our return-visit. Delicious, generous and guilt free!",Ingas Veggie Heaven,"{'neg': 0.027, 'neu': 0.594, 'pos': 0.379, 'compound': 0.9893}",0.9893,pos
160,40,"I was very glad to find a place like this in a country where meat is the main food. Nice service, big portions and a beautiful place. A peace of fresh air in Nicosia.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.557, 'pos': 0.443, 'compound': 0.9538}",0.9538,pos
161,40,"I am not vegetarian but visited this cafe with friends and was pleasantly surprised - the food is lovely, I had the moussaka and side salad, very tasty and nicely presented; I didn't miss the meat at all.Situated in a beautiful building in Old Nicosia near the Craft shops, Inga's is worth visiting especially to sit outside on a warm Autumnal day away from the crowded city centre.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.9859}",0.9859,pos
162,20,"I came here due to the reviews, expecting tasty vegan food. While the place was cute and the owners nice, I found the food very unappetising. This is a huge shame, as I am vegan, and I enjoy tasty vegan food. Unfortunately this cafe seems to be taking the healthy, rather than tasty angel on veggie and vegan food. So unfortunately it fits with much of the negative stereotype of bland, healthy vegan food. It's ok to try and be healthy, but they could make the food tasty at the same time and a bit more decadent.We had the vegan lentil moussaka which was very bland and the burgers, which I'm sorry to say were probably one of the worst veggie ones I've ever had. Even the lemonade was disappointing, there was no sourness or taste of lemons in it, just bitterness from the lemon seeds.The only nice thing I had was the apple pie, the vegan 'ice cream' that came with it, was no ice cream at all, more like flavoured ice.It's a real shame that as the only veggie/vegan place in Nicossia, they serve such bland food, I feel it would put most people off ever becoming vegan or veggie, if they associated this food with that lifestyle.Better to brand themselves as a health food place, and not a veggie/vegan place, as I feel they are hurting the cause. Otherwise try to add more richness and taste to the food.Sorry for the harsh criticism, but I am passionate about good food and equally about veganism(, to help the animals, for the environment, for our health etc)so I really want to promote that vegan food can and should be delicious and not just healthy.",Ingas Veggie Heaven,"{'neg': 0.135, 'neu': 0.707, 'pos': 0.158, 'compound': 0.7696}",0.7696,pos
163,50,Inga's Veggie Heaven is a great place for truly delicious and varied veggie food. One can say it is a hidden gem as it is located in a not-so-obvious spot in the old town of Nicosia. Inga is also a lovely lady full of smiles and I totally recommend her food!,Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.975}",0.975,pos
164,50,"Delicious homemade food, beautiful place and really nice staff😊 We loved it! the glutenfree, vegan lasagne was really good. Not easy to find the restaurant, but well worth it😊",Ingas Veggie Heaven,"{'neg': 0.046, 'neu': 0.531, 'pos': 0.422, 'compound': 0.9161}",0.9161,pos
165,40,As a vegan I really enjoyed my visit to Ingas Vegie Heaven while on holiday in Cyprus. It has many vegan dishes on the menu including desserts. The menu is vegeterian and changes daily. The food was tasty and I really liked the pomegranite and ginger drink it's very refreshing. The service was excellent and atmosphere friendly. As a tourist I found it difficult to find the place and note that cards are not accepted.,Ingas Veggie Heaven,"{'neg': 0.05, 'neu': 0.722, 'pos': 0.228, 'compound': 0.9457}",0.9457,pos
166,50,We had one day in Nicosia and haveing late lunch here was lovely. We got nice burgers of walenuts and black beans and beetroots falaffels. And lovely cakes❤️ and people working here and owner was really nice people.,Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.9217}",0.9217,pos
