,r_points,r_text,place,scores,compound,score
46,50,"Authentic old house in the centre of the walled city. Only 10 minutes walk from the Ledra Street crossing. The house belonged to the owner's grandmother, and they have meticulously restored it and converted it to a three bedroom guesthouse with a breakfast room. The immediate area is a bit run down, but walking into the city we always felt safe both during the day and at night. Salay was extremely helpful, advising on where to visit and where to eat. The rooms have heating and separate air conditioning. The whole place was spotless. Breakfast was adequate with eggs, cheeses and olives, pastries, bread for toast, home made jams and unlimited tea and coffee. Tea and coffee were also available free of charge all day. Wifi is free, but we found it iffy and we had a whole day when we could not connect. Salay, the owner, lives in Kyrenia (Girne), and there were long periods when no one was on site.",Gul Hanim House Boutique Hotel,"{'neg': 0.016, 'neu': 0.864, 'pos': 0.12, 'compound': 0.9592}",0.9592,pos
47,50,"This is a beautifully restored house in North Nicosia, in quiet street, a short walk from Famagusta Gate, with a welcoming courtyard surrounded by a few rooms. The rooms are cosy and comfortable, tastefully decorated with what seems to be the original house furniture complemented with a few additions that maintain the style of a comfortable, neat and traditional family house.The owner, Selay, was very helpful and with her suggestions and ideas quickly improved our holiday plan for our stay in Nicosia. Instead of a few quite walks around the city and perhaps a trip to Salamis, with Selay's help, we quickly organised trips to Girne, Famagusta and the Karpaz peninsula, as well as the best places to eat and have a coffee in North Nicosia.The evenings were quiet and restful, and the breakfast in the morning was delicious, with tasty bread, great fruit preserves, both sweet and full of fruit flavor and strong coffee.We highly recommend this place as it was key to a fantastic three days in Nicosia.Nuno.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.9957}",0.9957,pos
48,50,"Gul Hanim house has a perfect location, within reach of all the main sites and facilities in Nicosia/Lefkhosa. It is a small boutique establishment, with immense character and charm. It carries with it a story of human togetherness and love, coming from the memories of the grandmother after whom the house is named. The lady who runs the house (granddaughter of Gul Hanim) is remarkably friendly and always helpful, and the service staff reflect the same wonderful quality. The rooms are arranged around a courtyard with an orange tree, for sofas on which guests can relax. There is a well-supplied kitchen, with comfortable seating and a welcoming home-feeling, which is available for use by guests at any time. There is a feeling of peace and tranquillity not only in the house but in the neighbourhood generally. I can not think of anywhere where one could have a more relaxing and refreshing holiday.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.98}",0.98,pos
49,50,This guesthouse belonged to Selaye's grandmother and she has spent 5 years restoring it. We loved the attention to detail and could not fault the place .There are 3 comfortable and clean rooms round a small attractive courtyard where you can have breakfast or just while away some time We were greeted by Selaye the owner with tea and local cake . She supplied lots of information about the town but also recommended places to eat and those we tried were good. Breakfast is self service from the kitchen and was a great array of different things from muesli to tradional borek and olives . Plenty of variety to suit all tastes. Hot drinks were available at all times.Guests can use the fridge in the kitchen.The location is good in the old town near the Girne gate and hence minibuses for moving on. We walked evrywhere and nowhere in the old town is more than 10 mins from Gul Hanum. It is also perfectly safe to walk around at night although there are not many people around just little oases of noise and light from a few cafes.Selaye was a lovely host and has excellent English . We loved this place .,Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.9948}",0.9948,pos
50,50,"It was a stressfull morning when we lost our flight and we had to find accomodation in Lefkosa. We ended up after walking around with heavy baggage at Gul Hanim House where we were greated at the door by a perfect english speaking woman who owned the place. Her name was Selay and was a former english teacher. Gul Hanim House only have 3 rooms for rent, and the rooms are located inside a beautiful sheltered house with a great garden in the middle of the complex. Here we we could make coffie and tea from very nice kitchen and get our strength back after a rather stressful morning. Breakfeast is also included.Selay was the perfect host and provided us with useul information both about the city's culture and history. If you want to explore the city of Lefkosa, or simply have a relaxing safe harbour Gul Hanim House comes highly reccomended.",Gul Hanim House Boutique Hotel,"{'neg': 0.033, 'neu': 0.793, 'pos': 0.173, 'compound': 0.9735}",0.9735,pos
51,50,"I found this place by mistake, it was such a pleasant surprise. I stayed in the Rose room, it had a queen size bed (US standard), and the room was gloriously authentic in its every detail. The power switches were from the early era or electricity, the door handles were from that era too, yet it all somehow managed to fulfill the creature comforts that I've become accustomed to.It had high ceilings, power outlets, a hair-dryer, shampoo, body wash, towels, AC, ceiling fan, window, high water pressure, etc.I am from the US and we have high expectations from hotels, and the Gul Hanim delivered above my expectations.The breakfast was homemade, and while the word ""homemade"" has been abused by many; here it means that the hotel owner/manager picked the fruit herself from her own garden and made the jam. She had all sorts including figs, carob, and strawberry. Think about that for a minute.I stayed in several hotels in south Nicosia, including the Cleopatra, and was very disappointed. Other 5 star hotels were just too expensive. The Gul Hanim was a few short minutes walk to the border. You'll pass some very traditional neighborhoods, it's truly mesmerizing.Trip to the airport was painless, it took no more than 30 min.There were some areas that could use some improvements. The door had a little opening at the bottom, I used one of the hand towels to block it. The doors are also thin and there is a gathering area right outside it, so you can clearly hear a conversation of whoever is there. The WiFi is intermittent and sometimes slow. Also, if you don't speak Turkish there'll be nothing for you on TV.",Gul Hanim House Boutique Hotel,"{'neg': 0.055, 'neu': 0.841, 'pos': 0.104, 'compound': 0.9296}",0.9296,pos
52,50,"I had the pleasure of staying at Selay,s beautiful guest house for two nights. The accommodation was spotlessly clean and very comfortable. The enchanting little courtyard is peaceful and relaxing. Guests have use of a fridge in the kitchen and tea and coffee is complimentry - just help yourself. The guesthouse is located on the northern fringe of the old town of Nicosia, near Kyrenia (Girne) Gate, an easy 15 stroll from the Ledra Street border crossing. From Kyrenia Gate you can get taxi/minibuses to Kyrenia and Famagusta.The area had the feel of being safe, day and night. It is not an affluent neighbourhood but it is a hive of activity and seemed quite friendly.Selay was very helpful with her advice on what to do and see during my short stay. Her recommendation and description of the Buyuk Hamam was spot on. A fantastic experience!I admire what Selay has achieved and will promote her business with work colleagues as I want to see her succeed. I expect that the future will see further regeneration in the old town and it's environs. The Gul Hanim Guesthouse is an example of how this is starting to happen. It is a true home from home. Highly recommended.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.9922}",0.9922,pos
53,50,"We stayed one more extra night since we really loved this house. It's visible how much effort was given to design this guest house complex. The furniture is pretty much in old (British) style. There is a (shared) kitchen that has a warm atmosphere. The location of Gül Hanım House is in the Old town. We had a long travel behind with long delays. A warm welcome from the grand child of Gül Hanım removed our tiredness and the complex provided a magnificent energy. Definitely worth to stay if you want to be in the historical old town, close to the Greek side and if you want to stay where you could relax.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.9823}",0.9823,pos
54,30,I have been impressed by the friendly manner of Selay who is always ready to help you.This house is located in an old area of Lefkosa and near the center of that city.Clean rooms and great breakfast you can find there.I went there from Iran,Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.9393}",0.9393,pos
55,50,We enjoyed a perfect short stay in this fabulously restored Cypriot home in the heart of Lefkosa. A short walking distance from all of the historic sites down with plenty of cafes and restaurants to stop at along the way.We can not speak highly enough of the house and hosts and would recommend them to all.,Gul Hanim House Boutique Hotel,"{'neg': 0.035, 'neu': 0.773, 'pos': 0.192, 'compound': 0.8748}",0.8748,pos
56,50,"Wonderful place to stay! Clean, beautiful and charming. It's worthwhile. I absolutely recommend it!Posto magnifico e affascinante. Cura e amore si percepiscono. Ottima scelta per Nicosia Nord. Da provare.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.453, 'pos': 0.547, 'compound': 0.9717}",0.9717,pos
57,40,I have been very impressed by the friendly welcome of the owner and the very tasteful renovation of the rooms!there is a nice courtyard to sit outside and you can get drinks at any tim from the kitchennice place to ray when you want to discover Lefkosa / Nicosia on foot!,Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.9228}",0.9228,pos
58,50,"İt is one of the best locations to stay in Cyprus. It is authentic and ordained with traditional decor of the best kind. The host is very wonderful and beautiful and kind. She is very helpful and hospitable. Furthermore, the service is wonderful such as the tea and the Turkish coffee.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.585, 'pos': 0.415, 'compound': 0.9854}",0.9854,pos
59,50,I highly recommend this beautiful house : well located (at the heart of the city) and with everything you need (incl. an excellent authentic breakfast). The host was very welcoming and helpful. Authentic Cyprus style with handmade decoration.Feel like home!,Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.9705}",0.9705,pos
60,50,"We very much enjoyed our stay in Lefkoşa, also thanks to helpful tips from the owner. The room was clean, and the much-needed A/C also worked perfectly. The breakfast was also perfect.The house itself is old, but very nicely preserved and with a great atmosphere. The location is also great, as most of the main sights are within walking distance.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.978}",0.978,pos
61,50,"The house is very cute, location is great. Selay Hanım is very friendly and helpful. Room looks great, clean and well-kept. Breakfast is homemade and tasty. Definitely recommend it to anyone else looking to visit Lefkoşa.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.9775}",0.9775,pos
62,50,"Lovely boutique guesthouse, with plenty of charm and superb hostess and staff. The bed was comfortable and the room spotless. Breakfasts in the courtyard were my favourite part of the day, plentiful and varied. The free wifi works well, which made it a great place from which to work from. The house is only 2 minute walk from Girne Gate and 10 minute walk from the Ledra passage/checkpoint, making it a great base from which to explore the city.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.9808}",0.9808,pos
63,40,"Refurbished and restored in memory of the owner's' beloved grandmother - Mrs Rose. Three bedrooms. The red rose room - the nicest with a double bed for lovers! The white rose room and the yellow rose room with twin beds. Nice bathrooms with slippers, toiletries plus a hairdryer. Owner speaks excellent English. The complex is in a private courtyard with table and sofas outside. Free wifi throughout but in the red rose room you can't charge your phone. You have to use the open community kitchen. Large red fridge. Microwave but no cooking allowed. No one sleeping on the premises. The owner lives in Kyrenia but comes daily to check guests in. The housekeeper, who knows no English, lives close by and makes the self service small traditional breakfast. No European continental breakfast served. All local produce. Good selection of teas. I was still hungry afterwards! Not suitable for long stays. Comfy bed and beautiful decor and handmade furnishings. A torch can be provided as the narrow street is dark and ground uneven. This is a local working class district two minutes from Kyrenia gate where there is a good cheap local restaurant and English spoken. Not really suitable for solo women. Owner collected me from the border otherwise I would never have found the house alone. She also gave me a lift to Kyrenia where she lives. Perfect place to learn Turkish vocabulary. Overpriced at E60 and no winter rate or SOLE occupancy rate. I was there in the winter so you needed heating at night and early morning in the kitchen. Good for a local North Cyprus experience.",Gul Hanim House Boutique Hotel,"{'neg': 0.056, 'neu': 0.812, 'pos': 0.132, 'compound': 0.9684}",0.9684,pos
64,50,"Gol Hanim is a safe and comfort place to stay in old Nicosia. Although it is located in heart of old city, it is cozy, quiet and suitable for resting. Actually it is a traditional house which keeps its own old appearance in spite of changes that have been done in it for tourist users to feel comfort. All in all it is very nice and interesting place.Historical places of old Nicosia is just a few minutes walking far from Gul Hanim and you really don’t need taxi at all. I visited Buyuk hamam and Buyuk Khan and …. They were so interesting. Also I went to Girna that is just 20 minutes buy bus. You can visit its nice and spectacular harbor and a historical castle and its lighthouse and a new one lighthouse and many beautiful boats over there, or you can buy something from its modern shops.For those Iranians who have an appointment with US consulate in North Cyprus, I strongly recommend here because it is so close, just 10 minutes walking. Also for those of you who don’t have a credit card they will reserve for you by a phone call or E-mail.Its price 60-70 Eu per night seems rather expensive, but all in all prices are same in this district and you cannot find another cheaper one here.Selay is manager here and she speaks English very well. She is so kind and friendly and she does her best try for passengers to feel it is their own home. There are a large number of free maps and plans in her office and she makes marks on them and guides you how and where you can go for visiting historical and interesting places. She is very adaptable and you can call or E-Mail her for request for check in or check out for other hours.I stayed 4 days in Gul Hanim and had a great time, thus if I go to Nicosia again; I will reserve there.Thank you so much Selay.",Gul Hanim House Boutique Hotel,"{'neg': 0.006, 'neu': 0.837, 'pos': 0.157, 'compound': 0.9943}",0.9943,pos
65,50,"I stayed at Gül Hanim House for few days and was completely charmed by the house and its host, the lovely Selay. It is in the center of north Nicosia, about 5 minutes walk from the Ledra Street crossing point. The historical center of both south and north Nicosia is within walking distance and you will be able to explore all the major sites within few minutes walk.The house is just amazing - a paradise in the old town. As soon as you walk in you feel like at home in its pleasant quiet yard. The room was spacious, with high ceilings with exposed wooden beams, super clean and well equipped (TV, Wi-Fi, extra blankets, daily cleaning service etc). One of my favorites is the bathroom - chic, vintage Arabic tiles, brand new appliances but chosen with great taste. All the furniture is wooden, hand-made, respecting the original style of the house.Breakfast is served in a common kitchen (again, tastefully reconstructed and decorated) and can be taken at a table in the common yard.The host of the house, Selay, is half of the success of this amazing house. She is friendly, speaks excellent English and went out of her way to help me enjoy my stay, giving many helpful tips and materials (maps, guide books etc.) and even helped me to rent a car. She has a great love for her country and will do all she can to help you discover it.It is a great place from which you can set out to explore north Cyprus. You will be able to drive to the very north east (Dipkarpaz) in about 2,5 hours and to Girne in only about 30 minutes. North Cyprus, as oppose to the south, is much less touristy and has a lot to offer (great nature, very pleasant and helpful people, beautiful empty beaches, good food..).All in all, a place not to miss out if you travel to north Cyprus!",Gul Hanim House Boutique Hotel,"{'neg': 0.009, 'neu': 0.711, 'pos': 0.28, 'compound': 0.9988}",0.9988,pos
66,50,Place is not bad but it's disappointment because it is very Small and you can't see different or fantastic items.Only this gate's landscape is very nice exactly.Sea and mountain but I think you need to go in summer,Kyrenia Gate,"{'neg': 0.092, 'neu': 0.682, 'pos': 0.226, 'compound': 0.759}",0.759,pos
67,40,"The North Nicosia Tourist Info Office is located inside of the Kyrenia Gate. Walking tours start here but when I asked about the free walking tour that they sponsored, the staff knew knothing about it. But they gave me a map and I took my own walking tour of North Nicosia",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.6652}",0.6652,pos
68,40,"The Kyrenia Gate (it may be noted as the Girne Gate) is one of three entrances which were built into the historic Venetian walls which enclosed the old City of Nicosia. It’s located in the northern part of walled quarter of Lefkoşa, the Turkish occupied part of Nicosia. The other two gates are the Paphos Gate at the western end of Lefkosia, and the Famagusta Gate at the eastern end of Lefkosia. I have reviewed each separately, as they all warrant a visit in their own right, for different reasons.It's a little squarish, squat construction, built between 1562 and 1567 from stones of the former medieval wall which the Venetian walls replaced. The little square tower on top, and the dome, were added in 1821. There's a stone panel on the building which records the date of its construction, and also a table inscribed with some verses from the Quran.It was a part of the continuim of the Venetian wall, until the British demolished sections of the wall around it in 1931 to facilitate the flow of traffic. What a shame, as the gate now stands isolated in the middle of a dual carriageway. The surrounding space has a number of significant statues, and is a bit of a focal point for gatherings and political rallies.Today, the gate is put to use as the Tourist Office of Nicosia Turkish Municipality. It was thus named as from this point the road led north-east up to Kryenia (now Girne).It's very pleasing to the eye, and looked beautifully grand in the afternoon sunlight, with the trees behind and the mountains beyond. It's certainly worth a visit if architecture and local history is of interest to you - that's why I went. If you are visiting Lefkoşa (the norther quarter of Nicosia) from the south, you'll need to head north from the Ledra Street Crossing, through Ataturk Square, and along Girne Caddesi to the gate. That's an easy 20 minute walk.I really appreciated this little corner of the history of Cyprus.",Kyrenia Gate,"{'neg': 0.016, 'neu': 0.9, 'pos': 0.084, 'compound': 0.9669}",0.9669,pos
69,40,"Another old tourist attraction. No need to spend much time here but you can enjoy the nice restaurant near by, The Iskemleci.",Kyrenia Gate,"{'neg': 0.054, 'neu': 0.608, 'pos': 0.338, 'compound': 0.8555}",0.8555,pos
70,20,The northern main entrance to Nicosia with its ancient Gate intact and preserved. Okay for a photo opportunity but nothing else,Kyrenia Gate,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.4118}",0.4118,pos
71,40,Having passed through the checkpoint Kyrenia gate is where you can pick up the buses to travel into the Turkish side of the island.The tourist information is inside the gate. There are a few restaurants near here serving local food.,Kyrenia Gate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
72,40,"North Nicosia is in my view a more interesting place to visit than the south. To get to this gate we walked through a series of streets and lanes which showed us the other side of Nicosia. Buildings in disrepair, streets untrodden by tourists and an obvious lack of money. However the gate itself is beautiful as are the city walls. These are well preserved with a pretty municipal garden in the moat. Such s lot of history with that gate as well.",Kyrenia Gate,"{'neg': 0.026, 'neu': 0.815, 'pos': 0.16, 'compound': 0.8999}",0.8999,pos
73,40,Situated in the Turkish side of Nicosia once you reach this monument you’ll feel like your in one of Turkey’s provinces 100% and that was a feeling I’ve loved. The building has a tourist information point and its well preserved. Minutes before you reach the gate on your right there’s a mevlana museum check it out.,Kyrenia Gate,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.8481}",0.8481,pos
74,40,"Situated in the North part of Nicosia, this Gate hosts the tourist info office. It's also from there that the buses to Kyrenia depart. We came from Nicosia South to see what it looked like but we did not like the neighborhood at all. It's dirty (the only place in Cyprus where we found that it wasn't clean), polluted and not very pleasant to walk through, in comparison with all the other parts of the city. That being said, the Gate itself is very well preserved and nice!",Kyrenia Gate,"{'neg': 0.074, 'neu': 0.779, 'pos': 0.147, 'compound': 0.7631}",0.7631,pos
75,40,The gate is well preserved and houses the tourist information office. Buses to Girne/ Kyrenia depart from just outside here. The area around the gate is quite tatty but does feature some interesting old architecture. Suggested walks are marked with coloured lines on the streets....but some disappear en route!,Kyrenia Gate,"{'neg': 0.044, 'neu': 0.856, 'pos': 0.1, 'compound': 0.4664}",0.4664,pos
76,40,Tourist information is located inside and once you pick up your free map you will find everything in easy walking distance including the border crossing,Kyrenia Gate,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.7351}",0.7351,pos
77,40,Tourist information is inside the gate! Takes a good pic! Make sure you wander round the area which is dilapidated but has character.,Kyrenia Gate,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.4912}",0.4912,pos
78,40,The gate was built by the British and named as the road eventually ends at Kyrenia. There is a small park nearby but the gate is an opportunity for a photograph,Kyrenia Gate,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.5719}",0.5719,pos
79,50,"This is one of gates of Nicosia when it was with in the Venetian walls. This was the gateway that lead to Kyrenia town. Now is more like a place for events, like concerts or exhibitions. A similar to Famagusta Gate.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.6794}",0.6794,pos
80,40,"The Kyrenia gate is the gate at northern limits of the old city of Nicosia. Originally built by the Venetians, the Ottomans added an inscription to the gate lauding ""Allah as the Opener of Gates"".The gatehouse has been turned into a tourist information centre and very picturesque sitting on it's own in the middle of the road in between parts of the Venetian walls.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.4391}",0.4391,pos
81,40,A pity that modern demands mean that this northern entrance into the city is no longer as impressive as it would have been but no less as interesting - now a useful focus point for buses to the north.,Kyrenia Gate,"{'neg': 0.133, 'neu': 0.665, 'pos': 0.202, 'compound': 0.6289}",0.6289,pos
82,40,The Kyrenia Gate was part of the wall that surrounded the City now it is just the Tourist Information Office,Kyrenia Gate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
83,50,Got the bus from Kyrenia to N Nicosia. Arrives and departs from just out side of Kyrenia Gate. By a nice café. Two lanes of traffic in and out of the city and the tourist information centre is on the centre island of the road. Café's and shop's are to be found just inside the city walls.It is only a short walk to the centre of the city. I have done the trip by car and by bus the best way is by bus.,Kyrenia Gate,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.7906}",0.7906,pos
84,50,"In 1878 the administration of the island was officially transferred to the British Empire. Nicosia became the colony's capital. During the British occupation Nicosia developed not only within the walls but also outside the historical centre. When the British took over Cyprus they entered Nicosia from the Kyrenia Gate. During the Ottoman period there were gate wardens. Horoz Ali (Ali, The Rooster) was the warden of the Kyrenia Gate and lived in the room on the second floor. Horoz Ali, was allowed by the new administration to carry on his duty of closing the doors at sunset and opening them after the morning Azan was recited. He continued his job until he died in 1946 at the age of 121. From then on the worn out doors of the Kyrenia Gate remained open at all times. In 1931 the walls on either side of the Kyrenia Gate were knocked down to create a road after one of Nicosia's first buses turned out to be too high to go through the original gate.",Kyrenia Gate,"{'neg': 0.043, 'neu': 0.926, 'pos': 0.031, 'compound': -0.4767}",-0.4767,neg
85,30,"This is one of the original city gates, now on an island in the middle of the road, but still good for a photo. Not far from a North / South checkpoint.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.6705}",0.6705,pos
86,50,"Sitting in the centre of the road, just off one of the main roads it’s a well preserved greeting as you head into the town where you can cross the border.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.5719}",0.5719,pos
87,40,"The old building stands in the middle of two lanes of traffic entering the city. You can imagine the many people in the past who have passed through here when it was one of a few ways of entering the old city. Bathed in sunlight, the stone glows. It is only small, but worth seeing as part of seeing the old walls. Inside is a good tourist info centre with many excellent leaflets in full colour, of the areas in Northern Cyprus - available in four languages.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.9052}",0.9052,pos
88,30,"well preserved gateway, sitting on it's own in the middle of the road. may give an idea of the defences of the city.",Kyrenia Gate,"{'neg': 0.049, 'neu': 0.864, 'pos': 0.086, 'compound': 0.2263}",0.2263,pos
89,40,"One of the three gates of the venetian walls this in the Turkish area. Set in the middle of a road island close to a statue of Mustafa Kemal Ataturk. There are some cafe's nearby. From here you can catch coaches and Dolmus around northern Cyprus. Check the signs out on the Dolmus for their destinations. The gate itself is now an information ""booth"" rather than a gate in and out of Nicosia.",Kyrenia Gate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
90,50,This is the smallest of the gates and can be found on the northern side of the checkpoint. It is set in the middle of the town at a busy main road junction and it's interior has been turned into a tourist information centre.,Kyrenia Gate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
91,50,Avery striking GATEWAY that imposes itself on you as you enter the City. Superb piece of Architecture very Ottoman in appearance.,Kyrenia Gate,"{'neg': 0.057, 'neu': 0.776, 'pos': 0.167, 'compound': 0.5719}",0.5719,pos
92,50,"Walking straight from the Byuk Han, you come to the Kyrenia Gate. This is a lively spot with cafes and shops. Also a good place to catch those convenient mini busses to Kyrenia and Guzelyurt",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.7717}",0.7717,pos
93,40,An iconic symbol of the history of Cyprus this old Venetian period gate is very well preserved. Worth a look.,Kyrenia Gate,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.5509}",0.5509,pos
94,30,"It's worth a look as all the mini buses to other parts of Northern Cyprus leave near the gate...it's not a towering gate, but very well maintained...",Kyrenia Gate,"{'neg': 0.04, 'neu': 0.796, 'pos': 0.164, 'compound': 0.533}",0.533,pos
95,50,"Considering it's stood on the site for 500 years and more, this is still a powerful reminder of times past",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",0.4215,pos
96,30,"Visited northern side of Nicosia, up past the Kryenia gate, including a little walk across the green line into southern Cyprus.Beautiful buildings and architecture... sadly some in desperate need of renovation. Don't let the latter put you off visiting though as it adds to the character and feel...",Kyrenia Gate,"{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
97,40,"A nice piece of a history lesson. The gate which once lead to the beautiful city of Kyrenia! Lovely place to visit, especially on a sunny day!",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.585, 'pos': 0.415, 'compound': 0.9344}",0.9344,pos
98,30,"Small gate, now tourist office when it's open, not really a nice area, bit dirty and untidy, none of the restaurants looked worthwhile going into, but we did and didn't eat my food. Walked around most of shops empty, rubbish everywhere, not well kept at all. Disappointed",Kyrenia Gate,"{'neg': 0.233, 'neu': 0.735, 'pos': 0.031, 'compound': -0.8747}",-0.8747,neg
99,40,"Now used as a Tourist office it is situated in the middle of a busy road, so by careful getting to it. They do have a good map of the Turkish side of the town with all the main attractions clearly marked. Some of the museums close at 3pm as they are run by the military.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.8511}",0.8511,pos
100,30,Seems like a tourist office !!! nice to see Islamic write ups which clearly mentioned the cross culture !!!worth for a walk !!!,Kyrenia Gate,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.877}",0.877,pos
101,30,I was told before I got there that there were free tours of the city done by volunteers. I was enthusiastic and looked forward to doing the city tour. The office was closed to I took my own tour on foot. It was exceedingly hot and I did not want to wait longer or go back. It was a very disappointing experience for me since I was only in Nicosia for the day.,Kyrenia Gate,"{'neg': 0.064, 'neu': 0.847, 'pos': 0.089, 'compound': 0.4186}",0.4186,pos
102,30,"Well preserved northern entrance gate to Nicosia. A lot smaller than I was expecting and now detached from the city walls. Houses the tourist information office which is well stocked with leaflets, and the staff are very helpful.",Kyrenia Gate,"{'neg': 0.037, 'neu': 0.784, 'pos': 0.179, 'compound': 0.6997}",0.6997,pos
103,30,"Get all you city free guides here,although you have to persist to ask the assistants whoseem to be not pushed to be in position of tourist personel,too occupied on computers.The building is superb,situated in centre of road entering old walls,NOTE Look from here a few yards ito city centre on left is,WHIRLING DERVISERS MUSEUM,well worth token entry fee,not well advertised ,this ancient sect still practises its traditional Hypnotic dance,so meditating ,transfixing ,clear your haed and meditate while the music plays.This order congregates in main land with huge groups of dancers,promoting the Dervise.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.8807}",0.8807,pos
104,20,"It is the northern enterance to the old part of the city that is currently used as a tourist information kiosk. Nice addition to the city vibe when you walk by, but not interesting enough to go out of your way to see it.",Kyrenia Gate,"{'neg': 0.063, 'neu': 0.895, 'pos': 0.041, 'compound': -0.2469}",-0.2469,neg
105,30,"Moderately interesting, this is on your way into and out of Northern Nicosia.Worth a couple of minutes, taking pictures.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",0.4019,pos
106,40,Like the other gates it is a bit of history and well preserved. The walking tour of north Nicosia is supposed to start from here but be warned they are frequently cancelled. If they are follow the blue line and use the map from the office to point out the places of interest.,Kyrenia Gate,"{'neg': 0.087, 'neu': 0.791, 'pos': 0.123, 'compound': 0.2846}",0.2846,pos
107,50,"small but perfect. One day i want to be able to walk right around the walls, without the checkpoints :)",Kyrenia Gate,"{'neg': 0.125, 'neu': 0.622, 'pos': 0.253, 'compound': 0.5073}",0.5073,pos
108,50,"Its gate of old city, its not in use now a days but you can understand what was done the people for safety in history.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5719}",0.5719,pos
109,30,"I was not that impressed by the gate taken separately, but it is a part of a self-guided walk you can find in ""City maps and walks"" in Apps store, and the walk in the old town is excellent. It covers several important churches and take about 1.5 hours of leisurely walk.",Kyrenia Gate,"{'neg': 0.032, 'neu': 0.836, 'pos': 0.132, 'compound': 0.756}",0.756,pos
110,50,"One of the three original gates which divide Nicosia in two parts, Greek one and Turkish one. Impressive monument. Once you cross on the other side everything change, different language, different coin, different way to live. Turkish people do not speak English and is easy to understand they are less rich. Perhaps not may tourists crossing over, even because you need a passport and you must do a daily visa.",Kyrenia Gate,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.8958}",0.8958,pos
