,r_points,r_text,place,scores,compound,score
89,50,"I reside in Nicosia, and visit the Mall of Cyprus every two weeks for grocery, clothing and gifts shopping; the Mall is superb for a relaxed shopping where you have a variety of nice shops and department stores as well as a major supermarket and a good size food court where can have a stop for a bite or a coffee.I enjoyed particularly my last visit as the Mall was very nicely decorated for Christmas; it is great to visit it as family; kids will certainly enjoy the Christmas environment.",The Mall of Cyprus,"{'neg': 0.021, 'neu': 0.679, 'pos': 0.299, 'compound': 0.9819}",0.9819,pos
90,40,We only spent one day in Nicosia. It was great. We visited the Mall just before we get back to Larnaca. The shops are gathered and that made our life easier. Some of us wanted to eat and there are plenty of choices. Everyone was happy!,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.8977}",0.8977,pos
91,30,"It is really convenient, especially since in the city center the shops are scattered rather than gathered, so the mall gives you the opportunity to avoid searching for the next interesting shop. However, it is a mall, and even it is new and rather well-organised, it has a standard character if you could say so, or maybe no character at all. It is very popular for families, especially in the weekends and sometimes events for children are organised. If you are staying in Nicosia for just a few days, you should avoid visiting the mall, it doesn't make any sense. If you are living in Nicosia then you will visit it sooner or later.",The Mall of Cyprus,"{'neg': 0.057, 'neu': 0.872, 'pos': 0.071, 'compound': 0.4077}",0.4077,pos
92,50,"I visit cyprus every year to see my family and the mall of cyprus is such a treat for the homesick blues. It's got such a diverse range of restaurants and stores there's something for everyone. there are some fab sales on around August where I've picked up some great bargains. Fully air conditioned so wandering around and trying on clothes is not sticky and unpleasant. there's also lots and lots of parking space. haven't yet seen a film in the cinema, maybe I'll do that next year!",The Mall of Cyprus,"{'neg': 0.018, 'neu': 0.846, 'pos': 0.135, 'compound': 0.8989}",0.8989,pos
93,50,"When it's raining outside, the Mall of Cyprus is a good place to visit. It offers shopping, cinema, places to eat, performances.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",0.4404,pos
94,50,Biggest mall in nicosia. There are many shops available at average prices and for the whole of the family. Also supermarket available. Really close to IKEA and with plenty of parking spaces and Wifi,The Mall of Cyprus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
95,40,"You have all the usual suspects here including Debenhams. It's air conditioned, easy parking and easy to get around. If you need to go shopping and don't want to get got and bothered then come here.",The Mall of Cyprus,"{'neg': 0.139, 'neu': 0.726, 'pos': 0.136, 'compound': 0.2211}",0.2211,pos
96,40,I went there for the first time last December. I was a model at a fashion show that took place there. It was an amazing experience. The show was well organized and everyone was very very helpful. The mall itself is not very big. It has a lot of shops and places to eat. It is next to the only ikea in Cyprus. If you ever go to Cyprus capital you have to visit it for sure!!!,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.909}",0.909,pos
97,40,"this Mall in the capital of Cyprus is the place to be when you visit Nicosia.there are many shops with brand names and there are also many fast food restaurants to eat traditional and international food..there is also a cinema,supermarket and a safe parking for your car..this is also the perfect place when it is very hot outside..you will love it!!",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.9078}",0.9078,pos
98,30,"Its not the huge mall that you would normaly see in a big city, but for a town the size of Nicosia its not bad! You have a variation of restaurants/fast foods/ cafes to choose (Fridays, KFC, Starbucks, McDonalds, Pizza hut, Taco bell, Gloria Jeans, Greek kebab, ice cream station etc). There is also a cinema place inside the mall. As for shops you can find brands that you would find on High street. There are some shops for electronics, sports equipment, supermarket etc.",The Mall of Cyprus,"{'neg': 0.018, 'neu': 0.934, 'pos': 0.049, 'compound': 0.5553}",0.5553,pos
99,30,"There's nothing particularly outstanding about the Mall of Cyprus but it lived up to its name. If you're not from Europe, then there are shops you might not have at home. For a whole day, you might struggle to find things to do: a morning or afternoon is fine. There's a Carrefour if you have shopping to tend to.",The Mall of Cyprus,"{'neg': 0.086, 'neu': 0.878, 'pos': 0.036, 'compound': -0.4531}",-0.4531,neg
100,40,Good but there isn't many shops there!!! Some shops there are big and another shops are very small!!!,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.4798}",0.4798,pos
101,40,"This mall is located out of the city center and you can reach there of course with car, and the public buses. It is not so big, there is a variety of shops: Clothing, Electronics, Super Market, etc.. Furthermore, there is a multiplex cinema and of course as an eager mall you can find Restaurants, cafes and Fast Food! If you have time for shopping or just a walk it is nice to get there!",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.8715}",0.8715,pos
102,30,"Visiting the Mall of Cyprus? Well, as a tour guide I sometimes need to stop at the mall as part of the tour's itinerary. The location is easily accessible upon entering Nicosia from the main highway. You just take the exit from the main road and you reach a round about. Take the third exit and then take the first exit on the next round about. You will see the Nicosia General hospital to your right. You will reach another small round about and take the first exit again. If you are traveling with a private car then park on the underground parking so you avoid the hot sun and the heat. Go through one of the main underground entrances and up the escalator. By one of the underground main entrances there is a shoe repair and key shop. There is more traffic and less parking space after 3:00pm daily and after 1:00pm on the weekends. Upon entering the mall you will find two levels: The ground floor, filled with shops, small bakery, an MTN store, a watch shop and other department stores. The top floor has some sport shops, electronics, art shops, and stands selling various goods such as nuts, tea and other items (which are just expensive).On the west part of the upper floor are the cafeterias, the cinema and the restaurants which are well known franchise brands.Now the biggest issue here is the bad acoustic. The actual structure of the mall has no sound absorption and the sounds multiplies. I know some younger ages won't mind because they want to be where the masses are, but when we visit with a tour and there is people with hearing devices then this causes discomfort. I suggest avoid the cafeteria and restaurants section, or make a quick visit and choose to seat on the large veranda outside. You will see it between the Starbucks and TGIF. The only negative thing there, it is a smokers area. So you will need to deal with that issue too. So if you want, you can choose the quiet cafeteria situated on the easter upper floor, for a quick coffee and a drink.More and more malls are being build in Cyprus. My concern is if the consumer's comfort and well being should really be taken under consideration.So my advise is: avoid the cafeteria area unless you really have to go. Seat on the outside area for a meal or a drink.Happy shopping!",The Mall of Cyprus,"{'neg': 0.058, 'neu': 0.889, 'pos': 0.053, 'compound': -0.7155}",-0.7155,neg
103,40,"The Mall of Cyprus is no longer the best mall to shop at now that the Kings Avenue Mall has opened in Paphos, however it is still very modern and has some nice shops which tourists will be familiar with. Like the Paphos mall, it too has a large food court with plenty of restaurants for any tatsebud.",The Mall of Cyprus,"{'neg': 0.034, 'neu': 0.819, 'pos': 0.147, 'compound': 0.8074}",0.8074,pos
104,50,"Even is winter with rain and cold, even is summer with high temperatures, Mall of Cyprus is the ideal place for Nicosia residents to do their shopping, as there are many shops and a supermarket. Is the meeting- place for friends to take a coffee or dine. Children supposed to spend their time at the playing yard. This is also a choise for those who love cinema. I love this place and i thing many people feel like me, as usually is crowded, especially at Chrismas time with the lovely decoration and so many activities. Christmas decoration in my pictures covers 2010-2013.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.9719}",0.9719,pos
105,30,"If you happen to be in Nicosia and the weather is too bad to enjoy the outdoors, head to the Mall of Cyprus to kill some time. It's not a huge mall, but there are some decent shops (including Zara, Debenham's, Next, Swarovski etc), plus there are some fast food places (McDonald's, KFC, Pizza Hut), a supermarket, cafeterias and a cinema. IKEA is located right next to the Mall.",The Mall of Cyprus,"{'neg': 0.093, 'neu': 0.877, 'pos': 0.03, 'compound': -0.5394}",-0.5394,neg
