,r_points,r_text,place,scores,compound,score
58,30,"I stayed at this hotel because I was on a business in Nikosia and my office was at 5 minutes walk from the hotel. I was disappointed with the quality of beds and linen - could hardly fall asleep. The promised wi-fi actually is available only in lobby or qt the first floor, if you are higher, there's no signal. The room was clean and there was not any noise from the street.\The breakfast was quite acceptable.Nearby there's a good bar called Mamasita. do not miss it. A nice Costa Coffee place is to the left from the hotel and takes you about 2-3 min to go there.",Europa Plaza Hotel,"{'neg': 0.068, 'neu': 0.81, 'pos': 0.122, 'compound': 0.6219}",0.6219,pos
59,40,"My husband and I stayed here while he is doing business nearby. We stayed in a executive room which was quite nice, good bedding, and good servicing by the cleaning staff. Once I let the attendants know I like extra coffee and sugar, they were sure to supply me extra every day. The front desk staff are extremely friendly and accommodating, making sure my husband got his laundry expedited when he was starting to run out of clean clothes. You definately need a car if planning to see the city, but hotel parking is free and abundant, plus it is not far from the city center. We found our stay delightful and will definately be back again.",Europa Plaza Hotel,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.9683}",0.9683,pos
60,20,"I had to stay in Nicosia for business as this is not a holiday/ weekend break destination. I picked the hotel as it was the nearest to a funciton I had to attend.The hotel itself, I believe is a 3 star and for a 3 star it is ok. Basic amenities, old fashioned rooms, basic breakfast etc.What I wasn't comfortable with was the cleanliness of the room which I was not 100% sure of. There were some vague stain on the sheets and the overall feeling of the room was that it was not spotless. The piece de resistance, was a hole on the floor which was neatly covered by the carpet. Unfortunately this was discovered by my wife who was in high heels at the time- she was not happy about it! Another issue for me was that the minibar was locked and I only discovered this in the early morning hours when I woke up and needed some water.As I said, the hotel, for a 3 star is OK. However the price (special offer at EUR100 for one night), I thought was ridiculous, especially as I had recently paid slightly more to stay at a 5 star beach resort in Cyprus. Furthermore the receptionist insisted that I should prepay the whole amount instead of paying upon my departure which I thought was strange.My low rating has more to do with its price rather than the actual hotel.",Europa Plaza Hotel,"{'neg': 0.071, 'neu': 0.889, 'pos': 0.039, 'compound': -0.7447}",-0.7447,neg
61,40,"I liked staying in Europa hotel - nice rooms, good servise, great breakfast. It seemed a little to far from the center, where the life is. But good for a business trip - very quiet to sleep there.",Europa Plaza Hotel,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.9382}",0.9382,pos
62,20,"beds are very hard, you need to get the key of the minibar and pay 50 euro , a bit strange, only one elevator, payed 110 euro per night, this is it absolutely not wordth",Europa Plaza Hotel,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.4391}",-0.4391,neg
63,40,"I stayed in this hotel for a week with work as part of a large group.The rooms can have 3 beds which makes it cost effective, each room has a tv, table and chairs and bathroom with bath and shower and a supply of shampoo/ bath gel.We were next to the main road - all rooms have a road- to be honest at night the main road was probably quieter than the boy racers by the back of the hotel.Breakfast was lush a nice spread of cold and hot options.There is a bar downstairs where drinks are arounf 6/7 euros.Next to the hotel is a Iriosh bar- prices are mostly similar maybe cheaper for beers. It got busier as the night wore on and also serve a selection of food.There is a petrol station and a late opening convience store which sells food snacks and drinks.Town is a walk away and we found ourselves a nice Taverna were prices were alot cheaper and the locals were so friendly.There is a mini bus service to Larnaca airport also.PS if you love cats- beware i nearly brought one home.Staff were friendly and we had no issues :-)Free WIFI too",Europa Plaza Hotel,"{'neg': 0.011, 'neu': 0.888, 'pos': 0.1, 'compound': 0.9531}",0.9531,pos
64,40,"I stayed in the Europa for two nights while on a work trip. I found the hotel comfortable ( the beds certainly weren't too hard, they perfect for me) and the staff were extremely helpful and friendly. It is a short taxi ride (about 6 Euros) to the old city. I thought the hotel was good value and would certainly stay there again.",Europa Plaza Hotel,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.9718}",0.9718,pos
65,10,"Short stay at this hotel mainly because it was close to work. I have never experienced such discomfort, the beds are the hardest I have ever experienced. At night there is also a constant noise from motorbikes, which is disturbing. On the positive side staff are friendly and helpful and breakfast was more than adequate.",Europa Plaza Hotel,"{'neg': 0.052, 'neu': 0.725, 'pos': 0.223, 'compound': 0.8693}",0.8693,pos
66,20,"I spent a week at the Europa whilst on business in Nicosia. The rooms are like any other 3 star, souless and dull. The aircon pumped out hot air so my room was stifling for the majority of the time, depsite having borrowed a fan from reception to cool things down. The food is good but your choices of a location to eat are not so appealing - the charmless bar or your souless room. To get to anything interesting you need to drive or take a cab. I felt that the rooms were reasonably clean until I found a dirty pair of knickers by the side of my bed from a previous occupant. I was glad to get out of the place by the end.",Europa Plaza Hotel,"{'neg': 0.074, 'neu': 0.789, 'pos': 0.137, 'compound': 0.7434}",0.7434,pos
67,40,"once i decided I wanted to find a good hotel in Nicosia, with everything I needed, without being ripped off during my frequent trips to Cyprus.Well ... here it is. I am sure there is no better business hotel in Nicosia (for those who really work and have no time for swimming pools). New, king size beds, minibar, friendly staff, free internet, decent restaurant, free parking, good location - TV channels list is not the best but hey .... you can't have it all !",Europa Plaza Hotel,"{'neg': 0.061, 'neu': 0.776, 'pos': 0.162, 'compound': 0.7788}",0.7788,pos
68,30,"The Europa is a quiet, clean and friendly hotel about 15 - 20 minutes walk from the centre of Nicosia. Some of the booking websites, etc list as it as central, which it is not. The benefit of this is a quiet location. Our room was a good size and fairly well equipped. Minor points are that you have to ask for a key to the mini-bar, or for a hair-dryer and the customer use pc in the foyer has to be paid for, which is not good in a hotel of this price. There don't seem to be any non-smoking rooms and the general areas are all smoking.",Europa Plaza Hotel,"{'neg': 0.022, 'neu': 0.855, 'pos': 0.123, 'compound': 0.8839}",0.8839,pos
69,40,"Stay in this hotel for 5 days in AugustVery frienfly staff on Reception, clean hotel, fresh towels, Near the hotel is free parking space. Breakfasts are tasty but there were no choice of Juice-only orange.In the room there are extra pillows, bathroom is niceWe book the room by e-mail,paid 90 EUR per night for a room.I think fr Nicosia it is good value for money",Europa Plaza Hotel,"{'neg': 0.039, 'neu': 0.787, 'pos': 0.174, 'compound': 0.8316}",0.8316,pos
70,50,"A beautiful experience! Nice clean and large rooms, they change everyday the towels. Morning buffet breakfast with many choices.The central lobby and the people were friendly. It is conveniently located and ample parking. Although reaching by car is quite tricky. Overall this is a nice boutique hotel for business travelers as well as tourists. I did my reservation thru Cyprus Airways. Very good value.",Europa Plaza Hotel,"{'neg': 0.024, 'neu': 0.637, 'pos': 0.339, 'compound': 0.9708}",0.9708,pos
71,40,"Not much I can say really, a nice clean, modern hotel aimed mainly at business traveller (free wi-fi in lobby) but would serve tourists just as wellLocated in the financial area of Nicosia so a distance from the old town, but easy to get to/from the motorway even in rush hourThere was an 'Irish' pub next door that served food and seemed to be plenty of other similar bars / restaurants in easy walking distance. Neighbourhood seemed safe and well lit.Free car parking outside the hotel, rooms were decent size and clean, reception areas bright and airyNo complaints would stay again as is an equal standard but cheaper than Holiday Inn etcMy collegue was upgraded to the Africa Suite just because he had stayed there the previous week as well which was a nice touch!",Europa Plaza Hotel,"{'neg': 0.022, 'neu': 0.746, 'pos': 0.232, 'compound': 0.9863}",0.9863,pos
72,40,"Stayed at the Europa for 7 nights on business. This is a pleasant newly decorated hotel. The rooms are a fair size, and have wireless internet access. They are decorated in a modern style and rather nicely done. The hotel is along a busy road, but is well insulated so no road noise is audible in the rooms. The Europa is not right in the centre, but Nicosia is not big so it is easy to get there. Breakfast was a buffet, and was quite nice.The only downsside I could see was that there is no gym, and non ion the immediate neighbourhood unless you are a woman (one woman only gym).All in all I would recommend this one.",Europa Plaza Hotel,"{'neg': 0.052, 'neu': 0.82, 'pos': 0.128, 'compound': 0.8134}",0.8134,pos
