,r_points,r_text,place,scores,compound,score
84,40,"Visited the bar before heading back to my rented apartment. Good bar with a wide variety of drinks. The service was on point, so were the drinks. Good place to hang out with friends.",The Gym,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.836}",0.836,pos
85,40,"I stopped here for lunch with friends on a day excursion to Ledra shopping high street in the old town of LefkosiaThe restaurant had some quirky features, such as interesting signage on the toilet doors resembling male and female body parts. There also a link to a gallery at the back featuring local art and a wishing well feature.There is outdoor seating at the front and a nice enclosed outside space at the back to chill and relax.The food was slightly expensive but the portion sizes were good , I had the salmon, spinach and rice which was delicious!",The Gym,"{'neg': 0.014, 'neu': 0.81, 'pos': 0.176, 'compound': 0.9387}",0.9387,pos
86,50,"I tried it this place for lunch when it first opened its doors. And the food was ok... an average place i thought... In December I was invited by some friends and i was so surprised the food went up in appearance, quality, taste and creativity.... The food is amazing... to say the least.... The chef is a young Cypriot and I have to Tip my hat to him, there are very few restaurants in Cyprus serving this type of food... Now I hope they can keep the standard up as that's usually the story in Cyprus...",The Gym,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.8172}",0.8172,pos
87,20,"-Went to The Gym for brunch after looking at their online menu and we were informed that they don't have a brunch menu. Ended up ordering off the lunch menu, food was OK.-Service was terrible. The restaurant was almost empty and we hardly got any attention and/or service within reasonable time.Even worse, a couple stepped in, got a table and ordered coffee. 20 minutes after they made the order (they were still expecting their coffee...) another customer stepped in claiming they will be bringing about 20 people in and the waitress made the couple move to a different table, even though there were other tables to merge instead of the one they were occupying. Not only they made the couple move, they were very rude about it, and (I'm glad) the couple decided to leave (they didn't even get their coffee).As they were walking out, the same waitress said ""I didn't do anything wrong"" out loud, which was just overly rude to do, especially after her rude and unreasonable request.That being said, the atmosphere is nice if you exclude the service, but wouldn't return there for the food.",The Gym,"{'neg': 0.075, 'neu': 0.906, 'pos': 0.019, 'compound': -0.7695}",-0.7695,neg
88,40,Stopped in for cocktails and a cheese plate. The bar area was pretty full up with what seemed to be a Friday post work crowd. Very enjoyable.,The Gym,"{'neg': 0.063, 'neu': 0.726, 'pos': 0.211, 'compound': 0.6697}",0.6697,pos
89,30,"went out with friends in the summer its nice set up , good service however we found it to be overpriced",The Gym,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.8316}",0.8316,pos
90,30,"Nice place, have been a few times, drinks and service good, but the food a bit lack lustre.Lunch today a nasty dry burger and a reasonable seafood linguine.The menu is a bit boring, nothing really to whet the appetite. Would go back for a drink but not to eat.",The Gym,"{'neg': 0.205, 'neu': 0.722, 'pos': 0.073, 'compound': -0.8381}",-0.8381,neg
91,50,I️ had two cocktails and the cold noodle dish on a Thursday night. The cocktails were delicious. Expertly done. The cold noodle dish was very good as well. Great vibe and nice place to spend a evening.,The Gym,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9447}",0.9447,pos
92,50,"Had really great experience, great cocktails and good vibes. Excellent service, great music. Spend Saturday noon - afternoon",The Gym,"{'neg': 0.0, 'neu': 0.378, 'pos': 0.622, 'compound': 0.9673}",0.9673,pos
93,50,"Went here early on a Friday night for a cocktail and were just in time- this place is obviously very popular and quickly gets busy. Easy to see why! The cocktails were excellent, based on classics but with a twist. Best G&T I’ve had for ages, the ‘baby blue’ try it! Also a great cosmopolitan. Best to book if you want to eat, which we will definitely do on another occasion. Would recommend.",The Gym,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.9866}",0.9866,pos
94,50,"We enjoyed an excellent night out with friends. The music was great, the drinks amazing.The food was very very nice, the portions were small (for the men especially) but because of a delicate dinner i consider the price reasonable.The atmosphere is quite relaxed with good service. It was a little chilli but there were blankets to use ( A+ for that).",The Gym,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.9616}",0.9616,pos
95,50,"Love going to the Gym, great atmosphere, great selection of drinks, wines and of great standard too. The food is delicious and the music gives you a bit of a twitch :) Love the garden look on the outside",The Gym,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.9825}",0.9825,pos
96,50,"A place in the center of Nicosia, close to Eleftherias square, vibrant with joy and mood! very good food with excellent quality products! happy and informed staff! very nice and relaxed music during our meal! In the place you can drink coffee or alcohol! also has nice food and a small amount of desserts! we will definitely visit it again!",The Gym,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.9853}",0.9853,pos
97,50,"I'm posting two reviews on this place, because it's important to note that the location, the decor and the cocktails are original and oh-so-yummy. But the food isn't up to snuff. So go for cocktails and mini bites, and enjoy the best drink ever made with mastiki (gum) and yogurt. Yum.",The Gym,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.8885}",0.8885,pos
98,50,"A must go place with great staff, menu and interior. Try the 12 hour pork steak and any gin cocktail asking for the monkey gin!",The Gym,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.6588}",0.6588,pos
99,50,very nice place in the heart of old city of Nicosia. many variety of food and drinks.nice atmosphere.perfect choice,The Gym,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.4754}",0.4754,pos
100,30,"expensive and low quantities of food trying to be gourmet in the mid of the old city is tricky although they make great hugos and serve good wine, service need to get better, and so do prices",The Gym,"{'neg': 0.081, 'neu': 0.702, 'pos': 0.217, 'compound': 0.802}",0.802,pos
101,40,"Sunday brunch here is very nice. The servings are perfect size. Not a lot of modifications or substitutions with their menu, but they will try to accommodate for allergies where needed. Overall, enjoyed my meal and would go back again.Also stopped in for drinks on a Friday evening and after one margarita realized either I was dehydrated or their drinks are potent, since I was a little wobbly when I left.",The Gym,"{'neg': 0.033, 'neu': 0.845, 'pos': 0.123, 'compound': 0.7577}",0.7577,pos
102,40,"Great ambiance, very relaxing music and atmosphere; very nicely renovated and decorated old building. I could sit here for hours enjoying a chilled glass of white wine. Tried a couple of salads and the home made cheese pie. Was good with interesting use of roasted almonds and nuts in the various dishes. Particularly liked the goat cheese with honey in one of the salads. Tried the asyrtiko white wine, Sigalas Santorini from the barrel. Love this wine. The staff is very friendly. One of the things I did not like is that they served the bread with pink Himalayan salt. Come on, Cyprus salt is know worldwide and sought after in Europe and the US, they could have added some local black or white salt which is much better.This is a place I would visit again.",The Gym,"{'neg': 0.029, 'neu': 0.773, 'pos': 0.199, 'compound': 0.9802}",0.9802,pos
103,50,"Great lemonate, nice music , delicious branch! The backyard is a must. Can enjoy either lunch or dinner! The calleryhas always interesting prodjects going on!",The Gym,"{'neg': 0.0, 'neu': 0.509, 'pos': 0.491, 'compound': 0.9544}",0.9544,pos
104,40,"We enjoyed early evening drinks - a good range of cocktails were available, reasonably priced. Not able to stay for dinner as the restaurant was full. Would go again but book in advance to secure a table. Well located in the centre of the old town.",The Gym,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.8338}",0.8338,pos
105,50,"This is a great place. Couldn't fault lunch (smoked salmon and avocado sandwich and cheese pie). Staff friendly, and very helpful to two Brits lost in the July heat in the narrow streets of this part of town.",The Gym,"{'neg': 0.049, 'neu': 0.682, 'pos': 0.269, 'compound': 0.8847}",0.8847,pos
106,50,A busy but beautiful place to stay and relax. Lunch or dinner. For a light meal or for a full menu. The bar is the main attraction of this place with expert barkeepers. Tasteful cocktails. The music is always amazing. Not the normal hits of the week but a beatiful selection. The food is excellent,The Gym,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.9787}",0.9787,pos
107,50,Very nice place for coffee and brunch.There is a great variety of fresh juices and cocktails. Food might seem a little bit pricey but it is definitely worth it.It is a very popular place with unique design in the center of the city in the old neighborhood . During the weekends it can be difficult to get a table. Service is nice and polite.Just by luck I have found out that the baristas here are taking barista trainings from the owner of my favorite coffee shop of Crete the Crop :-),The Gym,"{'neg': 0.03, 'neu': 0.681, 'pos': 0.289, 'compound': 0.9801}",0.9801,pos
108,10,"We went to The Gym for lunch yesterday and the service was pretty bad. My partner ordered a Caesar salad, which doesn't usually have mustard seeds, although this one did, and she is allergic (mustard/mustard seeds were not listed as an ingredient on the menu). We asked the waiter to check if this salad indeed had mustard seeds, which was a debacle in itself as he did not seem to speak Greek or English. When we asked if they could make a new one without dressing/with a different dressing he said 'just swap meals'. Cool mate, never coming back here.",The Gym,"{'neg': 0.055, 'neu': 0.891, 'pos': 0.053, 'compound': -0.0516}",-0.0516,neg
109,40,"Not exceptional, impersonal and colorless restaurant, with good food. Located in the old town. I can't recommend any specific plate. I guess the place is more for drinking rather than eating.",The Gym,"{'neg': 0.064, 'neu': 0.789, 'pos': 0.147, 'compound': 0.4122}",0.4122,pos
110,40,"atmosphere is perfect, with very good service. we took slow cooked pork chops, it was very tasty and good portion. in the peak of the summer day it is better to have lunch inside",The Gym,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.9183}",0.9183,pos
111,40,"Located in a popular pedestrian street in old Leukosia. Outdoor sitting, fancy cocktails and very good choices to eat! High end prices!",The Gym,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.7634}",0.7634,pos
112,30,"Nice restaurant but nothing special, the fact that it is in the middle of the street makes it noisy and a little disturbing.",The Gym,"{'neg': 0.31, 'neu': 0.624, 'pos': 0.066, 'compound': -0.7934}",-0.7934,neg
113,50,Best and special food. Great taste. We had a special aragula salad and chicken wrap and for dessert we eat pancakes with caramel apple and ice cream. All of them were great.,The Gym,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.9571}",0.9571,pos
114,40,"The Gym offers great food and a lovely atmosphere, the decoration is so trendy and modern! A real hip place!The food is very good but the portions are pretty small, so if you're very hungry, I would recommend an appetizer or dessert to be sated.Also, the drinks and wine are very good.",The Gym,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.9631}",0.9631,pos
115,20,No value for money here. Just fancy designs and trendy staff. Ordered salmon and it was dripping in oil and the salad consisted of spinach and two tomatoes. Luckily I moved onto another restaurant,The Gym,"{'neg': 0.058, 'neu': 0.792, 'pos': 0.15, 'compound': 0.5423}",0.5423,pos
116,50,"We had a family reunion here and the food was great, from the salads, to the tuna carpaccio to the squid risotto, tomato and cheese risotto and the prawn linguini. Each plate was terrific. But a special note for the squid risotto. The staff were attentive, but a little to eager to take our plates away. We went there during the evening about 8.00pm with no reservation on a Thursday night. It had a few tables full. By the end of the evening the place was packed. The food had a modern twist with local produce. Portion sizes were just right. A lovely decor. Right in the center of the old town handy to taxis, buses etc. would highly recommend.",The Gym,"{'neg': 0.022, 'neu': 0.835, 'pos': 0.143, 'compound': 0.9368}",0.9368,pos
117,50,Unique place to have a meal and worth a wait to get a table. Good range of meals and a well feel place.,The Gym,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.7096}",0.7096,pos
118,40,Great place to eat. Service was quick. Food was well prepared and tasty. Portion sizes were a touch too small for the price but this place is a hit....,The Gym,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.5499}",0.5499,pos
119,50,"A friend and I wanted a night out for dinner, but not for Cypriot food! We loved it at the Gym and were so happy with our choice! A lovely homely feeling inside where the bar area is, all three dishes we had were really tasty and when I actually didn't like my glass of wine they changed it with a smile and no cost! The service was excellent!The only downside I find is that outside they secluded the sitting space with high iron installation with plants. Don't know if this is legal, but it is a bit suffocating!In any case, I highly recommend it!",The Gym,"{'neg': 0.064, 'neu': 0.686, 'pos': 0.249, 'compound': 0.9774}",0.9774,pos
120,40,This place is good for dinner or a drink... Too crowded though... if you want a quiet place then this will not be the case,The Gym,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",0.4939,pos
121,40,"We very much enjoyed our lunch at The Gym. It was recommended by my cousin who lives in Nicosia. The food was excellent and another advantage was the fact that the staff was very polite and friendly. However, we were a bit annoyed by the constant - it seems that this place is quite popular...",The Gym,"{'neg': 0.041, 'neu': 0.733, 'pos': 0.227, 'compound': 0.8988}",0.8988,pos
122,40,"Arriving from England with a 2 hour time difference, by 18:30 local time we were starved but most places weren't serving dinner yet. The Gym let us sit and order even though they weren't fully open in the kitchen yet (by 8pm it was full). I ordered the mushroom soup, and an amazing salad (something with beautiful cheese, pomegranate, leaves, seeds); my colleague had the biggest piece of salmon I've seen with potatoes. Both of us were pleased, and full.",The Gym,"{'neg': 0.026, 'neu': 0.814, 'pos': 0.161, 'compound': 0.9337}",0.9337,pos
123,50,"We visited the place for a branch during our walk in the city center of nicosia, pleasant environment, polite and friendly staff , good service , good coffee smoothies and snacks , a good choice , try it .",The Gym,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.9349}",0.9349,pos
124,50,"Located in the old town of Nicosia. Serving several nice dishes and drinks / cocktails. Good atmosphere, professional waiters, delicious food. I like it!",The Gym,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.9041}",0.9041,pos
125,30,"The decor is a half attempt at something that could have been interesting, but feels like they didn't want to invest money in the place. The chairs are really uncomfortable, as if they don't want you to spend much time there. Food is average. Cocktails are ok. The staff are helpful and cheerful and the DJ played very nice music. Just scraped by with third star and will not be going back in a hurry.",The Gym,"{'neg': 0.07, 'neu': 0.677, 'pos': 0.253, 'compound': 0.9589}",0.9589,pos
126,50,"i like this place of erika cos its made professionally, ideal old nicosia surrounding, pro barmen for coctails, good chef for food with selected menu and a small exhibit,",The Gym,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.8316}",0.8316,pos
127,40,It is a cozy cafe-restaurant at Onasagorou street (one of the two most central streets of Nicosia). You can have good there having a drink or a snack.,The Gym,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.4404}",0.4404,pos
128,40,A wide variety of healthy salads but risotto and pasta were very tasty as well. I particularly liked tuna tartar and squid risotto! Great choice of cocktails!,The Gym,"{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.9457}",0.9457,pos
129,50,"we visited this place for the first time last week. It was a cozy and stylish restaurant and bar. Well decorated, warm, with fireplace into the side area. What impressed me the most is as well, lighted and covered with glass in the gallery that is in to the restaurant. We enjoyed our food and wine as well.",The Gym,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.9206}",0.9206,pos
130,50,"It was a perfect way to finish our day in Lefkosia. Nice surrounding with old buildings. When you go in, you feel immediately that the place is warm and cozy - old with just small necessary changes, high standard furniture, carpets on the old tiled floor and the music!!!We wanted to have something little to eat with our wine, and we ordered nicely spiced chicken and wild rice with spinach - simple and perfect.There was a menu of one page , so you know that more likely you will eat fresh cooked food.And I should not forget the friendly service.BRAVO SAS!!!",The Gym,"{'neg': 0.025, 'neu': 0.822, 'pos': 0.153, 'compound': 0.9154}",0.9154,pos
131,50,"Restaurants visited the gym for the first time, it caught our attention beautiful design and nice atmosphere.We had a slight problem with selecting a table because the restaurant is quite large, but service at the restaurant was helpful and helped us choose, and gave us the menu. We ordered a salad with baked almonds and cheese Gravier, was tasty as a main dish we chose fresh salmon with spinach and wild rice and chicken fillet with cheese manouri. The dishes were obviously fresh, tasty, well-seasoned. To drink we ordered a well-chosen wine in the choice of advising us well oriented barman. The restaurant is highly recommendable, the waiters are nice, helpful and smiling. As for the price is not too expensive. We will definitely visit this place again.",The Gym,"{'neg': 0.013, 'neu': 0.77, 'pos': 0.217, 'compound': 0.9829}",0.9829,pos
132,30,"Visited three times while visiting on business. First time was a pleasant evening, good food and great choice of cocktails, so much so, it brought us back on a Saturday evening. The restaurant was busy and we had to wait for a table, which was not a problem. What was a problem was once being shown to a table, having to ask for a menu, then having to ask for our order to be taken, for another drink. At that point, we gave up putting the experience down to it being Saturday and we hadn't booked.We returned for a third time, tempted by the promising first evening. But again it was the service that was what was disappointing and has reflected in the rating. We were shown to our table and order duly taken. Food came, it was good, table cleared and no question of did we want anything else. We did flag down a member of the waiting team down and asked for another round of drinks, which we got. But still no question of dessert. We gave up.I can understand Saturday evening being busy and the reason for the disappointing service, but a Tuesday night with 2 members of staff standing chatting to each other, and at times there were three or four just isn't what I expected. The place has great promise but really need to improve their service.",The Gym,"{'neg': 0.031, 'neu': 0.849, 'pos': 0.12, 'compound': 0.9612}",0.9612,pos
133,40,"I wanted to try the food at Gym and I had a very interesting night. Nice starters, beef steak cooked well. Nice salmon. Not happy about risotto. Dessert very good. Excellent service. A bit too expensive.",The Gym,"{'neg': 0.065, 'neu': 0.539, 'pos': 0.396, 'compound': 0.9371}",0.9371,pos
134,40,"Went twice. The first time ith friends lunchtime. The food is amazing. Asked for the salmon filet, rare and got it as fresh as possible. The service is very good by a smiling and helpful attendant. The 2nd time, passed by in late afternoon before catching a flight back home for cocktails. The place was busy by a young local crowd. Good vibe!",The Gym,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.9668}",0.9668,pos
135,50,"Absolutely best place in Nicosia, for cocktails lovers, food is delicious and the place have an very authentic vibe, there is smoking veranda heated, quality services!",The Gym,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.9167}",0.9167,pos
136,40,"We normally eat at The Gym at least once a week when we are in Cyprus where we stay around 6 months of the year. Limited Menu, but all the food is great. We particularly enjoy the Salmon on wild rice and spinach. For meat eaters, the home made burger on a platter looks fantastic! The decor is very interesting and there is an arts gallery of a variety of items which you can purchase. Great friendly service. The restaurant is situated a little off the main Ledra St in the old town.",The Gym,"{'neg': 0.013, 'neu': 0.723, 'pos': 0.264, 'compound': 0.9862}",0.9862,pos
137,50,"A good choice for lunch, after a long walk at the old city's market. We sat outside and order a pomegranate salad as an apptizer and linguine for main. Salad was tasty and pastas were amazing. Lot of choices for wine by the glass. Smiling staff and fair prices.",The Gym,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.9001}",0.9001,pos
138,40,"Nice dishes, different than most restaurants of the area. Open and available for late lunches, something very important as most restaurants close after 3 pm until 7 pm.",The Gym,"{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.5984}",0.5984,pos
139,50,"Very nice atmosphere , our waiter was friendly and helpful. We tried the salmon and the risotto with squid. Good taste and very nice appearance. Cocktails were also very good, the barman helped us to choose. We definitely visit it again.",The Gym,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.9637}",0.9637,pos
140,50,"A nice place to visit. We went there Sunday afternoon. Despite that it was almost full, service was quick. I really enjoyed their fresh lemonade. The salad I had was also very tasty.",The Gym,"{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.8384}",0.8384,pos
141,40,"We were invited to The Gym for a late lunch on Sunday by friends of ours who live in Nicosia. Nice fun place, good food and presentation, cool crowd, friendly waiters, it didn't disappoint. The juices were fresh and nicely presented, salads were crisp and well seasoned. Dessert menu is very limited though, is it because we are at a gym?",The Gym,"{'neg': 0.028, 'neu': 0.621, 'pos': 0.351, 'compound': 0.9718}",0.9718,pos
142,40,Very nice interior decoration. Friendly staff. Very good cocktails. They know how to do a proper drink which is rare in the town. Super tasty food. Stuffed chicken with potato risotto was creamy and nice flavors.,The Gym,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.9475}",0.9475,pos
143,40,"This is really a fun place to visit, especially if you like trying new exciting cocktails. They have some very weird and wonderful combinations of drinks, all expertly prepared and taste fantastic.The food is also very good and the service polite.Definitely worth a try.",The Gym,"{'neg': 0.035, 'neu': 0.602, 'pos': 0.363, 'compound': 0.9553}",0.9553,pos
144,10,What can i say? I did not even get to try the food... visited with the family o a Sunday for lunch and even though a few tables were available we had to wait for 15 minutes until someone noticed us and showed us to our table.... another 10 minutes passed before someone brought us the menus.... it took us 5 minutes to decide what to get... and then.... NOTHING.. so after 20 more minutes waiting for someone to take out order we simply walked out... why do people invest so much money in restaurants but never bother to adequately train their personnel on how to treat clients????,The Gym,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.7943}",0.7943,pos
145,50,The Gym has offered consistently and improvement and is now one of the best restaurants in Nicosia. We tried great cocktails which was always one of its strong points. Beautiful tuna starter. I tried the slow cooker pork which was amazing. Great atmosphere. Good service. The Gym has the whole package. Well done!,The Gym,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9857}",0.9857,pos
146,40,Came here for a few cocktails after watching the football I like the atmosphere in here and the service is fast and efficient,The Gym,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.6486}",0.6486,pos
147,40,"Trendy place with outside enclosed seating area on the street. Sadly the sun didn't reach us there but with the heater on it was very pleasant on a January lunch time. The bar area is extensive with the emphasis on the exotic cocktails and wines, but we came for lunch rather than these so although the clientele is the young set, they equally welcomed us oldies. Yes it's a short menu but well chosen to suit many tastes. I went for the fresh salmon and worried that it might come overcooked (as it often does in Cyprus) but it was just perfect, very tasty and arrived on a bed of rice mixed with wild rice and spinach. We skipped desert and had Cyprus coffees - one of the best I've had. On the way upstairs to the toilets I noticed a small shop of money-no-object arty farty works in a back room - one of which I recognised from a sculptor in Limassol. Interesting concept. If I lived in Nicosia - I might become a regular here.",The Gym,"{'neg': 0.03, 'neu': 0.802, 'pos': 0.168, 'compound': 0.9831}",0.9831,pos
148,50,We had dinner at The Gym. The food was great and waiters were very helpful. Tasting its delicious cocktails is a must. It totally worths a visit.,The Gym,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.8977}",0.8977,pos
149,30,"Lunch for two. Prepared to have a nice lunch as advertised by lot of people. Not big variety of dishes. Almost pub style dishes. Had angus burger with cheese , bacon and egg.Average quality. The burger was big and tough.Overpriced for this kind of meal.Have to try the dinner soon.",The Gym,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.5719}",0.5719,pos
150,40,"It is good place for coffee and light drinks. I don't know about the food. It is a stylish cafe and restaurant. You'd expect them to be a bit slow, which might be annoying. So if you sit here, be relaxed.",The Gym,"{'neg': 0.062, 'neu': 0.799, 'pos': 0.139, 'compound': 0.5267}",0.5267,pos
151,30,"Visited for dinner and drinks with friendsThis place was really advertised for it's fine cuisine and signature drinks.We ordered the gin and tonic of the house. Simply stunning!!But then we ordered our main course. Once we finished the appetiser, the waiter came to pick up the plates. We tried to hand in our forks and knives but the waiter said, no, just the plates, so in effect we had to eat the main course with dirty cutlery!!The main course comes in. The portions were so small, we thought we ordered from the kids menu. However the prices were for adults!!Am so disappointed, really. Taste wise it was OK, but if you want to feel that you had a proper dinner, maybe you should order double. And pay double of course!!",The Gym,"{'neg': 0.1, 'neu': 0.809, 'pos': 0.09, 'compound': -0.5405}",-0.5405,neg
152,40,"A traditional neoclassical house in the heart of Nicosia. Well restored and nice interior concept design. The drinks and coffee are pretty good at this place. The service is not their strong point. We were sat down by a girl at the entrance. We waited 15 minutes for a menu, even though waiters were passing by and didn't pay attention. I ended up searching for it my self.",The Gym,"{'neg': 0.036, 'neu': 0.766, 'pos': 0.198, 'compound': 0.8748}",0.8748,pos
153,40,"The gym has unique in taste and combination of ingredients, dishes. Very trendy place with the :Societe of Cyprus visiting for lunch or dinner. The service is good and the dishes offered are not similar to other places in the old town. The place is smll but the decoration is good and the open area is even better for someone to have lunch since it is a very vibrant area with people walking up and down the ""Anasagorou ""pedestrian street.",The Gym,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.9402}",0.9402,pos
154,50,"Found this place while walking around town and we were not dissapointed. Had a very nice spinach salad which was recommended by the nice waitress and the linguine with shrimps and zuchini, very nice as well. For dessert a pancake with caramelized apples and vanilla ice cream. Really nice fresh made juices.Very good service. I highly recommend the place and would definitely go back.",The Gym,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9764}",0.9764,pos
155,40,"I like it so much. in the area there are a lot of tavernas but there is no something that, It is International style not traditional. Perfect I can say. In the old town very nice location in the pedestrian arean. Design is really very nice, Service is in a high level and the food to my view excellant. There is a list of different plates and i ricognise that also other people were suddisfied, We took a salad with goat cheese delisious. We taste the palate with solmon. Very interesting taste ,cooked very well. We took also a plate with chicken fillet and asparagous well done. The list of the wines also very Good. Congratulations to all team there. Also coctails are very famous there.",The Gym,"{'neg': 0.047, 'neu': 0.745, 'pos': 0.209, 'compound': 0.9763}",0.9763,pos
156,40,"Went there several times with friends or coworkers, for drinks or meals.The service was always brilliant and the standard of the food/drinks was always high.Only aspect that could change maybe is the pricing as it is slightly overpriced if you ask me.Other than that, very nice place to be as it brings out a modern aspect in the old town of Nicosia.",The Gym,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.8748}",0.8748,pos
157,50,We were a group of six friends. We did not have a booking but the staff managed to find us a great table after some minutes. I tried the pork neck which was delicious. All the plates were excellent and the staff was very polite and professional,The Gym,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.9628}",0.9628,pos
158,50,Very nice place; great vibes and cool interiors. Service is very good. Had a spinach salad and grilled chicken and both were very tasty and light.,The Gym,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.9178}",0.9178,pos
159,50,"well-designed, sophisticated place always very busy great cocktail variety tried their salads - loved them - very gourmet not a cheap eat the service is a bit slow since they are always full",The Gym,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.9166}",0.9166,pos
160,40,"They call themselves gastro-pub. Small, but very different menu, perfect location, very good atmosphere. We ate 3 different dishes and all of them were really tasty. Homemade lemonade was the best I ever tried in my life.",The Gym,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.9554}",0.9554,pos
161,50,"They have an excellent menu with quite a lot of dishes to choose for brunch. The dishes are full of ""imagination"", very tasty and with nice presentation. The staff is very friendly. The decoration of the place is excellent and the place in general is clean. The coffee is amazing. Also the homemade lemonade is excellent.",The Gym,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.9747}",0.9747,pos
162,40,"Nice enviroment and friendly staff. Quick service . I went there a couple of times and I was really happy . You can enjoy your coffee but your drink as well . Professional staff , they make the perfect coctails. You can sit on the bar or at tables , it has plenty , so you will find somewhere to sit easy .",The Gym,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.9592}",0.9592,pos
163,10,"The poor waitress went back and forth to the kitchen at least four times negotiating with the chef because he refused to accomodate my food intolerances/allergies. He refused to budge on the concept of his menu. On the fourth try he agreed that it was not right that I leave hungry and agreed to make me a plain piece of fish, which is what I originally asked for. My group of 8 people had finished their meals and 3 bottles of wine as I negotiated. I give the waitress credit for her patience and willingness to help, she clearly was troubled by his temperament. When my fish finally arrived, it was very good, but getting it was a painful process.I hope the owner sees this review and schools the chef on customer service. It's not about his experience, it's about mine.If the chef is the owner, then those who have food intolerances should be aware.",The Gym,"{'neg': 0.069, 'neu': 0.825, 'pos': 0.106, 'compound': 0.4715}",0.4715,pos
164,40,"We went to have lunch and I choose a turkeyburger I found were dry. I did,t eat my meal and the very serviceminded waitress did't charge me. I was very glad and to end the story my husband got a very delicious salmon with very tasty ris and spinach.next time in Cyprus we will have a meal in the evening. By the way: the have a super homemade lemonade - try it, you won't be disappointed.",The Gym,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.9292}",0.9292,pos
165,50,Very comfortable. There is air conditioning. The staff is pleasant. The drinks are good and reasonably priced. The beer selection is good. The menu is pretty good and fairly priced. It is in the old city. And it has become one of our favorite places for a drink or for dinner,The Gym,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.9674}",0.9674,pos
