,r_points,r_text,place,scores,compound,score
30,40,"Hotel is situated in a quiet area, close to the walled part of the city & no problem parking. Room was great & breakfast included a good choice of hot and cold items which were replenished all the time. Free in room wi fi. Staff were so friendly, helpful & efficient, nothing was too much bother. Would definitely stay here on our next visit to Nicosia.",Crown Inn Hotel,"{'neg': 0.09, 'neu': 0.625, 'pos': 0.285, 'compound': 0.9513}",0.9513,pos
31,50,"I usually don't put 5 stars on this kind of hotels because it is not luxury by definition but this time is different. Rooms are very average but clean and comfortable and cheap. Anyway, what makes it really a nice place to stay is the hospitality of the staff and manager! Although we stayed only one night there, we were welcome with big genuine smiles and got a lot of help to decide what to do in Cyprus, where to go and so on. We will definitely go again next time we visit Cyprus!",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.984}",0.984,pos
32,40,"Myself and my wife stayed at the Crown Inn Hotel for seven nights and really enjoyed our stay.The hotel is clean and the staff are very friendly and extremely helpful,the rooms are quite small but very adequate and the sheets were changed every day.The hotel is located about 2miles outside the city centre but the local bus service is very reasonable 1:50 euro and the check point to the North side of the island (Kyrenia) is just a short walk from the bus station.We also travelled around the island by bus Paphos 13euro,Larnica 7euro return.I am sure we will visit this hotel again in the near future.",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.8788}",0.8788,pos
33,40,"We stayed at this hotel for 6 nights. Upon our arrival we were greeted by Svetlana who offered us a nice welcome drink. We got a double room which as we expected was nothing fancy yet it provided all the basics - safe, towels, clean sheets, a comfortable mattress and a mini fridge. Rooms were cleaned and towels changed daily.The breakfast is pretty basic yet it offered several items such as cereals, toast, baked beans, cheese, ham, scrambled/boiled eggs and yogurts.The hotel is located in a nice residential area and its only drawback is the 20-30 minute walk to Solomos square, unless you have a car that is, in which case, I wouldn't hesitate to book here. Since we were a group of three, the walk was not an issue but if you're alone it could get a bit uneasy to walk back to the hotel after dark even though the area is very upscale and we never encountered any shady characters on our way back.Wifi connection is excellent and there is a very good connection even inside the rooms.All in all, I would recommend this hotel especially if you're not travelling with kids as it could get boring for them - there aren't any facilities which cater for young ones.All the staff but especially Svetlana were so very helpful - we would like to thank them for making our stay a very pleasant one!",Crown Inn Hotel,"{'neg': 0.035, 'neu': 0.786, 'pos': 0.179, 'compound': 0.987}",0.987,pos
34,50,"The rooms were clean and tidy, being cleaned daily and the towels changed daily while the sheets were change day by day! The breakfast was very good! Very good service.....overall very satisfied and would be visiting again!!!",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.9238}",0.9238,pos
35,30,"I stayed here for two nights. I loved Nicosia- shame Crown Inn wasn't very central to enjoy this city even more.Anyway, the team is welcoming, helpful, extra kind. Svetlana was perfect. She makes you feel at home. The whole team is there to help you. Wonderful customer service!The rooms are basic but nice. My room came with a small balcony.The breakfast was nice, lots of options. Coffee however wasn't nice.If you travelling with a group of people and want privacy and calm environment after a day or a couple of days in Nicosia, then I guess it s perfect. You can get a taxi to go out at night. The area doesn't offer much. You need to head central to find stuff to do.It s good for family as well.Thanks!",Crown Inn Hotel,"{'neg': 0.014, 'neu': 0.721, 'pos': 0.265, 'compound': 0.9867}",0.9867,pos
36,40,We arrived to a warm and friendly 5* welcome to the hotel. Free parking and free internet in rooms was a bonus. Now I read folk moan about walk into town WHY? it's a 20 min stroll u pass through the Paphos gate you see the destruction caused by the invasion then the old town and your into Ledra street pedestrian only go explore...take your passport cross to the Turkish side full of usual tourist shops but if you go further and walk a short distance its an eye opener as to how poor and rundown this occupied side is. Back to the hotel the room was comfortable clean adequate for our 5 day visit it had all we needed as we were out all day walking..the breakfast although not a huge selection was again plentiful we usually only needs coffee and small snack during the day..in the evening after we had been out for our meal it was lovely to enjoy free coffees in the lounge area and relax and chat about our day usually with whoever was on reception they made u feel like friends rather than guests. The rooms are clean not fancy so if you looking for Hilton accommodation don't book here but if you want a good clean friendly hotel at a reasonable cost this is for you,Crown Inn Hotel,"{'neg': 0.039, 'neu': 0.716, 'pos': 0.245, 'compound': 0.9949}",0.9949,pos
37,50,"We stayed here for five days and were very happy with the hotel. The room was good value and the heating was easy to operate. Breakfast was in a big comfortable room and the location of the hotel was very handy, close to various mini-marts and a pleasant fifteen-minute walk away from the Old City, passing a particularly nice bakery (""Artemis""). But the best of this place was the kindness of Harris and Sofia. Nothing was too much trouble or them and any small problems were sorted out quickly and efficiently. I'd happily stay here again.",Crown Inn Hotel,"{'neg': 0.045, 'neu': 0.662, 'pos': 0.293, 'compound': 0.9834}",0.9834,pos
38,50,"I've stayed in many of hotels across Europe for work. . This is by far the best hotel at at which I've stayed anywhere in Cyprus.As a business traveler during my most recent stay, I found the business support and Wi-Fi to be excellent. Indeed many hotels in Cyprus that advertise free Wi-Fi fail to omit that they have a weak connection, or sometimes only one receiver situated in the lobby. But at CROWN, I was able to work with high speed internet.The hotel staffs were extremely helpful and friendly and each one we met made me feel very welcome. Excellent manager.I highly recommend TripAdvisor users to stay at this hotel during their next stay.",Crown Inn Hotel,"{'neg': 0.047, 'neu': 0.72, 'pos': 0.232, 'compound': 0.9756}",0.9756,pos
40,40,I stayed there for 15 nights as part of my business trip and the hotel was good with typical breakfast and the double room met my expectation (like any european double room with limited size). The staff is the SIGNIFICANT part and they are welcoming and vey very helpful starting from the receptionist to the cleaner. The location is quiet and it's 20-min-walk from the old town or the city centre.,Crown Inn Hotel,"{'neg': 0.024, 'neu': 0.81, 'pos': 0.166, 'compound': 0.8814}",0.8814,pos
41,50,"The Crown Inn Hotel is a quality hotel with excellent value for the price. The rooms are well-kept, clean, and comfortable. The staff is friendly and helpful.The neighborhood is quite residential, so there's not a lot going on, but the old city walls are a pleasant 20 minute walk- add 10 more minutes for the major shopping/ dining areas.",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.9118}",0.9118,pos
42,20,"I stayed there for 2 nights at the end of September. The hotel was not (that) close to the centre of Nicosia as I expected but thats ok. The room was very plain/basic.What I did not like was the fact that it could have been cleaned 'more' but most importantly the ants. OK, I understand that it is an island and September is considered to be a summer month and hot but it is UNACCEPTABLE to see ants everywhere, in the bath, in the desks and even on the beds.That was the only problem. Is a better quality hotel full of ants? I do not think so.. You better do something because the hotel seems to be cozy but...",Crown Inn Hotel,"{'neg': 0.086, 'neu': 0.78, 'pos': 0.135, 'compound': 0.7561}",0.7561,pos
43,40,"We arrived very late to a warm welcome, this Hotel is in a great location and is great value. Clean efficient and very friendly staff, they could not do enough to help with advice and directions. Does what it says on the tin and for the price you won't get better.",Crown Inn Hotel,"{'neg': 0.035, 'neu': 0.566, 'pos': 0.399, 'compound': 0.9752}",0.9752,pos
44,50,"5* service at 2* prices, comfy eco hideaway - A guide to the otherside of the sky wallThe problem with Cyprus is the sky-wall. Flights are so expensive, that returning touristsdon't return. However, once you get there (hope is in the offing - reasonable flights arecoming), you will need this guideThe Crown Inn is a cozy, intimate, 30+ room hotel.Upside: prices, bed, bath, cleanliness, friendliness, a/c-ness, noiselessness. 7/24 coffeemachine, service.Downside: uncentral location, unfancy,Purpose: Decompress, reassess, ressst.Operation Manual:Access: they wil arrange shuttle from Larnaca airport to the hotel door @ 11euro, and backwhen you leave. lovely.Sleep: The room is noise proof; great isolation from other rooms. The bed: I dunno, I sleptso quick so well. Comfy double, no crack in the middle. hmmm.Breakfast: Goodinuf, dry cereal, hard boiled eggs, beens, bacon, mushrooms, cheeses,cuke & tomato, fruitsalad (canned) fresh water/melon, pastralami. The cereal is there 24/7,you won't starve.Shopping: minimarkets all around, great coffee shop a bit farther - the Coffee Island, a wineshop, bank, within walking distance.Food: Evening on the veranda, Sofia the Great arranges take-away from the localfood places, for us lazy dwellers. Armenian sent a fallafel (2.00 incl. delivery) Greek sent 15small spring rolls (delicious @ 2.50) for example. bottom line: fill up for pennies.There are also others, like like Arris and Svetlana, making sure you lack nothing. That's thebenefit of a small intimatic hotel.Transportation: taxis use no meter but costs are moder-rate (half of what i'm used to payback home).Speaking of home, the price: 1 nite in a basement room in Eilat = 4 nites at the Crown.If you like good music, meaning Greek, you time your stay when there is a concert:Kotsiras, Alexiou, Protopsalti (can you say that?), Galani, Parios, Dallaras, et al. Tickets are20% of their price when these giants go abroad, and the music, oh the music, makes youfeel so rich.Amnonymous 970",Crown Inn Hotel,"{'neg': 0.045, 'neu': 0.872, 'pos': 0.083, 'compound': 0.9283}",0.9283,pos
45,50,I stayed here on a recent business trip - the hotel is nicely situated in a quiet area of Nicosia but still within easy reach of down town. You'll get a warm and friendly welcome and it is a perfect place to unwind after work. There are some really good local restaurants within a short walk and parking here is also easy.Highly recommend this friendly place - nice to stay somewhere with character rather than the vast chain hotels that have no local character. Will be coming back!,Crown Inn Hotel,"{'neg': 0.026, 'neu': 0.622, 'pos': 0.352, 'compound': 0.9888}",0.9888,pos
46,50,"Very friendly and helpful staff (you can ask anything for Harris and Sophia and I'm pretty sure all your problems will be solved and questions answered ;). Clean hotel, close to the downtown, quet and nice place. Strongly recommend!",Crown Inn Hotel,"{'neg': 0.048, 'neu': 0.516, 'pos': 0.436, 'compound': 0.963}",0.963,pos
47,50,"My husband and I have just returned from three days at crown inn. We had a fabulous time. It is small and friendly staff. I especially want to highlight the girls at the reception and the manager who are extremely nice hospitable, they really go out of their way to make you feel welcome and help you in every way possible.The breakfast were a real delight with a mix seasonal fruits, cold meats, and excellent coffee. Cappuccino and cafe late on breakfast.I recommend this place highly enough; it really was a great treat to stay here and excellent value",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.9913}",0.9913,pos
48,50,"I stayed in crown hotel for two nights. Room was very clean and the beds were comfortable. We slept very well there. Front Desk who was just an awesome person to talk with and who was so helpful to us in every way. Breakfast was decent and location was close to everything. Free Wi-Fi was a plus, as a business person. . I will definitely stay here again. I highly recommend this hotel!",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.9763}",0.9763,pos
49,40,"I stayed for a week in one of the Executive Suites operated by the Crown Inn Hotel. It was situated just a few meters along the road from the Hotel, with secure and private access to the building. The location was great. It was just outside the central area of the city but within easy walking distance or just a few minutes by taxi at a cost of only a few Euros.Administration was first class. At the time of booking, I received a helpful response to a query within minutes from Harris Charalambous (Manager). On arrival, checking in (and out) was quick and efficient. In fact all the staff whom I met during my stay were friendly, helpful and provided good service.The room was fine. Spacious and clean, with a very efficient shower and comfortable bed. The inclusive WiFi was fast, reliable and worked perfectly throughout my stay - I used it daily for several hours. Previous reviews had questioned the WiFi but Harris told me that new equipment had been installed and I can certainly vouch for this.In summary, if you're looking for a reliable, safe, clean and economic place to stay in Nicosia, you won't be disappointed with the Crown Inn Hotel Executive Suites.",Crown Inn Hotel,"{'neg': 0.007, 'neu': 0.735, 'pos': 0.259, 'compound': 0.996}",0.996,pos
50,50,"This hotel is called ""CROWN Inn"" not without a reason: If you book a room here, you will find a treasure!A ""treasure"" of amazingly friendly and helpful members of staff who'll do everything to make your stay as pleasant and comfortable as they can :)First of all, there is managing Director Haris who had good advice for me when I really needed it. Then Svetlana who does much more than preparing your room nicely, and the two receptionists Sofia and Svetlana who welcome you smiling every time you enter the Crown Inn and assist with any kind of help you might need! Last but not least I want to thank Roman for showing me the most beautiful parts of the old city of Nikosia and for stopping patiently at every church and interesting mediterranean plant I could find for a picture ;)Apart from the people for which most of all I will keep my stay in very good remembrance, I can say that I really liked the neighbourhood. It's a quiet one with beautiful houses and tiny gardens, and in a 10 min walking distance you can find the Tavernaki LAMBROS with the most delicious homemade Greek Cypriot food you can imagine.At the Hotel, you can order snacks for lunchtime, too, and the breakfast has something to offer for every taste I'd say.As a vegetarian, I especially liked the variety of vegetables: fresh tomatoes, cucumber, olives, ...The rooms are clean and shiny - nothing else to ask for!If I come back to Nikosia one day, for all the reasons named above I would never hesitate to choose again Crown Inn Hotel.",Crown Inn Hotel,"{'neg': 0.006, 'neu': 0.776, 'pos': 0.218, 'compound': 0.996}",0.996,pos
51,40,The Crown Inn is located very close to the City Centre and is very reasonable priced for such a central location.The hotel team are most friendly and make you feel very welcome from the moment you book a room to the time you check out.The rooms are clean and comfortable and I will be back the next time I visit Nicosia,Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.915}",0.915,pos
52,50,"I recently stayed at the Crown inn hotel for business in Nicosia. The friendly professional staff provided consistent service. Their service exceeded all areas of hospitality, from housekeeping, front desk and a big thanks to the Manager. Perfect location, clean rooms, friendly and knowledgeable staff, and delicious breakfast makes this property outstanding.GREAT FOR VALUE FOR MONEY. If you need to stay in Nicosia this place is a great choice.",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.9791}",0.9791,pos
53,50,"There was nothing not to like. The staff was amazingly hospitable and flexible, always willing to anticipate and accommodate what I needed, and I'm quite sure they do this for every guest. The room was spotless and extremely comfortable. Breakfast was ample, and available in a beautiful dining room. Of course, every interaction with the staff was met with a huge and sincere smile; I never felt like I was imposing or that my concerns were minor. Svetlana even drove me to meet the airport shuttle. The management at Crown Inn wants to ""go the extra mile"" and should be the hotel of first choice for travellers to Nicosia. I can't say enough good things about this hotel; in fact, my wonderful time in Nicosia is largely due to the kindness and comfort provided by this hotel. Thanks again Harry.",Crown Inn Hotel,"{'neg': 0.024, 'neu': 0.752, 'pos': 0.224, 'compound': 0.9829}",0.9829,pos
54,40,A very nice & clean hotel. Ideal for the Nicosia race club & crossing the border to go to the North side of Cyprus. Staff were very friendly & when I complained that my room had a slight smoke odour (as a non smoker I found it horrendous) they changed my room without any fuss.I didn't get up til late so I only had toast & a cup of tea for breakfast.I will be using this hotel as a base in the future when I go to that part of Cyprus. I totally recommend it as superb value for money.,Crown Inn Hotel,"{'neg': 0.029, 'neu': 0.756, 'pos': 0.216, 'compound': 0.9601}",0.9601,pos
55,50,"My self and 4 other trainees and trainer were part of a training for the world Federation of tourist guide Association in Nov, 2013 and stayed in crown inn hotel. very helpful staff and variety of Delicious breakfast served everyday thanks to Sheff/ reception Harris who look after us very well. Internet cable provide in the room and wifi at the restaurant was gr'8 too...Svetlana was very helpful too with the laundry service and appreciate her great care and support.I am a tourist guide in Ethiopia and run a hotel with my cousin ""Lalibelalodge.com"" and have a great experience from crown inn hotel to apply it in Ethiopia.",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.9822}",0.9822,pos
56,40,"Nice enough hotel for the price we paid. Staff friendly and helpful. Room ok with a huge bathroom, clean, comfortable bed etc. Noisy fridge which we turned off. Internet cable provided and worked fine. Did not try the WIFI in the lobby. Located in a quiet district, 7 euros in a taxi downtown to Ledra St. Only letdown was the breakfast, bacon, (boiled) eggs etc only lukewarm. If you are going to do bacon and eggs please fry the eggs ! Good coffee though ! I realise the hotel was quiet but, breakfast is an important part of anyone's stay and, with a little more effort, could have been much nicer.",Crown Inn Hotel,"{'neg': 0.012, 'neu': 0.766, 'pos': 0.222, 'compound': 0.9551}",0.9551,pos
57,40,"Thanks to Harris, Sofia, Svetlana and everyone at the Crown Inn Hotel in Nicosia for looking after me and our course participants so well during our two weeks training course. Albeit not luxurious, the Crown Inn had everything we needed and nothing was too much for the team to organise for us. Harris prepared a tasty lunch and Svetlana set a lovely table. Internet access in the rooms was much appreciated as were the services of the electrician, who restored the lights to my room after a mighty thunderstorm. I'm already looking forward to coming back in the future.",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.9436}",0.9436,pos
58,50,"We found the hotel by looking for good prices for an unscheduled stay. Was pleasantly surprised on every level. Exceptional value, great facilities, good location. They even have adapted some rooms for the disabled. This meant my elderly father was able to be comfortable, safe and independent in his own room. Loved the fact that absolutely every room has a balcony and nice views!The staff really couldn't be more helpful and attentive and nothing was too much trouble. The manager is very hands on and is supported by happy staff with a can-do attitude.The biggest surprise of all was that this is only a 2 star hotel - in the UK it would be 4 star. Can only guess that it may be because they don't have a gym or offer full board? That said, they produce hot or cold snack meals all day which is surely what most visitors to a capital city want!",Crown Inn Hotel,"{'neg': 0.029, 'neu': 0.729, 'pos': 0.242, 'compound': 0.9881}",0.9881,pos
59,50,"We were received very warmly and felt as though at home right away. The reception and hotel management staff - Svetlana & Harris - were very friendly and offered fresh orange juice / coffee / tea drinks upoin arrival. Hotel is situated conveniently close to downtown. The suite was spacious, clean, with high speed internet connection, cooking facilities, refrigerator etc. The food for breakfast and other meals was delicious. Thank you all for making our stay relaxing. We will return to the Crown next time we visit Nicosia.",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9632}",0.9632,pos
60,50,"this hotel makes u feel more at home, it is in a nice quiet area so there wasn't any noise from traffic. The rooms were clean and to a good standard .the breakfast buffet had variety and the quality was great and fresh. the staff assisted us in hiring a car and also helped us with directions to the stadium greatly appreciated, they also helped us with all queries we had for things to do in Nicosia. we were also allowed to leave our car there for 2 days when we went to the Turkish occupied a big help for us, we will definitely return for our next trip",Crown Inn Hotel,"{'neg': 0.01, 'neu': 0.79, 'pos': 0.2, 'compound': 0.9705}",0.9705,pos
61,50,"superb breakfast! place for parking! the staff were in general very friendly, the rooms were comfortable and quite clean. This hotel is a great value for money and it is located in a peaceful area unlike many other hotels in the city, It is not far away from the city centre- just 10 minutes away",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.9755}",0.9755,pos
62,50,"This was a hotel with a little touch for us. Nice, lovely welcome from the reception staff that was really helpful and friendly. Welcome fresh orange on arrival.Although it is situated in a tree-lined street with old houses, the interior is very classic style. I arrived very early in the morning and since the room I had booked was not ready, I was immediately offered an upgrade, which I could not believe it. There was a very decent choice of food for breakfast and everything I tried was delicious. The room was clean. I will gladly return to Crown next time I visit Nicosia. Thank you all for making my 4 days relaxing.",Crown Inn Hotel,"{'neg': 0.017, 'neu': 0.698, 'pos': 0.285, 'compound': 0.9859}",0.9859,pos
65,20,"Room was small and unattractive, several appliances didn´t work well or were broken. The location is rather far from the city centre. Staff is friendly, breakfast is OK. In the room only wired internet in a very awkward location.",Crown Inn Hotel,"{'neg': 0.164, 'neu': 0.665, 'pos': 0.171, 'compound': 0.0875}",0.0875,pos
66,30,"I paid 45 euros in off-season, early March 2012. The woman on duty Sat. night and Sun. morning was a treasure house of information, clearly conveyed in good English. She was terrific. Breakfast was excellent, a nice choice offering eggs, bacon, ham, cheese, etc. A full breakfast in a very pleasant room. But--the room was small and tightly arranged. Bathroom by contrast was huge. (However, there was the hazard of a slanted-up entry of a few inches into the bathroom, tiled the same as the bathroom floor. I put a T-shirt there, to remind me, or I would have tripped repeatedly coming or going--as I did the first two times; not safe for old people.)Very quiet place in a very quiet suburban neighborhood (at least one taxi driver couldn't find it on his own). I left after one night because it is so very faaaar from old town, which is where everything is located that a tourist would want to see. You either waste a long time walking back and forth, or spend at least 15 euros round trip for a taxi. Better spend that money on a centrally located hotel, such as Centrum or Rimi, both of which I stayed in next and enjoyed them both.",Crown Inn Hotel,"{'neg': 0.025, 'neu': 0.83, 'pos': 0.145, 'compound': 0.9738}",0.9738,pos
67,40,"It is in a nice location.The rooms are very clean.The most worthy to mention is the staff , they are very helpful and always doing their best to satisfy you especially at the reception.I am an frequent traveller to Nicosia and I always book at Crown Inn.",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.9481}",0.9481,pos
68,10,positive:area was nice and quiet.price compared to other hotels lownegative:tiny room.hair on the bed.only one blanket per room available (even for a double bed)window directly to the backyard with AC machine sound.bath was even smaller and of course also full of hair.towels with dark spots.tV didn't work well.breakfast not worth a cent.,Crown Inn Hotel,"{'neg': 0.032, 'neu': 0.915, 'pos': 0.053, 'compound': 0.281}",0.281,pos
69,30,"An average quality hotel, at a cosy and quiet area of Nicosia, at a walking distance from city centre and old city of Nicosia.Bus stop (line 23) is nearby as well.The rooms were of average quality - pretty good for a 2-star hotel and the breakfast was adequate to hotel's level.Pretty helpful staff and good cleaning service were the main advantages of the hotel.Generally, it was a good value for money, but certainly at a price no more than 75 euros for a double room with breakfast.",Crown Inn Hotel,"{'neg': 0.048, 'neu': 0.756, 'pos': 0.196, 'compound': 0.8573}",0.8573,pos
70,40,Nice hotel in a quiet area yet not so far from the center of Nicosia nore the Old town(3min by taxt 20 min by walk. Rooms are not ver spasious yet clean and enough for a wekk stay. bathrooms are tiny buy clean.Breakfast is delcious with a variety of choices.The staff are so friendly and very helpful which makes you enjoy your stay to the maximum. I surely recomend it.Great Place for money value,Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.9648}",0.9648,pos
71,30,"I was made aware of this hotel from a list provided by my conference organisers. My stay did not begin particularly well. I arrived at noon on a Saturday to be told that it was the chef's day off so had to manage on his pre-prepared sandwich (lunch) and Greek salad which I stored in my room fridge for dinner. Breakfast was very basic as well with the only major ""fresh"" options for much of the time being eggs (scrambled) or eggs (fried--sunnyside up) in addition to cereals, cheese, cold meats etc. Food that I ordered separately was well made and in good quantity.The staff is generally friendly and obliging especially in calling organizations/entities that do not converse in English on one's behalf.The rooms are very basic as well with the linen clean but old. The bathrooms are tiny with even less space in the shower section. The TV carries mostly Greek channels. I loved its very intimate baclony where two people could sit at a squeeze which gave a good view of life passing by.Prospective visitors are advised to take a good supply of drinking water Like other hotels in Nicosia (including the /4/5 star hotels) one has to buy bottled water at rates that are higher than the market rate.This is on the whole a homely inn for visitors with small budgets.",Crown Inn Hotel,"{'neg': 0.026, 'neu': 0.877, 'pos': 0.096, 'compound': 0.9592}",0.9592,pos
72,40,"We arrived very late at night at Nicosia and needed a place to spend the night. It was inexpensive, and what we got for the money was ok.We booked the place around 8pm online, and because their office closes earlier than that, they did not receive our reservation. When we arrived at the hotel, it was fully booked, but they gave us ""the suite"".I read on tripadvisor that the hotel is newly renovated, which is probably not the case with the suite. It was in decent shape, everything worked well, it was clean, but the furniture seemed to be a little older (incl. canopy bed) and the room felt a little muggy. We had two balconies facing the street, and the room was quiet during the night.The breakfast was simple.",Crown Inn Hotel,"{'neg': 0.0, 'neu': 0.953, 'pos': 0.047, 'compound': 0.7351}",0.7351,pos
