,r_points,r_text,place,scores,compound,score
57,20,"The hotel is on the Turkish side of the island (Lefkosa). The Turkish side is still divided by a boarder post and is quite less developed than Cyprus. Crossing the boarder with a taxi is very difficult since most taxi drivers won't be allowed to enter Nicosia with their taxis. So you're dropped at the border and there it's ""help yourself"" (e.g. ask police to call a taxi which they'll eventually actually do).If you don't speak Turkish it can be a trip into the unknown. Most at the reception speak decent English. Every other area though (and that includes Room Service Telephone, Security and Waiters) hardly speak any English. The most annoying rule is that they don't allow you to enter a bottle of water or any food into the hotel (if security catches it's confiscated). This includes some sweets as well. So when you pass the metal detector and have something in your pocket it's like smuggling...Feels more like a paid prison than a self proclaimed 5 star hotel.. To be fair their hotel food is decently priced and good (so is the breakfast). But if you stay a while you might get sick of their limited food options. Since the hotel is a bit in the outskirts a decent restaurant is a 10min walk beside waste bins, broken pavements etc.The rooms are clean and decent size. TV program is apart from CNN only Turkish. Very strange again considering the wealth of English TV channels you get at any given 3 or 4 star hotel on the Cyprus side.The Hotel has a Casino inside which attracts some shady guests (some of the women look professional..haven't seen any of their bags screened...).The internet speed is decent and Internet is free. The wireless reception is depending on your room location though (in ours it vanishes often - a cable helps).Cleaning clothes took 2 days and a inquiry call (which had to be translated first) before it got delivered..Overall the people are actually very friendly and try their best - obviously within their limits. Seems they believe their market is Turkey and that's what they cater to (although I believe you get better 5 star's in Turkey with more relaxed rules).I'm putting the overall rating to only 2 since I hope that someone from Golden Tulip management actually reads this. The customer is not king here.",Golden Tulip Nicosia Hotel and Casino,"{'neg': 0.058, 'neu': 0.818, 'pos': 0.124, 'compound': 0.9792}",0.9792,pos
58,40,"stayed in this hotel about 5 or 6 times as the rooms are very nice and comfortable, features a very nice gym and sauna and a superb casino, but the check in was a hassle all the time. The staff is not well trained and they cannot find your online reservations.This happened to us in the first three times in a row, so we decided to call them before the check in to give them ample time to find our reservations so that we wouldn't keep waiting there for ages.Also, some rooms have very small windows and given that the windows cannot be opened, it gives you a claustrophobic feeling so we asked for rooms with large windows (corner rooms) but they always failed to provide us one.So instead of the check in staff learning the room numbers with large windows, we learned them and emailed them saying we want exactly this room or that room! Anyway, we used to put up with all that check in hassle as the hotel is very central and clean and well designed.But the last time was a total turn off for me: While I was in the shower, I opened my eyes and came face to face with 5 people (and one of them turns out to be the general manager) who then turned away giggling. Apparently they came in to fix the mirror! After that I received no apologies but a cup of sliced pineapple only!!! I left the hotel after our planned stay and I sure will never return! Oh, I also stayed there in April (like the previous reviewers) and the pool was closed although it was already summer in Cyprus (all other hotels had opened their pools by the start of April) and the website gave no warning,! Well, of course, noone apologized for that, either!!!",Golden Tulip Nicosia Hotel and Casino,"{'neg': 0.045, 'neu': 0.863, 'pos': 0.091, 'compound': 0.9108}",0.9108,pos
60,40,"I stayed at the Golden Tulip for one night recently on a buisness trip. The hotel is very new, maybe 6 months or so and it is lovely. Grand lobby and beautiful bedrooms, the room is a good size with a huge, very comfortable bed and bedding. There is everything you need for a comfortable stay and more with a well equipped gym, spa and a fabulous outdoor pool, which sadly was not open when I was there in late April but will be in a week. Breakfast was nice with plenty of choice.",Golden Tulip Nicosia Hotel and Casino,"{'neg': 0.019, 'neu': 0.738, 'pos': 0.243, 'compound': 0.95}",0.95,pos
0,20,"I stayed 4 nights at this Hotel and it was a mixed feeling about it let me start with the positives first.hotel is the best in northern Cyprus , it is not always what looks good means it is Good. the rooms are clean ther service is excelent the stall is very welcoming and helpful,the breakfast is good but could be be better.the location is good.the back garden is lovely.Now the negatives: The rooms stink of cigarettes very very strong.the hotel has nine floors but only level 5 is none smoking,please make sure you book this floor if you are none smoker or face the chimney ! the whole hotel stinks of Cigarettes big time.even the 5th floor. once the air con is on the smoke comes in. dont bother to eat lunch at the hotel its medicore at Best,dinner is horrible too. how ever if you go down to the Casino you might find the food is excellent. above all its suppose to be 5 * well I leave that to you.",Merit Lefkosa Hotel & Casino,"{'neg': 0.084, 'neu': 0.776, 'pos': 0.139, 'compound': 0.8151}",0.8151,pos
2,50,Merit Lefkoşa is smaller than other merit hotels I think you choose girne merit hotels there is better.This hotel's casino is small and they don't enter if you are student.Merit hotel location is very easy. It is in the city center,Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.8908}",0.8908,pos
3,40,"This hotel fits all basic needs. The hotel is clean, especially the rooms. I took a non-smoking room and it was fine. Most of the staff are friendly and helpful. Some sour faces among the ladies but not all of them.It’s a good hotel, I would recommend it to most people (excluding vegans - the menu is pretty heavy on meat or cheese).",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.9489}",0.9489,pos
4,40,"Very good hotel, breakfast is amazing and the restaurant staff are very professional. At the reception a very helpful receptionist called Babacan and another man at the concierge helped us where to go and he knew arabic very well.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.9096}",0.9096,pos
5,50,"We need to talk about the breakfast buffet at this hotel. It is, in a word, incredible. An abundant array of delicious, beautifully-prepared dishes for all tastes and nationalities. I found myself thinking about it all day after my first morning, and couldn't wait to go to sleep to do it all again the next day.The hotel itself is very nice. I wouldn't classify it as five-stars, but it was very well-appointed, including a great, well-equipped gym. What made it more special was the staff, all of whom were very accommodating and friendly (the petite woman who runs the front desk at the spa and gym was my favourite). I had neglected to request a non-smoking room when I booked, so was placed in a smoking room for my first night. But it barely had any smell of cigarettes, so it didn't bother me. Still, they were quick to follow-up the next day and move me to a non-smoking room (which I declined). They also realized that I had accidentally booked myself in as a double, meaning two people instead, as I thought, a large bed...and they were quick to refund me 50 Euros a night to make up the difference. That's good, honest service.All in all, a great place to stay if you're staying in Northern Nicosia (Lefkosa). Easy walking distance to the old walled city, which is certainly worth seeing, and around the block from a cool street filled with bars and restaurants. I recommend it very highly.",Merit Lefkosa Hotel & Casino,"{'neg': 0.041, 'neu': 0.772, 'pos': 0.186, 'compound': 0.9914}",0.9914,pos
6,40,Here for a business trip and generally very good. The outside is a little gaudy but the public areas are good and the room clean and comfortable. Breakfast is excellent and extensive and other food offerings were also good. The leisure facilities were very good with a Haman and other gym pool and spa offerings. The traditional kebab restaurant is heavily promoted and I was therefore irritated that it was allegedly fully booked all the time I was there. I think if I was not on my own this would not have been the case. There was also a private booking in the Haman one evening abs I was therefore told to leave....if I had been told before I got in I would not have been annoyed as it was I left irritated. I hope to come back one day and enjoy ALL the facilities,Merit Lefkosa Hotel & Casino,"{'neg': 0.047, 'neu': 0.7, 'pos': 0.253, 'compound': 0.9888}",0.9888,pos
7,40,The hotel is excellent. Very clean and the staff very friendly and helpful. We stayed over Saturday night and the restaurant had a set hot/cold meze meal. Much more than the average person could eat.Hotel has a lovely garden at the back.The location is great for exploring Lefkosia.,Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.9688}",0.9688,pos
8,40,"We visited this hotel for one night. Cant say a lot but generally the impression was good.I liked the interior design of hotel,specially of bathroom and the flowers in lobby.The breakfast was good also. There were ladies who makes fresh pastries.But it was little smelling cigarets in corridors",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.9161}",0.9161,pos
9,50,"We stayed as a family for 5 nights , every thing was just perfect , friendly and helpful staff, with special regards to Mr. Ali the driver as he told us the word in Turkish he was very helpful and available for us all the time . The rooms were spacious , clean and very comfortable , breakfast buffet was rich . Good value for money , i do recommend this hotel .",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.9847}",0.9847,pos
10,40,"Getting across the green line can be as easy as getting a cab, expensive, and round about. Driving can be difficult for non locals.Casino is two currencies in use, in poker uses $ table games use E, so when you get money from ATM or bring, discuss with cashier at appropriate cashier cage. Poker area has 2 games, 1/3 no limit and 2/5, buy ins 100 to 500 and 300 to 1,000 I think. Five tables win room do not remember if have tournaments.Min. on table games E10, big shoe, 3/2 on blackjack.Room was good, large, breakfast was really good, had cook to order, lots of things to sample, esp. jellies, jams, breads, crepes. Room can be paid in $ or E, so they will convert.",Merit Lefkosa Hotel & Casino,"{'neg': 0.036, 'neu': 0.87, 'pos': 0.095, 'compound': 0.8316}",0.8316,pos
11,50,"Best hotel in lefkosa cyprus it is beautiful and the hotel room are very spacious and neat, the staff are very friendly they give you a welcoming drink at the reception before checking into your room and it affordable",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9569}",0.9569,pos
12,50,"The Hotel is located centrally, has marvellous facilities but parking is an issue. Food is delicious and the hospitality and decor are great. The availability of a world class casino makes it equally attractive.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.9481}",0.9481,pos
13,40,Very nice hotel at a good price. The on-site casino is very elegant and fun. Rooms are well appointed and comfortable. Breakfast is fantastic - one of the best offerings I have seen anywhere in the worldThe only downside is while the WIFI is free it is very slow and there is no option to upgrade. So if keeping in touch with your business is important this may not be the hotel for you.,Merit Lefkosa Hotel & Casino,"{'neg': 0.044, 'neu': 0.625, 'pos': 0.331, 'compound': 0.98}",0.98,pos
14,50,"My husband & I don't usually celebrate valentines day and hadn't really remembered what day it was, so it just happened to be that day that we were looking for somewhere nice to dine as it was our last evening in Nicosia.We came to the Merit in the afternoon to book a table not really knowing what it would be like and we were greeted by a very helpful gentleman who explained there was a set meal for the evening which wasn't in the usual restaurant, he kindly showed us up to floor 9 where we had an amazing view and was advised that what is usually the meeting room would be transformed for the evening of a set menu and live music. Very impressed with the kind service, we booked a table for the evening.Wow! What an amazing evening. The whole place was set out beautifully with hearts all over, balloons and roses everywhere. The set menu included a feast for a king and plenty of wine. We sat on table 27 and our waiter Ahmet was lovely and very helpful. The traditional Turkish live music really made it a special evening.In 10 years, this was the best Valentines evening my husband and I have ever had, thank you to everyone involved with the evening, it really was special.",Merit Lefkosa Hotel & Casino,"{'neg': 0.012, 'neu': 0.768, 'pos': 0.22, 'compound': 0.9941}",0.9941,pos
15,40,"We had got ourselves a last minute reservation in this hotel after a not-so-kind experience through booking online at another hotel in the city; and what a relief that we did so!Merit Lefkosa is a great hotel to stay at; the cleanliness of this moderate sized hotel is implacable at every level especially in the rooms, with dedicated housekeeping staff to show for such a nice smelling, spotless and very clean rooms, lobby and corridors. Rooms are well equipped with all needed facilities especially with a very good speed free WiFi.Breakfast was included in the rate and it was worth every penny. A very large selection of local Cypriot and Turkish hot and cold plates including selection of more than 12 kinds of cheeses, in addition to the omelet and pastry stations, makes the breakfast an enjoyable experience to look for in the coming visits.The location of the hotel is also very appropriate near the active Derabouy Street where all restaurants and shopping stores are within a walking distance from the hotel. In addition, a main bus stop in the city is just beside the hotel's main entrance. Taxi services are also available from a station near the hotel.The only limiting factor here is the non-smiling faces of the staff. It is indeed disappointing that even with their customer serving attitude, almost all staff members seem to have a bad work day here at the hotel everyday! The management should take a serious note in that regard and work to capitalize the other assets the hotel have with improvement in service delivery to hotel's guests. Another drawback would be the high room rates even for this out-of-season time.",Merit Lefkosa Hotel & Casino,"{'neg': 0.034, 'neu': 0.834, 'pos': 0.132, 'compound': 0.98}",0.98,pos
16,40,"Stayed here for seven nights whilst on business in the area. My first impression of my room was it was in an older style than expected, with dark furniture etc. However that is the style of the hotel. The bathroom was very functional, with bath and good water pressure for the over bath shower. The air conditioning was very powerful, thank goodness as almost 40 degrees outside. The breakfast buffet choice was very good and hot food dishes changed daily, lots of fruit, cheeses, pastries and breads too!. There was the option to eat inside or outside if you had the time to linger over breakfast . Each evening I ordered from the bar menu and ate outside. The food was good and very inexpensive for a hotel. They also have an ottoman kebab restaurant on the top floor which serves a fixed price dinner menu including drinks including wine etc. That seems to be a very good deal too, but I never had the appetite to try it! Maybe next time ......Room tip book a non smoking room, most rooms allow smoking!",Merit Lefkosa Hotel & Casino,"{'neg': 0.009, 'neu': 0.883, 'pos': 0.109, 'compound': 0.9295}",0.9295,pos
17,50,"I've lived in North Cyprus nearly 25 years and I am usually sceptical of the hotels and restaurants here. They rarely come up to international standards.However, I'm pleased to tell you that the Merit really is a five star experience.The entrance to the hotel for cars is only a small layby but yiu really can just drive up and the car will be parked for you. This is a big thing for me and I really enjoyed thus part of the service. The staff on reception are friendly, helpful, knowledgeable, multilingual, and really help you feel at home. The room choice is good and the rooms are well appointed. An Ottoman theme runs through everything in terms of decor. Lots of freebies in the rooms. Much more than I've seen in other 5 stars. Breakfast was a treat. Massive buffet style breakfast. A chef for your individual requests. For example I like eggs in the morning and I had fried eggs cooked to perfection. The breakfast waiters are fast; friendly; efficient and perfect. I used the lobby for a guest and there was a coffee service. There's a lovely garden area too. Coffee was brought with a selection of rich biscuits. I ate at the ottoman restaurant they have too but I'll review thst separately. I did go down to the casino and I've never seen anything like it. Massive. Endless. I thought I was in Vegas. I was visiting somebody and I have no clue what happens in these places. If you are a first-time casino visitor there are plenty of staff to assist.So I was very pleasantly surprised. I didn't think any hotel in North Cyprus knew how to do service but I've been proved wrong. For a hotel that makes it's living from casino guests it was wonderful to feel a very valued customer by all the staff. They made no value judgements about me or my guests even though they had to park my shabby Subaru in amongst the Audi and Mercedes! I was made to feel special. So if you need to stay in Lefkosa don't hesitate and book. I couldn't fault them and I'm a very fussy person. I wish I was wealthy enough to stay more frequently.",Merit Lefkosa Hotel & Casino,"{'neg': 0.027, 'neu': 0.725, 'pos': 0.249, 'compound': 0.9985}",0.9985,pos
18,20,"Niceish hotel, quiet but not in a great area, a lot of litter on the streets around it - for a five star hotel, it doesn't have proper coffee or tea facilities. But we ended up leaving a day early in a three night visit as the whole place smells of cigarettes - this is from the casino which openly leads into the lobby of the hotel AND comes through the AC vents. To make up for the horrible smell, in the mornings they just seem to spray air freshener and then the whole place, including the rooms, smells like chemical lemons... so I find it very hard to say anything nice about the place because of this - the room service menu is completely unimaginative as well, a lot of room for improvement, but the first thing is finding a way of preventing the cigarette smoke getting into the air conditioning vents.... to be be fair to the hotel, they didn't charge us for leaving early and gave us our second night for free. The lady on reception was completely understanding and had taken our complaint to the GM who sanctioned the refund - so they are aware that this is a problem they just need to fix it!",Merit Lefkosa Hotel & Casino,"{'neg': 0.083, 'neu': 0.816, 'pos': 0.101, 'compound': 0.6258}",0.6258,pos
19,30,"This hotel is great and not so great.Let's start with the good stuff.Staff are lovely, reception lady a bit miserable but hey ho. Everybody else seemed lovely.Food excellent!! Just great.Room was good too, bed a bit hard but clean (had to move rooms as 511 A/C not working). No worries, first world problem easily sorted.The downsideThe whole place smells. It stinks of cigarette smoke, presumably from the massive casino in the basement.The air circulation system needs an overhaul with filters added/fixed.",Merit Lefkosa Hotel & Casino,"{'neg': 0.094, 'neu': 0.634, 'pos': 0.272, 'compound': 0.9618}",0.9618,pos
20,50,"Visited for one night. Room was absolutely superb - first class. Had everything you could need. Casino a real bonus. Free drink, food and cigarettes- what more could you want. !!!Facilities include free spa, saunas and well equipped gym. Massages at extra cost.Breakfast was very good and the waiter who served us was superb. My coffee was on the cool side and so he got me another with a big smile and an apology.Not the best if you want to be central but excellent for a short stay.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.9752}",0.9752,pos
21,10,"I visit This hotel towards the end of July with a friend. Was made to feel very uncomfortable. As we were two females, the female staff there were not approachable. Very sour looks on their faces all the time! Would not hurt to crack a smile ladies!!! Many of the male waiters in the casino were very welcoming but overheard how the managers speak to them sometimes and because I understand the Turkish language was disgusted by how they are spoken too and treated. They never get to keep all their tips. It's never gets distributed fairly, so if you want to tip them, give to them personally so they actually get to keep it. Also I hear they have Ukrainian staff just yes that don't speak either the Turkish or English language which would be good for me. I don't want to have to use sign language to ask for a drink. They guys the casino were very good couldn't fault but just felt bad for them how they got treated which made my stay here very uncomfortable to hear Thai every night we were here. May want to get some new managers !!!!!!!!!! TREAT PEOPLE FAIRLY! We are humans not dogs!!!!!",Merit Lefkosa Hotel & Casino,"{'neg': 0.066, 'neu': 0.787, 'pos': 0.147, 'compound': 0.9391}",0.9391,pos
22,40,"Have now stayed here for a total of 8 nights over two visits. Really pleasant hotel in the Northern Cyprus part of Nicosia. Check in welcoming and efficient, rooms clean and modern, staff friendly and helpful - all good! Hotel has a number of amenities including swimming pool, fitness centre, spa and a couple of dining options. Breakfast is excellent with omelette station and wide spread of hot and cold items with definite Mediterranean flavour. Also quite a large casino in the basement but if this is not your thing don't worry as it really doesn't impact on the rest of the hotel. Not really a mainstream tourist destination hotel and never feels busy but standard of service remains high. Very attractive rates available.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.9692}",0.9692,pos
23,50,"There are some nice rooms here. Get a high floor with a balcony. Breakfasts are great. Staff are very friendly and attentive. If you're into casinos, there's a massive one here. Great fitness room and swimming pool. I used this as a workbase and had good working space and wifi in my room. Overall, a good place to stay.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.9698}",0.9698,pos
24,50,"It's the first time I've stayed in this hotel. It is really good one.The rooms and its bathroom big enough, comfortable and clean.The staff are pretty helpful, smiley. They have typical Turkish service that is very advanced.They have amazing breakfast with huge selection.The only thing, it is little bit expensive, if you compare it with similar hotels.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.9664}",0.9664,pos
25,40,"I had rather low expectations, as I had been mostly disappointed by Turkish hotel. However, Merit in Nicosia turned out to be a nice surprise. The rooms are spacious, well equipped and very clean. The Wifi works perfectly. The staff provides a five-star service (and expects five-star tips in return). The breakfast buffet offers a wide variety of foods and has a very nice local touch.The hotel is not so close to the historical city center (2 km or 20 minutes to walk) which is the main disadvantage, if you visit Nicosia as a tourist. The windows are not very well insulated, to be prepared to hear the street traffic and the muezzin early in the morning.",Merit Lefkosa Hotel & Casino,"{'neg': 0.062, 'neu': 0.755, 'pos': 0.183, 'compound': 0.9299}",0.9299,pos
26,30,"nice hotel to enjoy time, service is not slow or fast, depends on the day.good ambience to hang around several hours. Staff is helpful.There are several kinds of options to play games, and general arrangement of those are wery well",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.8591}",0.8591,pos
27,50,"Stayed here for 2 nights when visiting Cyprus, the room was fine, not European 5 star but not far off. The pool was nice and the staff were very accommodating, even letting me check out late afternoon.The casino downstairs is quite nice and it's free food and drink if you're playing which always helps. Only tiny thing that could be improved is the breakfast offering for westerners, as it was quite Turkish focused which wasn't really to my taste when all I want is a bowl of shreddies!",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.981}",0.981,pos
28,50,"for me the best hotel in Turkish part of Nicosia (Lefkosa)..well appointed rooms, nice and large health club and tasty food.high standard business hotel that I highly recommend to anybody willing to go there",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.8687}",0.8687,pos
29,50,"Luxury Hotel-Casino in the heart of Turkish Nicosia. The breakfast (included) is simply the best choice of breakfast I have ever experienced. The hotel has a fitness, sauna and steam rooms all free to the guests. Merit hosts a massive Vegas style casino where all the drinks and food are free of charge for all the casino players. Great experience in one of the best casinos I have seen in Europe. A must !",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.9758}",0.9758,pos
30,50,"The hotel is located very near to the most crowded street of the small town for of nicosia, the room they gave us was part of a suite so it was quite big.the hotel totally is very clean.The staff is helpful as much as they can.The breakfast includes variety of bread,cheese,butter,jam,fruit,hot food,soup,....It was my second time staying in this hotel,after 1.5 year,it hasn't lost its quality at all,so I think if I need a hotel in Nicosia,I'll choose it again.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.5806}",0.5806,pos
31,40,"The positive reviews of this hotel seem to be justified and well deserved. My room was very clean, vast and comfortable. I appreciated very much free and well functioning wifi, complimentary two bottles of mineral water daily and kind, friendly hotel staff. The breakfast offer is excellent.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.9881}",0.9881,pos
32,40,"A very good hotel in the heart of lefkosa city. Free wi-fi, very nice breakfast, comfy rooms, attentive room service make this hotel a real deal. This hotel is also close to many nice restaurants, discotheques, clubs, bars on the other side of the hotel.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.9132}",0.9132,pos
33,50,"I loved the Merit - I paid 95 euros per night and had a beautiful room on the 5th floor, with free wifi throughout the hotel. The room was a good size and the hotel offers a ""pillow bank"" where you can select your favourite type of pillow. The bathroom was lovely with a fab shower - good power and a very big shower head. There was an impressive selection at breakfast, with the option to sit outside in the sunshine. I used the gym which has a good selection of cardio and weights, and the pool looked amazing. My only two small issues were that i changed some euros into Turkish lira one morning but couldn't exchange them back the next day, and when I arrived I was given very little information about the hotel and was given a letter instead to explain the facilities. I was also surprised that they weren't able to offer a transfer (or at least book a taxi) from Larnaca airport on the Greek side. I managed to get a taxi arranged through my colleague, but was surprised the hotel couldn't even book a taxi for me.The location for me was fine - it was a few minutes walk to some pubs and restaurants and as I was on business, i was mainly travelling around in taxis anyway. If you're visiting Lefkosa, try to get to Kyrenia if you have the chance - it's a lovely drive over the mountains and the harbour is worth a visit (even if the traffic is pretty busy at key times of the day!). I will definitely stay at the Merit Lefkosa again.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.9934}",0.9934,pos
34,50,"i enjoyed very much my few days staying at this hotel.many thanks to the staff ,helpful staff,clean rooms ,and good services,location acceptiable,WIFI system is good. Services are fine and staff is helpful and informative. Breakfast is great with a wide choice .jamal",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.9702}",0.9702,pos
35,40,I stayed in this hotel for two nights for work. The location is not very suitable for tourism but quite central in Lefkosa.The room (suite) was very spacious and comfortable. The wifi works fine and the staff is friendly and helpfull.Roomservice is fast and the food is quite good.The in house casino is nice for a few hours of entertainment in the evening.,Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.9625}",0.9625,pos
36,40,"We were in Merit Hotel for business.This hotel is centrally located in Nicosia/Lefkosa on the Turkish-Cypriot side.Rooms are lovely, clean, fabulous large bed, bathrooms very clean. WIFI system is good.Services are fine and staff is helpful and informative. Breakfast is great with a wide choice and breakfast buffet has quite a good and varied selection of typical Cypriot products.Breakfast served both inside and in the outdoor area.I recommend this hotel for business trips and prefer higher floors.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.9814}",0.9814,pos
37,30,"The room's size was ok,I had enough space in the room, the hotel is located in the center of the city so it isn't a very quiet place(although my room was on 5th floor which means 7-8th floor of the building) the rooms are clean but I don't know why after being cleaned every day I could see dust every where. The bathroom isn't very easy to be used,it's in way that after a shower everywhere could get wet. I really couldn't understand why during my stay(10 days) 3 times they forgot to put two towels in my room not one! And 3 times the towels they put were not clean and there were brown spots on them. You may expect a five star hotel to have toothbrush,toothpaste,...but there wasn't any of them.The breakfast can't be considered as perfect,especially hot ones,enough variety of cheese(I suggest you to try white cheese,I think it was perfect)Using the gym and swimming pool are free for the hotel guests",Merit Lefkosa Hotel & Casino,"{'neg': 0.021, 'neu': 0.918, 'pos': 0.061, 'compound': 0.7723}",0.7723,pos
38,30,"Stayed here on a business trip, first impressions, very nice and clean, staff pleasant and helpful. Rooms are above average size and well equipped, Television, Wireless access, room safe, kettle, tea/coffee (no milk).The breakfast is plentiful and lots of variety to cater for all tastes.Here are the things that made me lower the rating to a 3:The gym doesn't open until 9am! What is the point in having a gym if you cannot get in there before you go out to work as a lot of us like to do.The pool was ice cold! (well certainly when I tried it)The waiters at breakfast have to be continually prompted to bring you juice and a hot drink.The bar is disproportionately expensiveThe business centre has two PC's but only one works with the printerAll in all the stay was good but with a little effort and a shake up this hotel could improve so much.",Merit Lefkosa Hotel & Casino,"{'neg': 0.02, 'neu': 0.825, 'pos': 0.155, 'compound': 0.9553}",0.9553,pos
39,40,"This is a very good hotel with lovely rooms. Breakfast is varied and good. The restaurant on the top floor has a view over the countryside and food is good. Staff in the restaurants are very friendly.The receptionist was a little off hand, but efficient enough",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.9144}",0.9144,pos
40,40,"The Merit has spacious rooms that are well maintained, good bathrooms, very clean. There is a good working wifi system (in as far as the internet of North Cyprus can be called good). Services are fine and staff is helpful. Breakfast is great with a wide choice of food either inside or in the garden. I had the opportunity of comparing with the other business hotel in the north of the city and Merit clearly has my preference. If there is a flaw to mention then it is the lack of parking space around the hotel.",Merit Lefkosa Hotel & Casino,"{'neg': 0.02, 'neu': 0.708, 'pos': 0.272, 'compound': 0.9785}",0.9785,pos
41,30,"This hotel is centrally located in Nicosia/Lefkosa on the Turkish-Cypriot side. Easy to cross the border from here if you need to go to the Greek side. Rooms are lovely- spacious, clean, fabulous large bed, bath etc. Staff are the problem- the receptionist was useless- doubt she had any training, couldn't find the booking and shouldn't be on a front desk. Breakfast was catered to the taste of Turkish guests- a 5* hotel should have more options for foreigners and I expected a continental style. The breakfast barman serving coffee was the only smiling face I encountered.",Merit Lefkosa Hotel & Casino,"{'neg': 0.074, 'neu': 0.779, 'pos': 0.147, 'compound': 0.8316}",0.8316,pos
42,40,"Good hotel, with very beautyfull room..the breakfast is very rich but there aren't very cake or biscuit for an italian breakfast. There is also the Casinò in the hotel , free internet, the Gym, the swimmming pool and other little things that do of this hotel a good place where stay for an holiday or a business period.",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.9455}",0.9455,pos
44,30,"This hotel is booked for me when I travel to Nicosia for business purposes. It is modern, very clean and centrally located. Rooms are spacious and those I have been in to date have been furnished with an excellent bed. Bathrooms are spacious and equipped with the hotel's own toiletries. Front office staff are generally helpful and the breakfast buffet has quite a good and varied selection of (mainly) typical Cypriot products. The organisation of waiters' work could be improved as could be the coffee and please ditch that Celine Dion CD!",Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.9544}",0.9544,pos
45,40,a hotel with all mod cons and good service in easy walking distance of the old walled city of Nicosia in the northern part of Cyprus. And theres a casino downstairs for good measure. Breakfasts are a voyage of exploration into a range of foods and tastes you won't find in any western focused hotel and local restaurants are cheap and good value. Probabally too hot for comfort in July and august but like GB June in March and april,Merit Lefkosa Hotel & Casino,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9144}",0.9144,pos
46,40,"After my staying at Golden and 3 days in Karpaz area I came back to Nicosia and choose to stay at Merit. Hotel is good, my room 616 was in a good position with a small balcany and a nice view on the city. Breakfast served both inside and in the outdoor area, in the restaurant not big choice but food is good and the view from the restaurant is great. Spa is well equipped, I had a back massage and it was good enough. Only weak point the reception; I asked to have a wake up call at 430 in the morning and they forget, I asked to cancel some Spa treatments and they forget...No hairdress in hotel but they suggested a nice one in close to the hotel, very professional and not expensive.",Merit Lefkosa Hotel & Casino,"{'neg': 0.059, 'neu': 0.756, 'pos': 0.185, 'compound': 0.9565}",0.9565,pos
